LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY
0;0;1.45929;0;132.2335;59.57928;0;0;132.2335;59.57928
1;0;2.014832;1;89.26291;58.44848;0;0;89.26291;58.44848
2;0;2.031219;1;89.26291;58.44848;0;0;89.26291;58.44848
3;0;2.048553;1;88.96349;58.44848;-0.2994232;0;89.26291;58.44848
4;0;2.067169;1;88.90954;58.33651;-0.05394745;-0.1119652;89.26291;58.44848
5;0;2.08429;1;89.28043;58.08459;0.3708954;-0.2519226;89.26291;58.44848
6;0;2.097809;1;90.32304;57.88308;1.04261;-0.2015152;89.26291;58.44848
7;0;2.568237;2;93.71545;98.59206;0;0;93.71545;98.59206
8;0;2.586609;2;93.71545;98.59206;0;0;93.71545;98.59206
9;0;2.604828;2;93.35081;98.05874;-0.3646469;-0.5333176;93.71545;98.59206
10;0;2.62088;2;93.09924;97.83448;-0.251564;-0.2242584;93.71545;98.59206
11;0;4.385834;3;88.83886;18.16356;0;0;88.83886;18.16356
12;0;4.406464;3;88.83886;18.16356;0;0;88.83886;18.16356
13;0;4.419952;3;88.83886;18.16356;0;0;88.83886;18.16356
14;0;4.4375;3;88.83886;18.30181;0;0.1382523;88.83886;18.16356
15;0;4.808624;4;92.79668;60.21536;0;0;92.79668;60.21536
16;0;4.825806;4;92.79668;60.21536;0;0;92.79668;60.21536
17;0;4.840729;4;92.65344;60.21536;-0.1432343;0;92.79668;60.21536
18;0;4.857452;4;92.54932;60.10935;-0.104126;-0.1060104;92.79668;60.21536
19;0;4.875305;4;92.51398;60.00555;-0.03533936;-0.1037979;92.79668;60.21536
20;0;5.177338;5;91.66587;98.02665;0;0;91.66587;98.02665
21;0;5.195587;5;91.66587;98.02665;0;0;91.66587;98.02665
22;0;5.210205;5;91.7537;97.53399;0.08782959;-0.4926605;91.66587;98.02665
23;0;5.227417;5;91.85818;97.167;0.1044846;-0.3669891;91.66587;98.02665
24;0;7.049896;6;92.51398;98.23868;0;0;92.51398;98.23868
25;0;7.062012;6;92.51398;98.23868;0;0;92.51398;98.23868
26;0;7.634003;7;92.1606;58.87253;0;0;92.1606;58.87253
27;0;7.655457;7;92.1606;58.87253;0;0;92.1606;58.87253
28;0;7.667969;7;92.1606;58.87253;0;0;92.1606;58.87253
29;0;7.684357;7;92.1606;58.87253;0;0;92.1606;58.87253
30;0;8.138794;8;89.96967;15.40722;0;0;89.96967;15.40722
31;0;8.157471;8;89.87138;15.30893;-0.09828186;-0.09828281;89.96967;15.40722
32;0;8.173523;8;89.89899;15.26587;0.02761078;-0.04306793;89.96967;15.40722
33;0;8.18924;8;90.08618;15.26587;0.1871872;0;89.96967;15.40722
34;0;10.11108;9;91.66587;17.52748;0;0;91.66587;17.52748
35;0;10.12482;9;91.66587;17.52748;0;0;91.66587;17.52748
36;0;10.79846;10;92.44331;54.34931;0;0;92.44331;54.34931
37;0;10.81702;10;92.44331;54.34931;0;0;92.44331;54.34931
38;0;10.83304;10;92.37263;54.34931;-0.07067871;0;92.44331;54.34931
39;0;10.84851;10;92.37263;54.34931;0;0;92.44331;54.34931
40;0;11.35199;11;92.44331;102.1258;0;0;92.44331;102.1258
41;0;11.37305;11;92.32884;102.0114;-0.1144638;-0.1144562;92.44331;102.1258
42;0;11.38675;11;92.22646;101.909;-0.1023865;-0.1023941;92.44331;102.1258
43;0;11.40366;11;92.23128;101.766;0.004821777;-0.143013;92.44331;102.1258
44;0;13.08859;12;91.3125;97.6026;0;0;91.3125;97.6026
45;0;13.10379;12;91.23129;97.6026;-0.08120728;0;91.3125;97.6026
46;0;13.12057;12;91.17115;97.6026;-0.06014252;0;91.3125;97.6026
47;0;13.13745;12;91.17115;97.6026;0;0;91.3125;97.6026
48;0;13.15488;12;91.17115;97.6026;0;0;91.3125;97.6026
49;0;13.50748;13;92.01925;58.02443;0;0;92.01925;58.02443
50;0;13.52509;13;92.01925;58.02443;0;0;92.01925;58.02443
51;0;13.54129;13;92.01925;57.87157;0;-0.1528511;92.01925;58.02443
52;0;13.55807;13;92.01925;57.76815;0;-0.1034203;92.01925;58.02443
53;0;13.57654;13;92.01925;57.66494;0;-0.1032104;92.01925;58.02443
54;0;14.07898;14;91.17115;16.53802;0;0;91.17115;16.53802
55;0;14.09647;14;91.07099;16.43787;-0.1001587;-0.1001568;91.17115;16.53802
56;0;14.11487;14;91.10047;16.46735;0.02947998;0.02947998;91.17115;16.53802
57;0;15.88031;15;49.04866;55.62146;0;0;49.04866;55.62146
58;0;15.8989;15;49.04866;55.62146;0;0;49.04866;55.62146
59;0;15.91321;15;49.04866;55.62146;0;0;49.04866;55.62146
60;0;15.93317;15;49.10078;55.67359;0.05212021;0.05212402;49.04866;55.62146
61;0;15.9465;15;49.28998;55.86279;0.1891975;0.1891975;49.04866;55.62146
62;0;16.28253;16;88.76819;57.74173;0;0;88.76819;57.74173
63;0;16.30112;16;88.76819;57.74173;0;0;88.76819;57.74173
64;0;16.31836;16;88.76819;57.57468;0;-0.1670494;88.76819;57.74173
65;0;16.33606;16;88.76819;57.57468;0;0;88.76819;57.74173
66;0;16.35028;16;88.76819;57.67105;0;0.0963707;88.76819;57.74173
67;0;16.78778;17;93.2914;101.0657;0;0;93.2914;101.0657
68;0;16.80743;17;93.2914;101.0657;0;0;93.2914;101.0657
69;0;16.8215;17;92.62843;101.1526;-0.6629791;0.08693695;93.2914;101.0657
70;0;16.83865;17;91.82026;101.207;-0.8081665;0.05441284;93.2914;101.0657
71;0;16.85577;17;91.2616;101.2879;-0.5586548;0.08085632;93.2914;101.0657
72;0;16.87231;17;91.01351;101.2777;-0.2480927;-0.01018524;93.2914;101.0657
