LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY
0;10;1.282715;0;51.73432;56.61092;0;0;51.73432;56.61092
1;10;1.290039;0;51.73432;56.61092;0;0;51.73432;56.61092
2;10;1.305176;0;51.83466;56.71126;0.1003418;0.1003418;51.73432;56.61092
3;10;1.322754;0;51.83466;56.71126;0;0;51.73432;56.61092
4;10;1.340332;0;51.83466;56.71126;0;0;51.73432;56.61092
5;10;1.902344;1;92.1606;56.32822;0;0;92.1606;56.32822
6;10;1.911133;1;92.1606;56.32822;0;0;92.1606;56.32822
7;10;1.927246;1;92.1606;56.42669;0;0.09846878;92.1606;56.32822
8;10;1.945801;1;92.1606;56.52993;0;0.1032448;92.1606;56.32822
9;10;1.960449;1;92.1606;56.6334;0;0.1034698;92.1606;56.32822
10;10;2.467285;2;91.52452;15.33654;0;0;91.52452;15.33654
11;10;2.481445;2;91.52452;15.33654;0;0;91.52452;15.33654
12;10;2.500488;2;91.52452;15.4772;0;0.1406612;91.52452;15.33654
13;10;2.515137;2;91.52452;15.58083;0;0.1036234;91.52452;15.33654
14;10;2.532715;2;91.52452;15.68359;0;0.1027594;91.52452;15.33654
15;10;2.548828;2;91.52452;15.78692;0;0.1033306;91.52452;15.33654
16;10;4.287598;3;52.29972;57.17632;0;0;52.29972;57.17632
17;10;4.29834;3;52.29972;57.17632;0;0;52.29972;57.17632
18;10;4.313477;3;52.40022;57.17632;0.1004906;0;52.29972;57.17632
19;10;4.331055;3;52.47642;57.17632;0.07620239;0;52.29972;57.17632
20;10;4.349121;3;52.47642;57.17632;0;0;52.29972;57.17632
21;10;4.888184;4;91.66587;56.61092;0;0;91.66587;56.61092
22;10;4.901367;4;91.66587;56.61092;0;0;91.66587;56.61092
23;10;4.918945;4;91.66587;56.74943;0;0.1385117;91.66587;56.61092
24;10;4.936523;4;91.76676;56.85316;0.1008911;0.1037292;91.66587;56.61092
25;10;4.952637;4;91.73655;56.89362;-0.0302124;0.04045868;91.66587;56.61092
26;10;4.96875;4;91.6419;56.89362;-0.09465027;0;91.66587;56.61092
27;10;5.623047;5;93.43276;95.83572;0;0;93.43276;95.83572
28;10;5.640625;5;93.43276;95.955;0;0.1192856;93.43276;95.83572
29;10;5.657227;5;93.43276;96.05742;0;0.102417;93.43276;95.83572
30;10;5.674316;5;93.43276;96.15376;0;0.09633636;93.43276;95.83572
31;10;5.690918;5;93.43276;96.11842;0;-0.03533936;93.43276;95.83572
32;10;5.708984;5;93.43276;96.11842;0;0;93.43276;95.83572
33;10;7.60791;6;130.8907;52.93581;0;0;130.8907;52.93581
34;10;7.625488;6;130.8907;52.93581;0;0;130.8907;52.93581
35;10;7.641602;6;130.9613;53.09343;0.07067871;0.1576195;130.8907;52.93581
36;10;7.661133;6;130.9613;53.19655;0;0.1031265;130.8907;52.93581
37;10;7.675781;6;130.9613;53.29946;0;0.1029053;130.8907;52.93581
38;10;8.250488;7;92.58465;56.04552;0;0;92.58465;56.04552
39;10;8.266113;7;92.58465;56.04552;0;0;92.58465;56.04552
40;10;8.288086;7;92.58465;56.16351;0;0.1179886;92.58465;56.04552
41;10;8.298828;7;92.58465;56.2659;0;0.1023979;92.58465;56.04552
42;10;8.31543;7;92.27536;56.48286;-0.309288;0.2169609;92.58465;56.04552
43;10;8.330566;7;91.5667;56.54025;-0.7086563;0.05738068;92.58465;56.04552
44;10;8.850586;8;49.96745;55.48011;0;0;49.96745;55.48011
45;10;8.869629;8;49.96745;55.48011;0;0;49.96745;55.48011
46;10;8.885742;8;50.12224;55.63491;0.1547966;0.1548004;49.96745;55.48011
47;10;8.901367;8;50.17947;55.73883;0.05722427;0.10392;49.96745;55.48011
48;10;8.918457;8;50.17947;55.84129;0;0.1024513;49.96745;55.48011
49;10;10.56836;9;90.46439;15.76059;0;0;90.46439;15.76059
50;10;10.58203;9;90.46439;15.76059;0;0;90.46439;15.76059
51;10;10.60254;9;90.6;15.82552;0.1356049;0.06492996;90.46439;15.76059
52;10;10.61621;9;90.70451;15.93004;0.1045074;0.1045122;90.46439;15.76059
53;10;10.63379;9;90.80737;16.0329;0.1028671;0.1028624;90.46439;15.76059
54;10;10.64941;9;90.91116;16.13668;0.1037827;0.1037788;90.46439;15.76059
55;10;11.14453;10;91.17115;56.46957;0;0;91.17115;56.46957
56;10;11.15527;10;91.17115;56.46957;0;0;91.17115;56.46957
57;10;11.16992;10;91.17115;56.46957;0;0;91.17115;56.46957
58;10;11.18799;10;91.24012;56.54025;0.06896973;0.0706749;91.17115;56.46957
59;10;11.20361;10;91.34381;56.64223;0.1036911;0.1019897;91.17115;56.46957
60;10;11.22119;10;91.44659;56.6816;0.1027832;0.03936386;91.17115;56.46957
61;10;11.23828;10;91.54974;56.6816;0.1031418;0;91.17115;56.46957
62;10;11.25488;10;91.54974;56.6816;0;0;91.17115;56.46957
63;10;11.96143;11;91.24182;16.39667;0;0;91.24182;16.39667
64;10;11.97705;11;91.24182;16.39667;0;0;91.24182;16.39667
65;10;11.99512;11;91.31194;16.53746;0.07011414;0.140789;91.24182;16.39667
66;10;12.01025;11;91.41532;16.64084;0.1033859;0.1033821;91.24182;16.39667
67;10;12.02783;11;91.51814;16.74366;0.1028214;0.1028214;91.24182;16.39667
68;10;12.04346;11;91.62144;16.84696;0.1032944;0.1032963;91.24182;16.39667
69;10;12.06104;11;91.62144;16.84696;0;0;91.24182;16.39667
70;10;12.07813;11;91.59519;16.82072;-0.02624512;-0.02623749;91.24182;16.39667
71;10;13.79053;12;129.3358;57.17632;0;0;129.3358;57.17632
72;10;13.80908;12;129.4411;57.28163;0.1053009;0.1053047;129.3358;57.17632
73;10;13.82861;12;129.4772;57.31767;0.03604126;0.03604507;129.3358;57.17632
74;10;14.37061;13;90.11102;56.9643;0;0;90.11102;56.9643
75;10;14.37939;13;90.11102;56.9643;0;0;90.11102;56.9643
76;10;14.39697;13;90.21973;57.00233;0.1087112;0.03803635;90.11102;56.9643
77;10;14.41504;13;90.32307;57.03497;0.1033478;0.03263855;90.11102;56.9643
78;10;14.43018;13;90.42637;57.03497;0.1032944;0;90.11102;56.9643
79;10;15.01904;14;89.75764;95.69437;0;0;89.75764;95.69437
80;10;15.03516;14;89.75764;95.69437;0;0;89.75764;95.69437
