LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY
0;1;1.447693;0;131.8801;55.40944;0;0;131.8801;55.40944
1;1;1.458496;0;131.8801;55.40944;0;0;131.8801;55.40944
2;1;1.47583;0;131.8801;55.40944;0;0;131.8801;55.40944
3;1;1.493286;0;131.8801;55.33877;0;-0.07067108;131.8801;55.40944
4;1;1.510132;0;131.8094;55.33877;-0.07067871;0;131.8801;55.40944
5;1;1.525818;0;131.7203;55.33877;-0.0891571;0;131.8801;55.40944
6;1;2.164368;1;88.55616;56.54025;0;0;88.55616;56.54025
7;1;2.182495;1;88.55616;56.54025;0;0;88.55616;56.54025
8;1;2.197876;1;88.51009;56.49418;-0.04607391;-0.04606247;88.55616;56.54025
9;1;2.214844;1;88.48548;56.46957;-0.0246048;-0.02461243;88.55616;56.54025
10;1;2.90387;2;131.1027;56.32822;0;0;131.1027;56.32822
11;1;2.922363;2;131.0014;56.32822;-0.1013184;0;131.1027;56.32822
12;1;2.938171;2;131.0014;56.32822;0;0;131.1027;56.32822
13;1;2.953674;2;131.0014;56.32822;0;0;131.1027;56.32822
14;1;4.936951;3;92.51398;15.68992;0;0;92.51398;15.68992
15;1;4.95575;3;92.51398;15.68992;0;0;92.51398;15.68992
16;1;4.971252;3;92.51398;15.68992;0;0;92.51398;15.68992
17;1;4.988831;3;92.40797;15.68992;-0.1060104;0;92.51398;15.68992
18;1;5.0047;3;92.37263;15.68992;-0.03533936;0;92.51398;15.68992
19;1;5.547607;4;90.74709;57.5297;0;0;90.74709;57.5297
20;1;5.553711;4;90.74709;57.5297;0;0;90.74709;57.5297
21;1;5.562622;4;90.74709;57.5297;0;0;90.74709;57.5297
22;1;5.576538;4;90.74709;57.3832;0;-0.1465034;90.74709;57.5297
23;1;5.594482;4;90.74709;57.3832;0;0;90.74709;57.5297
24;1;5.610535;4;90.74709;57.31767;0;-0.06552505;90.74709;57.5297
25;1;5.626465;4;90.74709;57.31767;0;0;90.74709;57.5297
