LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY
0;11;1.008301;0;88.76819;17.1741;0;0;88.76819;17.1741
1;11;1.020996;0;88.76819;17.1741;0;0;88.76819;17.1741
2;11;1.040527;0;89.00903;17.1741;0.2408371;0;88.76819;17.1741
3;11;1.055176;0;89.31818;17.1741;0.3091507;0;88.76819;17.1741
4;11;1.075195;0;89.57722;17.22524;0.2590485;0.05114365;88.76819;17.1741
5;11;1.375977;1;87.14265;58.9432;0;0;87.14265;58.9432
6;11;1.391602;1;87.14265;58.9432;0;0;87.14265;58.9432
7;11;1.408203;1;87.34428;59.14483;0.201622;0.2016296;87.14265;58.9432
8;11;1.42627;1;87.55074;59.25326;0.206459;0.108429;87.14265;58.9432
9;11;1.442383;1;87.75822;59.29658;0.207489;0.0433197;87.14265;58.9432
10;11;1.710449;2;130.2546;58.9432;0;0;130.2546;58.9432
11;11;1.728027;2;130.2546;58.9432;0;0;130.2546;58.9432
12;11;1.743652;2;130.7151;59.17348;0.4605408;0.2302742;130.2546;58.9432
13;11;3.424805;3;91.94858;98.38003;0;0;91.94858;98.38003
14;11;3.441406;3;91.94858;98.38003;0;0;91.94858;98.38003
15;11;3.458008;3;92.178;98.60945;0.2294235;0.2294235;91.94858;98.38003
16;11;3.478516;3;92.27292;98.70437;0.0949173;0.0949173;91.94858;98.38003
17;11;3.492188;3;92.30196;98.73341;0.02903748;0.02903748;91.94858;98.38003
18;11;3.777344;4;89.54562;52.58243;0;0;89.54562;52.58243
19;11;3.794434;4;89.64042;52.58243;0.09480286;0;89.54562;52.58243
20;11;3.813477;4;89.98606;52.76731;0.3456421;0.1848831;89.54562;52.58243
21;11;3.828613;4;90.40417;53.06733;0.4181137;0.3000107;89.54562;52.58243
22;11;3.845215;4;90.64129;53.25405;0.237114;0.1867256;89.54562;52.58243
23;11;3.861328;4;90.76173;53.37449;0.1204376;0.1204414;89.54562;52.58243
24;11;4.148926;5;53.50121;58.87253;0;0;53.50121;58.87253
25;11;4.164063;5;53.50121;58.87253;0;0;53.50121;58.87253
26;11;4.180664;5;53.64057;59.01189;0.1393623;0.1393623;53.50121;58.87253
27;11;4.197266;5;53.74355;59.11488;0.1029816;0.1029816;53.50121;58.87253
28;11;4.214844;5;53.71324;59.08456;-0.0303154;-0.0303154;53.50121;58.87253
29;11;4.233887;5;53.61758;58.89325;-0.09565353;-0.1913071;53.50121;58.87253
30;11;5.745117;6;91.45384;15.05384;0;0;91.45384;15.05384
31;11;5.760254;6;91.54327;15.14326;0.08943176;0.08942223;91.45384;15.05384
32;11;5.77832;6;91.64645;15.24644;0.1031723;0.1031752;91.45384;15.05384
33;11;5.79541;6;91.74899;15.43212;0.1025467;0.1856775;91.45384;15.05384
34;11;5.8125;6;91.80722;15.64061;0.05822754;0.208498;91.45384;15.05384
35;11;6.113281;7;88.90954;56.89362;0;0;88.90954;56.89362
36;11;6.131348;7;89.00934;56.99343;0.09980011;0.09980774;88.90954;56.89362
37;11;6.149902;7;89.24446;57.1671;0.2351227;0.1736679;88.90954;56.89362
38;11;6.164063;7;89.35703;57.27044;0.1125641;0.1033478;88.90954;56.89362
39;11;6.4375;8;48.05921;55.83349;0;0;48.05921;55.83349
40;11;6.449707;8;48.05921;55.83349;0;0;48.05921;55.83349
41;11;6.46875;8;48.10308;55.94804;0.04387665;0.1145515;48.05921;55.83349
42;11;6.48291;8;48.20519;56.05014;0.1021042;0.1021004;48.05921;55.83349
43;11;6.5;8;48.20056;56.1162;-0.004627228;0.06605148;48.05921;55.83349
44;11;6.51709;8;48.20056;56.04456;0;-0.07164001;48.05921;55.83349
45;11;8.016602;9;51.02757;54.56134;0;0;51.02757;54.56134
46;11;8.029785;9;51.02757;54.56134;0;0;51.02757;54.56134
47;11;8.04834;9;51.14941;54.68317;0.1218376;0.1218376;51.02757;54.56134
48;11;8.062988;9;51.25278;54.78654;0.1033669;0.1033669;51.02757;54.56134
49;11;8.080566;9;51.31028;54.88943;0.05749893;0.10289;51.02757;54.56134
50;11;8.098633;9;51.31028;54.91471;0;0.02528;51.02757;54.56134
51;11;8.349121;10;91.38317;59.01388;0;0;91.38317;59.01388
52;11;8.365723;10;91.59428;59.225;0.211113;0.2111168;91.38317;59.01388
53;11;8.382813;10;92.00837;59.50136;0.4140854;0.2763596;91.38317;59.01388
54;11;8.402832;10;92.21877;59.60836;0.2103958;0.1070061;91.38317;59.01388
55;11;8.617676;11;128.5584;53.99593;0;0;128.5584;53.99593
56;11;8.635742;11;128.5584;53.99593;0;0;128.5584;53.99593
57;11;8.652344;11;128.8858;54.2527;0.3274384;0.2567673;128.5584;53.99593
58;11;10.31836;12;132.1628;56.25755;0;0;132.1628;56.25755
59;11;10.33252;12;132.1628;56.25755;0;0;132.1628;56.25755
60;11;10.34961;12;132.4276;56.38994;0.264801;0.1323967;132.1628;56.25755
61;11;10.36719;12;132.5401;56.49345;0.1124573;0.103508;132.1628;56.25755
62;11;10.3833;12;132.5869;56.46957;0.04679871;-0.02388;132.1628;56.25755
63;11;10.60107;13;90.39371;57.38835;0;0;90.39371;57.38835
64;11;10.61768;13;90.39371;57.38835;0;0;90.39371;57.38835
65;11;10.63672;13;90.39371;57.38835;0;0;90.39371;57.38835
66;11;10.65137;13;90.39371;57.38835;0;0;90.39371;57.38835
67;11;10.66943;13;90.32304;56.9643;-0.07067108;-0.4240532;90.39371;57.38835
68;11;10.85742;14;88.48548;16.53802;0;0;88.48548;16.53802
69;11;10.86963;14;88.48548;16.53802;0;0;88.48548;16.53802
70;11;10.88818;14;88.53154;16.53802;0.04605865;0;88.48548;16.53802
71;11;10.90283;14;88.63346;16.53802;0.1019211;0;88.48548;16.53802
72;11;10.91943;14;88.69751;16.53802;0.06404877;0;88.48548;16.53802
73;11;12.50049;15;89.75764;15.05384;0;0;89.75764;15.05384
74;11;12.51758;15;89.94231;15.14618;0.1846771;0.09233856;89.75764;15.05384
75;11;12.53467;15;90.21772;15.37257;0.2754059;0.2263908;89.75764;15.05384
76;11;12.55078;15;90.42234;15.57719;0.2046204;0.2046232;89.75764;15.05384
77;11;12.56787;15;90.46439;16.12117;0.04205322;0.5439806;89.75764;15.05384
78;11;12.79053;16;89.89899;55.33877;0;0;89.89899;55.33877
79;11;12.80225;16;89.89899;55.33877;0;0;89.89899;55.33877
80;11;12.81934;16;90.12578;55.56555;0.2267838;0.2267838;89.89899;55.33877
81;11;12.83594;16;90.33188;55.77165;0.2061005;0.2060966;89.89899;55.33877
82;11;13.05615;17;50.53284;55.76282;0;0;50.53284;55.76282
83;11;13.07178;17;50.53284;55.76282;0;0;50.53284;55.76282
84;11;13.08789;17;50.53284;55.83349;0;0.07067108;50.53284;55.76282
85;11;13.10449;17;50.53284;55.83349;0;0;50.53284;55.76282
86;11;14.70215;18;130.8907;55.83349;0;0;130.8907;55.83349
87;11;14.71826;18;130.8907;55.83349;0;0;130.8907;55.83349
88;11;14.73535;18;131.3601;55.91551;0.4694366;0.08201981;130.8907;55.83349
89;11;14.75586;18;131.571;55.97484;0.2108612;0.05932999;130.8907;55.83349
