LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY
0;2;0.9191895;0;47.21111;64.80926;0;0;47.21111;64.80926
1;2;0.9366455;0;47.21111;64.71416;0;-0.09509277;47.21111;64.80926
2;2;0.9536133;0;48.90364;63.49244;1.692532;-1.221729;47.21111;64.80926
3;2;1.104858;1;87.0013;57.38835;0;0;87.0013;57.38835
4;2;1.12085;1;86.90041;57.38835;-0.1008987;0;87.0013;57.38835
5;2;1.138916;1;86.85995;57.38835;-0.04045105;0;87.0013;57.38835
6;2;1.154175;1;86.85995;57.48455;0;0.09619522;87.0013;57.38835
7;2;1.173096;1;87.04494;57.58685;0.1849823;0.1023064;87.0013;57.38835
8;2;1.29126;2;88.27345;96.18909;0;0;88.27345;96.18909
9;2;1.30481;2;88.27345;96.18909;0;0;88.27345;96.18909
10;2;1.322632;2;88.13473;96.32782;-0.1387253;0.1387253;88.27345;96.18909
11;2;1.338501;2;88.13211;96.43199;-0.002616882;0.1041718;88.27345;96.18909
12;2;1.357788;2;88.13211;96.43199;0;0;88.27345;96.18909
13;2;2.868652;3;53.85458;58.30713;0;0;53.85458;58.30713
14;2;2.886353;3;53.85458;58.30713;0;0;53.85458;58.30713
15;2;2.903809;3;54.11328;58.064;0.2586937;-0.2431335;53.85458;58.30713
16;2;3.036621;4;96.18909;52.3704;0;0;96.18909;52.3704
17;2;3.053345;4;96.18909;52.3704;0;0;96.18909;52.3704
18;2;3.070801;4;96.08308;52.3704;-0.1060104;0;96.18909;52.3704
19;2;3.088257;4;96.11842;52.3704;0.03533173;0;96.18909;52.3704
20;2;3.104614;4;96.28355;52.3704;0.1651306;0;96.18909;52.3704
21;2;3.120972;4;98.50716;52.3704;2.22361;0;96.18909;52.3704
22;2;3.237549;5;135.8379;52.01703;0;0;135.8379;52.01703
23;2;3.256958;5;135.8379;52.01703;0;0;135.8379;52.01703
24;2;3.271484;5;135.6694;52.01703;-0.1684875;0;135.8379;52.01703
25;2;3.289429;5;135.5656;52.01703;-0.1038055;0;135.8379;52.01703
26;2;4.756592;6;92.65533;99.79353;0;0;92.65533;99.79353
27;2;4.768188;6;92.65533;99.79353;0;0;92.65533;99.79353
