LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY
0;9;1.104492;0;90.53506;14.91249;0;0;90.53506;14.91249
1;9;1.123047;0;90.53506;14.91249;0;0;90.53506;14.91249
2;9;1.139648;0;90.53506;15.08271;0;0.1702166;90.53506;14.91249
3;9;1.156738;0;90.53506;15.1856;0;0.10289;90.53506;14.91249
4;9;1.173828;0;90.53506;15.28888;0;0.1032782;90.53506;14.91249
5;9;1.878906;1;90.18169;57.67105;0;0;90.18169;57.67105
6;9;1.89502;1;90.18169;57.67105;0;0;90.18169;57.67105
7;9;1.911621;1;90.18169;57.67105;0;0;90.18169;57.67105
8;9;1.930176;1;90.18169;57.67105;0;0;90.18169;57.67105
9;9;1.945313;1;90.18169;57.67105;0;0;90.18169;57.67105
10;9;1.962402;1;90.18169;57.67105;0;0;90.18169;57.67105
11;9;1.978516;1;90.18169;57.67105;0;0;90.18169;57.67105
12;9;2.609863;2;131.244;55.48011;0;0;131.244;55.48011
13;9;2.618652;2;131.244;55.48011;0;0;131.244;55.48011
14;9;2.634766;2;131.244;55.57353;0;0.09341812;131.244;55.48011
15;9;2.651855;2;131.244;55.57353;0;0;131.244;55.48011
16;9;2.667969;2;131.244;55.55079;0;-0.02273941;131.244;55.48011
17;9;4.399414;3;91.10047;93.5741;0;0;91.10047;93.5741
18;9;4.416992;3;91.18159;93.65524;0.08112335;0.08113098;91.10047;93.5741
19;9;4.435059;3;91.28516;93.7588;0.103569;0.1035614;91.10047;93.5741
20;9;4.452148;3;91.3125;93.86186;0.02733612;0.1030655;91.10047;93.5741
21;9;4.467773;3;91.3125;93.96282;0;0.1009598;91.10047;93.5741
22;9;4.992676;4;91.94858;55.97484;0;0;91.94858;55.97484
23;9;5.005371;4;91.94858;55.97484;0;0;91.94858;55.97484
24;9;5.023926;4;92.07188;56.09816;0.1233063;0.1233139;91.94858;55.97484
25;9;5.038574;4;92.17126;56.19753;0.09938049;0.09937668;91.94858;55.97484
26;9;5.056152;4;92.23128;56.30178;0.06001282;0.1042442;91.94858;55.97484
27;9;5.072266;4;92.23128;56.36356;0;0.06178284;91.94858;55.97484
28;9;5.611816;5;52.01703;54.77337;0;0;52.01703;54.77337
29;9;5.627441;5;52.1074;54.86374;0.09037018;0.09037781;52.01703;54.77337
30;9;5.645508;5;52.20958;54.96592;0.1021843;0.1021767;52.01703;54.77337
31;9;5.660645;5;52.31231;55.06864;0.1027222;0.1027222;52.01703;54.77337
