LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY
0;7;0.8193359;0;90.60574;95.76504;0;0;90.60574;95.76504
1;7;0.8349609;0;90.60574;95.84381;0;0.0787735;90.60574;95.76504
2;7;0.8544922;0;90.60574;95.83572;0;-0.008094788;90.60574;95.76504
3;7;0.8681641;0;90.67953;95.83572;0.0737915;0;90.60574;95.76504
4;7;1.068848;1;91.3125;53.92525;0;0;91.3125;53.92525
5;7;1.088867;1;91.38501;53.92525;0.07250977;0;91.3125;53.92525
6;7;1.106445;1;91.48861;53.92525;0.1035995;0;91.3125;53.92525
7;7;1.120605;1;91.58999;53.92525;0.1013794;0;91.3125;53.92525
8;7;1.136719;1;91.6945;53.92525;0.1045074;0;91.3125;53.92525
9;7;1.321289;2;126.2968;59.64996;0;0;126.2968;59.64996
10;7;1.339355;2;126.2968;59.64996;0;0;126.2968;59.64996
11;7;1.355957;2;127.0354;59.18108;0.7386551;-0.4688873;126.2968;59.64996
12;7;1.373047;2;127.2674;59.09398;0.2319489;-0.08709335;126.2968;59.64996
13;7;1.388672;2;127.3797;59.08456;0.1123352;-0.009422302;126.2968;59.64996
14;7;2.852051;3;49.96745;57.17632;0;0;49.96745;57.17632
15;7;2.868164;3;49.96745;57.17632;0;0;49.96745;57.17632
16;7;2.884277;3;50.12514;57.17632;0.157692;0;49.96745;57.17632
17;7;2.902344;3;50.39862;57.17632;0.2734795;0;49.96745;57.17632
18;7;3.056152;4;87.99076;59.36726;0;0;87.99076;59.36726
19;7;3.068848;4;87.99076;59.36726;0;0;87.99076;59.36726
20;7;3.086426;4;88.36407;58.39171;0.3733063;-0.975544;87.99076;59.36726
21;7;3.102539;4;88.58749;58.13445;0.2234192;-0.2572594;87.99076;59.36726
22;7;3.121094;4;88.62683;58.04678;0.03934479;-0.08766937;87.99076;59.36726
23;7;3.287109;5;50.67419;53.21851;0;0;50.67419;53.21851
24;7;3.305176;5;50.67419;53.21851;0;0;50.67419;53.21851
25;7;3.321289;5;50.67419;53.37527;0;0.156765;50.67419;53.21851
26;7;3.338867;5;50.67419;53.47849;0;0.1032181;50.67419;53.21851
27;7;5.018555;6;89.96967;19.71841;0;0;89.96967;19.71841
28;7;5.034668;6;90.05008;19.71841;0.08041382;0;89.96967;19.71841
29;7;5.053711;6;90.11102;19.8321;0.06093597;0.1136913;89.96967;19.71841
30;7;5.220703;7;91.73655;57.31767;0;0;91.73655;57.31767
31;7;5.23584;7;91.73655;57.31767;0;0;91.73655;57.31767
32;7;5.25293;7;91.73655;57.46777;0;0.1501007;91.73655;57.31767
33;7;5.269531;7;91.69464;57.57161;-0.04190826;0.1038322;91.73655;57.31767
34;7;5.286133;7;91.59118;57.67507;-0.1034622;0.103466;91.73655;57.31767
35;7;5.473145;8;48.83664;56.89362;0;0;48.83664;56.89362
36;7;5.487793;8;48.83664;56.89362;0;0;48.83664;56.89362
37;7;5.504883;8;48.83664;56.89362;0;0;48.83664;56.89362
38;7;5.521484;8;48.83664;56.9643;0;0.07067871;48.83664;56.89362
39;7;5.539063;8;48.83664;57.10328;0;0.1389809;48.83664;56.89362
40;7;7.184082;9;89.19224;19.22368;0;0;89.19224;19.22368
41;7;7.202148;9;89.19224;19.3297;0;0.1060123;89.19224;19.22368
42;7;7.21875;9;89.19224;19.78518;0;0.4554806;89.19224;19.22368
43;7;7.386719;10;90.46439;55.62146;0;0;90.46439;55.62146
44;7;7.403809;10;90.53873;55.62146;0.07433319;0;90.46439;55.62146
45;7;7.42041;10;90.64108;55.72748;0.102356;0.1060143;90.46439;55.62146
46;7;7.4375;10;90.60574;55.83205;-0.03533936;0.1045723;90.46439;55.62146
47;7;7.455566;10;90.50327;56.14091;-0.102478;0.3088646;90.46439;55.62146
48;7;7.624512;11;92.1606;95.41167;0;0;92.1606;95.41167
49;7;7.638672;11;92.1606;95.41167;0;0;92.1606;95.41167
50;7;7.655762;11;92.1606;95.55021;0;0.1385422;92.1606;95.41167
51;7;7.67334;11;92.1606;95.65367;0;0.1034622;92.1606;95.41167
52;7;7.689453;11;92.1606;95.75734;0;0.1036682;92.1606;95.41167
53;7;9.15332;12;91.0298;96.89584;0;0;91.0298;96.89584
54;7;9.166992;12;91.0298;96.89584;0;0;91.0298;96.89584
55;7;9.186035;12;91.0298;96.89584;0;0;91.0298;96.89584
56;7;9.20166;12;91.0298;96.89584;0;0;91.0298;96.89584
57;7;9.337402;13;87.0013;58.73118;0;0;87.0013;58.73118
58;7;9.352051;13;87.0013;58.73118;0;0;87.0013;58.73118
59;7;9.371094;13;87.2014;58.60176;0.2000961;-0.129425;87.0013;58.73118
60;7;9.385254;13;87.30463;58.58983;0.1032333;-0.01192856;87.0013;58.73118
61;7;9.40332;13;87.284;58.58983;-0.02062988;0;87.0013;58.73118
62;7;9.569336;14;90.18169;92.79668;0;0;90.18169;92.79668
63;7;9.587402;14;90.18169;92.79668;0;0;90.18169;92.79668
64;7;9.604492;14;90.25237;92.95675;0.07067108;0.1600723;90.18169;92.79668
65;7;9.621582;14;90.25237;92.93803;0;-0.01872253;90.18169;92.79668
66;7;11.11279;15;54.84404;58.58983;0;0;54.84404;58.58983
67;7;11.11816;15;54.84404;58.58983;0;0;54.84404;58.58983
68;7;11.1333;15;54.84404;58.58983;0;0;54.84404;58.58983
69;7;11.14941;15;54.84404;58.69584;0;0.1060143;54.84404;58.58983
70;7;11.16602;15;54.91411;58.6605;0.07007217;-0.03533936;54.84404;58.58983
71;7;11.18262;15;55.01749;58.6605;0.1033859;0;54.84404;58.58983
72;7;11.3335;16;89.19224;58.6605;0;0;89.19224;58.6605
73;7;11.35156;16;89.48907;58.5863;0.2968292;-0.07420731;89.19224;58.6605
74;7;11.36914;16;89.79298;58.48381;0.3039093;-0.1024818;89.19224;58.6605
75;7;11.38477;16;89.96366;58.44848;0.1706848;-0.03533554;89.19224;58.6605
76;7;11.40234;16;90.17454;58.34604;0.2108765;-0.1024361;89.19224;58.6605
77;7;11.57129;17;126.5088;56.75227;0;0;126.5088;56.75227
78;7;11.58545;17;126.5088;56.75227;0;0;126.5088;56.75227
79;7;11.60303;17;126.855;56.75227;0.3462143;0;126.5088;56.75227
80;7;11.61963;17;126.9642;56.75227;0.1092224;0;126.5088;56.75227
81;7;13.26514;18;90.25237;16.6087;0;0;90.25237;16.6087
82;7;13.2832;18;90.25237;16.6087;0;0;90.25237;16.6087
83;7;13.29883;18;90.25237;16.67937;0;0.0706749;90.25237;16.6087
84;7;13.31787;18;90.25237;17.04736;0;0.3679829;90.25237;16.6087
85;7;13.50098;19;90.18169;55.55079;0;0;90.18169;55.55079
86;7;13.51709;19;90.27767;55.55079;0.09597778;0;90.18169;55.55079
87;7;13.53516;19;90.32304;55.67885;0.04537201;0.1280556;90.18169;55.55079
88;7;13.55273;19;90.32304;55.78309;0;0.1042404;90.18169;55.55079
89;7;13.78809;20;133.0816;57.247;0;0;133.0816;57.247
