LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY
0;10;0.9404297;0;132.0921;58.51916;0;0;132.0921;58.51916
1;10;0.9550781;0;132.0921;58.51916;0;0;132.0921;58.51916
2;10;0.9697266;0;132.2214;58.57771;0.1292267;0.05854797;132.0921;58.51916
3;10;0.9863281;0;132.2688;58.62517;0.04747009;0.04746246;132.0921;58.51916
4;10;1.003906;0;131.9494;58.48312;-0.3194427;-0.1420517;132.0921;58.51916
5;10;1.557617;1;90.32304;59.50861;0;0;90.32304;59.50861
6;10;1.57666;1;90.32304;59.50861;0;0;90.32304;59.50861
7;10;1.592773;1;90.32304;59.50861;0;0;90.32304;59.50861
8;10;1.60791;1;90.13971;59.14194;-0.1833344;-0.3666687;90.32304;59.50861
9;10;2.402344;2;90.11102;96.47179;0;0;90.11102;96.47179
10;10;2.414551;2;90.11102;96.47179;0;0;90.11102;96.47179
11;10;2.432129;2;90.11102;96.47179;0;0;90.11102;96.47179
12;10;2.448242;2;90.11102;96.40112;0;-0.07067108;90.11102;96.47179
13;10;4.179688;3;131.3854;60.71009;0;0;131.3854;60.71009
14;10;4.196289;3;131.3854;60.71009;0;0;131.3854;60.71009
15;10;4.213379;3;131.0841;60.37036;-0.3013;-0.3397331;131.3854;60.71009
16;10;4.912598;4;89.54562;56.75227;0;0;89.54562;56.75227
17;10;4.922363;4;89.54562;56.75227;0;0;89.54562;56.75227
18;10;4.935547;4;89.54562;56.75227;0;0;89.54562;56.75227
19;10;4.953613;4;89.54562;56.75227;0;0;89.54562;56.75227
20;10;4.969238;4;89.47494;56.6816;-0.07067871;-0.07067108;89.54562;56.75227
21;10;5.642578;5;88.69751;97.53192;0;0;88.69751;97.53192
22;10;5.658203;5;88.69751;97.53192;0;0;88.69751;97.53192
23;10;5.675781;5;88.69751;97.53192;0;0;88.69751;97.53192
24;10;7.446777;6;90.53506;95.97707;0;0;90.53506;95.97707
25;10;7.457031;6;90.53506;95.97707;0;0;90.53506;95.97707
26;10;7.474609;6;90.53506;95.87949;0;-0.09757233;90.53506;95.97707
27;10;8.063965;7;89.82832;56.3989;0;0;89.82832;56.3989
28;10;8.07959;7;89.91531;56.48589;0.08699799;0.08699799;89.82832;56.3989
29;10;8.09668;7;89.96967;56.58862;0.05435181;0.102726;89.82832;56.3989
30;10;8.112305;7;89.96967;56.61092;0;0.02230072;89.82832;56.3989
31;10;8.70166;8;131.6681;56.3989;0;0;131.6681;56.3989
32;10;8.717285;8;131.6681;56.3989;0;0;131.6681;56.3989
33;10;8.734375;8;131.6681;56.55022;0;0.1513214;131.6681;56.3989
34;10;8.750977;8;131.6243;56.54025;-0.04379272;-0.009971619;131.6681;56.3989
35;10;10.50781;9;90.46439;97.03719;0;0;90.46439;97.03719
36;10;10.51709;9;90.46439;97.03719;0;0;90.46439;97.03719
37;10;10.53271;9;90.46439;97.13612;0;0.09892273;90.46439;97.03719
38;10;10.55029;9;90.46439;97.21389;0;0.07777405;90.46439;97.03719
39;10;10.56592;9;90.46439;97.21389;0;0;90.46439;97.03719
40;10;10.58496;9;90.46439;97.21389;0;0;90.46439;97.03719
41;10;10.59961;9;90.46439;97.21389;0;0;90.46439;97.03719
42;10;10.6167;9;90.46439;97.21389;0;0;90.46439;97.03719
43;10;10.63379;9;90.46439;97.09595;0;-0.1179352;90.46439;97.03719
44;10;11.32275;10;88.90954;56.3989;0;0;88.90954;56.3989
45;10;11.33984;10;89.00907;56.49843;0.09953308;0.0995369;88.90954;56.3989
46;10;11.35645;10;89.11173;56.60109;0.1026611;0.1026535;88.90954;56.3989
47;10;11.37354;10;89.21552;56.61092;0.1037903;0.00983429;88.90954;56.3989
48;10;11.39014;10;89.31861;56.61092;0.1030884;0;88.90954;56.3989
49;10;11.40771;10;89.42107;56.61092;0.1024551;0;88.90954;56.3989
50;10;12.23096;11;88.83886;96.11842;0;0;88.83886;96.11842
51;10;12.24658;11;88.92416;96.20371;0.08530426;0.08529663;88.83886;96.11842
52;10;12.26563;11;89.02742;96.30698;0.1032562;0.1032639;88.83886;96.11842
53;10;12.28027;11;89.05089;96.40989;0.02346802;0.1029129;88.83886;96.11842
54;10;12.29736;11;89.05089;96.40112;0;-0.008766174;88.83886;96.11842
55;10;12.31396;11;89.05089;96.32685;0;-0.07427216;88.83886;96.11842
56;10;14.01025;12;129.3358;56.89362;0;0;129.3358;56.89362
57;10;14.02881;12;129.3358;56.89362;0;0;129.3358;56.89362
58;10;14.04492;12;129.3358;57.06494;0;0.1713181;129.3358;56.89362
59;10;14.0625;12;129.3979;57.16774;0.06208801;0.1027985;129.3358;56.89362
60;10;14.07813;12;129.4065;57.17632;0.008590698;0.008586884;129.3358;56.89362
61;10;14.09668;12;129.4065;57.17632;0;0;129.3358;56.89362
62;10;14.11133;12;129.4065;57.17632;0;0;129.3358;56.89362
63;10;14.69922;13;91.94858;55.76282;0;0;91.94858;55.76282
64;10;14.71826;13;91.94858;55.76282;0;0;91.94858;55.76282
65;10;14.73535;13;91.94858;55.92189;0;0.1590729;91.94858;55.76282
66;10;14.75049;13;91.94858;55.92189;0;0;91.94858;55.76282
67;10;14.76709;13;91.8779;55.90417;-0.07067871;-0.01772308;91.94858;55.76282
68;10;14.78418;13;91.64722;55.90417;-0.2306824;0;91.94858;55.76282
69;10;14.80127;13;91.44088;55.90417;-0.206337;0;91.94858;55.76282
70;10;14.81934;13;91.2343;55.86507;-0.2065811;-0.03910446;91.94858;55.76282
71;10;14.83838;13;91.02782;55.76183;-0.2064819;-0.103241;91.94858;55.76282
72;10;15.49463;14;50.32082;56.54025;0;0;50.32082;56.54025
73;10;15.50635;14;50.32082;56.54025;0;0;50.32082;56.54025
74;10;15.52539;14;50.44613;56.66556;0.125309;0.1253128;50.32082;56.54025
