UserID;Age;Gender;DominantHand;DominantEye;LongNails;TargetSize;ColliderSize;Delay;TouchID;TargetID;TargetCombination;Outset;Goal;MistakeOccured;HitType;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TargetDistance;LiftX;LiftY;TouchOffsetX;TouchOffsetY;LiftOffsetX;LiftOffsetY;TouchDuration;CrossTargets
10;25;F;R;L;No;6;18;1;0;0;EN;E;N;No;Outset;0.9404297;1.021973;0.9404297;130.4644;56.54025;-1;131.1997;58.10829;1.627747;1.978912;0.7353363;1.568047;0.08154297;True
10;25;F;R;L;No;6;18;1;1;0;EN;E;N;No;Center;1.557617;1.625;0.6171875;90.46439;56.54025;40.00001;89.75764;58.6605;-0.1413498;2.968361;-0.7067566;2.120258;0.06738281;True
10;25;F;R;L;No;6;18;1;2;0;EN;E;N;No;Goal;2.402344;2.464844;0.8447266;90.46439;96.54025;40;89.96967;96.18909;-0.3533783;-0.06845093;-0.4947281;-0.3511505;0.0625;True
10;25;F;R;L;No;6;18;1;3;1;EN;E;N;No;Outset;4.179688;4.22998;1.777344;130.4644;56.54025;-1;130.8907;60.14469;0.9210052;4.169846;0.4262695;3.604443;0.05029297;True
10;25;F;R;L;No;6;18;1;4;1;EN;E;N;No;Center;4.912598;4.98584;0.7329102;90.46439;56.54025;40.00001;89.05089;56.32822;-0.9187775;0.2120247;-1.413506;-0.2120285;0.07324219;True
10;25;F;R;L;No;6;18;1;5;1;EN;E;N;No;Goal;5.642578;5.691895;0.7299805;90.46439;96.54025;40;88.69751;97.17854;-1.766884;0.9916763;-1.766884;0.638298;0.04931641;True
10;25;F;R;L;No;6;18;1;6;2;NE;N;E;No;Outset;7.446777;7.490723;1.804199;90.46439;96.54025;-1;90.20872;95.18301;0.07067108;-0.563179;-0.2556763;-1.357231;0.04394531;True
10;25;F;R;L;No;6;18;1;7;2;NE;N;E;No;Center;8.063965;8.129395;0.6171875;90.46439;56.54025;40;89.96967;56.61092;-0.6360779;-0.1413498;-0.4947281;0.0706749;0.06542969;True
10;25;F;R;L;No;6;18;1;8;2;NE;N;E;No;Goal;8.70166;8.767578;0.6376953;130.4644;56.54025;40.00001;130.9836;56.38679;1.203705;-0.1413498;0.5191956;-0.1534576;0.06591797;True
10;25;F;R;L;No;6;18;1;9;3;NN;N;N;No;Outset;10.50781;10.65283;1.806152;90.46439;96.54025;-1;90.46439;97.10787;0;0.4969482;0;0.567627;0.1450195;True
10;25;F;R;L;No;6;18;1;10;3;NN;N;N;No;Center;11.32275;11.42432;0.8149414;90.46439;56.54025;40;89.40426;56.54025;-1.554855;-0.1413498;-1.060135;0;0.1015625;True
10;25;F;R;L;No;6;18;1;11;3;NN;N;N;No;Goal;12.23096;12.33057;0.9082031;90.46439;96.54025;40;89.05089;96.33044;-1.625534;-0.4218292;-1.413506;-0.2098007;0.09960938;True
10;25;F;R;L;No;6;18;1;12;4;EW;E;W;No;Outset;14.01025;14.12891;1.779297;130.4644;56.54025;-1;129.4065;57.17632;-1.128586;0.3533745;-1.057907;0.6360779;0.1186523;True
10;25;F;R;L;No;6;18;1;13;4;EW;E;W;No;Center;14.69922;14.85742;0.6889648;90.46439;56.54025;40.00001;90.74709;55.83349;1.484184;-0.7774239;0.2826996;-0.7067528;0.1582031;True
10;25;F;R;L;No;6;18;1;14;4;EW;E;W;No;Goal;15.49463;15.64502;0.7954102;50.46439;56.54025;40;50.46217;56.75227;-0.1435738;0;-0.002223969;0.2120247;0.1503906;True
10;25;F;R;L;No;6;18;1;15;5;SE;S;E;No;Outset;17.24365;17.35693;1.749023;90.46439;16.54025;-1;90.25237;17.38613;-0.4240494;0.3511486;-0.2120285;0.8458748;0.1132813;True
10;25;F;R;L;No;6;18;1;16;5;SE;S;E;No;Center;17.99414;18.13135;0.7504883;90.46439;56.54025;39.99999;89.75764;55.62146;-0.6360779;-1.201477;-0.7067566;-0.9187813;0.137207;True
10;25;F;R;L;No;6;18;1;17;5;SE;S;E;No;Goal;18.73975;18.83398;0.7456055;130.4644;56.54025;40.00001;129.8033;55.52355;-0.5631866;-0.9187813;-0.6611023;-1.016697;0.09423828;True
10;25;F;R;L;No;6;18;1;18;6;SS;S;S;No;Outset;20.56982;20.72021;1.830078;90.46439;16.54025;-1;91.17115;17.31545;0.4240494;0.4924984;0.7067566;0.7751999;0.1503906;True
10;25;F;R;L;No;6;18;1;19;6;SS;S;S;No;Center;21.34277;21.47607;0.7729492;90.46439;56.54025;39.99999;89.68697;56.25755;-0.7067566;-0.6360741;-0.7774277;-0.2826996;0.1333008;True
10;25;F;R;L;No;6;18;1;20;6;SS;S;S;No;Goal;22.35449;22.48047;1.011719;90.46439;16.54025;39.99999;89.47494;17.59815;-1.484177;0.8458748;-0.9894562;1.057901;0.1259766;True
10;25;F;R;L;No;6;18;1;21;7;EW;E;W;No;Outset;24.19775;24.35107;1.843262;130.4644;56.54025;-1;131.3949;55.40944;0.2142334;-1.76688;0.9305267;-1.130806;0.1533203;True
10;25;F;R;L;No;6;18;1;22;7;EW;E;W;No;Center;24.92139;25.05713;0.7236328;90.46439;56.54025;40.00001;90.67641;55.69214;0;-1.201477;0.2120209;-0.8481026;0.1357422;True
10;25;F;R;L;No;6;18;1;23;7;EW;E;W;No;Goal;25.55615;25.72656;0.6347656;50.46439;56.54025;40;51.02757;56.6816;0.9872322;0.2827034;0.563179;0.1413536;0.1704102;True
10;25;F;R;L;No;6;18;1;24;8;EE;E;E;No;Outset;27.48926;27.60547;1.933105;130.4644;56.54025;-1;131.0119;55.81338;-0.06846619;-0.7067528;0.5475159;-0.7268639;0.1162109;True
10;25;F;R;L;No;6;18;1;25;8;EE;E;E;No;Center;28.229;28.31055;0.7397461;90.46439;56.54025;40.00001;88.48548;55.97484;-2.049583;-0.7774239;-1.978912;-0.565403;0.08154297;True
10;25;F;R;L;No;6;18;1;26;8;EE;E;E;No;Goal;29.21777;29.31934;0.9887695;130.4644;56.54025;40.00001;129.3358;56.04552;-1.128586;-0.4240494;-1.128586;-0.4947281;0.1015625;True
10;25;F;R;L;No;6;18;1;27;9;NN;N;N;No;Outset;31.17285;31.28711;1.955078;90.46439;96.54025;-1;89.40426;96.40112;-0.9894562;-0.139122;-1.060135;-0.139122;0.1142578;True
10;25;F;R;L;No;6;18;1;28;9;NN;N;N;No;Center;31.95752;32.05908;0.784668;90.46439;56.54025;40;88.80868;55.06361;-1.201485;-2.049587;-1.655716;-1.476639;0.1015625;True
10;25;F;R;L;No;6;18;1;29;9;NN;N;N;No;Goal;32.78223;32.88281;0.824707;90.46439;96.54025;40;90.67641;97.03719;0.2826996;0.002227783;0.2120209;0.4969482;0.1005859;True
10;25;F;R;L;No;6;18;1;30;10;EN;E;N;No;Outset;34.70801;34.81738;1.925781;130.4644;56.54025;-1;129.1238;56.82295;-1.623322;0.565403;-1.340607;0.2827034;0.109375;True
10;25;F;R;L;No;6;18;1;31;10;EN;E;N;No;Center;35.44727;35.54053;0.7392578;90.46439;56.54025;40.00001;89.89899;56.54025;-0.5653992;-0.0706749;-0.5653992;0;0.09326172;True
10;25;F;R;L;No;6;18;1;32;10;EN;E;N;No;Goal;36.11475;36.24609;0.6674805;90.46439;96.54025;40;89.75764;96.11842;-0.3533783;-0.9872284;-0.7067566;-0.4218292;0.1313477;True
10;25;F;R;L;No;6;18;1;33;11;EW;E;W;No;Outset;37.92578;38.08252;1.811035;130.4644;56.54025;-1;130.3959;57.60038;-0.2804871;1.060131;-0.06846619;1.060131;0.1567383;True
10;25;F;R;L;No;6;18;1;34;11;EW;E;W;No;Center;38.65088;38.80322;0.7250977;90.46439;56.54025;40.00001;90.53506;56.9643;0.1413498;-0.0706749;0.07067108;0.4240532;0.1523438;True
10;25;F;R;L;No;6;18;1;35;11;EW;E;W;No;Goal;39.26953;39.47559;0.6186523;50.46439;56.54025;40;49.40204;56.3989;-1.769108;-1.201477;-1.062351;-0.1413498;0.2060547;True
