UserID;Age;Gender;DominantHand;DominantEye;LongNails;TargetSize;ColliderSize;Delay;TouchID;TargetID;TargetCombination;Outset;Goal;MistakeOccured;HitType;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TargetDistance;LiftX;LiftY;TouchOffsetX;TouchOffsetY;LiftOffsetX;LiftOffsetY;TouchDuration;CrossTargets
9;23;F;R;R;Yes;6;18;1;0;0;SW;S;W;No;Outset;1.109863;1.189941;1.109863;90.46439;16.54025;-1;90.88844;18.04931;0.07067108;1.128576;0.4240494;1.50906;0.08007813;False
9;23;F;R;R;Yes;6;18;1;1;0;SW;S;W;No;Center;1.625488;1.694336;0.515625;90.46439;56.54025;39.99999;89.47494;56.6816;-1.060135;0.1413536;-0.9894562;0.1413536;0.06884766;False
9;23;F;R;R;Yes;6;18;1;2;0;SW;S;W;No;Goal;2.130859;2.214355;0.5053711;50.46439;56.54025;40;49.48112;56.75227;-1.203705;-0.0706749;-0.9832764;0.2120247;0.08349609;False
9;23;F;R;R;Yes;6;18;1;3;1;EW;E;W;No;Outset;3.896973;3.962891;1.766113;130.4644;56.54025;-1;129.1238;57.5297;-1.340607;0.9894562;-1.340607;0.9894562;0.06591797;False
9;23;F;R;R;Yes;6;18;1;4;1;EW;E;W;No;Center;4.365234;4.43457;0.4682617;90.46439;56.54025;40.00001;88.41481;56.32822;-2.473633;-0.7067528;-2.049583;-0.2120285;0.06933594;False
9;23;F;R;R;Yes;6;18;1;5;1;EW;E;W;No;Goal;4.805664;4.886719;0.4404297;50.46439;56.54025;40;49.26069;56.1162;-1.203705;-0.6360741;-1.203705;-0.4240494;0.08105469;False
9;23;F;R;R;Yes;6;18;1;6;2;NS;N;S;No;Outset;6.519043;6.602539;1.713379;90.46439;96.54025;-1;90.53506;94.91694;0.07067108;-1.693985;0.07067108;-1.623306;0.08349609;False
9;23;F;R;R;Yes;6;18;1;7;2;NS;N;S;No;Center;6.953125;7.038574;0.434082;90.46439;56.54025;40;88.90954;54.13728;-1.978912;-2.685661;-1.554855;-2.402962;0.08544922;False
9;23;F;R;R;Yes;6;18;1;8;2;NS;N;S;No;Goal;7.442383;7.510254;0.4892578;90.46439;16.54025;39.99999;89.47494;15.90194;-1.413506;-1.062359;-0.9894562;-0.6383076;0.06787109;False
9;23;F;R;R;Yes;6;18;1;9;3;EN;E;N;No;Outset;9.15918;9.223145;1.716797;130.4644;56.54025;-1;128.2757;58.0951;-2.118042;1.625534;-2.188721;1.554859;0.06396484;False
9;23;F;R;R;Yes;6;18;1;10;3;EN;E;N;No;Center;9.645508;9.712891;0.4863281;90.46439;56.54025;40.00001;90.18169;57.17632;-0.6360779;0.6360779;-0.2826996;0.6360779;0.06738281;False
9;23;F;R;R;Yes;6;18;1;11;3;EN;E;N;No;Goal;10.05029;10.13037;0.4047852;90.46439;96.54025;40;88.83886;95.89237;-1.908234;-0.563179;-1.625534;-0.6478729;0.08007813;False
9;23;F;R;R;Yes;6;18;1;12;4;NW;N;W;No;Outset;11.71973;11.79736;1.669434;90.46439;96.54025;-1;89.47494;96.89584;-1.060135;0.4262772;-0.9894562;0.3555984;0.07763672;False
9;23;F;R;R;Yes;6;18;1;13;4;NW;N;W;No;Center;12.19873;12.29834;0.4790039;90.46439;56.54025;40;90.95912;55.62146;-0.1413498;-1.554855;0.4947281;-0.9187813;0.09960938;False
9;23;F;R;R;Yes;6;18;1;14;4;NW;N;W;No;Goal;12.65283;12.73682;0.4541016;50.46439;56.54025;40;49.54339;55.26809;-1.203705;-1.413506;-0.9210052;-1.272156;0.08398438;False
9;23;F;R;R;Yes;6;18;1;15;5;ES;E;S;No;Outset;14.31543;14.38232;1.662598;130.4644;56.54025;-1;128.6997;56.61092;-1.835342;0.0706749;-1.764664;0.0706749;0.06689453;False
9;23;F;R;R;Yes;6;18;1;16;5;ES;E;S;No;Center;14.73779;14.80371;0.4223633;90.46439;56.54025;40.00001;89.05089;56.89362;-1.766884;0.4240532;-1.413506;0.3533745;0.06591797;False
9;23;F;R;R;Yes;6;18;1;17;5;ES;E;S;No;Goal;15.18896;15.24023;0.4511719;90.46439;16.54025;39.99999;88.76819;15.83127;-1.978912;-0.9210081;-1.696205;-0.7089815;0.05126953;False
9;23;F;R;R;Yes;6;18;1;18;6;EE;E;E;No;Outset;16.85596;16.92041;1.666992;130.4644;56.54025;-1;129.9719;56.82295;-0.4218292;0.3533745;-0.4925232;0.2827034;0.06445313;False
9;23;F;R;R;Yes;6;18;1;19;6;EE;E;E;No;Center;17.28955;17.37451;0.4335938;90.46439;56.54025;40.00001;88.90954;56.89362;-2.049583;-0.0706749;-1.554855;0.3533745;0.08496094;False
9;23;F;R;R;Yes;6;18;1;20;6;EE;E;E;No;Goal;17.69971;17.77832;0.4101563;130.4644;56.54025;40.00001;130.1839;56.61092;-0.2804871;0.0706749;-0.2804871;0.0706749;0.07861328;False
9;23;F;R;R;Yes;6;18;1;21;7;ES;E;S;No;Outset;19.36133;19.44092;1.661621;130.4644;56.54025;-1;130.0798;56.80622;-0.4218292;0.1413536;-0.384613;0.2659721;0.07958984;False
9;23;F;R;R;Yes;6;18;1;22;7;ES;E;S;No;Center;19.84521;19.9126;0.4838867;90.46439;56.54025;40.00001;89.19832;57.5297;-1.625534;0.7774277;-1.266075;0.9894562;0.06738281;False
9;23;F;R;R;Yes;6;18;1;23;7;ES;E;S;No;Goal;20.24951;20.33252;0.4042969;90.46439;16.54025;39.99999;89.26291;14.84181;-1.272156;-1.981138;-1.201485;-1.698437;0.08300781;False
9;23;F;R;R;Yes;6;18;1;24;8;NE;N;E;No;Outset;22.01318;22.09717;1.763672;90.46439;96.54025;-1;90.39371;97.24922;-0.07067871;0.7089767;-0.07067871;0.7089767;0.08398438;False
9;23;F;R;R;Yes;6;18;1;25;8;NE;N;E;No;Center;22.50146;22.58594;0.4882813;90.46439;56.54025;40;89.89899;54.70269;-0.9894562;-2.190933;-0.5653992;-1.837559;0.08447266;False
9;23;F;R;R;Yes;6;18;1;26;8;NE;N;E;No;Goal;22.90381;22.97461;0.4023438;130.4644;56.54025;40.00001;130.2546;55.83349;-0.5631866;-1.060131;-0.2098083;-0.7067528;0.07080078;False
9;23;F;R;R;Yes;6;18;1;27;9;WS;W;S;No;Outset;24.61865;24.72021;1.714844;50.46439;56.54025;-1;49.11934;57.10565;-1.486408;0.1413536;-1.345055;0.565403;0.1015625;False
9;23;F;R;R;Yes;6;18;1;28;9;WS;W;S;No;Center;25.12207;25.19092;0.503418;90.46439;56.54025;40;91.10047;57.504;0.4947281;1.413509;0.6360779;0.9637527;0.06884766;False
9;23;F;R;R;Yes;6;18;1;29;9;WS;W;S;No;Goal;25.64355;25.72803;0.5214844;90.46439;16.54025;39.99999;90.74709;16.96207;0.2120209;0.2804718;0.2826996;0.4218216;0.08447266;False
9;23;F;R;R;Yes;6;18;1;30;10;SE;S;E;No;Outset;27.35986;27.4292;1.716309;90.46439;16.54025;-1;89.68697;16.11652;-0.9894562;-0.7796574;-0.7774277;-0.4237347;0.06933594;False
9;23;F;R;R;Yes;6;18;1;31;10;SE;S;E;No;Center;27.83008;27.93213;0.4702148;90.46439;56.54025;39.99999;89.89899;55.83349;-0.9187775;-0.565403;-0.5653992;-0.7067528;0.1020508;False
9;23;F;R;R;Yes;6;18;1;32;10;SE;S;E;No;Goal;28.33789;28.37109;0.5078125;130.4644;56.54025;40.00001;131.8094;57.5297;1.203705;0.9894562;1.345047;0.9894562;0.03320313;False
9;23;F;R;R;Yes;6;18;1;33;11;SW;S;W;No;Outset;29.91504;29.98389;1.577148;90.46439;16.54025;-1;89.12157;17.59815;-1.484177;1.057901;-1.342827;1.057901;0.06884766;False
9;23;F;R;R;Yes;6;18;1;34;11;SW;S;W;No;Center;30.31836;30.3877;0.4033203;90.46439;56.54025;39.99999;89.75764;56.82295;-0.8481064;0;-0.7067566;0.2827034;0.06933594;False
9;23;F;R;R;Yes;6;18;1;35;11;SW;S;W;No;Goal;30.7251;30.80566;0.4067383;50.46439;56.54025;40;49.14053;57.51561;-1.769108;1.625534;-1.323868;0.9753685;0.08056641;False
9;23;F;R;R;Yes;6;18;1;36;12;EE;E;E;No;Outset;32.40723;32.47266;1.682129;130.4644;56.54025;-1;131.9508;57.95375;1.203705;1.272152;1.486404;1.413509;0.06542969;False
9;23;F;R;R;Yes;6;18;1;37;12;EE;E;E;No;Center;32.87402;32.92432;0.4667969;90.46439;56.54025;40.00001;89.76937;56.3989;-1.130806;-0.3533783;-0.6950226;-0.1413498;0.05029297;False
9;23;F;R;R;Yes;6;18;1;38;12;EE;E;E;No;Goal;33.31543;33.36182;0.4414063;130.4644;56.54025;40.00001;129.3358;56.3989;-1.199265;-0.2826996;-1.128586;-0.1413498;0.04638672;False
9;23;F;R;R;Yes;6;18;1;39;13;NE;N;E;No;Outset;35.02637;35.10986;1.710938;90.46439;96.54025;-1;89.33359;97.24922;-1.130806;0.638298;-1.130806;0.7089767;0.08349609;False
9;23;F;R;R;Yes;6;18;1;40;13;NE;N;E;No;Center;35.479;35.54639;0.4526367;90.46439;56.54025;40;90.25237;54.13728;-0.5653992;-2.756336;-0.2120285;-2.402962;0.06738281;False
9;23;F;R;R;Yes;6;18;1;41;13;NE;N;E;No;Goal;35.86572;35.95264;0.3867188;130.4644;56.54025;40.00001;131.032;55.55079;0.2142334;-1.76688;0.5676117;-0.9894524;0.08691406;False
9;23;F;R;R;Yes;6;18;1;42;14;WW;W;W;No;Outset;37.51416;37.58301;1.648438;50.46439;56.54025;-1;48.98388;57.52382;-1.769108;1.130802;-1.480518;0.9835701;0.06884766;False
9;23;F;R;R;Yes;6;18;1;43;14;WW;W;W;No;Center;37.90137;37.95068;0.387207;90.46439;56.54025;40;90.04034;55.48011;-0.5653992;-1.130806;-0.4240494;-1.060131;0.04931641;False
9;23;F;R;R;Yes;6;18;1;44;14;WW;W;W;No;Goal;38.3208;38.40479;0.4194336;50.46439;56.54025;40;50.03812;56.61092;-0.7089767;-0.1413498;-0.4262772;0.0706749;0.08398438;False
9;23;F;R;R;Yes;6;18;1;45;15;EE;E;E;No;Outset;40.00488;40.06787;1.684082;130.4644;56.54025;-1;129.6185;56.18687;-0.9872437;-0.2826996;-0.8458862;-0.3533783;0.06298828;False
9;23;F;R;R;Yes;6;18;1;46;15;EE;E;E;No;Center;40.44092;40.50586;0.4360352;90.46439;56.54025;40.00001;88.27345;56.46957;-2.614983;0.2120247;-2.190941;-0.0706749;0.06494141;False
9;23;F;R;R;Yes;6;18;1;47;15;EE;E;E;No;Goal;40.84424;40.90918;0.4033203;130.4644;56.54025;40.00001;130.1132;55.40944;-0.4218292;-1.342827;-0.3511658;-1.130806;0.06494141;False
9;23;F;R;R;Yes;6;18;1;48;16;WS;W;S;No;Outset;42.52295;42.60547;1.678711;50.46439;56.54025;-1;49.33136;58.65243;-1.415733;2.261608;-1.13303;2.112183;0.08251953;False
9;23;F;R;R;Yes;6;18;1;49;16;WS;W;S;No;Center;42.96094;43.02734;0.4379883;90.46439;56.54025;40;90.32304;55.40944;-0.2826996;-1.342827;-0.1413498;-1.130806;0.06640625;False
9;23;F;R;R;Yes;6;18;1;50;16;WS;W;S;No;Goal;43.46289;43.51416;0.5019531;90.46439;16.54025;39.99999;90.46439;15.47789;-0.1413498;-1.062359;0;-1.062359;0.05126953;False
9;23;F;R;R;Yes;6;18;1;51;17;NS;N;S;No;Outset;45.12207;45.17725;1.65918;90.46439;96.54025;-1;89.33359;96.33044;-1.130806;-0.139122;-1.130806;-0.2098007;0.05517578;False
9;23;F;R;R;Yes;6;18;1;52;17;NS;N;S;No;Center;45.54736;45.61426;0.425293;90.46439;56.54025;40;89.82832;55.62146;-0.6360779;-1.060131;-0.6360779;-0.9187813;0.06689453;False
9;23;F;R;R;Yes;6;18;1;53;17;NS;N;S;No;Goal;45.99951;46.08398;0.4521484;90.46439;16.54025;39.99999;88.83886;15.83127;-1.837563;-1.133034;-1.625534;-0.7089815;0.08447266;False
9;23;F;R;R;Yes;6;18;1;54;18;SE;S;E;No;Outset;47.63477;47.73242;1.635254;90.46439;16.54025;-1;89.19224;14.20574;-1.130806;-3.46532;-1.272156;-2.334514;0.09765625;False
9;23;F;R;R;Yes;6;18;1;55;18;SE;S;E;No;Center;48.03711;48.10205;0.4023438;90.46439;56.54025;39.99999;90.11102;56.75227;-0.4947281;-0.0706749;-0.3533783;0.2120247;0.06494141;False
9;23;F;R;R;Yes;6;18;1;56;18;SE;S;E;No;Goal;48.43652;48.50537;0.3994141;130.4644;56.54025;40.00001;129.3358;56.1162;-1.481964;-0.2826996;-1.128586;-0.4240494;0.06884766;False
9;23;F;R;R;Yes;6;18;1;57;19;NS;N;S;No;Outset;50.13477;50.21875;1.698242;90.46439;96.54025;-1;89.68697;97.10787;-0.9894562;0.4969482;-0.7774277;0.567627;0.08398438;False
9;23;F;R;R;Yes;6;18;1;58;19;NS;N;S;No;Center;50.58838;50.67236;0.4536133;90.46439;56.54025;40;89.82832;54.41999;-0.9187775;-2.473633;-0.6360779;-2.120258;0.08398438;False
