UserID;Age;Gender;DominantHand;DominantEye;LongNails;TargetSize;ColliderSize;Delay;TouchID;TargetID;TargetCombination;Outset;Goal;MistakeOccured;HitType;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TargetDistance;LiftX;LiftY;TouchOffsetX;TouchOffsetY;LiftOffsetX;LiftOffsetY;TouchDuration;CrossTargets
4;24;M;L;R;No;18;18;1;0;0;WW;W;W;No;Outset;1.341553;1.408203;1.341553;50.46439;56.54025;-1;49.33136;57.8124;-1.415733;1.272152;-1.13303;1.272152;0.06665039;False
4;24;M;L;R;No;18;18;1;1;0;WW;W;W;No;Center;1.879639;1.928467;0.5380859;90.46439;56.54025;40;89.26291;55.5751;-1.413506;-1.130806;-1.201485;-0.9651451;0.04882813;False
4;24;M;L;R;No;18;18;1;2;0;WW;W;W;No;Goal;2.838623;2.871094;0.9589844;50.46439;56.54025;40;50.10879;56.04606;-0.3556023;-0.6360741;-0.3556023;-0.4941864;0.0324707;False
4;24;M;L;R;No;18;18;1;3;1;EN;E;N;No;Outset;4.803711;4.858887;1.965088;130.4644;56.54025;-1;130.8783;56.34056;0.4262695;-0.4240494;0.4139404;-0.199688;0.05517578;False
4;24;M;L;R;No;18;18;1;4;1;EN;E;N;No;Center;5.140869;5.20752;0.3371582;90.46439;56.54025;40.00001;89.47494;54.91471;-0.6360779;-2.049587;-0.9894562;-1.625534;0.06665039;False
4;24;M;L;R;No;18;18;1;5;1;EN;E;N;No;Goal;5.609131;5.644287;0.4682617;90.46439;96.54025;40;88.62683;95.69437;-1.978912;-0.7045288;-1.837563;-0.8458786;0.03515625;False
4;24;M;L;R;No;18;18;1;6;2;WE;W;E;No;Outset;7.349365;7.426025;1.740234;50.46439;56.54025;-1;51.45163;56.89362;0.563179;0.3533745;0.9872322;0.3533745;0.07666016;False
4;24;M;L;R;No;18;18;1;7;2;WE;W;E;No;Center;7.72876;7.795166;0.3793945;90.46439;56.54025;40;89.05089;54.98539;-1.554855;-1.625534;-1.413506;-1.554855;0.06640625;False
4;24;M;L;R;No;18;18;1;8;2;WE;W;E;No;Goal;8.112549;8.163086;0.3837891;130.4644;56.54025;40.00001;131.6681;57.17632;1.274368;0.4240532;1.203705;0.6360779;0.05053711;False
4;24;M;L;R;No;18;18;1;9;3;SW;S;W;No;Outset;9.949463;9.979248;1.836914;90.46439;16.54025;-1;89.61629;15.90194;-0.9894562;-1.557086;-0.8481064;-0.6383076;0.02978516;False
4;24;M;L;R;No;18;18;1;10;3;SW;S;W;No;Center;10.34839;10.41577;0.3989258;90.46439;56.54025;39.99999;89.12157;57.60038;-1.342827;1.554859;-1.342827;1.060131;0.06738281;False
4;24;M;L;R;No;18;18;1;11;3;SW;S;W;No;Goal;10.68286;10.75073;0.3344727;50.46439;56.54025;40;52.0877;59.29658;1.693985;3.463093;1.623306;2.756336;0.06787109;False
