UserID;Age;Gender;DominantHand;DominantEye;LongNails;TargetSize;ColliderSize;Delay;TouchID;TargetID;TargetCombination;Outset;Goal;MistakeOccured;HitType;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TargetDistance;LiftX;LiftY;TouchOffsetX;TouchOffsetY;LiftOffsetX;LiftOffsetY;TouchDuration;CrossTargets
4;24;M;L;R;No;6;18;1;0;0;NW;N;W;No;Outset;1.142822;1.271729;1.142822;90.46439;96.54025;-1;91.0298;96.75449;-0.2120285;0.638298;0.5654068;0.2142487;0.1289063;True
4;24;M;L;R;No;6;18;1;1;0;NW;N;W;No;Center;1.441895;1.523682;0.2990723;90.46439;56.54025;40;94.44295;57.92707;6.219429;0.8481064;3.978554;1.386822;0.08178711;True
4;24;M;L;R;No;6;18;1;2;0;NW;N;W;No;Goal;1.674072;1.759277;0.2321777;50.46439;56.54025;40;52.58243;57.67105;2.118038;0.8481064;2.118038;1.130802;0.08520508;True
4;24;M;L;R;No;6;18;1;3;1;NW;N;W;No;Outset;3.123291;3.188721;1.449219;90.46439;96.54025;-1;84.66902;92.86736;-5.936722;-3.319511;-5.795372;-3.67289;0.06542969;True
4;24;M;L;R;No;6;18;1;4;1;NW;N;W;No;Center;3.355713;3.441895;0.2324219;90.46439;56.54025;40;89.54562;52.3704;-0.07067871;-4.805923;-0.9187775;-4.169842;0.08618164;True
4;24;M;L;R;No;6;18;1;5;1;NW;N;W;No;Goal;3.559814;3.658936;0.2041016;50.46439;56.54025;40;53.35986;62.61832;4.803696;5.936726;2.895462;6.078079;0.09912109;True
4;24;M;L;R;No;6;18;1;6;2;WN;W;N;WrongTarget;WrongTarget;5.038574;5.055908;1.47876;50.46439;56.54025;-1;88.20977;91.66587;37.66772;35.12563;37.74538;35.12563;0.01733398;True
4;24;M;L;R;No;6;18;1;7;2;WN;W;N;WrongTarget;Outset;5.373779;5.443359;0.3352051;50.46439;56.54025;-1;54.27864;57.10565;3.319515;0.4947281;3.814243;0.565403;0.06958008;True
4;24;M;L;R;No;6;18;1;8;2;WN;W;N;WrongTarget;Center;5.574219;5.659912;0.2004395;90.46439;56.54025;40;91.66587;60.78076;0.4240494;2.544315;1.201477;4.240517;0.08569336;True
4;24;M;L;R;No;6;18;1;9;2;WN;W;N;WrongTarget;Goal;5.792725;5.877197;0.2185059;90.46439;96.54025;40;89.68697;101.4191;-0.7067566;3.960037;-0.7774277;4.878822;0.08447266;True
4;24;M;L;R;No;6;18;1;10;3;SW;S;W;No;Outset;7.474609;7.54126;1.681885;90.46439;16.54025;-1;93.52805;21.4179;2.332283;-2.122489;3.06366;4.877645;0.06665039;True
4;24;M;L;R;No;6;18;1;11;3;SW;S;W;No;Center;7.675781;7.743164;0.2011719;90.46439;56.54025;39.99999;88.62683;65.94006;1.201477;6.078079;-1.837563;9.399818;0.06738281;True
4;24;M;L;R;No;6;18;1;12;3;SW;S;W;No;Goal;7.843018;7.94458;0.1672363;50.46439;56.54025;40;54.49066;62.37519;4.379642;5.512676;4.026264;5.834946;0.1015625;True
4;24;M;L;R;No;6;18;1;13;4;SS;S;S;No;Outset;9.390625;9.458252;1.547607;90.46439;16.54025;-1;88.34413;22.6161;-3.251068;-2.193163;-2.120262;6.075848;0.06762695;True
4;24;M;L;R;No;6;18;1;14;4;SS;S;S;No;Center;9.575439;9.642334;0.1848145;90.46439;56.54025;39.99999;89.12157;60.78076;-1.130806;3.251064;-1.342827;4.240517;0.06689453;True
4;24;M;L;R;No;6;18;1;15;4;SS;S;S;No;Goal;10.146;10.21362;0.5705566;90.46439;16.54025;39.99999;86.22387;12.65088;-4.664566;-4.6668;-4.240524;-3.889371;0.06762695;True
4;24;M;L;R;No;6;18;1;16;5;WW;W;W;No;Outset;11.6499;11.72974;1.503906;50.46439;56.54025;-1;56.61092;57.45902;0.3511505;0.4947281;6.146526;0.9187775;0.07983398;True
4;24;M;L;R;No;6;18;1;17;5;WW;W;W;No;Center;11.84326;11.89453;0.1933594;90.46439;56.54025;40;85.09306;58.3778;-5.583351;1.837555;-5.37133;1.837555;0.05126953;True
