LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY
0;0;0.9537354;0;127.7103;60.92212;0;0;127.7103;60.92212
1;0;0.9701538;0;127.7103;60.82776;0;-0.09435654;127.7103;60.92212
2;0;1.186584;1;91.3125;61.48752;0;0;91.3125;61.48752
3;0;1.205627;1;91.3125;61.48752;0;0;91.3125;61.48752
4;0;1.220947;1;91.14937;61.32439;-0.1631317;-0.1631317;91.3125;61.48752
5;0;1.492004;2;89.40426;17.10342;0;0;89.40426;17.10342
6;0;1.51062;2;89.40426;17.10342;0;0;89.40426;17.10342
7;0;1.524841;2;89.47494;17.1741;0.07067871;0.0706749;89.40426;17.10342
8;0;3.021484;3;94.42221;99.86421;0;0;94.42221;99.86421
9;0;3.037537;3;94.25351;99.86421;-0.1687012;0;94.42221;99.86421
10;0;3.054688;3;93.9753;99.81744;-0.2782059;-0.04676819;94.42221;99.86421
11;0;3.290894;4;94.42221;60.78076;0;0;94.42221;60.78076
12;0;3.310486;4;94.42221;60.78076;0;0;94.42221;60.78076
13;0;3.32312;4;94.27576;60.55852;-0.1464539;-0.2222443;94.42221;60.78076
14;0;3.341919;4;94.17484;60.46273;-0.100914;-0.09579086;94.42221;60.78076
15;0;3.357544;4;94.21018;60.35736;0.03533936;-0.1053658;94.42221;60.78076
16;0;3.525391;5;137.9582;57.38835;0;0;137.9582;57.38835
17;0;3.541992;5;137.9582;57.31188;0;-0.07646942;137.9582;57.38835
18;0;3.55835;5;137.8522;57.31767;-0.1060028;0.00579071;137.9582;57.38835
19;0;5.122131;6;130.4666;59.79131;0;0;130.4666;59.79131
20;0;5.140747;6;130.4666;59.79131;0;0;130.4666;59.79131
21;0;5.156189;6;130.4666;59.42787;0;-0.3634377;130.4666;59.79131
22;0;5.174683;6;130.4666;59.11744;0;-0.3104362;130.4666;59.79131
23;0;5.19104;6;130.4666;58.89845;0;-0.2189827;130.4666;59.79131
24;0;5.407471;7;88.48548;60.21536;0;0;88.48548;60.21536
25;0;5.426208;7;88.48548;60.21536;0;0;88.48548;60.21536
26;0;5.442139;7;88.32639;60.05627;-0.1590881;-0.1590958;88.48548;60.21536
27;0;5.626099;8;50.17947;56.9643;0;0;50.17947;56.9643
28;0;5.644836;8;50.17947;56.9643;0;0;50.17947;56.9643
29;0;5.660156;8;50.10879;56.89362;-0.0706749;-0.07067871;50.17947;56.9643
30;0;7.242737;9;88.90954;21.34394;0;0;88.90954;21.34394
31;0;7.257935;9;88.82715;21.26155;-0.08238983;-0.08239174;88.90954;21.34394
32;0;7.274536;9;88.72386;21.15827;-0.1032867;-0.1032772;88.90954;21.34394
33;0;7.291626;9;88.69751;21.13192;-0.02635193;-0.02635574;88.90954;21.34394
34;0;7.309448;9;88.88783;21.74275;0.1903229;0.6108322;88.90954;21.34394
35;0;7.546265;10;88.76819;62.689;0;0;88.76819;62.689
36;0;7.560547;10;88.76819;62.689;0;0;88.76819;62.689
37;0;7.816956;11;90.11102;96.68382;0;0;90.11102;96.68382
38;0;7.830505;11;90.11102;96.68382;0;0;90.11102;96.68382
39;0;7.846008;11;90.11102;96.7776;0;0.09378052;90.11102;96.68382
