LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY
0;8;1.34668;0;48.90731;56.6816;0;0;48.90731;56.6816
1;8;1.364258;0;48.90731;56.6816;0;0;48.90731;56.6816
2;8;1.37793;0;48.90731;56.6816;0;0;48.90731;56.6816
3;8;1.916992;1;87.99076;58.3778;0;0;87.99076;58.3778
4;8;1.932617;1;87.90833;58.29538;-0.08242798;-0.08242035;87.99076;58.3778
5;8;1.95166;1;87.80479;58.23645;-0.1035461;-0.05892944;87.99076;58.3778
6;8;2.604492;2;91.24182;98.02665;0;0;91.24182;98.02665
7;8;2.621582;2;91.24182;98.02665;0;0;91.24182;98.02665
8;8;4.437988;3;52.86513;58.02443;0;0;52.86513;58.02443
9;8;4.453613;3;52.86513;58.02443;0;0;52.86513;58.02443
10;8;4.471191;3;52.93581;58.0951;0.07067871;0.07067871;52.86513;58.02443
11;8;5.098633;4;88.90954;56.3989;0;0;88.90954;56.3989
12;8;5.108887;4;88.90954;56.3989;0;0;88.90954;56.3989
13;8;5.125488;4;88.80352;56.3989;-0.1060181;0;88.90954;56.3989
14;8;5.143555;4;88.76819;56.3989;-0.03533173;0;88.90954;56.3989
15;8;5.159668;4;88.7308;56.43627;-0.03738403;0.0373764;88.90954;56.3989
16;8;5.780762;5;89.75764;96.89584;0;0;89.75764;96.89584
17;8;5.798828;5;89.75764;96.89584;0;0;89.75764;96.89584
18;8;5.814453;5;89.75764;96.89584;0;0;89.75764;96.89584
19;8;5.83252;5;89.75764;96.89584;0;0;89.75764;96.89584
20;8;7.632813;6;90.95912;16.46735;0;0;90.95912;16.46735
21;8;7.646973;6;90.95912;16.46735;0;0;90.95912;16.46735
22;8;7.664551;6;90.95912;16.46735;0;0;90.95912;16.46735
23;8;7.68457;6;90.85512;16.46735;-0.1040039;0;90.95912;16.46735
24;8;8.508301;7;89.26291;57.60038;0;0;89.26291;57.60038
25;8;8.521973;7;89.26291;57.60038;0;0;89.26291;57.60038
26;8;8.541016;7;89.26291;57.46324;0;-0.1371346;89.26291;57.60038
27;8;8.554688;7;89.26291;57.45902;0;-0.004219055;89.26291;57.60038
28;8;9.164551;8;88.62683;97.17854;0;0;88.62683;97.17854
29;8;9.17627;8;88.62683;97.17854;0;0;88.62683;97.17854
30;8;9.195801;8;88.62683;97.04443;0;-0.1341171;88.62683;97.17854
31;8;9.210938;8;88.62683;96.94079;0;-0.1036377;88.62683;97.17854
32;8;10.90967;9;92.23128;97.95597;0;0;92.23128;97.95597
33;8;10.92529;9;92.23128;97.95597;0;0;92.23128;97.95597
34;8;10.94287;9;92.23128;97.95597;0;0;92.23128;97.95597
35;8;10.95898;9;92.23128;98.03963;0;0.08366394;92.23128;97.95597
36;8;11.69775;10;92.1606;58.23645;0;0;92.1606;58.23645
37;8;11.71631;10;92.1606;58.23645;0;0;92.1606;58.23645
38;8;11.73291;10;91.99374;58.14027;-0.1668549;-0.09618378;92.1606;58.23645
39;8;12.47168;11;49.82609;56.75227;0;0;49.82609;56.75227
40;8;12.49072;11;49.75212;56.75227;-0.07396698;0;49.82609;56.75227
41;8;12.50488;11;49.8654;56.78893;0.1132736;0.03666306;49.82609;56.75227
42;8;14.45605;12;90.11102;17.24477;0;0;90.11102;17.24477
43;8;14.47412;12;90.01863;17.15239;-0.09238434;-0.09238052;90.11102;17.24477
44;8;14.48975;12;90.04034;17.1741;0.02171326;0.02170563;90.11102;17.24477
45;8;14.50586;12;89.95406;17.08781;-0.08628845;-0.08629036;90.11102;17.24477
46;8;15.09424;13;87.5667;57.03497;0;0;87.5667;57.03497
47;8;15.11133;13;87.5667;57.03497;0;0;87.5667;57.03497
48;8;15.12744;13;87.5667;57.03497;0;0;87.5667;57.03497
49;8;15.14453;13;87.61829;57.03497;0.05158997;0;87.5667;57.03497
50;8;15.16162;13;87.63738;57.03497;0.01908875;0;87.5667;57.03497
51;8;15.80615;14;131.4561;56.89362;0;0;131.4561;56.89362
52;8;15.81689;14;131.4561;56.89362;0;0;131.4561;56.89362
53;8;15.83301;14;131.4561;56.82295;0;-0.07067108;131.4561;56.89362
54;8;17.63721;15;133.0816;56.1162;0;0;133.0816;56.1162
55;8;17.6499;15;133.0816;56.1162;0;0;133.0816;56.1162
56;8;17.66602;15;132.9628;55.99736;-0.1188354;-0.1188316;133.0816;56.1162
57;8;17.68457;15;132.8593;55.89387;-0.1034851;-0.1034966;133.0816;56.1162
58;8;18.27246;16;88.06143;58.51916;0;0;88.06143;58.51916
59;8;18.28711;16;88.06143;58.51916;0;0;88.06143;58.51916
60;8;18.30371;16;88.06143;58.36876;0;-0.1504021;88.06143;58.51916
61;8;18.32178;16;88.06143;58.26501;0;-0.1037445;88.06143;58.51916
62;8;18.96289;17;45.09085;61.06347;0;0;45.09085;61.06347
63;8;18.97607;17;45.09085;61.06347;0;0;45.09085;61.06347
64;8;18.99365;17;45.09085;60.99279;0;-0.07067871;45.09085;61.06347
65;8;19.01025;17;45.09085;60.99279;0;0;45.09085;61.06347
66;8;20.82764;18;93.00871;18.94098;0;0;93.00871;18.94098
67;8;20.8418;18;93.00871;18.94098;0;0;93.00871;18.94098
68;8;20.85889;18;92.86818;18.80046;-0.1405258;-0.140522;93.00871;18.94098
69;8;20.875;18;92.76381;18.69609;-0.1043701;-0.1043739;93.00871;18.94098
70;8;21.54785;19;87.5667;57.5297;0;0;87.5667;57.5297
71;8;21.56445;19;87.5667;57.5297;0;0;87.5667;57.5297
72;8;22.42676;20;88.62683;16.18464;0;0;88.62683;16.18464
73;8;22.43701;20;88.62683;16.18464;0;0;88.62683;16.18464
74;8;22.45361;20;88.62683;16.06827;0;-0.1163731;88.62683;16.18464
75;8;22.47119;20;88.54845;16.04329;-0.0783844;-0.02497673;88.62683;16.18464
76;8;22.48828;20;88.52656;16.16653;-0.02188873;0.1232319;88.62683;16.18464
77;8;24.32275;21;131.3147;56.54025;0;0;131.3147;56.54025
78;8;24.33643;21;131.1583;56.46202;-0.1564331;-0.07822037;131.3147;56.54025
79;8;24.35449;21;130.992;56.3589;-0.1662598;-0.1031227;131.3147;56.54025
80;8;24.37354;21;130.9613;56.25469;-0.03067017;-0.1042137;131.3147;56.54025
81;8;24.87891;22;88.06143;59.36726;0;0;88.06143;59.36726
82;8;24.8916;22;88.06143;59.36726;0;0;88.06143;59.36726
83;8;24.90967;22;87.93829;59.24411;-0.1231461;-0.1231499;88.06143;59.36726
84;8;24.92676;22;87.83525;59.22591;-0.103035;-0.01819992;88.06143;59.36726
85;8;25.6167;23;89.89899;17.66883;0;0;89.89899;17.66883
86;8;25.63086;23;89.89899;17.66883;0;0;89.89899;17.66883
87;8;25.64795;23;89.76;17.59815;-0.1389923;-0.0706749;89.89899;17.66883
88;8;25.6665;23;89.65662;17.59815;-0.1033859;0;89.89899;17.66883
89;8;27.34473;24;51.94635;60.07401;0;0;51.94635;60.07401
90;8;27.36377;24;51.94635;60.07401;0;0;51.94635;60.07401
91;8;27.38086;24;51.77977;59.81153;-0.1665764;-0.2624779;51.94635;60.07401
92;8;27.39697;24;51.67575;59.66206;-0.104023;-0.1494713;51.94635;60.07401
93;8;27.8999;25;93.43276;54.77337;0;0;93.43276;54.77337
94;8;27.91699;25;93.3556;54.69619;-0.0771637;-0.07717133;93.43276;54.77337
95;8;27.93506;25;93.2914;54.70269;-0.06419373;0.006492615;93.43276;54.77337
96;8;28.4541;26;128.4877;58.16578;0;0;128.4877;58.16578
97;8;28.47119;26;128.4036;58.08164;-0.08415222;-0.08413696;128.4877;58.16578
98;8;30.25293;27;128.4877;58.23645;0;0;128.4877;58.23645
99;8;30.27002;27;128.3828;58.23645;-0.1049347;0;128.4877;58.23645
100;8;30.2876;27;128.2799;58.23645;-0.10289;0;128.4877;58.23645
101;8;31.09619;28;86.78928;56.75227;0;0;86.78928;56.75227
102;8;31.11084;28;86.78928;56.75227;0;0;86.78928;56.75227
103;8;31.12793;28;86.65189;56.75227;-0.1373825;0;86.78928;56.75227
104;8;31.14404;28;86.54743;56.85276;-0.1044617;0.1004906;86.78928;56.75227
105;8;31.76563;29;89.26291;98.80408;0;0;89.26291;98.80408
106;8;31.78369;29;89.26291;98.80408;0;0;89.26291;98.80408
107;8;31.79883;29;89.10125;98.64242;-0.1616592;-0.1616669;89.26291;98.80408
108;8;33.49658;30;128.6291;57.8124;0;0;128.6291;57.8124
109;8;33.51416;30;128.5452;57.8124;-0.08387756;0;128.6291;57.8124
110;8;33.53076;30;128.5452;57.8124;0;0;128.6291;57.8124
111;8;34.05127;31;90.18169;61.20481;0;0;90.18169;61.20481
112;8;34.06787;31;90.08685;61.10996;-0.09484863;-0.09485245;90.18169;61.20481
113;8;34.08496;31;89.91241;61.00621;-0.1744308;-0.103756;90.18169;61.20481
114;8;34.10156;31;89.81023;60.90402;-0.1021881;-0.1021843;90.18169;61.20481
115;8;34.57324;32;92.58465;16.11397;0;0;92.58465;16.11397
116;8;34.58838;32;92.58465;16.11397;0;0;92.58465;16.11397
117;8;34.60498;32;92.44155;16.11397;-0.1430969;0;92.58465;16.11397
118;8;34.62158;32;92.44155;16.11397;0;0;92.58465;16.11397
119;8;36.35986;33;52.29972;59.22591;0;0;52.29972;59.22591
120;8;36.37012;33;52.29972;59.22591;0;0;52.29972;59.22591
121;8;36.38721;33;52.1753;59.10147;-0.1244278;-0.1244354;52.29972;59.22591
122;8;36.40381;33;52.07236;58.99854;-0.1029358;-0.1029358;52.29972;59.22591
123;8;36.84277;34;93.00871;54.91471;0;0;93.00871;54.91471
124;8;36.85693;34;93.00871;54.91471;0;0;93.00871;54.91471
125;8;36.87402;34;92.86238;54.76839;-0.1463242;-0.1463242;93.00871;54.91471
126;8;36.89063;34;92.76134;54.66735;-0.1010361;-0.1010361;93.00871;54.91471
127;8;37.32666;35;88.41481;17.7395;0;0;88.41481;17.7395
128;8;37.34521;35;88.41481;17.7395;0;0;88.41481;17.7395
129;8;37.36133;35;88.24726;17.57195;-0.1675491;-0.1675529;88.41481;17.7395
130;8;38.99756;36;88.55616;97.74395;0;0;88.55616;97.74395
131;8;39.61279;37;89.12157;58.87253;0;0;89.12157;58.87253
132;8;39.63135;37;89.01555;58.76652;-0.1060181;-0.1060143;89.12157;58.87253
133;8;39.65088;37;88.9121;58.66306;-0.103447;-0.1034584;89.12157;58.87253
134;8;40.20508;38;90.18169;99.51083;0;0;90.18169;99.51083
135;8;40.22119;38;90.18169;99.51083;0;0;90.18169;99.51083
136;8;40.2373;38;90.03529;99.36443;-0.1464081;-0.1464081;90.18169;99.51083
137;8;40.25293;38;89.93433;99.26347;-0.1009598;-0.1009521;90.18169;99.51083
138;8;41.90674;39;90.11102;97.39057;0;0;90.11102;97.39057
139;8;41.91943;39;90.11102;97.39057;0;0;90.11102;97.39057
140;8;41.93408;39;90.11102;97.39057;0;0;90.11102;97.39057
141;8;42.42578;40;90.60574;56.82295;0;0;90.60574;56.82295
142;8;42.43848;40;90.60574;56.82295;0;0;90.60574;56.82295
143;8;42.45752;40;90.17296;56.62641;-0.432785;-0.1965408;90.60574;56.82295
144;8;42.47217;40;89.93563;56.52323;-0.2373276;-0.1031799;90.60574;56.82295
145;8;42.97559;41;90.60574;98.94543;0;0;90.60574;98.94543
146;8;42.99316;41;90.39555;98.73524;-0.2101898;-0.2101898;90.60574;98.94543
147;8;43.01172;41;90.25621;98.59589;-0.1393433;-0.1393433;90.60574;98.94543
148;8;43.02637;41;90.25237;98.49241;-0.003845215;-0.1034851;90.60574;98.94543
149;8;44.70703;42;131.4561;58.16578;0;0;131.4561;58.16578
150;8;44.72754;42;131.4561;58.16578;0;0;131.4561;58.16578
151;8;44.74219;42;131.2871;58.16578;-0.1689301;0;131.4561;58.16578
152;8;45.43213;43;89.40426;57.5297;0;0;89.40426;57.5297
153;8;45.44727;43;89.40426;57.5297;0;0;89.40426;57.5297
154;8;46.42285;44;129.4065;57.95375;0;0;129.4065;57.95375
155;8;46.44043;44;129.4065;57.95375;0;0;129.4065;57.95375
156;8;46.45557;44;129.2413;57.78852;-0.1652374;-0.1652298;129.4065;57.95375
157;8;48.25488;45;88.55616;16.53802;0;0;88.55616;16.53802
158;8;48.27295;45;88.55616;16.53802;0;0;88.55616;16.53802
159;8;48.84424;46;90.39371;58.6605;0;0;90.39371;58.6605
160;8;48.86084;46;90.31115;58.57793;-0.08256531;-0.08256912;90.39371;58.6605
161;8;49.82471;47;90.95912;16.39667;0;0;90.95912;16.39667
162;8;49.83936;47;90.95912;16.39667;0;0;90.95912;16.39667
163;8;51.82031;48;51.38095;57.31767;0;0;51.38095;57.31767
164;8;51.83594;48;51.38095;57.31767;0;0;51.38095;57.31767
165;8;51.85596;48;51.2323;57.247;-0.1486511;-0.07067108;51.38095;57.31767
166;8;51.87061;48;51.12818;57.247;-0.1041183;0;51.38095;57.31767
167;8;52.32617;49;90.88844;56.54025;0;0;90.88844;56.54025
168;8;52.34033;49;90.88844;56.54025;0;0;90.88844;56.54025
169;8;52.35889;49;90.75671;56.40852;-0.1317291;-0.1317291;90.88844;56.54025
170;8;52.37354;49;90.65346;56.30526;-0.1032562;-0.1032524;90.88844;56.54025
171;8;52.76318;50;49.40204;57.5297;0;0;49.40204;57.5297
172;8;52.77686;50;49.40204;57.5297;0;0;49.40204;57.5297
173;8;52.7959;50;49.27532;57.5297;-0.1267242;0;49.40204;57.5297
174;8;52.81055;50;49.17185;57.5297;-0.1034698;0;49.40204;57.5297
175;8;54.49219;51;87.99076;16.8914;0;0;87.99076;16.8914
176;8;54.51172;51;87.99076;16.8914;0;0;87.99076;16.8914
177;8;54.52637;51;87.83506;16.8914;-0.1557007;0;87.99076;16.8914
178;8;54.96338;52;90.60574;57.45902;0;0;90.60574;57.45902
179;8;54.9834;52;90.60574;57.45902;0;0;90.60574;57.45902
180;8;54.99756;52;90.46009;57.31337;-0.1456528;-0.1456566;90.60574;57.45902
181;8;55.01318;52;90.35838;57.21166;-0.1017075;-0.1017075;90.60574;57.45902
182;8;55.43262;53;48.12988;60.42738;0;0;48.12988;60.42738
183;8;55.45068;53;48.02387;60.32137;-0.1060143;-0.1060104;48.12988;60.42738
184;8;55.46924;53;47.9197;60.28604;-0.1041718;-0.03533554;48.12988;60.42738
185;8;55.48389;53;47.91786;60.28604;-0.001838684;0;48.12988;60.42738
186;8;57.25488;54;49.19001;55.97484;0;0;49.19001;55.97484
187;8;57.26611;54;49.19001;55.97484;0;0;49.19001;55.97484
188;8;57.28418;54;49.06718;55.97484;-0.1228333;0;49.19001;55.97484
189;8;57.30029;54;49.04866;55.97484;-0.01852036;0;49.19001;55.97484
190;8;57.80713;55;92.30196;57.88308;0;0;92.30196;57.88308
191;8;57.82178;55;92.30196;57.88308;0;0;92.30196;57.88308
192;8;57.83789;55;92.16669;57.61255;-0.1352692;-0.2705269;92.30196;57.88308
193;8;57.85498;55;92.06312;57.50289;-0.103569;-0.1096573;92.30196;57.88308
194;8;58.34717;56;132.3748;58.58983;0;0;132.3748;58.58983
195;8;58.36035;56;132.3748;58.58983;0;0;132.3748;58.58983
196;8;58.37549;56;132.1454;58.40442;-0.2294617;-0.1854057;132.3748;58.58983
197;8;58.39258;56;132.015;58.3778;-0.1303406;-0.02662277;132.3748;58.58983
