UserID;Age;Gender;DominantHand;DominantEye;LongNails;TargetSize;ColliderSize;Delay;TouchID;TargetID;TargetCombination;Outset;Goal;MistakeOccured;HitType;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TargetDistance;LiftX;LiftY;TouchOffsetX;TouchOffsetY;LiftOffsetX;LiftOffsetY;TouchDuration;CrossTargets
7;24;F;L;L;Yes;6;18;1;0;0;NE;N;E;No;Outset;0.8193359;0.8852539;0.8193359;90.46439;96.54025;-1;90.67641;95.76504;0.1413498;-0.7752075;0.2120209;-0.7752075;0.06591797;False
7;24;F;L;L;Yes;6;18;1;1;0;NE;N;E;No;Center;1.068848;1.154297;0.2495117;90.46439;56.54025;40;91.73655;53.99593;0.8481064;-2.61499;1.272156;-2.544312;0.08544922;False
7;24;F;L;L;Yes;6;18;1;2;0;NE;N;E;No;Goal;1.321289;1.405762;0.2524414;130.4644;56.54025;40.00001;127.4276;59.15523;-4.167633;3.109718;-3.036827;2.614986;0.08447266;False
7;24;F;L;L;Yes;6;18;1;3;1;WW;W;W;No;Outset;2.852051;2.917969;1.530762;50.46439;56.54025;-1;50.7899;57.17632;-0.4969482;0.6360779;0.3255043;0.6360779;0.06591797;False
7;24;F;L;L;Yes;6;18;1;4;1;WW;W;W;No;Center;3.056152;3.13623;0.2041016;90.46439;56.54025;40;88.46098;57.9415;-2.473633;2.827011;-2.003418;1.401253;0.08007813;False
7;24;F;L;L;Yes;6;18;1;5;1;WW;W;W;No;Goal;3.287109;3.354492;0.230957;50.46439;56.54025;40;50.58838;53.67284;0.2098007;-3.321739;0.1239853;-2.867409;0.06738281;False
7;24;F;L;L;Yes;6;18;1;6;2;SW;S;W;No;Outset;5.018555;5.068359;1.731445;90.46439;16.54025;-1;90.42682;20.64928;-0.4947281;3.17816;-0.03757477;4.109026;0.04980469;False
7;24;F;L;L;Yes;6;18;1;7;2;SW;S;W;No;Center;5.220703;5.304688;0.2021484;90.46439;56.54025;39.99999;90.81777;57.88308;1.272156;0.7774277;0.3533783;1.342831;0.08398438;False
7;24;F;L;L;Yes;6;18;1;8;2;SW;S;W;No;Goal;5.473145;5.556641;0.2524414;50.46439;56.54025;40;47.98853;57.31767;-1.627754;0.3533745;-2.475861;0.7774277;0.08349609;False
7;24;F;L;L;Yes;6;18;1;9;3;SN;S;N;No;Outset;7.184082;7.23877;1.710938;90.46439;16.54025;-1;89.12157;21.48529;-1.272156;2.683434;-1.342827;4.945044;0.0546875;False
7;24;F;L;L;Yes;6;18;1;10;3;SN;S;N;No;Center;7.386719;7.470703;0.2026367;90.46439;56.54025;39.99999;90.04034;57.38835;0;-0.9187813;-0.4240494;0.8481064;0.08398438;False
7;24;F;L;L;Yes;6;18;1;11;3;SN;S;N;No;Goal;7.624512;7.705566;0.237793;90.46439;96.54025;40;91.86912;95.57072;1.696205;-1.128578;1.404724;-0.9695282;0.08105469;False
7;24;F;L;L;Yes;6;18;1;12;4;NN;N;N;No;Outset;9.15332;9.217285;1.528809;90.46439;96.54025;-1;90.81777;95.97707;0.5654068;0.3555984;0.3533783;-0.563179;0.06396484;False
7;24;F;L;L;Yes;6;18;1;13;4;NN;N;N;No;Center;9.337402;9.419434;0.184082;90.46439;56.54025;40;87.284;58.76192;-3.463089;2.190937;-3.180389;2.221672;0.08203125;False
7;24;F;L;L;Yes;6;18;1;14;4;NN;N;N;No;Goal;9.569336;9.637207;0.2319336;90.46439;96.54025;40;90.08353;93.02245;-0.2826996;-3.743568;-0.3808594;-3.517799;0.06787109;False
7;24;F;L;L;Yes;6;18;1;15;5;WE;W;E;No;Outset;11.11279;11.20215;1.543457;50.46439;56.54025;-1;55.62146;58.80185;4.379642;2.049583;5.15707;2.261608;0.08935547;False
7;24;F;L;L;Yes;6;18;1;16;5;WE;W;E;No;Center;11.3335;11.41992;0.2207031;90.46439;56.54025;40;90.18169;58.3778;-1.272156;2.120258;-0.2826996;1.837555;0.08642578;False
7;24;F;L;L;Yes;6;18;1;17;5;WE;W;E;No;Goal;11.57129;11.63721;0.237793;130.4644;56.54025;40.00001;127.0035;56.75227;-3.955605;0.2120247;-3.460876;0.2120247;0.06591797;False
