LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY
0;7;26.54883;0;138.7379;54.84091;0;0;138.7379;54.84091
1;7;26.58447;0;138.7379;54.84091;0;0;138.7379;54.84091
2;7;26.59326;0;138.7379;54.84091;0;0;138.7379;54.84091
3;7;26.61084;0;138.7379;54.84091;0;0;138.7379;54.84091
4;7;26.62695;0;138.7379;54.84091;0;0;138.7379;54.84091
5;7;27.50244;1;99.09849;55.61061;0;0;99.09849;55.61061
6;7;27.51611;1;99.09849;55.61061;0;0;99.09849;55.61061
7;7;27.53223;1;99.09849;55.61061;0;0;99.09849;55.61061
8;7;27.55273;1;99.55682;56.06895;0.4583359;0.4583473;99.09849;55.61061
9;7;27.57178;1;100.3147;56.27256;0.7578278;0.2036095;99.09849;55.61061
10;7;28.01416;2;97.36666;92.94091;0;0;97.36666;92.94091
11;7;28.03613;2;97.58604;92.94091;0.2193832;0;97.36666;92.94091
12;7;28.05176;2;98.9929;92.94091;1.40686;0;97.36666;92.94091
13;7;28.06641;2;100.5174;92.94091;1.52449;0;97.36666;92.94091
14;7;29.92578;3;96.21212;97.94393;0;0;96.21212;97.94393
15;7;29.94971;3;96.21212;97.28629;0;-0.6576385;96.21212;97.94393
16;7;29.96582;3;96.69021;96.17144;0.4780884;-1.114853;96.21212;97.94393
17;7;29.98877;3;96.59697;95.91614;-0.09323883;-0.2553024;96.21212;97.94393
18;7;30.479;4;97.94393;52.53181;0;0;97.94393;52.53181
19;7;30.5;4;98.20143;52.78931;0.2574997;0.2574959;97.94393;52.53181
20;7;30.51611;4;98.20143;52.78931;0;0;97.94393;52.53181
21;7;31.03076;5;140.4697;53.87878;0;0;140.4697;53.87878
22;7;31.04688;5;140.4697;53.87878;0;0;140.4697;53.87878
23;7;31.06348;5;140.4697;53.87878;0;0;140.4697;53.87878
24;7;31.07959;5;141.1968;54.36352;0.7271118;0.4847374;140.4697;53.87878
25;7;32.75146;6;136.6212;54.84091;0;0;136.6212;54.84091
26;7;32.77393;6;136.8951;55.11477;0.2738647;0.2738609;136.6212;54.84091
27;7;33.23828;7;100.253;53.10909;0;0;100.253;53.10909
28;7;33.25293;7;100.253;53.10909;0;0;100.253;53.10909
29;7;33.26807;7;100.253;53.10909;0;0;100.253;53.10909
30;7;33.66943;8;59.45909;56.3803;0;0;59.45909;56.3803
31;7;33.68945;8;59.45909;56.3803;0;0;59.45909;56.3803
32;7;33.70068;8;59.45909;56.3803;0;0;59.45909;56.3803
33;7;35.30566;9;96.78939;103.5242;0;0;96.78939;103.5242
34;7;35.31885;9;96.78939;103.5242;0;0;96.78939;103.5242
35;7;35.33643;9;96.78939;103.5242;0;0;96.78939;103.5242
36;7;35.81738;10;99.09849;96.59697;0;0;99.09849;96.59697
37;7;35.84424;10;99.09849;96.39381;0;-0.2031555;99.09849;96.59697
38;7;35.854;10;99.76173;95.29913;0.6632385;-1.094681;99.09849;96.59697
39;7;35.86865;10;99.76173;95.29913;0;0;99.09849;96.59697
40;7;36.29883;11;97.17424;51.76212;0;0;97.17424;51.76212
41;7;36.32324;11;98.04015;51.18485;0.8659134;-0.5772705;97.17424;51.76212
42;7;36.33203;11;98.04015;51.18485;0;0;97.17424;51.76212
43;7;36.90771;12;98.13636;97.36666;0;0;98.13636;97.36666
44;7;36.92188;12;98.13636;97.36666;0;0;98.13636;97.36666
45;7;36.94238;12;98.66985;96.56644;0.5334854;-0.8002243;98.13636;97.36666
46;7;38.62305;13;58.30454;49.26061;0;0;58.30454;49.26061
47;7;38.64551;13;59.70288;49.72672;1.398335;0.4661064;58.30454;49.26061
48;7;39.05371;14;100.0606;55.61061;0;0;100.0606;55.61061
49;7;39.07373;14;100.0606;55.61061;0;0;100.0606;55.61061
50;7;39.08838;14;100.3492;55.89924;0.2886276;0.2886314;100.0606;55.61061
51;7;39.51611;15;99.09849;96.59697;0;0;99.09849;96.59697
52;7;39.53418;15;99.09849;96.59697;0;0;99.09849;96.59697
53;7;39.55273;15;99.09849;96.59697;0;0;99.09849;96.59697
54;7;39.56738;15;100.0532;96.35828;0.9547424;-0.2386856;99.09849;96.59697
55;7;41.2251;16;59.26666;50.22273;0;0;59.26666;50.22273
56;7;41.24951;16;59.68664;50.6427;0.4199791;0.4199715;59.26666;50.22273
57;7;41.26074;16;59.68664;50.6427;0;0;59.26666;50.22273
58;7;41.66357;17;102.3697;56.18788;0;0;102.3697;56.18788
59;7;41.68555;17;102.3697;56.18788;0;0;102.3697;56.18788
60;7;41.69385;17;102.6583;56.18788;0.2886276;0;102.3697;56.18788
61;7;42.08301;18;98.71364;13.85455;0;0;98.71364;13.85455
62;7;42.10352;18;98.92721;13.85455;0.2135696;0;98.71364;13.85455
63;7;43.60742;19;68.69546;53.87878;0;0;68.69546;53.87878
64;7;43.62256;19;68.69546;53.87878;0;0;68.69546;53.87878
65;7;43.6416;19;68.69546;53.87878;0;0;68.69546;53.87878
66;7;44.05371;20;63.11515;57.53485;0;0;63.11515;57.53485
67;7;44.07227;20;63.11515;57.53485;0;0;63.11515;57.53485
68;7;44.08545;20;63.98106;57.82349;0.8659134;0.2886391;63.11515;57.53485
69;7;44.54736;21;99.29091;56.95758;0;0;99.29091;56.95758
70;7;44.57129;21;100.0677;56.95758;0.7768021;0;99.29091;56.95758
71;7;44.8833;22;96.01969;16.54848;0;0;96.01969;16.54848
72;7;44.89893;22;96.01969;16.54848;0;0;96.01969;16.54848
73;7;44.92383;22;97.01825;17.73946;0.998558;1.190977;96.01969;16.54848
74;7;44.93115;22;97.01825;17.73946;0;0;96.01969;16.54848
75;7;46.48828;23;98.32878;92.55606;0;0;98.32878;92.55606
76;7;46.51123;23;98.32878;92.55606;0;0;98.32878;92.55606
77;7;46.52148;23;98.32878;92.55606;0;0;98.32878;92.55606
78;7;46.54053;23;98.32878;92.55606;0;0;98.32878;92.55606
79;7;46.94971;24;99.09849;49.83788;0;0;99.09849;49.83788
80;7;46.97754;24;99.52237;50.26176;0.4238815;0.4238853;99.09849;49.83788
81;7;47.35107;25;57.53485;54.64849;0;0;57.53485;54.64849
82;7;47.36865;25;58.08841;54.3717;0.5535622;-0.2767868;57.53485;54.64849
83;7;49.06543;26;95.44242;14.43182;0;0;95.44242;14.43182
84;7;49.07861;26;95.44242;14.43182;0;0;95.44242;14.43182
85;7;49.09326;26;95.44242;14.7018;0;0.2699795;95.44242;14.43182
86;7;49.49951;27;96.78939;57.72727;0;0;96.78939;57.72727
87;7;49.51904;27;96.78939;57.72727;0;0;96.78939;57.72727
88;7;49.53418;27;97.36666;57.72727;0.5772705;0;96.78939;57.72727
89;7;50.07373;28;96.21212;13.66212;0;0;96.21212;13.66212
90;7;50.10059;28;96.42735;13.87735;0.2152328;0.2152252;96.21212;13.66212
91;7;51.76953;29;97.17424;15.00909;0;0;97.17424;15.00909
92;7;51.78955;29;97.17424;15.00909;0;0;97.17424;15.00909
93;7;51.81592;29;97.17424;15.25206;0;0.2429667;97.17424;15.00909
94;7;52.16504;30;97.55909;57.53485;0;0;97.55909;57.53485
95;7;52.18408;30;97.55909;57.53485;0;0;97.55909;57.53485
96;7;52.19873;30;97.55909;57.53485;0;0;97.55909;57.53485
97;7;52.47803;31;99.09849;96.40454;0;0;99.09849;96.40454
98;7;52.49414;31;99.09849;96.40454;0;0;99.09849;96.40454
99;7;52.51172;31;100.2997;95.21888;1.201225;-1.185661;99.09849;96.40454
100;7;52.52686;31;100.2997;95.21888;0;0;99.09849;96.40454
101;7;54.17041;32;99.48334;19.24242;0;0;99.48334;19.24242
102;7;54.18701;32;99.48334;19.24242;0;0;99.48334;19.24242
103;7;54.19775;32;99.48334;19.24242;0;0;99.48334;19.24242
104;7;54.21973;32;100.4005;20.52197;0.9171677;1.279551;99.48334;19.24242
105;7;54.24121;32;100.6347;20.87331;0.2342224;0.3513355;99.48334;19.24242
106;7;54.52686;33;102.3697;56.95758;0;0;102.3697;56.95758
107;7;54.53467;33;102.3697;56.95758;0;0;102.3697;56.95758
108;7;54.54541;33;102.3697;56.95758;0;0;102.3697;56.95758
109;7;54.56885;33;101.8165;57.15;-0.5531769;0.192421;102.3697;56.95758
110;7;54.58105;33;101.6962;57.15;-0.1203079;0;102.3697;56.95758
111;7;54.7998;34;57.9197;53.87878;0;0;57.9197;53.87878
112;7;54.81982;34;57.9197;53.87878;0;0;57.9197;53.87878
113;7;54.83545;34;57.9197;53.87878;0;0;57.9197;53.87878
114;7;56.49121;35;57.9197;56.3803;0;0;57.9197;56.3803
