LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY
0;1;3.610718;0;58.30454;50.60757;0;0;58.30454;50.60757
1;1;3.629395;0;58.30454;50.60757;0;0;58.30454;50.60757
2;1;3.658569;0;58.30454;50.60757;0;0;58.30454;50.60757
3;1;4.042358;1;96.98181;52.33939;0;0;96.98181;52.33939
4;1;4.05835;1;96.98181;52.33939;0;0;96.98181;52.33939
5;1;4.073608;1;97.27045;52.62803;0.2886429;0.2886429;96.98181;52.33939
6;1;4.36731;2;99.09849;91.78636;0;0;99.09849;91.78636
7;1;4.38269;2;99.09849;91.78636;0;0;99.09849;91.78636
8;1;4.400024;2;99.09849;91.78636;0;0;99.09849;91.78636
9;1;6.223999;3;100.4455;93.32576;0;0;100.4455;93.32576
10;1;6.244751;3;100.6468;93.32576;0.2013855;0;100.4455;93.32576
11;1;6.261841;3;101.0546;93.32576;0.4078064;0;100.4455;93.32576
12;1;6.588135;4;96.21212;50.22273;0;0;96.21212;50.22273
13;1;6.605347;4;96.21212;50.22273;0;0;96.21212;50.22273
14;1;6.619141;4;96.21212;50.22273;0;0;96.21212;50.22273
15;1;6.80835;5;97.94393;13.08485;0;0;97.94393;13.08485
16;1;6.83374;5;97.94393;13.08485;0;0;97.94393;13.08485
17;1;8.501831;6;58.11212;50.22273;0;0;58.11212;50.22273
18;1;8.520996;6;58.33336;50.44396;0.221241;0.2212334;58.11212;50.22273
19;1;8.739258;7;96.78939;55.41818;0;0;96.78939;55.41818
20;1;8.759644;7;96.78939;55.41818;0;0;96.78939;55.41818
21;1;8.931396;8;137.7758;51.76212;0;0;137.7758;51.76212
22;1;8.954102;8;137.7758;51.76212;0;0;137.7758;51.76212
23;1;8.964844;8;138.6417;52.33939;0.8659058;0.5772705;137.7758;51.76212
24;1;10.67847;9;98.32878;13.4697;0;0;98.32878;13.4697
25;1;10.6947;9;98.32878;13.4697;0;0;98.32878;13.4697
26;1;10.70593;9;98.57185;13.95584;0.2430725;0.4861412;98.32878;13.4697
27;1;10.86426;10;94.09545;48.68333;0;0;94.09545;48.68333
28;1;10.88489;10;94.09545;48.68333;0;0;94.09545;48.68333
29;1;10.90796;10;94.09545;48.92641;0;0.2430763;94.09545;48.68333
30;1;11.10571;11;95.44242;89.09242;0;0;95.44242;89.09242
31;1;11.12402;11;95.44242;89.09242;0;0;95.44242;89.09242
32;1;11.13989;11;95.92686;89.81908;0.4844437;0.7266617;95.44242;89.09242
33;1;12.91174;12;135.6591;51.56969;0;0;135.6591;51.56969
34;1;12.93066;12;135.6591;51.56969;0;0;135.6591;51.56969
35;1;12.94495;12;135.9477;51.56969;0.2886353;0;135.6591;51.56969
36;1;13.23401;13;100.253;50.0303;0;0;100.253;50.0303
37;1;13.25403;13;100.253;50.0303;0;0;100.253;50.0303
38;1;13.26477;13;100.8303;50.89621;0.5772705;0.8659096;100.253;50.0303
39;1;13.48364;14;99.86818;104.8712;0;0;99.86818;104.8712
40;1;13.50427;14;99.86818;104.8712;0;0;99.86818;104.8712
41;1;13.51941;14;101.6;104.8712;1.731819;0;99.86818;104.8712
42;1;14.51587;15;95.25;91.20908;0;0;95.25;91.20908
43;1;14.53918;15;95.25;91.20908;0;0;95.25;91.20908
44;1;14.55139;15;96.11591;91.49773;0.8659134;0.2886429;95.25;91.20908
45;1;16.27271;16;60.61364;53.10909;0;0;60.61364;53.10909
46;1;16.28418;16;60.61364;53.10909;0;0;60.61364;53.10909
47;1;16.29736;16;61.04094;53.75006;0.4273033;0.6409721;60.61364;53.10909
48;1;16.61853;17;100.0606;51.76212;0;0;100.0606;51.76212
49;1;16.84705;18;99.29091;91.97878;0;0;99.29091;91.97878
50;1;16.86316;18;99.29091;91.97878;0;0;99.29091;91.97878
51;1;18.7583;19;99.29091;11.9303;0;0;99.29091;11.9303
52;1;18.78076;19;99.29091;11.9303;0;0;99.29091;11.9303
53;1;19.11047;20;97.75151;55.80303;0;0;97.75151;55.80303
54;1;19.12732;20;97.75151;55.80303;0;0;97.75151;55.80303
55;1;19.14941;20;98.04015;55.80303;0.2886429;0;97.75151;55.80303
56;1;19.15784;20;99.09361;56.66528;1.053459;0.8622513;97.75151;55.80303
57;1;19.34229;21;137.3909;53.87878;0;0;137.3909;53.87878
58;1;19.36072;21;137.3909;53.87878;0;0;137.3909;53.87878
59;1;20.94873;22;99.09849;88.70757;0;0;99.09849;88.70757
60;1;20.96863;22;99.09849;88.70757;0;0;99.09849;88.70757
61;1;20.98303;22;99.09849;88.70757;0;0;99.09849;88.70757
62;1;21.25671;23;99.29091;49.26061;0;0;99.29091;49.26061
63;1;21.27527;23;99.29091;49.26061;0;0;99.29091;49.26061
64;1;21.29224;23;99.29091;49.26061;0;0;99.29091;49.26061
65;1;21.48096;24;60.80606;52.33939;0;0;60.80606;52.33939
66;1;23.12085;25;133.5424;49.26061;0;0;133.5424;49.26061
67;1;23.13977;25;133.5424;49.26061;0;0;133.5424;49.26061
68;1;23.1543;25;133.5424;49.26061;0;0;133.5424;49.26061
69;1;23.58459;26;101.0227;12.31515;0;0;101.0227;12.31515
70;1;23.60474;26;101.0227;12.31515;0;0;101.0227;12.31515
71;1;24.2782;27;97.36666;52.91666;0;0;97.36666;52.91666
72;1;24.79736;28;93.90303;13.08485;0;0;93.90303;13.08485
73;1;24.81604;28;94.69246;13.08485;0.7894287;0;93.90303;13.08485
74;1;26.45825;29;59.07424;49.64545;0;0;59.07424;49.64545
75;1;26.47986;29;59.07424;49.64545;0;0;59.07424;49.64545
76;1;26.49475;29;59.4596;49.64545;0.3853645;0;59.07424;49.64545
77;1;26.8501;30;99.09849;53.49393;0;0;99.09849;53.49393
78;1;26.87231;30;99.09849;53.49393;0;0;99.09849;53.49393
79;1;26.8833;30;99.35112;53.74658;0.2526321;0.2526436;99.09849;53.49393
80;1;26.89575;30;99.80656;53.94419;0.4554367;0.1976089;99.09849;53.49393
81;1;27.28748;31;140.2773;55.99546;0;0;140.2773;55.99546
82;1;27.3136;31;140.5659;55.99546;0.28862;0;140.2773;55.99546
83;1;27.32458;31;140.5659;55.99546;0;0;140.2773;55.99546
84;1;28.97852;32;61.38334;51.95454;0;0;61.38334;51.95454
85;1;28.99902;32;61.38334;51.95454;0;0;61.38334;51.95454
86;1;29.01538;32;61.67197;51.95454;0.2886314;0;61.38334;51.95454
87;1;29.41296;33;100.253;56.76515;0;0;100.253;56.76515
88;1;29.43811;33;100.464;56.76515;0.2109909;0;100.253;56.76515
89;1;29.44678;33;100.464;56.76515;0;0;100.253;56.76515
90;1;29.76465;34;140.2773;55.22576;0;0;140.2773;55.22576
91;1;29.77283;34;140.2773;55.22576;0;0;140.2773;55.22576
92;1;29.79004;34;140.2773;55.45099;0;0.225235;140.2773;55.22576
93;1;29.81128;34;140.2773;55.45099;0;0;140.2773;55.22576
94;1;31.48328;35;135.4667;49.26061;0;0;135.4667;49.26061
95;1;31.50671;35;135.4667;49.26061;0;0;135.4667;49.26061
96;1;31.53479;35;135.676;49.26061;0.2092896;0;135.4667;49.26061
97;1;31.96655;36;99.67576;49.26061;0;0;99.67576;49.26061
98;1;31.99158;36;100.0441;49.26061;0.3683243;0;99.67576;49.26061
99;1;32.00037;36;100.0441;49.26061;0;0;99.67576;49.26061
100;1;32.38794;37;99.48334;11.16061;0;0;99.48334;11.16061
101;1;32.40002;37;99.48334;11.16061;0;0;99.48334;11.16061
102;1;32.41614;37;100.018;11.69528;0.5346756;0.5346746;99.48334;11.16061
103;1;32.43335;37;100.7182;12.11213;0.7001724;0.4168472;99.48334;11.16061
104;1;34.20837;38;99.48334;12.50758;0;0;99.48334;12.50758
105;1;34.22827;38;99.48334;12.50758;0;0;99.48334;12.50758
106;1;34.24524;38;100.0281;12.68375;0.5447693;0.1761751;99.48334;12.50758
107;1;34.60779;39;99.86818;51.95454;0;0;99.86818;51.95454
108;1;34.63696;39;100.3332;52.18705;0.465004;0.232502;99.86818;51.95454
109;1;34.64539;39;100.9689;52.62424;0.6357574;0.4371986;99.86818;51.95454
110;1;34.6543;39;100.9689;52.62424;0;0;99.86818;51.95454
111;1;34.96582;40;101.2151;87.55303;0;0;101.2151;87.55303
112;1;34.98364;40;101.2151;87.55303;0;0;101.2151;87.55303
113;1;35.0022;40;101.2151;87.55303;0;0;101.2151;87.55303
114;1;36.83398;41;139.1227;52.33939;0;0;139.1227;52.33939
115;1;36.85632;41;139.1227;52.33939;0;0;139.1227;52.33939
