LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY
0;5;32.09863;0;96.01969;92.36364;0;0;96.01969;92.36364
1;5;32.12012;0;96.01969;92.36364;0;0;96.01969;92.36364
2;5;32.13428;0;96.01969;92.36364;0;0;96.01969;92.36364
3;5;32.15186;0;96.01969;92.36364;0;0;96.01969;92.36364
4;5;32.16992;0;96.01969;92.36364;0;0;96.01969;92.36364
5;5;32.18652;0;96.01969;92.36364;0;0;96.01969;92.36364
6;5;32.20801;0;96.01969;92.36364;0;0;96.01969;92.36364
7;5;32.21973;0;96.01969;92.36364;0;0;96.01969;92.36364
8;5;32.23828;0;96.01969;92.36364;0;0;96.01969;92.36364
9;5;32.25391;0;96.01969;92.36364;0;0;96.01969;92.36364
10;5;32.27148;0;96.01969;92.36364;0;0;96.01969;92.36364
11;5;32.29541;0;96.38918;92.36364;0.3694839;0;96.01969;92.36364
12;5;32.30762;0;96.38918;92.36364;0;0;96.01969;92.36364
13;5;32.32275;0;96.60055;92.36364;0.2113724;0;96.01969;92.36364
14;5;32.33936;0;96.60055;92.36364;0;0;96.01969;92.36364
15;5;32.35693;0;96.60055;92.36364;0;0;96.01969;92.36364
16;5;32.375;0;96.60055;92.36364;0;0;96.01969;92.36364
17;5;32.39844;0;96.60055;92.36364;0;0;96.01969;92.36364
18;5;32.40918;0;96.60055;92.36364;0;0;96.01969;92.36364
19;5;32.42627;0;96.60055;92.36364;0;0;96.01969;92.36364
20;5;32.44385;0;96.60055;92.36364;0;0;96.01969;92.36364
21;5;32.45996;0;96.60055;92.36364;0;0;96.01969;92.36364
22;5;32.47754;0;96.60055;92.36364;0;0;96.01969;92.36364
23;5;32.5;0;96.60055;92.36364;0;0;96.01969;92.36364
24;5;32.51221;0;96.60055;92.36364;0;0;96.01969;92.36364
25;5;32.5293;0;96.60055;92.36364;0;0;96.01969;92.36364
26;5;32.54736;0;96.20579;92.16805;-0.3947601;-0.1955948;96.01969;92.36364
27;5;33.99658;1;100.4455;51.95454;0;0;100.4455;51.95454
28;5;34.01465;1;100.4455;51.95454;0;0;100.4455;51.95454
29;5;34.03027;1;100.4455;51.95454;0;0;100.4455;51.95454
30;5;34.04883;1;100.4455;51.95454;0;0;100.4455;51.95454
31;5;34.06445;1;100.4455;51.95454;0;0;100.4455;51.95454
