LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY
0;6;9.660156;0;91.97878;13.85455;0;0;91.97878;13.85455
1;6;9.677734;0;91.97878;13.85455;0;0;91.97878;13.85455
2;6;9.693848;0;91.97878;13.85455;0;0;91.97878;13.85455
3;6;9.712891;0;91.97878;13.85455;0;0;91.97878;13.85455
4;6;9.727539;0;91.97878;13.85455;0;0;91.97878;13.85455
5;6;10.21338;1;97.55909;52.72424;0;0;97.55909;52.72424
6;6;10.23047;1;97.55909;52.72424;0;0;97.55909;52.72424
7;6;10.24658;1;97.55909;52.72424;0;0;97.55909;52.72424
8;6;10.26172;1;97.55909;52.72424;0;0;97.55909;52.72424
9;6;10.28564;1;97.55909;52.72424;0;0;97.55909;52.72424
10;6;10.29541;1;97.55909;52.72424;0;0;97.55909;52.72424
11;6;10.58252;2;98.90606;100.4455;0;0;98.90606;100.4455
12;6;10.59424;2;98.90606;100.4455;0;0;98.90606;100.4455
13;6;10.61523;2;98.90606;100.4455;0;0;98.90606;100.4455
14;6;10.62207;2;98.90606;100.4455;0;0;98.90606;100.4455
15;6;10.63916;2;99.43143;99.92009;0.5253677;-0.5253677;98.90606;100.4455
16;6;12.34424;3;92.17121;94.86515;0;0;92.17121;94.86515
17;6;12.36523;3;92.17121;94.86515;0;0;92.17121;94.86515
18;6;12.37988;3;92.78062;94.46423;0.6094055;-0.4009171;92.17121;94.86515
19;6;12.39648;3;92.97667;94.4803;0.1960526;0.0160675;92.17121;94.86515
20;6;12.74023;4;98.52122;54.84091;0;0;98.52122;54.84091
21;6;12.75781;4;98.52122;54.84091;0;0;98.52122;54.84091
22;6;12.77539;4;98.52122;54.84091;0;0;98.52122;54.84091
23;6;12.79053;4;98.52122;54.84091;0;0;98.52122;54.84091
24;6;12.80859;4;98.52122;54.84091;0;0;98.52122;54.84091
25;6;13.17188;5;98.13636;12.12273;0;0;98.13636;12.12273
26;6;13.1875;5;98.13636;12.12273;0;0;98.13636;12.12273
27;6;13.20264;5;98.13636;12.12273;0;0;98.13636;12.12273
