UserID;Age;Gender;DominantHand;DominantEye;LongNails;TargetSize;ColliderSize;Delay;TouchID;TargetID;TargetCombination;Outset;Goal;MistakeOccured;HitType;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TargetDistance;LiftX;LiftY;TouchOffsetX;TouchOffsetY;LiftOffsetX;LiftOffsetY;TouchDuration;CrossTargets
1;22;F;R;R;No;6;18;1;0;0;WE;W;E;No;Outset;4.727173;4.800903;4.727173;58.52121;53.10909;-1;60.42122;48.10606;1.900005;-5.003029;1.900005;-5.003029;0.07373047;False
1;22;F;R;R;No;6;18;1;1;0;WE;W;E;No;Center;5.223572;5.27655;0.4963989;98.52122;53.10909;40.00001;102.7819;52.75158;4.040909;-0.5772743;4.260674;-0.3575134;0.05297852;False
1;22;F;R;R;No;6;18;1;2;0;WE;W;E;No;Goal;5.685913;5.745117;0.4623413;138.5212;53.10909;39.99999;138.9303;55.70681;0.2166595;2.116669;0.4090881;2.597725;0.0592041;False
1;22;F;R;R;No;6;18;1;3;1;EN;E;N;No;Outset;7.469299;7.541382;1.783386;138.5212;53.10909;-1;136.9436;56.25288;-2.284851;2.693943;-1.577576;3.143787;0.07208252;False
1;22;F;R;R;No;6;18;1;4;1;EN;E;N;No;Center;7.986572;8.024963;0.5172729;98.52122;53.10909;39.99999;96.01969;49.06818;-2.501526;-4.040909;-2.501526;-4.040909;0.03839111;False
1;22;F;R;R;No;6;18;1;5;1;EN;E;N;No;Goal;8.472717;8.521362;0.486145;98.52122;93.10909;40;99.09849;93.42197;0;0.6015244;0.5772705;0.3128815;0.04864502;False
1;22;F;R;R;No;6;18;1;6;2;SN;S;N;No;Outset;10.3205;10.38025;1.847778;98.52122;13.10909;-1;96.98181;12.89242;-1.539406;-0.2166672;-1.539406;-0.2166672;0.05975342;False
1;22;F;R;R;No;6;18;1;7;2;SN;S;N;No;Center;10.79938;10.85266;0.4788818;98.52122;53.10909;40;99.00227;49.06818;0.192421;-4.040909;0.4810562;-4.040909;0.05328369;False
1;22;F;R;R;No;6;18;1;8;2;SN;S;N;No;Goal;11.26703;11.30511;0.4676514;98.52122;93.10909;40;100.5501;92.36364;1.539391;-0.7454453;2.02887;-0.7454453;0.03808594;False
1;22;F;R;R;No;6;18;1;9;3;WW;W;W;No;Outset;13.08112;13.16772;1.814087;58.52121;53.10909;-1;59.94015;56.57273;1.130302;3.463638;1.418941;3.463638;0.08660889;False
1;22;F;R;R;No;6;18;1;10;3;WW;W;W;No;Center;13.50928;13.54041;0.4281616;98.52122;53.10909;40.00001;100.8303;54.45606;2.309082;1.346973;2.309082;1.346973;0.03112793;False
1;22;F;R;R;No;6;18;1;11;3;WW;W;W;No;Goal;14.28149;14.33148;0.7722168;58.52121;53.10909;40.00001;57.34242;55.61061;-1.756058;2.501518;-1.178787;2.501518;0.04998779;False
1;22;F;R;R;No;6;18;1;12;4;NS;N;S;Miss;Miss;16.11658;16.1825;1.835083;98.52122;93.10909;-1;95.82727;102.7545;-2.693947;9.645454;-2.693947;9.645454;0.06591797;False
1;22;F;R;R;No;6;18;1;13;4;NS;N;S;Miss;Outset;17.10065;17.1723;0.9840698;98.52122;93.10909;-1;99.52996;92.94091;0.7696915;-0.1681747;1.008743;-0.1681747;0.07165527;False
1;22;F;R;R;No;6;18;1;14;4;NS;N;S;Miss;Center;17.76831;17.82501;0.6676636;98.52122;53.10909;40;99.36118;53.14422;0.192421;-0.1924248;0.8399582;0.03513336;0.05670166;False
1;22;F;R;R;No;6;18;1;15;4;NS;N;S;Miss;Goal;18.32031;18.36987;0.552002;98.52122;13.10909;40;99.16297;13.27727;0.3848419;0.1681814;0.6417542;0.1681814;0.04956055;False
1;22;F;R;R;No;6;18;1;16;5;WW;W;W;No;Outset;20.12616;20.19739;1.805847;58.52121;53.10909;-1;60.42122;52.62803;1.707573;-0.9621201;1.900005;-0.4810562;0.07122803;False
1;22;F;R;R;No;6;18;1;17;5;WW;W;W;No;Center;20.64856;20.68933;0.5223999;98.52122;53.10909;40.00001;102.3697;55.99546;3.84848;2.886368;3.84848;2.886368;0.04077148;False
1;22;F;R;R;No;6;18;1;18;5;WW;W;W;No;Goal;21.27551;21.35297;0.6269531;58.52121;53.10909;40.00001;57.63106;55.32197;-1.371212;2.309093;-0.8901482;2.212879;0.07745361;False
1;22;F;R;R;No;6;18;1;19;6;EE;E;E;No;Outset;23.00513;23.06689;1.729614;138.5212;53.10909;-1;138.5455;54.16711;-0.1681824;0.7696953;0.02424622;1.058018;0.06176758;False
1;22;F;R;R;No;6;18;1;20;6;EE;E;E;No;Center;23.55786;23.63171;0.5527344;98.52122;53.10909;39.99999;98.52122;51.18485;0;-1.92424;0;-1.92424;0.07385254;False
1;22;F;R;R;No;6;18;1;21;6;EE;E;E;No;Goal;24.20935;24.28345;0.6514893;138.5212;53.10909;39.99999;140.0848;51.08832;1.371216;-2.501514;1.563629;-2.020771;0.07409668;False
1;22;F;R;R;No;6;18;1;22;7;NS;N;S;No;Outset;25.96851;26.03503;1.759155;98.52122;93.10909;-1;97.75151;91.78636;-0.7697067;-1.322723;-0.7697067;-1.322723;0.06652832;False
1;22;F;R;R;No;6;18;1;23;7;NS;N;S;No;Center;26.52295;26.57898;0.5544434;98.52122;53.10909;40;99.88519;52.91666;0.7696915;-0.1924248;1.363968;-0.1924248;0.05603027;False
1;22;F;R;R;No;6;18;1;24;7;NS;N;S;No;Goal;27.07867;27.13;0.5557251;98.52122;13.10909;40;100.7491;13.08485;1.539391;-0.02424335;2.227844;-0.02424335;0.05133057;False
1;22;F;R;R;No;6;18;1;25;8;WE;W;E;No;Outset;28.94122;29.03436;1.862549;58.52121;53.10909;-1;61.99037;50.06007;3.05455;-3.463634;3.469162;-3.049019;0.09313965;False
1;22;F;R;R;No;6;18;1;26;8;WE;W;E;No;Center;29.52771;29.60571;0.5864868;98.52122;53.10909;40.00001;100.253;52.43561;0.9621201;-1.154545;1.731812;-0.673481;0.07800293;False
1;22;F;R;R;No;6;18;1;27;8;WE;W;E;No;Goal;30.1261;30.15326;0.5983887;138.5212;53.10909;39.99999;138.5455;52.53181;0.02424622;-0.5772743;0.02424622;-0.5772743;0.02716064;False
1;22;F;R;R;No;6;18;1;28;9;WW;W;W;No;Outset;31.74426;31.836;1.618164;58.52121;53.10909;-1;59.89489;57.15;1.130302;4.040909;1.37368;4.040909;0.09173584;False
1;22;F;R;R;No;6;18;1;29;9;WW;W;W;No;Center;32.29938;32.33398;0.5551147;98.52122;53.10909;40.00001;98.13636;57.15;-0.3848572;4.040909;-0.3848572;4.040909;0.03460693;False
1;22;F;R;R;No;6;18;1;30;9;WW;W;W;No;Goal;32.82507;32.86499;0.5256958;58.52121;53.10909;40.00001;57.9197;55.99546;-0.6015129;2.886368;-0.6015129;2.886368;0.03991699;False
1;22;F;R;R;No;6;18;1;31;10;NS;N;S;No;Outset;34.51984;34.60297;1.694763;98.52122;93.10909;-1;100.253;92.17121;0.9621201;-0.9378738;1.731812;-0.9378738;0.08312988;False
1;22;F;R;R;No;6;18;1;32;10;NS;N;S;No;Center;35.02625;35.07202;0.5064087;98.52122;53.10909;40;100.4455;50.8;1.346962;-2.30909;1.92424;-2.30909;0.04577637;False
1;22;F;R;R;No;6;18;1;33;10;NS;N;S;No;Goal;35.56628;35.60767;0.5400391;98.52122;13.10909;40;97.75151;12.7;-0.7697067;-0.409091;-0.7697067;-0.409091;0.04138184;False
1;22;F;R;R;No;6;18;1;34;11;SW;S;W;No;Outset;37.4176;37.4906;1.851318;98.52122;13.10909;-1;97.27045;13.56591;-1.731827;0.1681814;-1.250763;0.4568186;0.07299805;False
1;22;F;R;R;No;6;18;1;35;11;SW;S;W;No;Center;37.91479;37.96478;0.4971924;98.52122;53.10909;40;99.61727;53.17606;0.5772705;-0.1924248;1.096054;0.06697083;0.04998779;False
1;22;F;R;R;No;6;18;1;36;11;SW;S;W;No;Goal;38.36176;38.43536;0.4469604;58.52121;53.10909;40.00001;61.19157;55.80369;2.477276;2.501518;2.670361;2.694603;0.0736084;False
1;22;F;R;R;No;6;18;1;37;12;SE;S;E;No;Outset;40.14154;40.19293;1.779785;98.52122;13.10909;-1;99.81821;13.92577;0.7696915;0.553031;1.296989;0.8166809;0.0513916;False
