UserID;Age;Gender;DominantHand;DominantEye;LongNails;TargetSize;ColliderSize;Delay;TouchID;TargetID;TargetCombination;Outset;Goal;MistakeOccured;HitType;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TargetDistance;LiftX;LiftY;TouchOffsetX;TouchOffsetY;LiftOffsetX;LiftOffsetY;TouchDuration;CrossTargets
10;21;F;L;R;No;6;18;1;0;0;NE;N;E;No;Outset;4.974121;5.083496;4.974121;98.52122;93.10909;-1;99.30927;92.94091;0.3848419;-0.1681747;0.7880478;-0.1681747;0.109375;True
10;21;F;L;R;No;6;18;1;1;0;NE;N;E;No;Center;5.656738;5.736816;0.6826172;98.52122;53.10909;40;95.28301;53.87878;-3.463646;0.7696953;-3.238205;0.7696953;0.08007813;True
10;21;F;L;R;No;6;18;1;2;0;NE;N;E;No;Goal;6.130859;6.212402;0.4741211;138.5212;53.10909;39.99999;139.7866;49.84173;-0.7454529;-2.30909;1.265381;-3.267357;0.08154297;True
10;21;F;L;R;No;6;18;1;3;1;NN;N;N;No;Outset;7.96582;8.069336;1.834961;98.52122;93.10909;-1;99.72499;91.15985;-0.3848572;-0.5530243;1.203773;-1.949234;0.1035156;True
10;21;F;L;R;No;6;18;1;4;1;NN;N;N;No;Center;8.345215;8.417969;0.3793945;98.52122;53.10909;40;98.41802;50.0303;-0.5772858;-2.693939;-0.1031952;-3.078785;0.07275391;True
10;21;F;L;R;No;6;18;1;5;1;NN;N;N;No;Goal;8.651367;8.74707;0.3061523;98.52122;93.10909;40;99.73131;91.97878;-0.1924362;-1.130302;1.210091;-1.130302;0.09570313;True
10;21;F;L;R;No;6;18;1;6;2;WN;W;N;No;Outset;10.34131;10.40527;1.689941;58.52121;53.10909;-1;57.05378;49.64545;-2.525753;-3.27121;-1.467426;-3.463634;0.06396484;True
10;21;F;L;R;No;6;18;1;7;2;WN;W;N;No;Center;10.63672;10.70654;0.2954102;98.52122;53.10909;40.00001;97.94393;52.91666;-0.5772858;-0.1924248;-0.5772858;-0.1924248;0.06982422;True
10;21;F;L;R;No;6;18;1;8;2;WN;W;N;No;Goal;10.94336;11.02783;0.3066406;98.52122;93.10909;40;104.2939;93.80682;4.425758;2.910606;5.77272;0.697731;0.08447266;True
10;21;F;L;R;No;6;18;1;9;3;EE;E;E;No;Outset;12.49268;12.56689;1.549316;138.5212;53.10909;-1;136.9417;51.3129;-1.322723;-1.34697;-1.579529;-1.796192;0.07421875;True
10;21;F;L;R;No;6;18;1;10;3;EE;E;E;No;Center;12.75146;12.8125;0.2587891;98.52122;53.10909;39.99999;96.60081;54.59941;-2.886368;1.731823;-1.920403;1.490326;0.06103516;True
10;21;F;L;R;No;6;18;1;11;3;EE;E;E;No;Goal;13.07813;13.1167;0.3266602;138.5212;53.10909;39.99999;143.3561;55.61061;4.834854;2.501518;4.834854;2.501518;0.03857422;True
10;21;F;L;R;No;6;18;1;12;4;NE;N;E;No;Outset;14.70752;14.77637;1.629395;98.52122;93.10909;-1;98.92727;93.68939;0;0.9863663;0.4060516;0.580307;0.06884766;True
10;21;F;L;R;No;6;18;1;13;4;NE;N;E;No;Center;15.01953;15.11035;0.3120117;98.52122;53.10909;40;103.5047;53.876;0;0.3848457;4.983521;0.7669144;0.09082031;True
10;21;F;L;R;No;6;18;1;14;4;NE;N;E;No;Goal;15.29688;15.396;0.2773438;138.5212;53.10909;39.99999;138.3869;49.06818;-0.360611;-4.040909;-0.1342926;-4.040909;0.09912109;True
10;21;F;L;R;No;6;18;1;15;5;EW;E;W;No;Outset;16.8291;16.91846;1.532227;138.5212;53.10909;-1;134.1429;57.31921;-4.593933;4.425758;-4.378296;4.210117;0.08935547;True
10;21;F;L;R;No;6;18;1;16;5;EW;E;W;No;Center;17.14307;17.22803;0.3139648;98.52122;53.10909;39.99999;98.52122;54.07121;0;0.9621239;0;0.9621239;0.08496094;True
10;21;F;L;R;No;6;18;1;17;5;EW;E;W;No;Goal;17.45508;17.52246;0.3120117;58.52121;53.10909;40.00001;57.44371;54.02057;-1.563633;1.154549;-1.077496;0.9114799;0.06738281;True
10;21;F;L;R;No;6;18;1;18;6;SS;S;S;No;Outset;19.00098;19.07275;1.545898;98.52122;13.10909;-1;100.6379;14.62424;1.154541;1.515151;2.116661;1.515151;0.07177734;True
10;21;F;L;R;No;6;18;1;19;6;SS;S;S;No;Center;19.29688;19.35303;0.2958984;98.52122;53.10909;40;100.8803;53.63632;2.116661;0.7696953;2.359131;0.5272331;0.05615234;True
10;21;F;L;R;No;6;18;1;20;6;SS;S;S;No;Goal;19.62646;19.69678;0.3295898;98.52122;13.10909;40;103.1394;12.7;3.84848;-0.409091;4.618172;-0.409091;0.0703125;True
10;21;F;L;R;No;6;18;1;21;7;NS;N;S;No;Outset;21.26465;21.36377;1.638184;98.52122;93.10909;-1;101.783;92.29042;1.92424;-0.3605957;3.26181;-0.8186646;0.09912109;True
10;21;F;L;R;No;6;18;1;22;7;NS;N;S;No;Center;21.58594;21.6709;0.3212891;98.52122;53.10909;40;103.5242;51.66591;4.8106;-0.9621201;5.003021;-1.44318;0.08496094;True
10;21;F;L;R;No;6;18;1;23;7;NS;N;S;No;Goal;21.92383;21.99902;0.3378906;98.52122;13.10909;40;100.253;13.08485;0.3848419;-0.02424335;1.731812;-0.02424335;0.07519531;True
10;21;F;L;R;No;6;18;1;24;8;WW;W;W;No;Outset;23.52979;23.59326;1.605957;58.52121;53.10909;-1;62.96633;54.6298;2.862125;2.116669;4.445118;1.52071;0.06347656;True
10;21;F;L;R;No;6;18;1;25;8;WW;W;W;No;Center;23.82275;23.89795;0.2929688;98.52122;53.10909;40.00001;95.21664;50.57421;-3.078796;-2.30909;-3.304581;-2.534874;0.07519531;True
10;21;F;L;R;No;6;18;1;26;8;WW;W;W;No;Goal;24.1001;24.14795;0.2773438;58.52121;53.10909;40.00001;60.61364;53.49393;2.09243;0.3848457;2.09243;0.3848457;0.04785156;True
10;21;F;L;R;No;6;18;1;27;9;NS;N;S;No;Outset;25.77051;25.85254;1.67041;98.52122;93.10909;-1;103.5737;88.07973;2.116661;-0.7454453;5.052498;-5.02935;0.08203125;True
10;21;F;L;R;No;6;18;1;28;9;NS;N;S;No;Center;26.11328;26.17627;0.3427734;98.52122;53.10909;40;100.0606;49.45303;0.192421;-2.88636;1.539391;-3.656059;0.06298828;True
10;21;F;L;R;No;6;18;1;29;9;NS;N;S;No;Goal;26.41504;26.47998;0.3017578;98.52122;13.10909;40;100.4455;10.77576;1.92424;-2.333333;1.92424;-2.333333;0.06494141;True
10;21;F;L;R;No;6;18;1;30;10;ES;E;S;No;Outset;27.95654;28.03906;1.541504;138.5212;53.10909;-1;139.7;51.95454;1.178787;-1.154545;1.178787;-1.154545;0.08251953;True
10;21;F;L;R;No;6;18;1;31;10;ES;E;S;No;Center;28.23584;28.32422;0.2792969;98.52122;53.10909;39.99999;103.7361;49.51884;0.7696915;1.154549;5.21489;-3.590248;0.08837891;True
10;21;F;L;R;No;6;18;1;32;10;ES;E;S;No;Goal;28.54443;28.63086;0.3085938;98.52122;13.10909;40;101.0227;13.08485;2.501511;-0.02424335;2.501511;-0.02424335;0.08642578;True
10;21;F;L;R;No;6;18;1;33;11;SS;S;S;No;Outset;30.14307;30.2085;1.598633;98.52122;13.10909;-1;101.0608;13.89265;2.309082;0.553031;2.539604;0.7835598;0.06542969;True
10;21;F;L;R;No;6;18;1;34;11;SS;S;S;No;Center;30.42578;30.48193;0.2827148;98.52122;53.10909;40;97.17424;51.66104;-1.346977;-0.9621201;-1.346977;-1.448051;0.05615234;True
10;21;F;L;R;No;6;18;1;35;11;SS;S;S;No;Goal;30.75;30.81982;0.3242188;98.52122;13.10909;40;97.17424;13.08485;-1.346977;-0.02424335;-1.346977;-0.02424335;0.06982422;True
10;21;F;L;R;No;6;18;1;36;12;ES;E;S;No;Outset;32.31299;32.38574;1.562988;138.5212;53.10909;-1;137.7758;49.06818;-0.7454529;-4.040909;-0.7454529;-4.040909;0.07275391;True
10;21;F;L;R;No;6;18;1;37;12;ES;E;S;No;Center;32.58936;32.66211;0.2763672;98.52122;53.10909;39.99999;104.1015;50.12651;4.040909;-0.1924248;5.580299;-2.982574;0.07275391;True
10;21;F;L;R;No;6;18;1;38;12;ES;E;S;No;Goal;32.91699;32.98486;0.3276367;98.52122;13.10909;40;102.3589;9.802866;3.078781;-3.872727;3.837708;-3.306225;0.06787109;True
10;21;F;L;R;No;6;18;1;39;13;ES;E;S;No;Outset;34.35986;34.43262;1.442871;138.5212;53.10909;-1;131.4258;50.0303;-7.287888;-2.116665;-7.095459;-3.078785;0.07275391;True
10;21;F;L;R;No;6;18;1;40;13;ES;E;S;No;Center;34.65332;34.74121;0.293457;98.52122;53.10909;39.99999;102.0811;49.54924;0.192421;0;3.559845;-3.559845;0.08789063;True
10;21;F;L;R;No;6;18;1;41;13;ES;E;S;No;Goal;34.96143;35.05615;0.3081055;98.52122;13.10909;40;101.4482;12.87211;2.501511;-0.02424335;2.926994;-0.2369843;0.09472656;True
10;21;F;L;R;No;6;18;1;42;14;NE;N;E;No;Outset;36.59961;36.66455;1.638184;98.52122;93.10909;-1;102.2735;89.86212;3.27121;-2.477272;3.752266;-3.246964;0.06494141;True
10;21;F;L;R;No;6;18;1;43;14;NE;N;E;No;Center;36.87402;36.9502;0.2744141;98.52122;53.10909;40;101.3269;51.99489;1.154541;-0.3848495;2.805656;-1.114197;0.07617188;True
10;21;F;L;R;No;6;18;1;44;14;NE;N;E;No;Goal;37.13184;37.20557;0.2578125;138.5212;53.10909;39.99999;133.7348;53.30151;-4.786362;0.1924248;-4.786362;0.1924248;0.07373047;True
10;21;F;L;R;No;6;18;1;45;15;WE;W;E;No;Outset;38.75244;38.81592;1.620605;58.52121;53.10909;-1;61.44656;53.84717;2.284851;0.9621239;2.925354;0.7380829;0.06347656;True
10;21;F;L;R;No;6;18;1;46;15;WE;W;E;No;Center;39.04541;39.12354;0.2929688;98.52122;53.10909;40.00001;98.80984;52.33939;-0.5772858;0;0.2886276;-0.7696991;0.078125;True
10;21;F;L;R;No;6;18;1;47;15;WE;W;E;No;Goal;39.38232;39.47314;0.3369141;138.5212;53.10909;39.99999;138.7379;48.68333;0.2166595;-4.425758;0.2166595;-4.425758;0.09082031;True
10;21;F;L;R;No;6;18;1;48;16;EN;E;N;No;Outset;40.9873;41.09277;1.60498;138.5212;53.10909;-1;136.7523;49.19931;-1.515152;-3.463634;-1.768875;-3.909779;0.1054688;True
10;21;F;L;R;No;6;18;1;49;16;EN;E;N;No;Center;41.28027;41.40381;0.2929688;98.52122;53.10909;39.99999;99.82924;51.56969;-1.539406;-1.34697;1.308022;-1.539394;0.1235352;True
10;21;F;L;R;No;6;18;1;50;16;EN;E;N;No;Goal;41.6543;41.73242;0.3740234;98.52122;93.10909;40;99.69364;92.55248;0;-0.3605957;1.172424;-0.5566025;0.078125;True
10;21;F;L;R;No;6;18;1;51;17;NW;N;W;No;Outset;43.34473;43.4082;1.69043;98.52122;93.10909;-1;101.5038;91.01666;1.92424;-0.9378738;2.982567;-2.092422;0.06347656;True
10;21;F;L;R;No;6;18;1;52;17;NW;N;W;No;Center;43.62305;43.72217;0.2783203;98.52122;53.10909;40;100.7341;57.24622;1.731812;4.425758;2.212868;4.137127;0.09912109;True
10;21;F;L;R;No;6;18;1;53;17;NW;N;W;No;Goal;43.94385;43.99561;0.3208008;58.52121;53.10909;40.00001;61.99009;54.45606;3.246971;1.346973;3.468884;1.346973;0.05175781;True
10;21;F;L;R;No;6;18;1;54;18;EN;E;N;No;Outset;45.4624;45.54492;1.518555;138.5212;53.10909;-1;139.3152;51.37254;0.7939453;-1.539394;0.7939453;-1.736546;0.08251953;True
10;21;F;L;R;No;6;18;1;55;18;EN;E;N;No;Center;45.81055;45.89893;0.3481445;98.52122;53.10909;39.99999;100.8574;56.00903;1.539391;2.693943;2.336227;2.899937;0.08837891;True
10;21;F;L;R;No;6;18;1;56;18;EN;E;N;No;Goal;46.17188;46.26123;0.3613281;98.52122;93.10909;40;102.1296;92.47178;0.5772705;-0.1681747;3.608353;-0.6373062;0.08935547;True
10;21;F;L;R;No;6;18;1;57;19;SE;S;E;No;Outset;47.88086;47.98535;1.708984;98.52122;13.10909;-1;100.1397;13.52399;-0.5772858;0.1681814;1.618454;0.4149017;0.1044922;True
10;21;F;L;R;No;6;18;1;58;19;SE;S;E;No;Center;48.25244;48.30762;0.371582;98.52122;53.10909;40;100.6925;54.0439;1.539391;1.154549;2.171288;0.9348068;0.05517578;True
10;21;F;L;R;No;6;18;1;59;19;SE;S;E;No;Goal;48.57227;48.65869;0.3198242;138.5212;53.10909;39.99999;140.4627;50.02335;2.140915;-2.88636;1.941528;-3.085739;0.08642578;True
10;21;F;L;R;No;6;18;1;60;20;EW;E;W;No;Outset;50.31836;50.39307;1.746094;138.5212;53.10909;-1;142.3939;53.30151;3.872726;0.1924248;3.872726;0.1924248;0.07470703;True
