UserID;Age;Gender;DominantHand;DominantEye;LongNails;TargetSize;ColliderSize;Delay;TouchID;TargetID;TargetCombination;Outset;Goal;MistakeOccured;HitType;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TargetDistance;LiftX;LiftY;TouchOffsetX;TouchOffsetY;LiftOffsetX;LiftOffsetY;TouchDuration;CrossTargets
6;20;M;L;L;No;18;18;1;0;0;WS;W;S;No;Outset;4.772949;4.87793;4.772949;58.52121;53.10909;-1;64.2961;52.5107;4.401516;0.5772705;5.774887;-0.5983887;0.1049805;False
6;20;M;L;L;No;18;18;1;1;0;WS;W;S;No;Center;5.12207;5.19043;0.3491211;98.52122;53.10909;40.00001;95.44242;53.20652;-3.078796;0.5772705;-3.078796;0.09743118;0.06835938;False
6;20;M;L;L;No;18;18;1;2;0;WS;W;S;No;Goal;5.496094;5.552246;0.3740234;98.52122;13.10909;40;98.71937;9.236363;-0.1924362;-3.872727;0.1981506;-3.872727;0.05615234;False
6;20;M;L;L;No;18;18;1;3;1;NW;N;W;No;Outset;7.141602;7.211914;1.645508;98.52122;93.10909;-1;97.75151;92.65592;-0.7697067;0.9863663;-0.7697067;-0.4531631;0.0703125;False
6;20;M;L;L;No;18;18;1;4;1;NW;N;W;No;Center;7.467285;7.541016;0.3256836;98.52122;53.10909;40;95.92361;51.28146;-2.309097;-0.7696991;-2.597603;-1.827633;0.07373047;False
6;20;M;L;L;No;18;18;1;5;1;NW;N;W;No;Goal;7.72998;7.796875;0.2626953;58.52121;53.10909;40.00001;60.22878;50.40825;1.707573;-2.501514;1.707573;-2.70084;0.06689453;False
6;20;M;L;L;No;18;18;1;6;2;SW;S;W;No;Outset;9.358887;9.42627;1.628906;98.52122;13.10909;-1;97.36666;15.97121;-1.154556;2.862121;-1.154556;2.862121;0.06738281;False
6;20;M;L;L;No;18;18;1;7;2;SW;S;W;No;Center;9.665527;9.73584;0.3066406;98.52122;53.10909;40;101.4076;54.64849;2.88636;1.539398;2.88636;1.539398;0.0703125;False
6;20;M;L;L;No;18;18;1;8;2;SW;S;W;No;Goal;9.962891;10.05176;0.2973633;58.52121;53.10909;40.00001;56.95758;56.19885;-1.563633;2.886368;-1.563633;3.089764;0.08886719;False
6;20;M;L;L;No;18;18;1;9;3;SE;S;E;No;Outset;11.51855;11.58691;1.555664;98.52122;13.10909;-1;96.38596;16.54848;-1.924248;3.439394;-2.135254;3.439394;0.06835938;False
6;20;M;L;L;No;18;18;1;10;3;SE;S;E;No;Center;11.79688;11.8457;0.2783203;98.52122;53.10909;40;97.94393;54.26364;-1.154556;1.154549;-0.5772858;1.154549;0.04882813;False
6;20;M;L;L;No;18;18;1;11;3;SE;S;E;No;Goal;12.11865;12.18652;0.3217773;138.5212;53.10909;39.99999;142.7788;56.7165;4.257568;3.848488;4.257568;3.607414;0.06787109;False
6;20;M;L;L;No;18;18;1;12;4;EN;E;N;No;Outset;13.77979;13.84814;1.661133;138.5212;53.10909;-1;137.4346;54.56115;-1.322723;1.924244;-1.086639;1.452061;0.06835938;False
6;20;M;L;L;No;18;18;1;13;4;EN;E;N;No;Center;14.0498;14.12451;0.2700195;98.52122;53.10909;39.99999;105.2561;50.41515;6.734848;-2.693939;6.734848;-2.693939;0.07470703;False
6;20;M;L;L;No;18;18;1;14;4;EN;E;N;No;Goal;14.32471;14.36865;0.2749023;98.52122;93.10909;40;98.32878;92.55606;-0.1924362;-0.5530243;-0.1924362;-0.5530243;0.04394531;False
6;20;M;L;L;No;18;18;1;15;5;WS;W;S;No;Outset;16.09229;16.16162;1.767578;58.52121;53.10909;-1;67.92576;52.14697;8.63485;-0.7696991;9.404549;-0.9621201;0.06933594;False
6;20;M;L;L;No;18;18;1;16;5;WS;W;S;No;Center;16.32715;16.3999;0.2348633;98.52122;53.10909;40.00001;103.7563;48.52861;4.233322;-3.84848;5.235107;-4.580482;0.07275391;False
6;20;M;L;L;No;18;18;1;17;5;WS;W;S;No;Goal;16.65234;16.70947;0.3251953;98.52122;13.10909;40;100.0741;9.813636;1.346962;-3.295455;1.552841;-3.295455;0.05712891;False
6;20;M;L;L;No;18;18;1;18;6;SN;S;N;No;Outset;18.62451;18.70947;1.972168;98.52122;13.10909;-1;97.36666;7.312121;-1.154556;-5.79697;-1.154556;-5.79697;0.08496094;False
6;20;M;L;L;No;18;18;1;19;6;SN;S;N;No;Center;18.96387;19.021;0.3393555;98.52122;53.10909;40;102.6129;50.94168;3.84848;-1.92424;4.091652;-2.167412;0.05712891;False
6;20;M;L;L;No;18;18;1;20;6;SN;S;N;No;Goal;19.28955;19.33789;0.3256836;98.52122;93.10909;40;100.4235;93.83969;1.154541;1.756065;1.902321;0.7306061;0.04833984;False
6;20;M;L;L;No;18;18;1;21;7;EW;E;W;No;Outset;20.90625;20.97949;1.616699;138.5212;53.10909;-1;134.8894;50.99242;-3.631821;-2.116665;-3.631821;-2.116665;0.07324219;False
6;20;M;L;L;No;18;18;1;22;7;EW;E;W;No;Center;21.27246;21.35352;0.3662109;98.52122;53.10909;39.99999;94.86515;55.03333;-3.656067;1.924244;-3.656067;1.924244;0.08105469;False
6;20;M;L;L;No;18;18;1;23;7;EW;E;W;No;Goal;21.58008;21.64844;0.3076172;58.52121;53.10909;40.00001;55.61061;53.49393;-2.910603;0.3848457;-2.910603;0.3848457;0.06835938;False
6;20;M;L;L;No;18;18;1;24;8;WS;W;S;No;Outset;23.29004;23.39209;1.709961;58.52121;53.10909;-1;62.54854;56.18254;3.631821;3.271214;4.027332;3.073456;0.1020508;False
6;20;M;L;L;No;18;18;1;25;8;WS;W;S;No;Center;23.55908;23.64844;0.269043;98.52122;53.10909;40.00001;95.73106;54.64849;-3.848488;2.886368;-2.790154;1.539398;0.08935547;False
6;20;M;L;L;No;18;18;1;26;8;WS;W;S;No;Goal;23.90381;23.97412;0.3447266;98.52122;13.10909;40;97.94393;12.47397;-0.5772858;-0.409091;-0.5772858;-0.6351223;0.0703125;False
6;20;M;L;L;No;18;18;1;27;9;NN;N;N;No;Outset;25.55713;25.63965;1.65332;98.52122;93.10909;-1;97.69633;96.70589;-0.7697067;5.604553;-0.8248901;3.596802;0.08251953;False
6;20;M;L;L;No;18;18;1;28;9;NN;N;N;No;Center;25.86572;25.92871;0.3085938;98.52122;53.10909;40;96.59375;53.11231;-1.731827;-0.1924248;-1.927467;0.003219604;0.06298828;False
6;20;M;L;L;No;18;18;1;29;9;NN;N;N;No;Goal;26.07275;26.14355;0.2070313;98.52122;93.10909;40;100.7606;93.71901;1.539391;1.756065;2.239334;0.6099243;0.07080078;False
6;20;M;L;L;No;18;18;1;30;10;NE;N;E;No;Outset;27.7251;27.79004;1.652344;98.52122;93.10909;-1;99.48234;86.6896;0.192421;-4.593933;0.9611206;-6.419487;0.06494141;False
6;20;M;L;L;No;18;18;1;31;10;NE;N;E;No;Center;28.01221;28.06396;0.2871094;98.52122;53.10909;40;97.94393;58.49697;-0.5772858;5.387878;-0.5772858;5.387878;0.05175781;False
6;20;M;L;L;No;18;18;1;32;10;NE;N;E;No;Goal;28.26904;28.3584;0.2568359;138.5212;53.10909;39.99999;138.4436;58.30454;-0.9378815;5.195454;-0.07763672;5.195454;0.08935547;False
6;20;M;L;L;No;18;18;1;33;11;NE;N;E;No;Outset;29.8833;29.96436;1.614258;98.52122;93.10909;-1;101.8258;92.5227;3.078781;-0.3605957;3.304565;-0.5863876;0.08105469;False
6;20;M;L;L;No;18;18;1;34;11;NE;N;E;No;Center;30.27051;30.32227;0.387207;98.52122;53.10909;40;100.253;55.89924;1.154541;3.078789;1.731812;2.79015;0.05175781;False
6;20;M;L;L;No;18;18;1;35;11;NE;N;E;No;Goal;30.4834;30.56543;0.2128906;138.5212;53.10909;39.99999;144.8519;56.34309;5.219696;3.463638;6.330658;3.234001;0.08203125;False
6;20;M;L;L;No;18;18;1;36;12;NN;N;N;No;Outset;32.13232;32.22803;1.648926;98.52122;93.10909;-1;101.6665;94.7986;2.693932;2.140915;3.145325;1.689514;0.09570313;False
6;20;M;L;L;No;18;18;1;37;12;NN;N;N;No;Center;32.44141;32.51758;0.309082;98.52122;53.10909;40;101.793;53.68449;3.84848;-1.92424;3.271828;0.5754051;0.07617188;False
6;20;M;L;L;No;18;18;1;38;12;NN;N;N;No;Goal;32.6792;32.7334;0.237793;98.52122;93.10909;40;101.4586;94.19757;2.693932;0.6015244;2.937416;1.088486;0.05419922;False
6;20;M;L;L;No;18;18;1;39;13;SS;S;S;No;Outset;34.35254;34.4458;1.67334;98.52122;13.10909;-1;91.61869;13.30202;-7.119705;-0.02424335;-6.902527;0.1929331;0.09326172;False
6;20;M;L;L;No;18;18;1;40;13;SS;S;S;No;Center;34.66113;34.73438;0.3085938;98.52122;53.10909;40;100.1278;55.12501;1.154541;2.693943;1.606552;2.015919;0.07324219;False
6;20;M;L;L;No;18;18;1;41;13;SS;S;S;No;Goal;34.99023;35.02734;0.3291016;98.52122;13.10909;40;102.5019;13.92064;3.463631;0.553031;3.980667;0.8115463;0.03710938;False
6;20;M;L;L;No;18;18;1;42;14;EE;E;E;No;Outset;36.50879;36.60059;1.518555;138.5212;53.10909;-1;137.3909;50.60757;-1.130295;-2.501514;-1.130295;-2.501514;0.09179688;False
6;20;M;L;L;No;18;18;1;43;14;EE;E;E;No;Center;36.78125;36.84668;0.2724609;98.52122;53.10909;39.99999;100.7341;50.31894;1.731812;-2.30909;2.212868;-2.79015;0.06542969;False
6;20;M;L;L;No;18;18;1;44;14;EE;E;E;No;Goal;37.09473;37.14453;0.3134766;138.5212;53.10909;39.99999;142.5864;50.0303;4.065155;-3.078785;4.065155;-3.078785;0.04980469;False
6;20;M;L;L;No;18;18;1;45;15;WW;W;W;Miss;Miss;38.77246;38.87305;1.677734;58.52121;53.10909;-1;67.75853;56.18788;9.019699;3.078789;9.23732;3.078789;0.1005859;False
6;20;M;L;L;No;18;18;1;46;15;WW;W;W;WrongTarget;WrongTarget;39.0752;39.146;0.3027344;58.52121;53.10909;-1;98.32878;51.37727;39.80757;-1.731819;39.80757;-1.731819;0.07080078;False
6;20;M;L;L;No;18;18;1;47;15;WW;W;W;WrongTarget;Outset;39.88135;39.93604;0.8061523;58.52121;53.10909;-1;63.69242;56.3803;5.171215;3.271214;5.171215;3.271214;0.0546875;False
6;20;M;L;L;No;18;18;1;48;15;WW;W;W;WrongTarget;Center;40.11816;40.17334;0.2368164;98.52122;53.10909;40.00001;96.59697;55.03333;-1.924248;1.924244;-1.924248;1.924244;0.05517578;False
6;20;M;L;L;No;18;18;1;49;15;WW;W;W;WrongTarget;Goal;40.62354;40.68311;0.5053711;58.52121;53.10909;40.00001;61.42832;50.37016;2.669701;-2.501514;2.907112;-2.738934;0.05957031;False
6;20;M;L;L;No;18;18;1;50;16;EE;E;E;No;Outset;42.24463;42.30713;1.621094;138.5212;53.10909;-1;131.3758;51.99699;-6.90303;-0.3848495;-7.145447;-1.112099;0.0625;False
6;20;M;L;L;No;18;18;1;51;16;EE;E;E;No;Center;42.58252;42.65723;0.3378906;98.52122;53.10909;39.99999;97.62591;50.38174;-1.346977;-2.501514;-0.8953094;-2.727345;0.07470703;False
6;20;M;L;L;No;18;18;1;52;16;EE;E;E;No;Goal;42.98145;43.03955;0.3989258;138.5212;53.10909;39.99999;136.4768;50.55952;-2.284851;-2.116665;-2.044373;-2.549568;0.05810547;False
6;20;M;L;L;No;18;18;1;53;17;NW;N;W;No;Outset;44.66162;44.73438;1.680176;98.52122;93.10909;-1;99.53684;93.57684;0.5772705;1.756065;1.015625;0.4677505;0.07275391;False
6;20;M;L;L;No;18;18;1;54;17;NW;N;W;No;Center;44.97168;45.04346;0.3100586;98.52122;53.10909;40;102.1442;51.72909;3.84848;-1.154545;3.623016;-1.379997;0.07177734;False
