ID;StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;AccelerationX;AccelerationY;AccelerationZ;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;0;7;1.546143;0;99.48334;35.79091;0;0;99.48334;35.79091;0.2807474;0.1423251;-0.9204174;73.22512;81.58674;161.1204;2019/08/06 15:06:53;C
 ;12;1;7;1.579712;0;99.29105;35.59863;-0.1922913;-0.1922836;99.48334;35.79091;0.2722104;0.1343978;-0.9178563;73.64605;82.00891;161.6984;2019/08/06 15:06:53;C
 ;12;2;7;1.613403;0;98.90429;35.50227;-0.3867569;-0.09635544;99.48334;35.79091;0.2509897;0.1420811;-0.9585904;75.47932;81.84024;163.2549;2019/08/06 15:06:53;C
 ;12;3;7;2.117554;1;98.04015;76.2;0;0;98.04015;76.2;0.2746496;0.1202506;-0.8895621;72.98777;82.64022;161.3739;2019/08/06 15:06:54;C
 ;12;4;7;2.151245;1;97.8525;76.10378;-0.1876526;-0.09621429;98.04015;76.2;0.2568437;0.1140308;-0.901392;74.21503;83.06333;162.6846;2019/08/06 15:06:54;C
 ;12;5;7;2.184814;1;97.84772;75.96186;-0.004776001;-0.141922;98.04015;76.2;0.2369645;0.116226;-0.9667615;76.32242;83.33998;164.7299;2019/08/06 15:06:54;C
 ;12;6;7;2.218384;1;97.84772;75.96186;0;0;98.04015;76.2;0.2392817;0.1218361;-1.015911;76.83745;83.34178;165.1948;2019/08/06 15:06:54;C
 ;12;7;7;2.689819;2;58.20834;76.00758;0;0;58.20834;76.00758;0.3164812;0.1219581;-0.9127341;71.03291;82.80478;159.6152;2019/08/06 15:06:55;C
 ;12;8;7;2.723389;2;58.11212;75.76704;-0.09621811;-0.2405319;58.20834;76.00758;0.2851379;0.1357393;-0.9356623;73.21735;82.0994;161.3498;2019/08/06 15:06:55;C
 ;12;9;7;2.756958;2;58.11212;75.62273;0;-0.1443176;58.20834;76.00758;0.2856258;0.1304951;-0.9396868;73.24456;82.43152;161.5214;2019/08/06 15:06:55;C
 ;12;10;7;4.539307;3;99.29091;37.90757;0;0;99.29091;37.90757;0.2925774;0.1208604;-0.9418821;72.8757;83.01369;161.423;2019/08/06 15:06:56;C
 ;12;11;7;4.572876;3;99.16051;37.81136;-0.130394;-0.09621048;99.29091;37.90757;0.3037975;0.1224459;-0.8877327;71.27294;82.56487;159.7475;2019/08/06 15:06:56;C
 ;12;12;7;4.606567;3;98.87736;37.49402;-0.2831573;-0.3173409;99.29091;37.90757;0.2781863;0.1187871;-0.9148074;73.21873;82.9183;161.7032;2019/08/06 15:06:56;C
 ;12;13;7;5.178223;4;98.425;75.14166;0;0;98.425;75.14166;0.3287989;0.1090305;-0.9035872;70.13717;83.53084;159.0248;2019/08/06 15:06:57;C
 ;12;14;7;5.211792;4;98.21535;75.14166;-0.2096405;0;98.425;75.14166;0.2772107;0.1203726;-0.9711521;74.18377;83.20311;162.7141;2019/08/06 15:06:57;C
 ;12;15;7;5.245483;4;98.23257;75.23788;0.01721954;0.09621429;98.425;75.14166;0.284894;0.1189091;-0.9732252;73.79766;83.31206;162.4006;2019/08/06 15:06:57;C
 ;12;16;7;5.782959;5;97.75151;113.2417;0;0;97.75151;113.2417;0.3164812;0.07512616;-0.8696829;70.07169;85.35915;159.4934;2019/08/06 15:06:58;C
 ;12;17;7;5.816528;5;97.51099;113.1455;-0.2405243;-0.09621429;97.75151;113.2417;0.2650149;0.1265925;-1.007983;75.37927;83.07465;163.7553;2019/08/06 15:06:58;C
 ;12;18;7;5.85022;5;97.51099;113.1455;0;0;97.75151;113.2417;0.296602;0.08963917;-0.9327352;72.43568;84.76718;161.6237;2019/08/06 15:06:58;C
 ;12;19;7;7.564697;6;138.353;76.10378;0;0;138.353;76.10378;0.2452577;0.09366379;-0.9551755;75.66531;84.57442;164.6315;2019/08/06 15:06:59;C
 ;12;20;7;7.598389;6;138.353;76.00758;0;-0.09620667;138.353;76.10378;0.2623318;0.09427358;-0.9209053;74.17823;84.37713;163.159;2019/08/06 15:06:59;C
 ;12;21;7;7.631958;6;138.353;75.91136;0;-0.09621429;138.353;76.10378;0.2507458;0.1084207;-0.9790793;75.71878;83.87699;164.4099;2019/08/06 15:07:00;C
 ;12;22;7;7.665649;6;138.1152;75.91136;-0.2377777;0;138.353;76.10378;0.2447698;0.1215922;-1.022009;76.62234;83.40012;165.0282;2019/08/06 15:07:00;C
