ID;StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;AccelerationX;AccelerationY;AccelerationZ;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;0;3;0.8063965;0;130.6561;70.90833;0;0;130.6561;70.90833;0.02402574;0.0279284;-0.9940801;88.61604;88.39118;177.8776;2019/08/06 12:33:45;S
 ;12;1;3;0.8400879;0;130.6561;70.90833;0;0;130.6561;70.90833;0.01012252;0.0340263;-0.9952997;89.41764;88.04209;177.9572;2019/08/06 12:33:45;S
 ;12;2;3;0.8737793;0;130.6561;70.90833;0;0;130.6561;70.90833;0.01085427;0.03048951;-0.9950558;89.37532;88.24505;178.1371;2019/08/06 12:33:45;S
 ;12;3;3;1.109131;1;99.19469;75.43031;0;0;99.19469;75.43031;0.01073231;0.02719665;-1.021887;89.39848;88.47556;178.3611;2019/08/06 12:33:45;S
 ;12;4;3;1.142578;1;99.0358;75.20872;-0.1588898;-0.2215805;99.19469;75.43031;0.02475749;0.0250014;-0.9981048;88.57954;88.56554;177.9811;2019/08/06 12:33:45;S
 ;12;5;3;1.37793;2;97.36666;30.9803;0;0;97.36666;30.9803;0.01744;0.02256224;-0.9718837;88.97224;88.67033;178.3194;2019/08/06 12:33:45;S
 ;12;6;3;3.091797;3;95.15379;34.925;0;0;95.15379;34.925;0.01622042;0.03195301;-1.024204;89.09311;88.21329;177.9962;2019/08/06 12:33:47;S
 ;12;7;3;3.125488;3;94.84124;34.82879;-0.3125458;-0.09621048;95.15379;34.925;0.01780588;0.02731861;-0.9879822;88.96789;88.41637;178.1096;2019/08/06 12:33:47;S
 ;12;8;3;3.360107;4;99.09849;79.375;0;0;99.09849;79.375;0.01536672;0.02756252;-0.9970071;89.11731;88.41663;178.1871;2019/08/06 12:33:47;S
 ;12;9;3;3.393799;4;99.22022;79.375;0.1217346;0;99.09849;79.375;0.01548867;0.02829427;-0.9990804;89.11217;88.37799;178.1508;2019/08/06 12:33:47;S
 ;12;10;3;3.696289;5;143.7409;74.16158;0;0;143.7409;74.16158;0.01390322;0.02853819;-0.9866407;89.193;88.34336;178.1572;2019/08/06 12:33:47;S
 ;12;11;3;5.309326;6;98.52122;36.07954;0;0;98.52122;36.07954;0.01390322;0.02451357;-0.9312717;89.14497;88.49233;178.2667;2019/08/06 12:33:49;S
 ;12;12;3;5.342773;6;98.32878;36.07954;-0.1924362;0;98.52122;36.07954;0.01207385;0.02487944;-0.9272471;89.25425;88.46317;178.2916;2019/08/06 12:33:49;S
 ;12;13;3;5.611816;7;94.76894;78.31667;0;0;94.76894;78.31667;0.01951329;0.02926993;-0.9806647;88.86058;88.29073;177.9456;2019/08/06 12:33:49;S
 ;12;14;3;5.947754;8;99.67576;34.63636;0;0;99.67576;34.63636;0.01414714;0.0310993;-1.009203;89.19725;88.23512;178.061;2019/08/06 12:33:50;S
 ;12;15;3;7.661133;9;59.5553;78.31667;0;0;59.5553;78.31667;0.01487888;0.02658686;-0.9838357;89.13387;88.45221;178.2262;2019/08/06 12:33:51;S
 ;12;16;3;7.694824;9;59.33046;78.18803;-0.2248383;-0.1286316;59.5553;78.31667;0.01426909;0.02731861;-0.9920068;89.17622;88.4227;178.2204;2019/08/06 12:33:51;S
 ;12;17;3;7.929932;10;96.98181;78.22045;0;0;96.98181;78.22045;0.01585455;0.02853819;-0.9920068;89.08473;88.35236;178.1151;2019/08/06 12:33:52;S
 ;12;18;3;7.963623;10;96.98181;78.22045;0;0;96.98181;78.22045;0.01695217;0.02841623;-0.9934704;89.02282;88.36185;178.0924;2019/08/06 12:33:52;S
 ;12;19;3;8.19873;11;143.1636;74.66061;0;0;143.1636;74.66061;0.02439161;0.02975777;-0.9977389;88.60019;88.29215;177.7915;2019/08/06 12:33:52;S
