ID;StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;AccelerationX;AccelerationY;AccelerationZ;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;0;13;1.34375;0;137.5833;73.60227;0;0;137.5833;73.60227;0.005975945;0.0189035;-0.9979828;89.65697;88.91486;178.862;2019/08/07 13:05:36;S
 ;12;1;13;1.37793;0;137.5833;73.60227;0;0;137.5833;73.60227;0.007927273;0.0189035;-0.9945679;89.5434;88.91116;178.8191;2019/08/07 13:05:36;S
 ;12;2;13;1.881836;1;99.00227;72.92879;0;0;99.00227;72.92879;0.00878098;0.01719609;-0.9910312;89.49242;89.00595;178.8837;2019/08/07 13:05:36;S
 ;12;3;13;1.916016;1;98.65771;72.58424;-0.3445587;-0.3445511;99.00227;72.92879;0.007317483;0.02231832;-0.9871286;89.57539;88.70483;178.637;2019/08/07 13:05:36;S
 ;12;4;13;2.419922;2;98.32878;111.6061;0;0;98.32878;111.6061;0.005975945;0.02890406;-1.09433;89.68723;88.48705;178.4549;2019/08/07 13:05:37;S
 ;12;5;13;2.453125;2;98.13636;111.3174;-0.192421;-0.2886353;98.32878;111.6061;0.006951609;0.02939189;-0.9491996;89.58059;88.22645;178.1775;2019/08/07 13:05:37;S
 ;12;6;13;4.166992;3;142.3939;73.21742;0;0;142.3939;73.21742;-0.05512504;0.08037036;-1.004934;93.1298;85.43429;174.4608;2019/08/07 13:05:39;S
 ;12;7;13;4.201172;3;142.1563;73.12122;-0.2376862;-0.09620667;142.3939;73.21742;-0.004146574;0.02890406;-0.9888359;90.24015;88.32571;178.3086;2019/08/07 13:05:39;S
 ;12;8;13;4.637695;4;100.5417;73.12122;0;0;100.5417;73.12122;0.002073287;0.03122126;-1.005666;89.88193;88.2218;178.218;2019/08/07 13:05:39;S
 ;12;9;13;4.670898;4;100.5417;72.78875;0;-0.3324661;100.5417;73.12122;0.01000056;0.01097623;-0.9910312;89.42188;89.36547;179.1416;2019/08/07 13:05:39;S
 ;12;10;13;4.705078;4;100.5417;72.26646;0;-0.5222931;100.5417;73.12122;0.006463777;0.01987916;-0.9924947;89.62692;88.85257;178.7934;2019/08/07 13:05:39;S
