ID;StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;AccelerationX;AccelerationY;AccelerationZ;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;0;16;1.075195;0;60.22878;73.025;0;0;60.22878;73.025;0.4997841;0.1563502;-0.8430961;59.76387;80.93627;148.1545;2019/08/07 14:50:03;C
 ;12;1;16;1.109375;0;60.22878;73.025;0;0;60.22878;73.025;0.3101394;0.1259827;-1.024326;73.27396;83.2864;161.9025;2019/08/07 14:50:03;C
 ;12;2;16;1.142578;0;60.90227;74.17954;0.6734886;1.154541;60.22878;73.025;0.3823385;0.09976169;-0.8954161;67.00511;84.14967;156.1885;2019/08/07 14:50:03;C
 ;12;3;16;1.445313;1;100.4455;71.29318;0;0;100.4455;71.29318;0.2830647;0.07597987;-0.9845673;74.00508;85.75833;163.4229;2019/08/07 14:50:03;C
 ;12;4;16;1.478516;1;100.4455;71.29318;0;0;100.4455;71.29318;0.3440437;0.1000056;-1.03579;71.70515;84.76472;160.9193;2019/08/07 14:50:03;C
 ;12;5;16;1.78125;2;96.69318;114.9735;0;0;96.69318;114.9735;0.2583072;0.08183386;-1.113965;76.97881;85.90672;166.3289;2019/08/07 14:50:04;C
 ;12;6;16;3.361328;3;99.96439;113.5303;0;0;99.96439;113.5303;0.4088034;0.007317483;-0.8872449;65.26257;89.57082;155.2583;2019/08/07 14:50:05;C
 ;12;7;16;3.394531;3;99.96439;113.5303;0;0;99.96439;113.5303;0.299529;0.058174;-1.093354;74.70009;87.06238;164.407;2019/08/07 14:50:05;C
 ;12;8;16;3.629883;4;101.7924;75.23788;0;0;101.7924;75.23788;0.372094;0.1014691;-0.8974893;67.60982;84.03771;156.7452;2019/08/07 14:50:05;C
 ;12;9;16;3.664063;4;101.6962;75.14166;-0.09621429;-0.09621429;101.7924;75.23788;0.3090417;0.09427358;-0.985909;72.67023;84.78657;161.855;2019/08/07 14:50:05;C
 ;12;10;16;3.932617;5;98.52122;28.09394;0;0;98.52122;28.09394;0.4921007;0.1942792;-0.7874832;58.75431;78.18314;146.1052;2019/08/07 14:50:06;C
 ;12;11;16;3.96582;5;98.41789;28.09394;-0.1033249;0;98.52122;28.09394;0.4256336;0.1363491;-0.855048;63.82227;81.87565;152.4036;2019/08/07 14:50:06;C
 ;12;12;16;5.613281;6;56.47651;71.62006;0;0;56.47651;71.62006;0.4301461;0.1998893;-0.8972454;64.92342;78.64111;152.1372;2019/08/07 14:50:07;C
 ;12;13;16;5.647461;6;56.47651;71.53371;0;-0.08634186;56.47651;71.62006;0.3541662;0.1583016;-0.9268813;69.36104;80.93546;157.2889;2019/08/07 14:50:07;C
 ;12;14;16;5.848633;7;100.7341;77.73939;0;0;100.7341;77.73939;0.4357562;0.07671162;-0.8509014;62.97647;85.41223;152.5262;2019/08/07 14:50:08;C
 ;12;15;16;5.882813;7;100.7341;77.73939;0;0;100.7341;77.73939;0.3548979;0.1022009;-1.011398;70.75486;84.55335;159.9399;2019/08/07 14:50:08;C
 ;12;16;16;6.185547;8;142.4901;76.68106;0;0;142.4901;76.68106;0.3433119;0.04610014;-0.8691951;68.4746;87.17593;158.2716;2019/08/07 14:50:08;C
 ;12;17;16;7.798828;9;57.72727;71.87045;0;0;57.72727;71.87045;0.4028275;0.1730585;-0.9028556;66.33729;80.07118;154.0987;2019/08/07 14:50:10;C
 ;12;18;16;8.067383;10;100.3492;75.91136;0;0;100.3492;75.91136;0.3841679;0.1011032;-0.8571212;66.00513;83.85637;155.1337;2019/08/07 14:50:10;C
 ;12;19;16;8.101563;10;100.3492;75.91136;0;0;100.3492;75.91136;0.4067301;0.08988309;-0.9723716;67.38773;85.12576;156.8107;2019/08/07 14:50:10;C
 ;12;20;16;8.370117;11;100.7341;28.86364;0;0;100.7341;28.86364;0.4945399;0.1800101;-0.7941909;58.73001;79.1091;146.4689;2019/08/07 14:50:10;C
 ;12;21;16;8.40332;11;100.7341;28.86364;0;0;100.7341;28.86364;0.4227066;0.1485449;-0.8851715;64.78159;81.3889;153.1528;2019/08/07 14:50:10;C
 ;12;22;16;9.949219;12;60.70985;72.44772;0;0;60.70985;72.44772;0.5128337;0.218183;-0.9446871;62.12398;78.5261;149.4616;2019/08/07 14:50:12;C
 ;12;23;16;10.18457;13;100.5417;76.48864;0;0;100.5417;76.48864;0.4446591;0.107689;-0.8857814;63.51167;83.79895;152.6833;2019/08/07 14:50:12;C
