ID;StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;AccelerationX;AccelerationY;AccelerationZ;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;0;8;0.9748535;0;58.78561;73.89091;0;0;58.78561;73.89091;0.5346642;0.1748879;-0.6378406;51.04778;78.13316;138.5895;2019/08/07 10:28:18;C
 ;12;1;8;1.008545;0;58.78561;73.89091;0;0;58.78561;73.89091;0.1936694;0.05951554;-0.8557797;77.27805;86.11956;166.6803;2019/08/07 10:28:18;C
 ;12;2;8;1.277344;1;97.17424;72.54394;0;0;97.17424;72.54394;0.404169;0.1202506;-0.6854042;59.85161;81.40612;148.3991;2019/08/07 10:28:18;C
 ;12;3;8;1.311035;1;97.30539;72.54394;0.1311493;0;97.17424;72.54394;0.2611122;0.0598814;-1.014447;75.58978;86.72822;165.2073;2019/08/07 10:28:18;C
 ;12;4;8;1.546387;2;99.77197;32.5197;0;0;99.77197;32.5197;0.4683189;0.1878154;-0.8822446;62.56201;79.3508;150.2337;2019/08/07 10:28:19;C
 ;12;5;8;1.580078;2;99.67576;32.5197;-0.09620667;0;99.77197;32.5197;0.302456;0.116226;-0.9520047;72.49666;83.36321;161.2038;2019/08/07 10:28:19;C
 ;12;6;8;3.159912;3;101.5038;29.24848;0;0;101.5038;29.24848;0.3662401;0.07378463;-0.7954105;65.36981;85.18362;154.8409;2019/08/07 10:28:20;C
 ;12;7;8;3.39502;4;100.7341;73.89091;0;0;100.7341;73.89091;0.3072124;0.0709796;-0.8161434;69.44375;85.34672;158.8766;2019/08/07 10:28:20;C
 ;12;8;8;3.428711;4;100.7341;73.79469;0;-0.09621429;100.7341;73.89091;0.2648929;0.0642719;-1.057132;75.95755;86.62488;165.5414;2019/08/07 10:28:21;C
 ;12;9;8;3.664063;5;98.425;39.44697;0;0;98.425;39.44697;0.4585623;0.1661069;-0.7367486;58.73501;79.16401;146.4958;2019/08/07 10:28:21;C
 ;12;10;8;3.697754;5;98.425;39.23707;0;-0.2098999;98.425;39.44697;0.3101394;0.07658966;-0.9123682;71.28689;85.45571;160.7028;2019/08/07 10:28:21;C
 ;12;11;8;5.210938;6;102.3697;33.67424;0;0;102.3697;33.67424;0.4757584;0.1819614;-0.7865075;59.48772;78.80277;147.0716;2019/08/07 10:28:22;C
 ;12;12;8;5.244385;6;102.0418;33.67424;-0.3278809;0;102.3697;33.67424;0.3435558;0.1230557;-0.9510289;70.28943;83.0615;159.0072;2019/08/07 10:28:22;C
 ;12;13;8;5.479736;7;100.8303;76.58485;0;0;100.8303;76.58485;0.4011201;0.1232996;-0.7363827;61.75362;81.63516;150.3224;2019/08/07 10:28:23;C
 ;12;14;8;5.513428;7;100.8303;76.58485;0;0;100.8303;76.58485;0.308188;0.1069572;-1.040546;73.58361;84.37125;162.5933;2019/08/07 10:28:23;C
 ;12;15;8;5.715088;8;96.69318;118.3409;0;0;96.69318;118.3409;0.3963637;0.03170909;-0.4806367;50.54989;87.08625;140.3991;2019/08/07 10:28:23;C
 ;12;16;8;5.748779;8;96.69318;118.1966;0;-0.1443253;96.69318;118.3409;0.3267257;0.06463777;-1.027253;72.389;86.56847;162.0361;2019/08/07 10:28:23;C
 ;12;17;8;7.396484;9;95.82727;112.2795;0;0;95.82727;112.2795;0.2913578;0.06927218;-1.067255;74.76105;86.41707;164.3255;2019/08/07 10:28:24;C
 ;12;18;8;7.598145;10;98.90606;73.025;0;0;98.90606;73.025;0.4074619;0.1197628;-0.6927218;59.90317;81.52418;148.4881;2019/08/07 10:28:25;C
 ;12;19;8;7.631836;10;98.80984;72.92879;-0.09621429;-0.09621429;98.90606;73.025;0.2462333;0.05841791;-0.9096852;74.88383;86.45293;164.4538;2019/08/07 10:28:25;C
 ;12;20;8;7.867188;11;99.19469;117.9561;0;0;99.19469;117.9561;0.3207497;0.1093964;-0.692112;65.4039;81.83886;153.9113;2019/08/07 10:28:25;C
 ;12;21;8;9.413818;12;139.0265;71.87045;0;0;139.0265;71.87045;0.2386719;0.04744169;-0.8007766;73.43074;86.75043;163.0969;2019/08/07 10:28:26;C
 ;12;22;8;9.447266;12;139.0265;71.87045;0;0;139.0265;71.87045;0.3857533;0.08049233;-1.067743;70.18809;85.94449;159.7429;2019/08/07 10:28:27;C
 ;12;23;8;9.716309;13;100.7341;75.71893;0;0;100.7341;75.71893;0.2542825;0.08829764;-0.7361388;71.06962;83.53178;159.9145;2019/08/07 10:28:27;C
 ;12;24;8;9.75;13;100.6379;75.34415;-0.09620667;-0.3747864;100.7341;75.71893;0.3584347;0.1001276;-1.073231;71.60632;84.94302;160.8753;2019/08/07 10:28:27;C
 ;12;25;8;10.05249;14;100.9265;36.36818;0;0;100.9265;36.36818;0.281967;0.05585679;-0.8617557;71.91734;86.47482;161.5534;2019/08/07 10:28:27;C
 ;12;26;8;11.76733;15;59.36288;72.83257;0;0;59.36288;72.83257;0.3152616;0.09902994;-0.9322474;71.41315;84.25373;160.4823;2019/08/07 10:28:29;C
 ;12;27;8;12.03613;16;97.75151;75.23788;0;0;97.75151;75.23788;0.4492935;0.0886635;-0.601863;53.55288;83.2674;142.7324;2019/08/07 10:28:29;C
 ;12;28;8;12.06982;16;97.52863;75.01498;-0.2228851;-0.2228928;97.75151;75.23788;0.3117248;0.07390659;-0.9990804;72.71587;85.96064;162.221;2019/08/07 10:28:29;C
 ;12;29;8;12.40601;17;139.3152;76.87349;0;0;139.3152;76.87349;0.3014803;0.05853987;-0.9993243;73.23938;86.79005;162.9168;2019/08/07 10:28:29;C
 ;12;30;8;14.05347;18;59.17046;76.58485;0;0;59.17046;76.58485;0.3416045;0.08463889;-0.9139537;69.58608;85.04221;158.9399;2019/08/07 10:28:31;C
 ;12;31;8;14.32227;19;99.29091;72.54394;0;0;99.29091;72.54394;0.4001444;0.1009813;-0.7379682;61.7545;83.14076;150.785;2019/08/07 10:28:31;C
 ;12;32;8;14.35596;19;98.97018;72.44772;-0.3207321;-0.09621429;99.29091;72.54394;0.3562395;0.09866408;-0.9599319;69.73766;84.49592;158.9393;2019/08/07 10:28:31;C
 ;12;33;8;14.625;20;97.84772;113.9152;0;0;97.84772;113.9152;0.1992795;0.06780868;-0.872122;77.16635;85.66539;166.4303;2019/08/07 10:28:32;C
 ;12;34;8;14.65869;20;97.93105;113.7356;0.08332062;-0.1795349;97.84772;113.9152;0.4017299;0.1112257;-1.057864;69.30976;84.38627;158.4935;2019/08/07 10:28:32;C
 ;12;35;8;16.10425;21;99.86818;113.7227;0;0;99.86818;113.7227;0.2551363;0.08573651;-0.8185825;72.77735;84.28977;161.7987;2019/08/07 10:28:33;C
 ;12;36;8;16.13794;21;99.86818;113.5385;0;-0.1842651;99.86818;113.7227;0.2831866;0.08463889;-1.024936;74.60459;85.449;163.9138;2019/08/07 10:28:33;C
 ;12;37;8;16.17163;21;100.0606;113.1455;0.1924286;-0.3929977;99.86818;113.7227;0.4230725;0.1041522;-1.116892;69.33562;85.01612;158.689;2019/08/07 10:28:33;C
 ;12;38;8;16.37329;22;96.59697;73.21742;0;0;96.59697;73.21742;0.413072;0.119153;-0.7101618;60.15966;81.74776;148.8103;2019/08/07 10:28:33;C
 ;12;39;8;16.40698;22;96.59697;73.21742;0;0;96.59697;73.21742;0.372216;0.1156162;-0.997129;69.65504;83.8004;158.6504;2019/08/07 10:28:33;C
 ;12;40;8;16.70947;23;139.6038;73.40984;0;0;139.6038;73.40984;0.3495318;0.01609846;-0.6828431;62.89959;88.79776;152.8685;2019/08/07 10:28:34;C
 ;12;41;8;16.74316;23;139.6038;73.40984;0;0;139.6038;73.40984;0.27343;0.04756365;-0.9867626;74.52915;87.34044;164.2908;2019/08/07 10:28:34;C
 ;12;42;8;18.18896;24;102.1773;118.6295;0;0;102.1773;118.6295;0.2391597;0.05268588;-0.8171189;73.71797;86.45896;163.3163;2019/08/07 10:28:35;C
 ;12;43;8;18.22266;24;102.1773;118.2582;0;-0.3713303;102.1773;118.6295;0.3652644;0.0848828;-1.0825;71.40736;85.75084;160.893;2019/08/07 10:28:35;C
 ;12;44;8;18.52466;25;98.32878;73.31364;0;0;98.32878;73.31364;0.3196521;0.08293148;-1.036156;72.90656;85.62647;162.3223;2019/08/07 10:28:36;C
 ;12;45;8;18.7937;26;99.38712;31.36515;0;0;99.38712;31.36515;0.4068521;0.148423;-0.7524812;62.05582;80.15675;150.078;2019/08/07 10:28:36;C
 ;12;46;8;18.82739;26;99.20544;30.89484;-0.1816711;-0.4703159;99.38712;31.36515;0.3403849;0.08988309;-0.9423699;70.22298;84.87386;159.5152;2019/08/07 10:28:36;C
 ;12;47;8;20.50879;27;54.26364;73.98712;0;0;54.26364;73.98712;0.3831922;0.133788;-0.9567609;68.36421;82.60378;157.0124;2019/08/07 10:28:37;C
 ;12;48;8;20.74414;28;99.38712;73.98712;0;0;99.38712;73.98712;0.4051447;0.1293975;-0.729919;61.34195;81.18923;149.7716;2019/08/07 10:28:38;C
