ID;StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;AccelerationX;AccelerationY;AccelerationZ;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;0;12;2.250977;0;58.30454;75.52651;0;0;58.30454;75.52651;0.01024448;0.01573259;-0.9976169;89.41172;89.09656;178.9219;2019/08/07 12:31:02;C
 ;12;1;12;2.28418;0;58.16023;75.52651;-0.1443138;0;58.30454;75.52651;0.001585455;0.02000112;-0.9892018;89.90818;88.84167;178.838;2019/08/07 12:31:02;C
 ;12;2;12;2.317871;0;57.93853;75.52651;-0.2216988;0;58.30454;75.52651;0.01304951;0.01561063;-0.994446;89.24828;89.10073;178.8278;2019/08/07 12:31:02;C
 ;12;3;12;2.351563;0;57.74475;75.52651;-0.1937752;0;58.30454;75.52651;0.007927273;0.01780588;-0.9893237;89.54099;88.96893;178.8713;2019/08/07 12:31:02;C
 ;12;4;12;3.393066;1;102.0811;71.10076;0;0;102.0811;71.10076;0.006463777;0.01792783;-0.9920068;89.62672;88.96466;178.8994;2019/08/07 12:31:03;C
 ;12;5;12;3.426758;1;102.0811;71.10076;0;0;102.0811;71.10076;0.004146574;0.02048895;-0.9935923;89.76093;88.81867;178.7947;2019/08/07 12:31:03;C
 ;12;6;12;3.459961;1;101.8405;71.10076;-0.2405396;0;102.0811;71.10076;0.01170797;0.01536672;-0.99469;89.32571;89.11497;178.8874;2019/08/07 12:31:03;C
 ;12;7;12;3.493652;1;101.7924;71.10076;-0.0480957;0;102.0811;71.10076;0.01073231;0.01451301;-0.991519;89.37991;89.16145;178.9571;2019/08/07 12:31:03;C
 ;12;8;12;4.299805;2;100.6379;114.6848;0;0;100.6379;114.6848;0.007927273;0.0250014;-1.054937;89.56958;88.64241;178.5756;2019/08/07 12:31:04;C
 ;12;9;12;4.333496;2;100.6379;114.6848;0;0;100.6379;114.6848;0.004878322;0.0151228;-0.9689568;89.71157;89.10584;179.0604;2019/08/07 12:31:04;C
 ;12;10;12;6.584473;3;60.03636;74.66061;0;0;60.03636;74.66061;0.005610071;0.01646434;-0.9963974;89.67745;89.05334;178.9998;2019/08/07 12:31:06;C
 ;12;11;12;6.618164;3;59.83929;74.66061;-0.1970711;0;60.03636;74.66061;0.00817119;0.02000112;-0.9928606;89.52856;88.84597;178.7534;2019/08/07 12:31:06;C
 ;12;12;12;6.651855;3;59.44622;74.66061;-0.3930702;0;60.03636;74.66061;0.007073568;0.01792783;-0.9890798;89.59031;88.9616;178.8837;2019/08/07 12:31:06;C
