ID;StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;AccelerationX;AccelerationY;AccelerationZ;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;0;15;1.176758;0;100.6379;34.25151;0;0;100.6379;34.25151;-0.0008537064;-0.002805035;-0.5340543;90.09158;90.30093;179.6853;2019/08/07 14:25:09;C
 ;12;1;15;1.210938;0;100.6379;34.25151;0;0;100.6379;34.25151;0.01073231;0.02805035;-1.153235;89.46696;88.60671;178.5083;2019/08/07 14:25:09;C
 ;12;2;15;1.244141;0;100.4455;34.34773;-0.192421;0.09621429;100.6379;34.25151;0.01292755;0.02683077;-1.037131;89.28609;88.51819;178.355;2019/08/07 14:25:09;C
 ;12;3;15;1.916992;1;95.05757;78.89394;0;0;95.05757;78.89394;0.006463777;0.01695217;-0.9938362;89.62741;89.0228;178.9541;2019/08/07 14:25:10;C
 ;12;4;15;1.950195;1;95.05757;78.89394;0;0;95.05757;78.89394;0.005122238;0.02487944;-0.9922508;89.70432;88.5637;178.5335;2019/08/07 14:25:10;C
 ;12;5;15;2.62207;2;91.97878;33.86667;0;0;91.97878;33.86667;-0.004268532;0.00817119;-0.7976057;90.3066;89.41306;179.3376;2019/08/07 14:25:10;C
 ;12;6;15;2.65625;2;91.88258;33.76888;-0.09620667;-0.09778976;91.97878;33.86667;0.005975945;0.02317203;-1.078719;89.68266;88.76943;178.729;2019/08/07 14:25:10;C
 ;12;7;15;2.689453;2;91.93563;33.87656;0.05305481;0.1076851;91.97878;33.86667;0.008415106;0.02634294;-1.011276;89.52339;88.50787;178.4336;2019/08/07 14:25:10;C
 ;12;8;15;4.370117;3;99.57954;116.2242;0;0;99.57954;116.2242;0.006585735;0.02231832;-0.9845673;89.61685;88.70145;178.6461;2019/08/07 14:25:12;C
 ;12;9;15;4.40332;3;99.38712;116.0318;-0.1924286;-0.1924133;99.57954;116.2242;0.008659022;0.02487944;-1.05945;89.53185;88.65479;178.5756;2019/08/07 14:25:12;C
 ;12;10;15;4.4375;3;99.38712;116.0318;0;0;99.57954;116.2242;0.009756644;0.02475749;-1.030302;89.45759;88.62354;178.5205;2019/08/07 14:25:12;C
 ;12;11;15;5.108398;4;96.78939;73.50607;0;0;96.78939;73.50607;0.0075614;0.02170854;-0.9848114;89.5602;88.73724;178.6628;2019/08/07 14:25:13;C
 ;12;12;15;5.142578;4;96.69318;73.17487;-0.09620667;-0.3311996;96.78939;73.50607;0.009146854;0.02134266;-0.9934704;89.47261;88.76936;178.661;2019/08/07 14:25:13;C
 ;12;13;15;5.175781;4;96.69318;73.0731;0;-0.1017609;96.78939;73.50607;0.007683358;0.02292811;-0.9937143;89.55711;88.67828;178.606;2019/08/07 14:25:13;C
 ;12;14;15;5.209961;4;96.83277;73.40041;0.1395874;0.327301;96.78939;73.50607;0.008902938;0.02244028;-0.9942021;89.48706;88.70704;178.609;2019/08/07 14:25:13;C
 ;12;15;15;5.78125;5;137.9682;74.46819;0;0;137.9682;74.46819;0.006829652;0.02195245;-0.9796891;89.60068;88.71638;178.6556;2019/08/07 14:25:14;C
 ;12;16;15;5.814453;5;137.7276;74.13144;-0.2405243;-0.3367462;137.9682;74.46819;0.007439442;0.0212207;-0.994446;89.57147;88.77757;178.7046;2019/08/07 14:25:14;C
 ;12;17;15;5.847656;5;137.6976;74.17954;-0.03009033;0.04810333;137.9682;74.46819;0.008659022;0.02414769;-0.9935923;89.50082;88.60784;178.521;2019/08/07 14:25:14;C
