ID;StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;AccelerationX;AccelerationY;AccelerationZ;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;0;17;0.9072266;0;102.6583;117.2826;0;0;102.6583;117.2826;-0.001463497;0.0439049;-1.200067;90.06982;87.90474;177.9036;2019/08/07 15:12:11;C
 ;12;1;17;0.9404297;0;101.9196;117.3633;-0.7387619;0.08074951;102.6583;117.2826;-0.002805035;0.02817231;-1.056767;90.15202;88.47292;178.4653;2019/08/07 15:12:11;C
 ;12;2;17;1.511719;1;97.46288;72.44772;0;0;97.46288;72.44772;0.02170854;0.02768448;-1.141893;88.91119;88.61142;178.2353;2019/08/07 15:12:12;C
 ;12;3;17;1.544922;1;97.21186;72.19672;-0.2510147;-0.2510071;97.46288;72.44772;0.01219581;0.02695273;-0.9631028;89.27478;88.3971;178.2406;2019/08/07 15:12:12;C
 ;12;4;17;1.74707;2;100.1568;38.29242;0;0;100.1568;38.29242;-0.006707693;0.02719665;-0.5994239;90.64046;87.40235;177.3244;2019/08/07 15:12:12;C
 ;12;5;17;1.780273;2;100.1568;38.17668;0;-0.1157417;100.1568;38.29242;0.006463777;0.01268364;-0.7718726;89.52026;89.05862;178.9435;2019/08/07 15:12:12;C
 ;12;6;17;4.030273;3;97.6711;108.6551;0;0;97.6711;108.6551;0.02524532;0.02475749;-1.049937;88.62299;88.6496;178.0712;2019/08/07 15:12:14;C
 ;12;7;17;4.466797;4;97.96399;73.87085;0;0;97.96399;73.87085;0.003902658;0.03183106;-1.104818;89.79768;88.34971;178.3375;2019/08/07 15:12:15;C
 ;12;8;17;4.500977;4;98.25266;74.35294;0.2886658;0.4820862;97.96399;73.87085;0.009512729;0.01695217;-0.9779816;89.44279;89.00698;178.8613;2019/08/07 15:12:15;C
 ;12;9;17;4.668945;5;139.7962;75.33409;0;0;139.7962;75.33409;-0.002317203;0.02195245;-0.8240706;90.16105;88.47406;178.4656;2019/08/07 15:12:15;C
 ;12;10;17;4.702148;5;139.5718;75.33409;-0.2244568;0;139.7962;75.33409;0.01670825;0.02305007;-1.010057;89.05255;88.69288;178.3855;2019/08/07 15:12:15;C
 ;12;11;17;6.515625;6;97.55909;114.1076;0;0;97.55909;114.1076;0.004024616;0.04256336;-1.156894;89.80081;87.89299;177.8835;2019/08/07 15:12:17;C
 ;12;12;17;6.717773;7;90.24696;71.29318;0;0;90.24696;71.29318;-0.0006097903;0.03231889;-0.8576091;90.0407;87.84184;177.8414;2019/08/07 15:12:17;C
