ID;StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;AccelerationX;AccelerationY;AccelerationZ;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;0;0;1.345337;0;141.047;75.71893;0;0;141.047;75.71893;0.24416;0.01695217;-0.9165148;75.08525;88.97606;165.0485;2019/08/06 14:36:45;C
 ;12;1;0;1.378967;0;140.9508;75.60225;-0.09620667;-0.116684;141.047;75.71893;0.2522093;0.03085539;-0.9429797;75.03381;88.18947;164.9196;2019/08/06 14:36:45;C
 ;12;2;0;1.984375;1;100.0606;77.16212;0;0;100.0606;77.16212;0.30831;0.05890574;-0.9270032;71.63804;86.54942;161.2937;2019/08/06 14:36:46;C
 ;12;3;0;2.018005;1;100.0606;77.16212;0;0;100.0606;77.16212;0.2531849;0.06012532;-0.9955436;75.75602;86.65022;165.3512;2019/08/06 14:36:46;C
 ;12;4;0;2.590271;2;139.6038;75.81515;0;0;139.6038;75.81515;0.2294031;0.06085707;-1.069938;77.9175;86.81676;167.4929;2019/08/06 14:36:46;C
 ;12;5;0;4.440979;3;62.15303;77.06591;0;0;62.15303;77.06591;0.2828207;0.08805372;-0.9157831;72.91196;84.75097;162.0761;2019/08/06 14:36:48;C
 ;12;6;0;4.980164;4;99.09849;75.14166;0;0;99.09849;75.14166;0.2826988;0.08902938;-0.9004164;72.64906;84.61092;161.7802;2019/08/06 14:36:49;C
 ;12;7;0;5.013794;4;99.00227;74.97633;-0.09621429;-0.1653366;99.09849;75.14166;0.2622098;0.08744393;-0.9922508;75.25217;85.13004;164.434;2019/08/06 14:36:49;C
 ;12;8;0;5.484985;5;98.80984;34.34773;0;0;98.80984;34.34773;0.3177007;0.09256617;-0.8983431;70.61867;84.45141;159.7784;2019/08/06 14:36:49;C
 ;12;9;0;5.518616;5;98.80984;34.34773;0;0;98.80984;34.34773;0.2805035;0.08158994;-0.9065142;72.87148;85.08569;162.1382;2019/08/06 14:36:49;C
 ;12;10;0;7.099976;6;101.0227;114.8773;0;0;101.0227;114.8773;0.3261158;0.04256336;-0.8907816;69.91336;87.43088;159.7355;2019/08/06 14:36:51;C
 ;12;11;0;7.133606;6;101.0227;114.733;0;-0.1443176;101.0227;114.8773;0.2534288;0.05634462;-1.035912;76.2725;86.97569;165.9305;2019/08/06 14:36:51;C
 ;12;12;0;7.70575;7;99.67576;75.14166;0;0;99.67576;75.14166;0.2980655;0.07451638;-0.9210272;72.12191;85.59832;161.5522;2019/08/06 14:36:51;C
 ;12;13;0;7.73938;7;99.57954;75.04546;-0.09621429;-0.09620667;99.67576;75.14166;0.2696493;0.06256448;-0.9940801;74.85201;86.524;164.4396;2019/08/06 14:36:51;C
 ;12;14;0;8.210571;8;100.1568;113.3379;0;0;100.1568;113.3379;0.3850216;0.07622378;-0.680404;60.64859;84.43129;150.0213;2019/08/06 14:36:52;C
 ;12;15;0;8.244202;8;99.98571;113.0706;-0.1711044;-0.2673187;100.1568;113.3379;0.2330619;0.09085875;-1.057498;77.61549;85.20383;166.6916;2019/08/06 14:36:52;C
 ;12;16;0;9.825867;9;102.2735;115.5508;0;0;102.2735;115.5508;0.2961141;0.04231945;-0.8611458;71.04516;87.33923;160.8451;2019/08/06 14:36:53;C
 ;12;17;0;9.859558;9;101.968;115.5508;-0.3055115;0;102.2735;115.5508;0.2551363;0.06207665;-0.994812;75.64233;86.54101;165.2141;2019/08/06 14:36:53;C
 ;12;18;0;10.4317;10;98.8123;76.68352;0;0;98.8123;76.68352;0.2951385;0.06915022;-0.9077338;72.03738;85.85639;161.5336;2019/08/06 14:36:54;C
 ;12;19;0;10.46576;10;98.7151;76.58485;-0.09719849;-0.09867096;98.8123;76.68352;0.2568437;0.06866239;-1.027619;75.99694;86.2911;165.4946;2019/08/06 14:36:54;C
 ;12;20;0;10.90283;11;58.31438;75.1515;0;0;58.31438;75.1515;0.2714787;0.07000393;-0.9359062;73.86683;85.89111;163.3239;2019/08/06 14:36:54;C
 ;12;21;0;10.93652;11;58.30454;75.04546;-0.00983429;-0.1060486;58.31438;75.1515;0.2712347;0.06475972;-0.9609076;74.27116;86.28899;163.8171;2019/08/06 14:36:54;C
 ;12;22;0;12.51764;12;137.1985;74.75681;0;0;137.1985;74.75681;0.2917237;0.06097903;-0.9554194;73.05319;86.50687;162.6755;2019/08/06 14:36:56;C
 ;12;23;0;13.08966;13;99.29091;75.52651;0;0;99.29091;75.52651;0.3203838;0.0628084;-0.8724879;69.88426;86.13407;159.4843;2019/08/06 14:36:57;C
 ;12;24;0;13.62799;14;140.0848;73.22704;0;0;140.0848;73.22704;0.2852599;0.04780756;-0.9605416;73.47906;87.26837;163.2419;2019/08/06 14:36:57;C
 ;12;25;0;15.31036;15;98.425;32.32727;0;0;98.425;32.32727;0.3386775;0.1125673;-0.8904158;69.32574;83.26105;158.1582;2019/08/06 14:36:59;C
 ;12;26;0;15.34399;15;98.25362;32.1559;-0.1713791;-0.1713753;98.425;32.32727;0.3179447;0.08841959;-0.9033434;70.69513;84.72491;159.9317;2019/08/06 14:36:59;C
 ;12;27;0;15.84875;16;103.0432;74.56439;0;0;103.0432;74.56439;0.3101394;0.08268756;-0.8962697;70.98757;85.01724;160.2965;2019/08/06 14:36:59;C
 ;12;28;0;15.88239;16;102.7803;74.30154;-0.2628479;-0.2628555;103.0432;74.56439;0.2846501;0.08183386;-0.9795671;73.85009;85.41341;163.1769;2019/08/06 14:36:59;C
 ;12;29;0;16.38715;17;101.0227;36.94545;0;0;101.0227;36.94545;0.3020901;0.08329735;-0.9346866;72.1554;85.15297;161.4657;2019/08/06 14:37:00;C
