ID;StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;AccelerationX;AccelerationY;AccelerationZ;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;0;11;1.747559;0;140.8545;72.64015;0;0;140.8545;72.64015;0.00878098;0.02365986;-1.009813;89.50192;88.65785;178.5684;2019/08/07 11:57:51;C
 ;12;1;11;2.419434;1;101.5038;75.91136;0;0;101.5038;75.91136;0.0004878322;0.02207441;-1.033473;89.97295;88.77637;178.7759;2019/08/07 11:57:52;C
 ;12;2;11;2.453125;1;101.2918;75.91136;-0.2119827;0;101.5038;75.91136;0.01097623;0.02219637;-0.9884701;89.36396;88.71369;178.5649;2019/08/07 11:57:52;C
 ;12;3;11;3.15918;2;96.96407;34.1553;0;0;96.96407;34.1553;0.008537063;0.02487944;-0.9972511;89.50967;88.57093;178.4891;2019/08/07 11:57:53;C
 ;12;4;11;3.192871;2;96.8856;34.35807;-0.07846832;0.2027702;96.96407;34.1553;0.00439049;0.02195245;-0.9959095;89.74747;88.73726;178.7123;2019/08/07 11:57:53;C
 ;12;5;11;4.90625;3;99.57954;32.61591;0;0;99.57954;32.61591;0.005975945;0.02170854;-0.9572488;89.6424;88.70089;178.6526;2019/08/07 11:57:54;C
 ;12;6;11;4.939453;3;99.38712;32.61591;-0.1924286;0;99.57954;32.61591;0.007317483;0.02463553;-0.9961535;89.57925;88.58336;178.5221;2019/08/07 11:57:54;C
 ;12;7;11;5.376465;4;100.1568;72.06288;0;0;100.1568;72.06288;0.004024616;0.02158658;-1.062986;89.78311;88.83663;178.8167;2019/08/07 11:57:55;C
 ;12;8;11;5.410156;4;100.1568;72.06288;0;0;100.1568;72.06288;0.005122238;0.02475749;-0.9931045;89.70457;88.57196;178.5417;2019/08/07 11:57:55;C
 ;12;9;11;5.746094;5;55.32197;69.75378;0;0;55.32197;69.75378;0.01439105;0.02414769;-0.9834698;89.1619;88.59361;178.3628;2019/08/07 11:57:55;C
 ;12;10;11;5.779785;5;55.04155;69.75378;-0.2804146;0;55.32197;69.75378;0.009146854;0.02402574;-0.9838357;89.46748;88.60114;178.5031;2019/08/07 11:57:55;C
 ;12;11;11;5.813477;5;54.75165;69.75378;-0.2899017;0;55.32197;69.75378;0.00500028;0.02109874;-1.005178;89.71504;88.79755;178.7641;2019/08/07 11:57:55;C
 ;12;12;11;7.42627;6;57.72727;73.69849;0;0;57.72727;73.69849;0.005975945;0.0226842;-0.99469;89.65587;88.6936;178.6491;2019/08/07 11:57:57;C
 ;12;13;11;7.863281;7;96.78939;72.06288;0;0;96.78939;72.06288;0.008537063;0.02365986;-0.9929825;89.50755;88.63512;178.549;2019/08/07 11:57:57;C
 ;12;14;11;7.896484;7;96.78939;72.06288;0;0;96.78939;72.06288;0.007683358;0.02829427;-1.015057;89.56647;88.40336;178.3455;2019/08/07 11:57:57;C
 ;12;15;11;7.930176;7;96.92302;72.06288;0.1336288;0;96.78939;72.06288;0.006463777;0.01987916;-0.9927386;89.62702;88.85284;178.7937;2019/08/07 11:57:57;C
 ;12;16;11;8.367188;8;100.8303;111.2212;0;0;100.8303;111.2212;0.004634406;0.01731804;-0.8534625;89.68893;88.83755;178.7968;2019/08/07 11:57:58;C
 ;12;17;11;8.400879;8;100.5734;111.2212;-0.2569427;0;100.8303;111.2212;0.006707693;0.02390378;-0.9872505;89.61082;88.61302;178.5595;2019/08/07 11:57:58;C
 ;12;18;11;9.946777;9;97.75151;28.67121;0;0;97.75151;28.67121;0.006585735;0.02073287;-0.9577366;89.60611;88.7599;178.6988;2019/08/07 11:57:59;C
 ;12;19;11;9.980469;9;97.92623;28.84593;0.1747208;0.174715;97.75151;28.67121;0.007073568;0.02426965;-1.00091;89.59521;88.61102;178.5531;2019/08/07 11:57:59;C
 ;12;20;11;10.01367;9;98.85368;30.10584;0.9274445;1.259918;97.75151;28.67121;0.005610071;0.02305007;-0.9927386;89.6763;88.66992;178.6311;2019/08/07 11:57:59;C
 ;12;21;11;10.04736;9;99.29091;31.58778;0.437233;1.481937;97.75151;28.67121;0.007073568;0.02378182;-0.9928606;89.59192;88.62789;178.5685;2019/08/07 11:57:59;C
 ;12;22;11;10.08105;9;99.01807;32.02284;-0.2728348;0.4350567;97.75151;28.67121;0.007195525;0.02085483;-0.9846894;89.58141;88.78674;178.7166;2019/08/07 11:57:59;C
 ;12;23;11;10.11475;9;98.71364;32.03864;-0.3044357;0.01579666;97.75151;28.67121;0.006097903;0.02390378;-0.99469;89.64885;88.62339;178.5793;2019/08/07 11:58:00;C
 ;12;24;11;10.55127;10;98.52122;69.36893;0;0;98.52122;69.36893;0.005366154;0.0226842;-0.99469;89.69098;88.6936;178.6575;2019/08/07 11:58:00;C
 ;12;25;11;10.58496;10;98.425;69.36893;-0.09622192;0;98.52122;69.36893;0.007195525;0.02219637;-0.9928606;89.58486;88.71934;178.6537;2019/08/07 11:58:00;C
