ID;StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;AccelerationX;AccelerationY;AccelerationZ;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;0;10;0.7060547;0;143.1636;79.47121;0;0;143.1636;79.47121;-0.001463497;0.02487944;-1.024448;90.08183;88.6088;178.6063;2019/08/07 11:31:28;C
 ;12;1;10;1.17627;1;99.57954;76.68106;0;0;99.57954;76.68106;-0.006463777;0.03695329;-1.073597;90.34474;88.02868;177.9986;2019/08/07 11:31:29;C
 ;12;2;10;1.209961;1;99.48334;76.56661;-0.09620667;-0.1144485;99.57954;76.68106;-0.004634406;0.01646434;-1.007496;90.26351;89.06377;179.0272;2019/08/07 11:31:29;C
 ;12;3;10;1.713867;2;142.4901;77.45076;0;0;142.4901;77.45076;0.009268813;0.02305007;-1.0003;89.46925;88.68001;178.5771;2019/08/07 11:31:29;C
 ;12;4;10;1.747559;2;142.4901;77.45076;0;0;142.4901;77.45076;0.009878603;0.02451357;-0.9874944;89.42702;88.57805;178.4668;2019/08/07 11:31:29;C
 ;12;5;10;3.259766;3;137.5833;76.2;0;0;137.5833;76.2;0.02085483;0.004146574;-0.9677372;88.76546;89.75455;178.7413;2019/08/07 11:31:31;C
 ;12;6;10;3.730469;4;99.27967;75.61149;0;0;99.27967;75.61149;0.003414826;0.02536728;-0.9954216;89.8035;88.54019;178.5269;2019/08/07 11:31:31;C
 ;12;7;10;3.76416;4;98.99026;75.32208;-0.2894058;-0.2894058;99.27967;75.61149;0.01012252;0.01926937;-0.9905433;89.41461;88.8856;178.7412;2019/08/07 11:31:31;C
 ;12;8;10;4.30127;5;139.2189;76.10378;0;0;139.2189;76.10378;0.006829652;0.0250014;-1.005544;89.61097;88.57574;178.5234;2019/08/07 11:31:32;C
 ;12;9;10;4.334961;5;139.2189;76.10378;0;0;139.2189;76.10378;0.008659022;0.01085427;-1.003105;89.50545;89.38007;179.207;2019/08/07 11:31:32;C
 ;12;10;10;6.014648;6;57.24622;75.33409;0;0;57.24622;75.33409;0.006341819;0.02829427;-1.092013;89.66737;88.51581;178.4789;2019/08/07 11:31:33;C
 ;12;11;10;6.04834;6;57.24622;75.33409;0;0;57.24622;75.33409;-0.009268813;0.01963525;-0.9670055;90.54905;88.8368;178.7138;2019/08/07 11:31:33;C
 ;12;12;10;6.518555;7;103.7167;73.39778;0;0;103.7167;73.39778;0.01012252;0.02622098;-0.9793232;89.408;88.46638;178.356;2019/08/07 11:31:34;C
 ;12;13;10;6.854492;8;101.5038;38.38863;0;0;101.5038;38.38863;0.00500028;0.00317091;-0.7232113;89.60386;89.74879;179.5306;2019/08/07 11:31:34;C
 ;12;14;10;6.888184;8;101.1122;37.99707;-0.3915634;-0.3915634;101.5038;38.38863;0.005244196;0.01597651;-0.9959095;89.69833;89.08094;179.0327;2019/08/07 11:31:34;C
 ;12;15;10;8.366211;9;63.5;75.04546;0;0;63.5;75.04546;0.004512448;0.01865958;-0.8709025;89.7032;88.77261;178.7373;2019/08/07 11:31:36;C
 ;12;16;10;8.399902;9;63.30758;74.85303;-0.1924248;-0.1924286;63.5;75.04546;0.005975945;0.02195245;-1.010422;89.66122;88.7554;178.7102;2019/08/07 11:31:36;C
 ;12;17;10;8.769531;10;101.1189;71.77424;0;0;101.1189;71.77424;0.00317091;0.02048895;-0.9599319;89.81078;88.77726;178.7627;2019/08/07 11:31:36;C
 ;12;18;10;8.803223;10;101.2148;71.87007;0.09584045;0.09583282;101.1189;71.77424;0.005975945;0.01975721;-0.9874944;89.65334;88.85383;178.8025;2019/08/07 11:31:36;C
 ;12;19;10;9.13916;11;100.4455;38.29242;0;0;100.4455;38.29242;0.01158602;0.02987972;-1.012862;89.34491;88.31035;178.1877;2019/08/07 11:31:37;C
 ;12;20;10;9.172852;11;100.3011;38.14811;-0.1443176;-0.1443176;100.4455;38.29242;0.001219581;0.009024897;-0.9294424;89.92482;89.44367;179.4387;2019/08/07 11:31:37;C
 ;12;21;10;10.71875;12;97.07803;111.125;0;0;97.07803;111.125;-0.003536784;0.006585735;-0.8452913;90.23972;89.55361;179.4929;2019/08/07 11:31:38;C
 ;12;22;10;10.75244;12;97.07803;111.125;0;0;97.07803;111.125;0.001829371;0.01561063;-0.9774939;89.89278;89.08506;179.0787;2019/08/07 11:31:38;C
