ID;StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;AccelerationX;AccelerationY;AccelerationZ;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;0;14;1.142578;0;100.8303;112.953;0;0;100.8303;112.953;0.00500028;0.03500196;-1.143723;89.74963;88.24711;178.2292;2019/08/07 13:58:48;C
 ;12;1;14;1.175781;0;100.8303;112.953;0;0;100.8303;112.953;0.01182993;0.02634294;-1.062133;89.36207;88.57932;178.4427;2019/08/07 13:58:48;C
 ;12;2;14;1.208984;0;100.8303;112.953;0;0;100.8303;112.953;0.007073568;0.01707413;-0.9328572;89.56562;88.95145;178.8651;2019/08/07 13:58:48;C
 ;12;3;14;1.646484;1;96.21212;71.38939;0;0;96.21212;71.38939;0.001097623;0.01390322;-1.002495;89.93727;89.20544;179.2028;2019/08/07 13:58:49;C
 ;12;4;14;1.679688;1;96.21212;71.24507;0;-0.1443176;96.21212;71.38939;0.005732029;0.01975721;-0.9909093;89.66863;88.85778;178.8107;2019/08/07 13:58:49;C
 ;12;5;14;2.117188;2;143.8371;73.025;0;0;143.8371;73.025;0.007317483;0.020367;-1.000666;89.58111;88.83402;178.7611;2019/08/07 13:58:49;C
 ;12;6;14;2.150391;2;143.7409;72.83257;-0.09622192;-0.1924286;143.8371;73.025;0.01097623;0.01585455;-0.9870065;89.36293;89.07977;178.8808;2019/08/07 13:58:49;C
 ;12;7;14;3.796875;3;101.0227;113.2417;0;0;101.0227;113.2417;0.01609846;0.03353847;-1.161772;89.20644;88.34658;178.1658;2019/08/07 13:58:51;C
 ;12;8;14;3.831055;3;101.0227;113.2417;0;0;101.0227;113.2417;0.008537063;0.02158658;-1.009691;89.51568;88.77528;178.683;2019/08/07 13:58:51;C
 ;12;9;14;4.200195;4;96.98181;71.77424;0;0;96.98181;71.77424;0.006341819;0.01951329;-1.062255;89.65799;88.94763;178.8934;2019/08/07 13:58:51;C
 ;12;10;14;4.234375;4;96.98181;71.77424;0;0;96.98181;71.77424;0.007805316;0.01536672;-0.9487118;89.52868;89.07206;178.9592;2019/08/07 13:58:51;C
 ;12;11;14;4.637695;5;142.2977;73.89091;0;0;142.2977;73.89091;0.006585735;0.01951329;-1.00469;89.6245;88.88734;178.8255;2019/08/07 13:58:52;C
 ;12;12;14;6.183594;6;134.2159;70.6197;0;0;134.2159;70.6197;0.008659022;0.02170854;-0.9732252;89.49036;88.72224;178.6244;2019/08/07 13:58:53;C
 ;12;13;14;6.216797;6;134.2159;70.6197;0;0;134.2159;70.6197;0.006951609;0.01853763;-0.9918849;89.59851;88.92933;178.8565;2019/08/07 13:58:53;C
 ;12;14;14;6.552734;7;94.86515;70.13864;0;0;94.86515;70.13864;0.008415106;0.01573259;-0.9350525;89.48444;89.0361;178.9067;2019/08/07 13:58:54;C
 ;12;15;14;6.586914;7;94.86515;70.02998;0;-0.1086578;94.86515;70.13864;0.005853987;0.01744;-0.9970071;89.66364;88.99788;178.943;2019/08/07 13:58:54;C
 ;12;16;14;7.191406;8;136.1402;77.25833;0;0;136.1402;77.25833;0.007805316;0.009146854;-0.9755425;89.5416;89.46281;179.2936;2019/08/07 13:58:54;C
 ;12;17;14;8.771484;9;95.25;116.5129;0;0;95.25;116.5129;0.009024897;0.02231832;-1.121038;89.53883;88.8595;178.7698;2019/08/07 13:58:56;C
 ;12;18;14;8.804688;9;95.25;116.4167;0;-0.09619904;95.25;116.5129;0.005853987;0.02231832;-0.9574927;89.6498;88.66475;178.6196;2019/08/07 13:58:56;C
 ;12;19;14;9.207031;10;98.04015;72.64015;0;0;98.04015;72.64015;0.006829652;0.01853763;-0.9767621;89.59946;88.91276;178.8412;2019/08/07 13:58:56;C
 ;12;20;14;9.577148;11;138.4492;70.6197;0;0;138.4492;70.6197;0.009512729;0.02073287;-1.007496;89.45914;88.82115;178.7029;2019/08/07 13:58:57;C
 ;12;21;14;9.610352;11;138.4492;70.38982;0;-0.2298813;138.4492;70.6197;0.006341819;0.01707413;-0.9784696;89.6287;89.00032;178.9336;2019/08/07 13:58:57;C
 ;12;22;14;11.08887;12;98.90606;113.8189;0;0;98.90606;113.8189;0.02085483;0.02939189;-1.0875;88.90178;88.45212;178.1019;2019/08/07 13:58:58;C
 ;12;23;14;11.12305;12;98.90606;113.8189;0;0;98.90606;113.8189;0.008659022;0.02402574;-1.032741;89.51974;88.66735;178.5835;2019/08/07 13:58:58;C
 ;12;24;14;11.55957;13;97.55909;71.4856;0;0;97.55909;71.4856;0.008537063;0.02317203;-1.020911;89.52101;88.6998;178.6143;2019/08/07 13:58:59;C
 ;12;25;14;11.59375;13;97.46288;71.36411;-0.09621429;-0.1214905;97.55909;71.4856;0.005853987;0.01597651;-0.9940801;89.66264;89.07925;179.0194;2019/08/07 13:58:59;C
 ;12;26;14;11.99707;14;98.80984;114.0114;0;0;98.80984;114.0114;0.005732029;0.01634238;-1.015057;89.67649;89.07763;179.0226;2019/08/07 13:58:59;C
 ;12;27;14;12.03027;14;98.71364;113.9391;-0.09620667;-0.0723114;98.80984;114.0114;0.008659022;0.02305007;-0.9778597;89.49279;88.64973;178.5576;2019/08/07 13:58:59;C
 ;12;28;14;13.50879;15;138.6417;73.31364;0;0;138.6417;73.31364;0.008415106;0.0226842;-0.98286;89.50957;88.6779;178.5898;2019/08/07 13:59:01;C
 ;12;29;14;13.54297;15;138.6417;73.21742;0;-0.09621429;138.6417;73.31364;0.007439442;0.01597651;-0.9707862;89.56099;89.05717;178.9601;2019/08/07 13:59:01;C
 ;12;30;14;13.94629;16;100.1568;73.40984;0;0;100.1568;73.40984;0.009024897;0.01975721;-0.9920068;89.47886;88.85907;178.7457;2019/08/07 13:59:01;C
 ;12;31;14;13.97949;16;100.0606;73.20279;-0.09620667;-0.2070541;100.1568;73.40984;0.007195525;0.01878154;-0.9895676;89.58346;88.9127;178.8357;2019/08/07 13:59:01;C
 ;12;32;14;14.38281;17;136.3326;70.80018;0;0;136.3326;70.80018;0.007927273;0.01865958;-0.977006;89.5352;88.90589;178.8112;2019/08/07 13:59:01;C
 ;12;33;14;14.41602;17;136.2364;70.71591;-0.09620667;-0.08426666;136.3326;70.80018;0.0075614;0.01573259;-0.9822502;89.55899;89.08241;178.9818;2019/08/07 13:59:01;C
 ;12;34;14;15.92871;18;139.1227;73.98712;0;0;139.1227;73.98712;0.009024897;0.02048895;-0.9571269;89.45988;88.77372;178.6599;2019/08/07 13:59:03;C
 ;12;35;14;15.96191;18;139.1227;73.65038;0;-0.3367462;139.1227;73.98712;0.006829652;0.01926937;-0.99469;89.60667;88.89021;178.8226;2019/08/07 13:59:03;C
 ;12;36;14;16.33203;19;97.75151;74.90114;0;0;97.75151;74.90114;0.004756365;0.01426909;-0.9940801;89.72588;89.17764;179.1332;2019/08/07 13:59:03;C
 ;12;37;14;16.36523;19;97.75151;74.70872;0;-0.192421;97.75151;74.90114;0.006951609;0.01829371;-0.9695666;89.58928;88.9191;178.8438;2019/08/07 13:59:03;C
 ;12;38;14;16.70215;20;96.69318;33.38561;0;0;96.69318;33.38561;0.01268364;0.01780588;-0.9818843;89.26003;88.96117;178.7247;2019/08/07 13:59:04;C
 ;12;39;14;16.73535;20;96.45938;33.38561;-0.2338028;0;96.69318;33.38561;0.005975945;0.01829371;-0.9884701;89.65366;88.93975;178.8846;2019/08/07 13:59:04;C
 ;12;40;14;18.44922;21;60.22878;70.04242;0;0;60.22878;70.04242;-0.0002439161;0.01402518;-0.9738351;90.01435;89.17487;179.1748;2019/08/07 13:59:05;C
 ;12;41;14;18.4834;21;60.36608;70.24836;0.1372948;0.2059402;60.22878;70.04242;0.01341539;0.0212207;-0.9950558;89.22775;88.77839;178.5546;2019/08/07 13:59:05;C
 ;12;42;14;18.88672;22;101.5038;74.08334;0;0;101.5038;74.08334;0.004024616;0.02244028;-0.9704202;89.76244;88.67532;178.6542;2019/08/07 13:59:06;C
 ;12;43;14;18.91992;22;101.4076;73.72443;-0.09620667;-0.358902;101.5038;74.08334;0.006097903;0.01475693;-1.00091;89.65097;89.15533;179.0861;2019/08/07 13:59:06;C
 ;12;44;14;19.29004;23;143.0674;72.92879;0;0;143.0674;72.92879;0.006219861;0.01780588;-0.9512728;89.62543;88.92769;178.8641;2019/08/07 13:59:06;C
 ;12;45;14;19.32422;23;142.808;72.6693;-0.2594757;-0.2594833;143.0674;72.92879;0.006707693;0.01792783;-1.014691;89.62131;88.98781;178.9194;2019/08/07 13:59:06;C
 ;12;46;14;19.35742;23;142.3125;72.70863;-0.4954834;0.0393219;143.0674;72.92879;0.00817119;0.01975721;-0.9843234;89.52448;88.85016;178.7557;2019/08/07 13:59:06;C
 ;12;47;14;20.76855;24;98.425;110.2591;0;0;98.425;110.2591;0.008902938;0.02207441;-1.01091;89.49554;88.74912;178.6513;2019/08/07 13:59:08;C
 ;12;48;14;21.20508;25;98.425;67.73334;0;0;98.425;67.73334;0.0075614;0.02134266;-1.042375;89.58447;88.82706;178.7556;2019/08/07 13:59:08;C
 ;12;49;14;21.23926;25;98.32878;67.41618;-0.09621429;-0.3171616;98.425;67.73334;0.005488113;0.01987916;-1.01213;89.68938;88.87481;178.8328;2019/08/07 13:59:08;C
 ;12;50;14;21.64258;26;96.8856;34.1553;0;0;96.8856;34.1553;0.007317483;0.01951329;-1.000056;89.58084;88.8822;178.8063;2019/08/07 13:59:09;C
 ;12;51;14;21.67578;26;96.8856;34.1553;0;0;96.8856;34.1553;0.007195525;0.01768392;-1.009691;89.59175;88.99664;178.9168;2019/08/07 13:59:09;C
 ;12;52;14;23.22168;27;99.00227;111.2212;0;0;99.00227;111.2212;0.00317091;0.02219637;-1.020789;89.82206;88.75434;178.7418;2019/08/07 13:59:10;C
 ;12;53;14;23.25586;27;98.81252;111.0315;-0.1897507;-0.1897507;99.00227;111.2212;0.00878098;0.02097679;-0.9951777;89.49457;88.79252;178.691;2019/08/07 13:59:10;C
 ;12;54;14;23.28906;27;98.61742;110.5976;-0.1950989;-0.4338455;99.00227;111.2212;0.008659022;0.01585455;-0.9872505;89.49754;89.07998;178.9517;2019/08/07 13:59:10;C
 ;12;55;14;23.69238;28;98.04015;70.13864;0;0;98.04015;70.13864;0.007927273;0.01878154;-1.0003;89.54602;88.92437;178.8326;2019/08/07 13:59:11;C
 ;12;56;14;23.72656;28;97.65984;69.75832;-0.3803177;-0.3803253;98.04015;70.13864;0.006341819;0.01914741;-0.9921288;89.63383;88.89439;178.8353;2019/08/07 13:59:11;C
 ;12;57;14;24.12988;29;97.07803;30.59546;0;0;97.07803;30.59546;0.005244196;0.01804979;-1.019569;89.70535;88.98579;178.9435;2019/08/07 13:59:11;C
 ;12;58;14;24.16309;29;97.07803;30.35492;0;-0.2405319;97.07803;30.59546;0.008293148;0.0212207;-1.02335;89.53578;88.81209;178.7247;2019/08/07 13:59:11;C
 ;12;59;14;25.84375;30;99.48334;31.94242;0;0;99.48334;31.94242;0.01000056;0.020367;-1.072743;89.46597;88.91236;178.7882;2019/08/07 13:59:13;C
 ;12;60;14;25.87695;30;99.38712;31.51371;-0.09622192;-0.4287128;99.48334;31.94242;0.008659022;0.0151228;-0.9844454;89.4961;89.11993;178.9861;2019/08/07 13:59:13;C
 ;12;61;14;26.31348;31;96.30833;71.19697;0;0;96.30833;71.19697;0.01195189;0.02244028;-0.9688348;89.2934;88.67324;178.4967;2019/08/07 13:59:13;C
 ;12;62;14;26.34766;31;96.19588;70.9883;-0.1124573;-0.2086639;96.30833;71.19697;0.008049232;0.01756196;-0.9989585;89.53841;88.99286;178.8922;2019/08/07 13:59:13;C
 ;12;63;14;26.7168;32;55.30757;71.38939;0;0;55.30757;71.38939;0.004512448;0.01829371;-1.002739;89.7422;88.95483;178.9235;2019/08/07 13:59:14;C
 ;12;64;14;26.75098;32;55.08144;71.14886;-0.2261314;-0.2405319;55.30757;71.38939;0.005975945;0.02048895;-1.01335;89.66219;88.84171;178.7934;2019/08/07 13:59:14;C
 ;12;65;14;28.2627;33;138.9303;69.17651;0;0;138.9303;69.17651;0.004634406;0.01963525;-1.039327;89.74455;88.91769;178.8881;2019/08/07 13:59:15;C
 ;12;66;14;28.2959;33;138.7991;69.17651;-0.1311951;0;138.9303;69.17651;0.00878098;0.01792783;-0.979933;89.48668;88.95193;178.833;2019/08/07 13:59:15;C
 ;12;67;14;28.69922;34;94.92815;72.02967;0;0;94.92815;72.02967;0.007927273;0.02024504;-0.9655419;89.5297;88.79886;178.71;2019/08/07 13:59:16;C
 ;12;68;14;28.7334;34;94.6426;71.84032;-0.285553;-0.1893463;94.92815;72.02967;0.007195525;0.01524476;-0.9798111;89.57928;89.10863;179.0142;2019/08/07 13:59:16;C
 ;12;69;14;28.7666;34;94.57651;71.77424;-0.06609344;-0.06608582;94.92815;72.02967;0.007439442;0.01963525;-0.9932264;89.57093;88.86749;178.7889;2019/08/07 13:59:16;C
 ;12;70;14;29.2041;35;52.91666;74.33989;0;0;52.91666;74.33989;0.002805035;0.01609846;-0.9932264;89.8382;89.07141;179.0574;2019/08/07 13:59:16;C
 ;12;71;14;29.2373;35;52.82045;74.05511;-0.09621048;-0.2847748;52.91666;74.33989;0.006463777;0.01719609;-0.9934704;89.62727;89.00838;178.9407;2019/08/07 13:59:16;C
 ;12;72;14;30.85059;36;61.47954;72.83257;0;0;61.47954;72.83257;0.007439442;0.02048895;-1.004203;89.57562;88.83118;178.7567;2019/08/07 13:59:18;C
 ;12;73;14;30.88379;36;61.26425;72.61729;-0.2152901;-0.2152863;61.47954;72.83257;0.005366154;0.01634238;-0.9928606;89.69037;89.05701;179.0073;2019/08/07 13:59:18;C
 ;12;74;14;30.91797;36;60.75945;72.32822;-0.5048027;-0.2890701;61.47954;72.83257;0.006097903;0.01756196;-0.99469;89.6488;88.98853;178.9294;2019/08/07 13:59:18;C
 ;12;75;14;31.35449;37;96.30833;72.64015;0;0;96.30833;72.64015;0.01000056;0.01853763;-0.9840795;89.41786;88.92087;178.7739;2019/08/07 13:59:18;C
 ;12;76;14;31.38867;37;96.18881;72.54394;-0.1195221;-0.09621429;96.30833;72.64015;0.007683358;0.01744;-0.9893237;89.5551;88.9901;178.8964;2019/08/07 13:59:18;C
 ;12;77;14;31.85938;38;98.23257;114.1076;0;0;98.23257;114.1076;0.01158602;0.02768448;-1.059694;89.3738;88.50357;178.3778;2019/08/07 13:59:19;C
 ;12;78;14;31.89258;38;98.11409;113.9152;-0.1184845;-0.1924133;98.23257;114.1076;0.007439442;0.01390322;-0.950785;89.55174;89.16225;179.0498;2019/08/07 13:59:19;C
 ;12;79;14;33.43848;39;95.73106;34.82879;0;0;95.73106;34.82879;0.008049232;0.01914741;-1.029936;89.5523;88.93497;178.8449;2019/08/07 13:59:20;C
 ;12;80;14;33.90918;40;95.63485;73.50332;0;0;95.63485;73.50332;0.006341819;0.01731804;-0.9779816;89.62852;88.98553;178.9197;2019/08/07 13:59:21;C
 ;12;81;14;33.94238;40;95.49053;73.40984;-0.1443176;-0.09347534;95.63485;73.50332;0.007073568;0.01683021;-0.9907872;89.591;89.02685;178.9443;2019/08/07 13:59:21;C
 ;12;82;14;34.37988;41;136.9099;73.89091;0;0;136.9099;73.89091;0.007927273;0.01853763;-0.9778597;89.53561;88.91399;178.8188;2019/08/07 13:59:21;C
 ;12;83;14;34.41309;41;136.8136;73.60275;-0.09622192;-0.2881546;136.9099;73.89091;0.005366154;0.01804979;-0.9884701;89.689;88.95389;178.9085;2019/08/07 13:59:21;C
 ;12;84;14;36.02637;42;97.6553;30.9803;0;0;97.6553;30.9803;0.007317483;0.01585455;-0.9792013;89.57189;89.07241;178.9784;2019/08/07 13:59:23;C
 ;12;85;14;36.46289;43;97.36666;73.89091;0;0;97.36666;73.89091;0.008659022;0.0189035;-0.9978608;89.50291;88.91476;178.8063;2019/08/07 13:59:23;C
 ;12;86;14;36.49707;43;97.36666;73.6411;0;-0.2498093;97.36666;73.89091;0.007317483;0.01561063;-0.9963974;89.57928;89.10243;179.0087;2019/08/07 13:59:23;C
 ;12;87;14;36.53027;43;97.36666;73.40984;0;-0.2312546;97.36666;73.89091;0.00878098;0.01939133;-0.9845673;89.48911;88.87173;178.7614;2019/08/07 13:59:24;C
 ;12;88;14;36.96777;44;95.92348;111.0288;0;0;95.92348;111.0288;0.01548867;0.02683077;-1.057986;89.16153;88.54743;178.3228;2019/08/07 13:59:24;C
 ;12;89;14;37.00098;44;95.82727;110.78;-0.09621429;-0.2488022;95.92348;111.0288;0.006097903;0.02207441;-1.033107;89.66189;88.77596;178.73;2019/08/07 13:59:24;C
 ;12;90;14;38.58105;45;61.76818;72.92879;0;0;61.76818;72.92879;0.007195525;0.01707413;-1.004568;89.58966;89.02628;178.9435;2019/08/07 13:59:26;C
 ;12;91;14;39.01758;46;97.94393;75.52651;0;0;97.94393;75.52651;0.00817119;0.02195245;-0.9748108;89.51986;88.70998;178.6234;2019/08/07 13:59:26;C
 ;12;92;14;39.05078;46;97.6553;75.16915;-0.2886276;-0.3573608;97.94393;75.52651;0.005610071;0.01780588;-0.9907872;89.67563;88.97044;178.9206;2019/08/07 13:59:26;C
 ;12;93;14;39.48828;47;144.0578;74.30401;0;0;144.0578;74.30401;0.007439442;0.01902546;-0.9862748;89.56791;88.89491;178.8134;2019/08/07 13:59:26;C
 ;12;94;14;39.52148;47;143.7701;74.01636;-0.2876587;-0.2876511;144.0578;74.30401;0.008293148;0.01878154;-0.9855431;89.51797;88.90828;178.8066;2019/08/07 13:59:27;C
 ;12;95;14;41.13477;48;95.82727;110.0667;0;0;95.82727;110.0667;0.008049232;0.02219637;-0.9877383;89.53321;88.71272;178.6307;2019/08/07 13:59:28;C
 ;12;96;14;41.16895;48;95.76228;110.0667;-0.06499481;0;95.82727;110.0667;0.006707693;0.01670825;-0.9760303;89.6063;89.01929;178.9433;2019/08/07 13:59:28;C
