ID;StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;AccelerationX;AccelerationY;AccelerationZ;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;0;7;1.210205;0;138.1606;74.27576;0;0;138.1606;74.27576;0.2175732;0.03731916;-0.916027;76.64947;87.73012;166.4508;2019/08/06 15:09:44;C
 ;12;1;7;1.243652;0;138.0644;73.96443;-0.09620667;-0.3113251;138.1606;74.27576;0.1926937;0.04683189;-0.977006;78.85529;87.30746;168.5265;2019/08/06 15:09:44;C
 ;12;2;7;1.277344;0;137.9682;73.67893;-0.09622192;-0.2854996;138.1606;74.27576;0.1875715;0.06329624;-1.027984;79.67839;86.53365;169.0997;2019/08/06 15:09:44;C
 ;12;3;7;1.781494;1;97.92738;75.52651;0;0;97.92738;75.52651;0.2492823;0.0651256;-0.9194418;74.86662;86.08913;164.3459;2019/08/06 15:09:44;C
 ;12;4;7;1.815186;1;97.64107;75.52651;-0.2863159;0;97.92738;75.52651;0.2118411;0.08268756;-0.9813965;77.86093;85.29185;166.9538;2019/08/06 15:09:44;C
 ;12;5;7;1.848877;1;97.35031;75.52651;-0.2907562;0;97.92738;75.52651;0.2200123;0.07817511;-0.9939582;77.55606;85.60878;166.7805;2019/08/06 15:09:44;C
 ;12;6;7;2.285889;2;56.86136;74.26468;0;0;56.86136;74.26468;0.258673;0.09341987;-0.9184662;74.34764;84.40832;163.3302;2019/08/06 15:09:45;C
 ;12;7;7;2.319336;2;56.86136;73.97735;0;-0.2873306;56.86136;74.26468;0.2575754;0.10464;-0.9329791;74.65794;83.82957;163.4064;2019/08/06 15:09:45;C
 ;12;8;7;2.353027;2;56.86136;73.74659;0;-0.2307587;56.86136;74.26468;0.2174512;0.1087866;-1.011032;77.92944;83.99491;166.4776;2019/08/06 15:09:45;C
 ;12;9;7;4.10083;3;58.88182;75.04546;0;0;58.88182;75.04546;0.2503799;0.07488225;-0.9076118;74.62734;85.45261;163.9368;2019/08/06 15:09:47;C
 ;12;10;7;4.134521;3;58.88182;75.04546;0;0;58.88182;75.04546;0.2350132;0.09085875;-0.9348086;75.95171;84.6151;164.9152;2019/08/06 15:09:47;C
 ;12;11;7;4.167969;3;58.88182;75.04546;0;0;58.88182;75.04546;0.232696;0.08939526;-0.9527363;76.33257;84.79183;165.3376;2019/08/06 15:09:47;C
 ;12;12;7;4.20166;3;58.88182;75.23215;0;0.1866913;58.88182;75.04546;0.2357449;0.08427302;-0.968225;76.36541;85.1661;165.5025;2019/08/06 15:09:47;C
 ;12;13;7;4.739502;4;99.48334;75.14166;0;0;99.48334;75.14166;0.2433063;0.08756588;-0.9122463;75.13149;84.70113;164.1741;2019/08/06 15:09:47;C
 ;12;14;7;4.773193;4;99.38712;74.90114;-0.09622192;-0.2405243;99.48334;75.14166;0.229769;0.09659078;-0.9635906;76.6527;84.43087;165.4975;2019/08/06 15:09:47;C
 ;12;15;7;5.344482;5;139.4114;72.2553;0;0;139.4114;72.2553;0.2001332;0.07402854;-0.9852992;78.54974;85.78893;167.7802;2019/08/06 15:09:48;C
 ;12;16;7;5.378174;5;139.4114;72.2553;0;0;139.4114;72.2553;0.215134;0.07232113;-0.9756644;77.59822;85.85979;166.9044;2019/08/06 15:09:48;C
 ;12;17;7;7.126953;6;57.9197;74.27576;0;0;57.9197;74.27576;0.2420868;0.08280952;-0.9559073;75.83933;85.19967;165.0154;2019/08/06 15:09:50;C
 ;12;18;7;7.1604;6;57.9197;74.27576;0;0;57.9197;74.27576;0.2376963;0.09817623;-0.947858;75.99409;84.26296;164.8199;2019/08/06 15:09:50;C
 ;12;19;7;7.194336;6;57.98046;74.27576;0.06076431;0;57.9197;74.27576;0.2383061;0.09902994;-0.9665176;76.2187;84.31883;165.0506;2019/08/06 15:09:50;C
 ;12;20;7;7.698486;7;99.38712;74.85303;0;0;99.38712;74.85303;0.2455016;0.08829764;-0.965176;75.78585;84.93339;164.8738;2019/08/06 15:09:50;C
 ;12;21;7;7.732178;7;99.14658;74.51628;-0.2405319;-0.3367462;99.38712;74.85303;0.2408672;0.09488337;-0.9466384;75.7926;84.45187;164.705;2019/08/06 15:09:50;C
 ;12;22;7;7.765869;7;99.14658;74.51628;0;0;99.38712;74.85303;0.2351351;0.1059816;-1.017862;77.05992;84.20716;165.7811;2019/08/06 15:09:50;C
