ID;StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;AccelerationX;AccelerationY;AccelerationZ;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;0;12;2.015625;0;101.0227;32.23106;0;0;101.0227;32.23106;0.004878322;0.006585735;-0.8557797;89.6734;89.55909;179.451;2019/08/07 12:34:47;C
 ;12;1;12;2.049316;0;101.0227;32.23106;0;0;101.0227;32.23106;0.004634406;0.01829371;-0.9352963;89.71615;88.87949;178.8441;2019/08/07 12:34:47;C
 ;12;2;12;2.754883;1;103.2356;76.48864;0;0;103.2356;76.48864;0.00500028;0.01744;-0.9967632;89.71262;88.99763;178.9571;2019/08/07 12:34:47;C
 ;12;3;12;3.561523;2;99.7879;35.30985;0;0;99.7879;35.30985;0.004878322;0.01304951;-1.072743;89.73946;89.30305;179.2558;2019/08/07 12:34:48;C
 ;12;4;12;5.40918;3;102.5621;32.90454;0;0;102.5621;32.90454;-0.005732029;0.002683077;-0.8396812;90.39111;89.81692;179.5684;2019/08/07 12:34:50;C
 ;12;5;12;5.442871;3;102.5621;32.90454;0;0;102.5621;32.90454;0.006585735;0.01902546;-1.137747;89.66839;89.04199;178.9863;2019/08/07 12:34:50;C
 ;12;6;12;6.081055;4;104.3874;75.81515;0;0;104.3874;75.81515;0.0113421;0.01719609;-0.9937143;89.34616;89.00867;178.8124;2019/08/07 12:34:51;C
 ;12;7;12;6.114746;4;104.1946;75.81515;-0.1927338;0;104.3874;75.81515;0.00439049;0.01792783;-0.9907872;89.74614;88.96338;178.9328;2019/08/07 12:34:51;C
 ;12;8;12;6.75293;5;62.44166;77.16212;0;0;62.44166;77.16212;0.007683358;0.01707413;-0.994446;89.55739;89.01638;178.9213;2019/08/07 12:34:51;C
 ;12;9;12;8.601563;6;59.58735;76.77727;0;0;59.58735;76.77727;0.007805316;0.0226842;-0.971274;89.53969;88.66213;178.5853;2019/08/07 12:34:53;C
 ;12;10;12;9.34082;7;103.0432;77.06591;0;0;103.0432;77.06591;0.01036644;0.01926937;-1.018472;89.41694;88.91615;178.7693;2019/08/07 12:34:54;C
 ;12;11;12;10.04639;8;62.05682;74.94924;0;0;62.05682;74.94924;0.006951609;0.01719609;-1.026765;89.61214;89.04053;178.9652;2019/08/07 12:34:55;C
 ;12;12;12;10.08008;8;61.75311;74.94924;-0.3037071;0;62.05682;74.94924;0.00500028;0.02146462;-0.994446;89.71197;88.7635;178.7303;2019/08/07 12:34:55;C
 ;12;13;12;11.82764;9;60.03636;75.81515;0;0;60.03636;75.81515;0.01561063;0.02256224;-0.9544438;89.06322;88.646;178.3534;2019/08/07 12:34:56;C
 ;12;14;12;11.86133;9;59.70517;75.81515;-0.3311882;0;60.03636;75.81515;0.005122238;0.01756196;-0.9807867;89.70081;88.97418;178.9314;2019/08/07 12:34:56;C
 ;12;15;12;12.5332;10;101.2151;76.48864;0;0;101.2151;76.48864;0.002683077;0.01024448;-0.9994463;89.84619;89.41273;179.3931;2019/08/07 12:34:57;C
 ;12;16;12;13.1377;11;140.5659;76.68106;0;0;140.5659;76.68106;0.0003658742;0.01853763;-1.00091;89.97906;88.93896;178.9385;2019/08/07 12:34:58;C
 ;12;17;12;13.17139;11;140.5659;76.48864;0;-0.192421;140.5659;76.68106;0.01414714;0.01573259;-0.9733473;89.1674;89.07407;178.7548;2019/08/07 12:34:58;C
 ;12;18;12;14.95215;12;101.2581;35.30985;0;0;101.2581;35.30985;0.005610071;0.01853763;-1.015545;89.68353;88.95425;178.9075;2019/08/07 12:34:59;C
 ;12;19;12;14.98535;12;100.9167;35.67105;-0.3413391;0.3612061;101.2581;35.30985;0.0006097903;0.01622042;-0.9646883;89.96378;89.03671;179.0359;2019/08/07 12:35:00;C
 ;12;20;12;15.65771;13;100.7341;75.91136;0;0;100.7341;75.91136;0.00878098;0.02402574;-0.9789574;89.48624;88.59418;178.5031;2019/08/07 12:35:00;C
 ;12;21;12;15.69092;13;100.6379;75.81515;-0.09620667;-0.09621429;100.7341;75.91136;0.007927273;0.01439105;-0.9935923;89.54292;89.17022;179.0527;2019/08/07 12:35:00;C
 ;12;22;12;16.32959;14;143.7409;76.77727;0;0;143.7409;76.77727;0.01024448;0.01817175;-0.8851715;89.33705;88.82401;178.65;2019/08/07 12:35:01;C
 ;12;23;12;16.36328;14;143.7409;76.53674;0;-0.2405243;143.7409;76.77727;0.006829652;0.01817175;-1.02213;89.61722;88.9815;178.9119;2019/08/07 12:35:01;C
 ;12;24;12;18.21143;15;100.7341;38.58106;0;0;100.7341;38.58106;0.009146854;0.01780588;-1.008471;89.48042;88.98851;178.863;2019/08/07 12:35:03;C
 ;12;25;12;19.01855;16;105.4485;76.58485;0;0;105.4485;76.58485;0.01000056;0.02219637;-0.9933484;89.42333;88.72;178.5961;2019/08/07 12:35:04;C
 ;12;26;12;19.7915;17;62.15303;73.025;0;0;62.15303;73.025;0.01000056;0.01841567;-0.9589562;89.40262;88.89989;178.7482;2019/08/07 12:35:04;C
 ;12;27;12;19.8252;17;61.7515;72.73636;-0.4015274;-0.2886429;62.15303;73.025;0.004512448;0.01902546;-0.9952997;89.74028;88.90491;178.8745;2019/08/07 12:35:04;C
 ;12;28;12;21.53809;18;102.4659;31.94242;0;0;102.4659;31.94242;-0.005610071;0.01256168;-0.9629808;90.33376;89.25266;179.1815;2019/08/07 12:35:06;C
 ;12;29;12;21.57178;18;102.1574;31.63387;-0.3085556;-0.3085537;102.4659;31.94242;0.01085427;0.02109874;-1.004447;89.381;88.79672;178.6466;2019/08/07 12:35:06;C
 ;12;30;12;22.34473;19;98.71364;77.16212;0;0;98.71364;77.16212;0.007317483;0.0226842;-1.008837;89.58452;88.71192;178.6465;2019/08/07 12:35:07;C
 ;12;31;12;23.15137;20;142.4901;77.54697;0;0;142.4901;77.54697;0.01097623;0.01865958;-0.9713959;89.35274;88.8996;178.7233;2019/08/07 12:35:08;C
 ;12;32;12;24.93262;21;105.1988;34.25151;0;0;105.1988;34.25151;0.008415106;0.01451301;-0.9932264;89.51462;89.16288;179.0323;2019/08/07 12:35:09;C
 ;12;33;12;25.70557;22;102.0811;76.68106;0;0;102.0811;76.68106;0.009634687;0.02158658;-0.9950558;89.44537;88.75729;178.6391;2019/08/07 12:35:10;C
 ;12;34;12;25.73926;22;102.0811;76.58485;0;-0.09621429;102.0811;76.68106;0.005244196;0.01719609;-0.9702983;89.69038;88.98469;178.9385;2019/08/07 12:35:10;C
