ID;StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;AccelerationX;AccelerationY;AccelerationZ;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;0;12;1.277344;0;99.77197;113.2417;0;0;99.77197;113.2417;0.3330675;0.05512504;-0.9474922;70.66239;86.85833;160.3887;2019/08/07 12:46:53;C
 ;12;1;12;1.311523;0;99.77197;113.2417;0;0;99.77197;113.2417;0.3567273;0.08012644;-0.9926167;70.29169;85.65583;159.7794;2019/08/07 12:46:53;C
 ;12;2;12;1.849609;1;101.5038;74.46819;0;0;101.5038;74.46819;0.3929489;0.07902882;-0.816875;64.41473;85.01739;153.8641;2019/08/07 12:46:54;C
 ;12;3;12;1.882813;1;101.4063;74.37074;-0.09744263;-0.09745026;101.5038;74.46819;0.3453852;0.06158882;-0.9737132;70.50594;86.58849;160.1856;2019/08/07 12:46:54;C
 ;12;4;12;1.916016;1;101.4076;74.27576;0.001235962;-0.09497833;101.5038;74.46819;0.4075838;0.08805372;-0.994812;67.79895;85.31763;157.2584;2019/08/07 12:46:54;C
 ;12;5;12;2.454102;2;100.4455;116.4167;0;0;100.4455;116.4167;0.3498977;0.07134546;-1.017496;71.06604;86.2064;160.6611;2019/08/07 12:46:54;C
 ;12;6;12;4.270508;3;100.0606;35.02121;0;0;100.0606;35.02121;0.3869729;0.06500365;-0.7941909;64.09738;85.7918;153.7069;2019/08/07 12:46:56;C
 ;12;7;12;4.303711;3;100.1568;35.30985;0.09620667;0.2886391;100.0606;35.02121;0.401364;0.09012701;-1.022984;68.65283;85.31136;158.0941;2019/08/07 12:46:56;C
 ;12;8;12;4.741211;4;100.5417;76.9697;0;0;100.5417;76.9697;0.3949002;0.07280896;-0.8190703;64.34789;85.422;153.8832;2019/08/07 12:46:57;C
 ;12;9;12;4.774414;4;100.5417;76.9697;0;0;100.5417;76.9697;0.3795335;0.07280896;-0.8822446;66.79357;85.66471;156.3449;2019/08/07 12:46:57;C
 ;12;10;12;5.245117;5;139.7;76.68106;0;0;139.7;76.68106;0.357703;0.0575642;-0.8989528;68.34209;86.59505;158.0491;2019/08/07 12:46:57;C
 ;12;11;12;5.279297;5;139.7;76.68106;0;0;139.7;76.68106;0.3598982;0.07024784;-0.98286;69.93564;86.16035;159.5402;2019/08/07 12:46:57;C
 ;12;12;12;6.994141;6;58.68939;78.41288;0;0;58.68939;78.41288;0.4197796;0.07756533;-0.7524812;60.97321;84.85612;150.4336;2019/08/07 12:46:59;C
 ;12;13;12;7.02832;6;58.68939;78.41288;0;0;58.68939;78.41288;0.3644107;0.07988253;-0.9738351;69.54704;85.60681;159.0388;2019/08/07 12:46:59;C
