ID;StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;AccelerationX;AccelerationY;AccelerationZ;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;0;15;1.075195;0;142.2977;74.08334;0;0;142.2977;74.08334;0.01353735;0.02414769;-1.006276;89.22947;88.62545;178.424;2019/08/07 14:22:17;C
 ;12;1;15;1.108398;0;142.2977;74.08334;0;0;142.2977;74.08334;0.01024448;0.02548923;-0.9643223;89.39155;88.48598;178.3682;2019/08/07 14:22:17;C
 ;12;2;15;1.74707;1;95.82727;73.89091;0;0;95.82727;73.89091;0.005244196;0.01975721;-1.01091;89.70283;88.88036;178.8414;2019/08/07 14:22:17;C
 ;12;3;15;2.452148;2;138.5455;67.44469;0;0;138.5455;67.44469;-0.005366154;0.007805316;-0.892611;90.34442;89.499;179.3922;2019/08/07 14:22:18;C
 ;12;4;15;4.131836;3;138.2568;76.2;0;0;138.2568;76.2;0.006341819;0.01463497;-0.9479799;89.61675;89.11555;179.0361;2019/08/07 14:22:20;C
 ;12;5;15;4.166016;3;138.1606;76.2;-0.09622192;0;138.2568;76.2;0.009146854;0.02512336;-0.9905433;89.4711;88.54716;178.4539;2019/08/07 14:22:20;C
 ;12;6;15;4.803711;4;96.30833;72.15909;0;0;96.30833;72.15909;0.007317483;0.02207441;-1.049205;89.60049;88.79475;178.7302;2019/08/07 14:22:20;C
 ;12;7;15;5.509766;5;140.0848;71.67803;0;0;140.0848;71.67803;0.0075614;0.02170854;-1.05201;89.58827;88.81788;178.748;2019/08/07 14:22:21;C
 ;12;8;15;5.542969;5;139.9886;71.67803;-0.09620667;0;140.0848;71.67803;0.005244196;0.01951329;-0.9649322;89.68867;88.84151;178.8004;2019/08/07 14:22:21;C
 ;12;9;15;7.15625;6;142.4901;71.00454;0;0;142.4901;71.00454;0.006829652;0.01902546;-0.9533462;89.58962;88.85675;178.7853;2019/08/07 14:22:23;C
 ;12;10;15;7.189453;6;142.4901;71.00454;0;0;142.4901;71.00454;0.007805316;0.02109874;-0.9816404;89.54453;88.76875;178.6871;2019/08/07 14:22:23;C
