ID;StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;AccelerationX;AccelerationY;AccelerationZ;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;0;16;1.479492;0;100.253;32.23106;0;0;100.253;32.23106;0.02048895;0.01768392;-1.097501;88.93062;89.07703;178.5873;2019/08/07 14:42:41;C
 ;12;1;16;2.185547;1;99.19469;75.91136;0;0;99.19469;75.91136;-0.0006097903;0.007439442;-0.9631028;90.03627;89.55743;179.5554;2019/08/07 14:42:42;C
 ;12;2;16;2.689453;2;59.74773;75.62273;0;0;59.74773;75.62273;-0.003292868;0.01000056;-1.083475;90.17412;89.47117;179.4433;2019/08/07 14:42:42;C
 ;12;3;16;4.405273;3;102.8212;116.1947;0;0;102.8212;116.1947;0.01182993;0.01390322;-0.8816348;89.23134;89.09661;178.8139;2019/08/07 14:42:44;C
 ;12;4;16;4.942383;4;97.17424;73.40984;0;0;97.17424;73.40984;0.03195301;0.01975721;-0.9257836;88.02369;88.77815;177.6763;2019/08/07 14:42:44;C
 ;12;5;16;4.975586;4;97.17424;73.40984;0;0;97.17424;73.40984;0.01000056;0.0189035;-0.944931;89.39375;88.854;178.7037;2019/08/07 14:42:44;C
 ;12;6;16;5.681641;5;98.32878;113.3379;0;0;98.32878;113.3379;-0.01951329;-0.006219861;-0.7318703;91.52721;90.48675;178.3972;2019/08/07 14:42:45;C
 ;12;7;16;7.329102;6;98.32878;113.0492;0;0;98.32878;113.0492;0.01097623;0.01683021;-1.081402;89.41853;89.1084;178.9354;2019/08/07 14:42:47;C
 ;12;8;16;7.800781;7;98.13636;73.50607;0;0;98.13636;73.50607;-0.0037807;0.008293148;-1.087012;90.19926;89.56288;179.5191;2019/08/07 14:42:47;C
 ;12;9;16;7.833984;7;98.13636;73.50607;0;0;98.13636;73.50607;0.006707693;0.01158602;-0.9659079;89.60214;89.31278;179.2057;2019/08/07 14:42:47;C
 ;12;10;16;8.304688;8;138.1606;73.79469;0;0;138.1606;73.79469;0.0075614;0.01841567;-1.02335;89.57671;88.96907;178.8853;2019/08/07 14:42:48;C
 ;12;11;16;8.337891;8;138.0163;73.69849;-0.1443176;-0.09620667;138.1606;73.79469;0.006341819;0.0128056;-0.9840795;89.63079;89.25448;179.1682;2019/08/07 14:42:48;C
 ;12;12;16;9.952148;9;97.36666;34.73257;0;0;97.36666;34.73257;0.00817119;0.0136593;-1.068231;89.56177;89.26743;179.1466;2019/08/07 14:42:49;C
 ;12;13;16;10.42285;10;99.38712;75.62273;0;0;99.38712;75.62273;-0.01426909;0.01597651;-1.249338;90.65431;89.26739;179.0178;2019/08/07 14:42:50;C
 ;12;14;16;10.45703;10;99.38712;75.38274;0;-0.2399826;99.38712;75.62273;0.004512448;0.0128056;-1.02896;89.74875;89.28698;179.2441;2019/08/07 14:42:50;C
 ;12;15;16;11.02832;11;102.0811;35.02121;0;0;102.0811;35.02121;-0.003536784;0.004268532;-1.040912;90.19467;89.76504;179.6948;2019/08/07 14:42:50;C
 ;12;16;16;12.6084;12;139.1227;71.87045;0;0;139.1227;71.87045;0.003414826;0.006341819;-0.9062703;89.78411;89.59907;179.5446;2019/08/07 14:42:52;C
