StudyID;UserID;Age;Gender;DominantHand;DominantEye;LongNails;TargetSize;ColliderSize;Delay;TouchID;TargetID;TargetCombination;Outset;Goal;MistakeOccured;HitType;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TargetDistance;LiftX;LiftY;TouchOffsetX;TouchOffsetY;LiftOffsetX;LiftOffsetY;TouchDuration;CrossTargets
;6;22;F;L;R;Yes;6;18;1;0;0;WS;W;S;No;Outset;5.039.307;5.139.648;5.039.307;5.046.439;5.654.025;-1;5.039.149;569.643;-0.07289886;0.3533745;-0.07289886;0.4240532;0.1003418;True
;6;22;F;L;R;Yes;6;18;1;1;0;WS;W;S;No;Center;6.030.273;6.115.479;0.9909668;9.046.439;5.654.025;40;9.138.317;569.643;0.9187775;0.0706749;0.9187775;0.4240532;0.08520508;True
;6;22;F;L;R;Yes;6;18;1;2;0;WS;W;S;No;Goal;6.784.912;6.870.605;0.7546387;9.046.439;1.654.025;3.999.999;9.025.237;1.533.654;-0.3533783;-1.769.111;-0.2120285;-120.371;0.08569336;True
;6;22;F;L;R;Yes;6;18;1;3;1;NW;N;W;No;Outset;8.569.092;867.041;178.418;9.046.439;9.654.025;-1;8.905.089;9.696.652;-1.484.177;0.4262772;-1.413.506;0.4262772;0.1013184;True
;6;22;F;L;R;Yes;6;18;1;4;1;NW;N;W;No;Center;9.206.299;930.957;0.637207;9.046.439;5.654.025;40;9.180.049;5.767.105;1.272.156;1.625.534;1.336.098;1.130.802;0.1032715;True
;6;22;F;L;R;Yes;6;18;1;5;1;NW;N;W;No;Goal;9.743.896;9.828.125;0.5375977;5.046.439;5.654.025;40;5.102.757;5.710.565;0.4925003;0.4947281;0.563179;0.565403;0.08422852;True
;6;22;F;L;R;Yes;6;18;1;6;2;NN;N;N;No;Outset;1.137.476;1.145.874;1.630.859;9.046.439;9.654.025;-1;8.940.426;956.237;-1.342.827;-1.199.257;-1.060.135;-0.9165497;0.08398438;True
;6;22;F;L;R;Yes;6;18;1;7;2;NN;N;N;No;Center;1.203.784;1.218.115;0.6630859;9.046.439;5.654.025;40;8.968.697;5.816.578;-0.6360779;148.418;-0.7774277;1.625.534;0.1433105;True
;6;22;F;L;R;Yes;6;18;1;8;2;NN;N;N;No;Goal;1.299.414;130.896;0.9562988;9.046.439;9.654.025;40;9.011.102;9.477.558;-0.4240494;-1.835.335;-0.3533783;-1.764.664;0.09545898;True
;6;22;F;L;R;Yes;6;18;1;9;3;WE;W;E;No;Outset;147.522;1.482.056;1.758.057;5.046.439;5.654.025;-1;4.714.043;5.710.565;-3.818.691;0.4947281;-3.323.963;0.565403;0.06835938;True
;6;22;F;L;R;Yes;6;18;1;10;3;WE;W;E;No;Center;1.522.656;1.533.936;0.4743652;9.046.439;5.654.025;40;8.806.143;5.880.185;-2.332.283;2.049.583;-2.402.962;2.261.608;0.112793;True
;6;22;F;L;R;Yes;6;18;1;11;3;WE;W;E;No;Goal;1.584.326;1.598.193;0.6166992;1.304.644;5.654.025;4.000.001;1.306.272;5.960.503;0.4969482;2.968.361;0.1627502;3.064.781;0.1386719;True
;6;22;F;L;R;Yes;6;18;1;12;4;NN;N;N;No;Outset;1.742.285;175.437;157.959;9.046.439;9.654.025;-1;8.996.967;9.808.818;-0.6360779;1.627.754;-0.4947281;1.547.935;0.1208496;True
;6;22;F;L;R;Yes;6;18;1;13;4;NN;N;N;No;Center;1.797.949;1.813.428;0.5566406;9.046.439;5.654.025;40;8.710.017;5.748.417;-2.473.633;0.565403;-3.364.227;0.9439278;0.1547852;True
;6;22;F;L;R;Yes;6;18;1;14;4;NN;N;N;No;Goal;1.860.132;1.875.073;0.6218262;9.046.439;9.654.025;40;9.031.247;9.908.678;-0.2120285;1.981.133;-0.1519241;2.546.532;0.1494141;True
;6;22;F;L;R;Yes;6;18;1;15;5;SW;S;W;No;Outset;2.036.523;2.049.927;1.763.916;9.046.439;1.654.025;-1;8.862.683;1.392.304;-1.272.156;-480.815;-1.837.563;-2.617.215;0.1340332;True
;6;22;F;L;R;Yes;6;18;1;16;5;SW;S;W;No;Center;2.095.166;2.107.056;0.5864258;9.046.439;5.654.025;3.999.999;921.606;5.915.523;2.190.933;2.968.361;1.696.205;2.614.986;0.1188965;True
;6;22;F;L;R;Yes;6;18;1;17;5;SW;S;W;No;Goal;2.152.173;2.158.936;0.5700684;5.046.439;5.654.025;40;4.883.664;5.703.497;-1.769.108;0.4947281;-1.627.754;0.4947281;0.06762695;True
;6;22;F;L;R;Yes;6;18;1;18;6;EE;E;E;No;Outset;2.327.051;2.335.571;1.748.779;1.304.644;5.654.025;-1;1.323.042;57.247;2.263.824;0.0706749;1.839.783;0.7067566;0.08520508;True
;6;22;F;L;R;Yes;6;18;1;19;6;EE;E;E;No;Center;2.380.737;2.389.258;0.5368652;9.046.439;5.654.025;4.000.001;8.975.764;569.643;-0.7067566;0.3533745;-0.7067566;0.4240532;0.08520508;True
;6;22;F;L;R;Yes;6;18;1;20;6;EE;E;E;No;Goal;2.451.904;2.463.135;0.7116699;1.304.644;5.654.025;4.000.001;1.299.012;569.643;-0.9872437;0.0706749;-0.5631866;0.4240532;0.1123047;True
;6;22;F;L;R;Yes;6;18;1;21;7;ES;E;S;No;Outset;2.621.338;2.632.837;1.694.336;1.304.644;5.654.025;-1;1.300.791;5.889.516;1.274.368;2.190.937;-0.3852844;2.354.919;0.1149902;True
;6;22;F;L;R;Yes;6;18;1;22;7;ES;E;S;No;Center;2.676.587;2.686.572;0.5524902;9.046.439;5.654.025;4.000.001;8.862.683;5.830.713;-1.201.485;1.625.534;-1.837.563;1.766.884;0.09985352;True
;6;22;F;L;R;Yes;6;18;1;23;7;ES;E;S;No;Goal;2.735.278;274.707;0.5869141;9.046.439;1.654.025;3.999.999;8.445.699;1.519.519;-3.957.817;-2.829.242;-6.007.401;-134.506;0.1179199;True
;6;22;F;L;R;Yes;6;18;1;24;8;NN;N;N;No;Outset;2.883.301;2.897.144;1.480.225;9.046.439;9.654.025;-1;9.032.304;995.815;0.07067108;3.111.938;-0.1413498;304.126;0.1384277;True
;6;22;F;L;R;Yes;6;18;1;25;8;NN;N;N;No;Center;2.935.522;2.946.973;0.5222168;9.046.439;5.654.025;40;9.075.896;5.741.776;0.7067566;0.7774277;0.2945633;0.8775139;0.114502;True
;6;22;F;L;R;Yes;6;18;1;26;8;NN;N;N;No;Goal;3.004.272;30.125;0.6875;9.046.439;9.654.025;40;8.834.413;9.696.652;-2.261.612;0.2849274;-2.120.262;0.4262772;0.08227539;True
;6;22;F;L;R;Yes;6;18;1;27;9;EW;E;W;No;Outset;3.165.723;3.178.882;1.614.502;1.304.644;5.654.025;-1;1.285.584;578.124;-1.835.342;0.8481064;-1.906.021;1.272.152;0.1315918;True
;6;22;F;L;R;Yes;6;18;1;28;9;EW;E;W;No;Center;3.217.334;3.229.248;0.5161133;9.046.439;5.654.025;4.000.001;8.736.735;577.904;0.5654068;0.4947281;-3.097.046;1.250.153;0.1191406;True
;6;22;F;L;R;Yes;6;18;1;29;9;EW;E;W;No;Goal;3.267.871;3.279.614;0.5053711;5.046.439;5.654.025;40;4.954.339;5.767.727;-0.7796516;2.261.608;-0.9210052;1.137.024;0.1174316;True
;6;22;F;L;R;Yes;6;18;1;30;10;WN;W;N;No;Outset;3.450.195;3.461.206;1.823.242;5.046.439;5.654.025;-1;4.883.664;5.816.578;-1.839.783;1.625.534;-1.627.754;1.625.534;0.1101074;True
;6;22;F;L;R;Yes;6;18;1;31;10;WN;W;N;No;Center;34.948;3.508.423;0.4460449;9.046.439;5.654.025;40;8.770.805;5.957.928;-0.6360779;1.837.555;-275.634;303.904;0.1362305;True
;6;22;F;L;R;Yes;6;18;1;32;10;WN;W;N;No;Goal;3.535.352;3.552.417;0.4055176;9.046.439;9.654.025;40;9.039.371;9.413.951;-0.07067871;-2.683.441;-0.07067871;-2.400.734;0.1706543;True
;6;22;F;L;R;Yes;6;18;1;33;11;NS;N;S;No;Outset;3.689.771;3.701.465;1.544.189;9.046.439;9.654.025;-1;9.152.452;976.026;0.9187775;0.9210052;1.060.127;1.062.355;0.1169434;True
;6;22;F;L;R;Yes;6;18;1;34;11;NS;N;S;No;Center;3.738.354;375.188;0.4858398;9.046.439;5.654.025;40;8.944.249;5.728.825;-0.6360779;0.1413536;-1.021.904;0.7480011;0.1352539;True
;6;22;F;L;R;Yes;6;18;1;35;11;NS;N;S;No;Goal;3.790.527;3.800.635;0.5217285;9.046.439;1.654.025;3.999.999;8.982.832;1.611.397;-0.6360779;-0.7796574;-0.6360779;-0.426281;0.1010742;True
;6;22;F;L;R;Yes;6;18;1;36;12;WS;W;S;No;Outset;3.946.802;3.958.667;1.562.744;5.046.439;5.654.025;-1;5.272.378;6.056.874;3.107.487;3.392.414;2.259.384;4.028.496;0.1186523;True
;6;22;F;L;R;Yes;6;18;1;37;12;WS;W;S;No;Center;4.000.586;4.015.991;0.5378418;9.046.439;5.654.025;40;8.473.969;5.569.214;0;0.2120247;-5.724.701;-0.8481026;0.1540527;True
;6;22;F;L;R;Yes;6;18;1;38;12;WS;W;S;No;Goal;4.046.655;4.061.353;0.4606934;9.046.439;1.654.025;3.999.999;8.777.873;220.507;-0.1413498;3.319.511;-2.685.661;5.510.445;0.1469727;True
;6;22;F;L;R;Yes;6;18;1;39;13;NW;N;W;No;Outset;4.193.018;4.204.175;1.463.623;9.046.439;9.654.025;-1;8.898.022;9.491.694;-1.696.205;-1.835.335;-1.484.177;-1.623.306;0.1115723;True
;6;22;F;L;R;Yes;6;18;1;40;13;NW;N;W;No;Center;4.247.754;4.254.517;0.5473633;9.046.439;5.654.025;40;9.032.304;5.774.173;0.07067108;1.554.859;-0.1413498;1.201.481;0.06762695;True
;6;22;F;L;R;Yes;6;18;1;41;13;NW;N;W;No;Goal;4.294.849;4.301.514;0.4709473;5.046.439;5.654.025;40;4.890.731;5.632.822;-1.839.783;-0.2120285;-1.557.079;-0.2120285;0.06665039;True
;6;22;F;L;R;Yes;6;18;1;42;14;WN;W;N;No;Outset;4.466.138;4.481.787;1.712.891;5.046.439;5.654.025;-1;5.116.892;6.014.469;0.2098007;3.816.467;0.704525;3.604.443;0.1564941;True
;6;22;F;L;R;Yes;6;18;1;43;14;WN;W;N;No;Center;4.511.719;4.525.049;0.4558105;9.046.439;5.654.025;40;8.940.426;5.703.497;-1.060.135;-0.1413498;-1.060.135;0.4947281;0.1333008;True
;6;22;F;L;R;Yes;6;18;1;44;14;WN;W;N;No;Goal;4.558.643;4.570.215;0.4692383;9.046.439;9.654.025;40;8.926.291;9.753.192;-1.130.806;1.415.726;-1.201.485;0.9916763;0.1157227;True
;6;22;F;L;R;Yes;6;18;1;45;15;NW;N;W;No;Outset;4.716.895;4.730.444;158.252;9.046.439;9.654.025;-1;875.667;9.802.665;-0.9187775;3.960.037;-289.769;1.486.404;0.135498;True
;6;22;F;L;R;Yes;6;18;1;46;15;NW;N;W;No;Center;4.766.992;4.778.638;0.5009766;9.046.439;5.654.025;40;9.037.141;6.086.184;1.837.563;3.180.389;-0.09297943;4.321.598;0.1164551;True
;6;22;F;L;R;Yes;6;18;1;47;15;NW;N;W;No;Goal;4.808.936;4.819.043;0.4194336;5.046.439;5.654.025;40;4.706.976;5.858.983;-3.394.638;148.418;-3.394.638;2.049.583;0.1010742;True
;6;22;F;L;R;Yes;6;18;1;48;16;ES;E;S;No;Outset;4.973.706;4.985.278;1.647.705;1.304.644;5.654.025;-1;1.278.516;569.643;-0.6338654;0.1413536;-261.277;0.4240532;0.1157227;True
;6;22;F;L;R;Yes;6;18;1;49;16;ES;E;S;No;Center;501.709;5.027.417;0.4338379;9.046.439;5.654.025;4.000.001;8.742.535;520.877;-1.766.884;-3.321.739;-303.904;-4.452.545;0.1032715;True
;6;22;F;L;R;Yes;6;18;1;50;16;ES;E;S;No;Goal;5.062.549;5.072.681;0.4545898;9.046.439;1.654.025;3.999.999;8.967.477;2.220.424;0.3533783;4.096.939;-0.7896271;5.663.994;0.1013184;True
;6;22;F;L;R;Yes;6;18;1;51;17;EN;E;N;No;Outset;5.223.901;5.234.009;1.613.525;1.304.644;5.654.025;-1;1.330.109;6.085.144;2.617.203;4.169.846;2.546.524;4.311.195;0.1010742;True
;6;22;F;L;R;Yes;6;18;1;52;17;EN;E;N;No;Center;526.814;5.276.172;0.4423828;9.046.439;5.654.025;4.000.001;8.898.022;5.618.687;-1.484.177;-0.6360741;-1.484.177;-0.3533783;0.08032227;True
;6;22;F;L;R;Yes;6;18;1;53;17;EN;E;N;No;Goal;5.308.228;5.316.309;0.4008789;9.046.439;9.654.025;40;9.088.844;976.026;0.07067108;1.062.355;0.4240494;1.062.355;0.08081055;True
;6;22;F;L;R;Yes;6;18;1;54;18;SE;S;E;No;Outset;547.937;5.487.744;1.711.426;9.046.439;1.654.025;-1;9.194.858;1.667.937;1.484.184;-0.6383076;1.484.184;0.139122;0.08374023;True
;6;22;F;L;R;Yes;6;18;1;55;18;SE;S;E;No;Center;5.523.022;5.536.523;0.4365234;9.046.439;5.654.025;3.999.999;8.941.546;5.544.304;-1.130.806;-1.837.559;-1.048.935;-1.097.202;0.1350098;True
;6;22;F;L;R;Yes;6;18;1;56;18;SE;S;E;No;Goal;5.568.799;5.583.643;0.4577637;1.304.644;5.654.025;4.000.001;1.290.531;5.887.253;-1.835.342;3.392.414;-1.411.301;2.332.287;0.1484375;True
;6;22;F;L;R;Yes;6;18;1;57;19;WS;W;S;No;Outset;5.735.742;5.746.582;1.669.434;5.046.439;5.654.025;-1;5.258.243;6.113.414;2.047.359;4.099.167;2.118.038;4.593.899;0.1083984;True
;6;22;F;L;R;Yes;6;18;1;58;19;WS;W;S;No;Center;5.781.909;5.791.968;0.4616699;9.046.439;5.654.025;40;8.749.603;5.943.793;-3.109.718;2.685.661;-2.968.361;289.769;0.1005859;True
;6;22;F;L;R;Yes;6;18;1;59;19;WS;W;S;No;Goal;5.827.173;5.837.305;0.4526367;9.046.439;1.654.025;3.999.999;8.766.151;1.919.955;-2.827.011;225.938;-2.802.887;2.659.302;0.1013184;True
;6;22;F;L;R;Yes;6;18;1;60;20;NE;N;E;No;Outset;5.980.127;5.991.968;1.529.541;9.046.439;9.654.025;-1;8.961.629;9.512.896;0;-0.7752075;-0.8481064;-1.411.285;0.1184082;True
;6;22;F;L;R;Yes;6;18;1;61;20;NE;N;E;No;Center;6.025.903;6.039.722;0.4577637;9.046.439;5.654.025;40;8.799.076;5.993.266;-0.9187775;2.614.986;-2.473.633;3.392.414;0.1381836;True
;6;22;F;L;R;Yes;6;18;1;62;20;NE;N;E;No;Goal;607.439;6.082.813;0.4848633;1.304.644;5.654.025;4.000.001;1.311.137;5.737.732;0.7796478;0.6360779;0.6493225;0.8370781;0.08422852;True
;6;22;F;L;R;Yes;6;18;1;63;21;WW;W;W;No;Outset;6.244.849;6.254.102;170.459;5.046.439;5.654.025;-1;5.065.478;591.296;-0.4969482;3.109.718;0.1903877;2.589.355;0.0925293;True
;6;22;F;L;R;Yes;6;18;1;64;21;WW;W;W;No;Center;6.289.648;6.299.609;0.447998;9.046.439;5.654.025;40;8.869.751;6.035.671;-1.272.156;3.180.389;-1.766.884;3.816.467;0.09960938;True
;6;22;F;L;R;Yes;6;18;1;65;21;WW;W;W;No;Goal;6.346.558;6.356.616;0.5690918;5.046.439;5.654.025;40;4.822.948;5.970.781;-1.981.133;3.321.735;-2.234.909;3.167.568;0.1005859;True
;6;22;F;L;R;Yes;6;18;1;66;22;WN;W;N;No;Outset;6.523.438;6.533.105;1.768.799;5.046.439;5.654.025;-1;4.593.895;5.717.632;-5.020.172;0.4947281;-4.525.444;0.6360779;0.09667969;True
;6;22;F;L;R;Yes;6;18;1;67;22;WN;W;N;No;Center;6.570.605;6.581.958;0.4716797;9.046.439;5.654.025;40;8.982.832;5.774.173;1.060.127;-0.2120285;-0.6360779;1.201.481;0.1135254;True
;6;22;F;L;R;Yes;6;18;1;68;22;WN;W;N;No;Goal;6.607.031;6.617.236;0.3642578;9.046.439;9.654.025;40;9.088.844;9.774.395;0.4240494;1.557.076;0.4240494;1.203.705;0.1020508;True
;6;22;F;L;R;Yes;6;18;1;69;23;EN;E;N;No;Outset;6.780.176;6.788.477;1.731.445;1.304.644;5.654.025;-1;1.284.191;5.678.748;0.07289124;-0.2826996;-2.045.273;0.2472343;0.08300781;True
;6;22;F;L;R;Yes;6;18;1;70;23;EN;E;N;No;Center;682.207;6.830.444;0.4189453;9.046.439;5.654.025;4.000.001;8.954.562;5.646.957;-0.7067566;-0.8481026;-0.9187775;-0.0706749;0.08374023;True
;6;22;F;L;R;Yes;6;18;1;71;23;EN;E;N;No;Goal;6.864.185;6.874.146;0.4211426;9.046.439;9.654.025;40;9.046.439;9.830.935;-0.7067566;1.910.461;0;1.769.104;0.09960938;True
;6;22;F;L;R;Yes;6;18;1;72;24;ES;E;S;No;Outset;7.024.121;7.035.449;1.599.365;1.304.644;5.654.025;-1;1.303.959;5.767.105;0.002227783;0.565403;-0.06846619;1.130.802;0.1132813;True
;6;22;F;L;R;Yes;6;18;1;73;24;ES;E;S;No;Center;7.060.718;7.074.194;0.3659668;9.046.439;5.654.025;4.000.001;8.685.995;5.731.767;-4.099.167;1.272.152;-3.604.439;0.7774277;0.1347656;True
;6;22;F;L;R;Yes;6;18;1;74;24;ES;E;S;No;Goal;7.099.243;7.111.206;0.3852539;9.046.439;1.654.025;3.999.999;9.527.032;177.395;5.017.952;0.2804718;4.805.923;1.199.251;0.1196289;True
