StudyID;UserID;Age;Gender;DominantHand;DominantEye;LongNails;TargetSize;ColliderSize;Delay;TouchID;TargetID;TargetCombination;Outset;Goal;MistakeOccured;HitType;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TargetDistance;LiftX;LiftY;TouchOffsetX;TouchOffsetY;LiftOffsetX;LiftOffsetY;TouchDuration;CrossTargets
;9;23;F;R;R;Yes;6;18;1;0;0;WE;W;E;No;Outset;1.111.816;1.223.145;1.111.816;5.046.439;5.654.025;-1;5.194.635;561.162;1.481.956;-0.8481026;1.481.956;-0.4240494;0.1113281;True
;9;23;F;R;R;Yes;6;18;1;1;0;WE;W;E;No;Center;1.742.188;1.827.148;0.6303711;9.046.439;5.654.025;40;9.053.506;5.717.632;0.07067108;0.6360779;0.07067108;0.6360779;0.08496094;True
;9;23;F;R;R;Yes;6;18;1;2;0;WE;W;E;No;Goal;234.668;2.431.641;0.6044922;1.304.644;5.654.025;4.000.001;1.306.786;561.162;0.2142334;-0.4240494;0.2142334;-0.4240494;0.08496094;True
;9;23;F;R;R;Yes;6;18;1;3;1;NE;N;E;No;Outset;4.147.949;4.246.094;180.127;9.046.439;9.654.025;-1;9.060.574;9.597.707;0;-0.7045288;0.1413498;-0.563179;0.09814453;True
;9;23;F;R;R;Yes;6;18;1;4;1;NE;N;E;No;Center;4.669.434;4.783.691;0.5214844;9.046.439;5.654.025;40;8.970.042;5.450.412;-1.201.485;-261.499;-0.7639694;-2.036.125;0.1142578;True
;9;23;F;R;R;Yes;6;18;1;5;1;NE;N;E;No;Goal;5.187.988;5.288.086;0.5185547;1.304.644;5.654.025;4.000.001;1.295.478;5.632.822;-0.9872437;-0.4240494;-0.9165649;-0.2120285;0.1000977;True
;9;23;F;R;R;Yes;6;18;1;6;2;SN;S;N;No;Outset;6.855.957;6.950.684;1.667.969;9.046.439;1.654.025;-1;9.152.452;1.823.423;0.7774277;1.693.979;1.060.127;1.693.979;0.09472656;True
;9;23;F;R;R;Yes;6;18;1;7;2;SN;S;N;No;Center;7.338.867;7.438.965;0.4829102;9.046.439;5.654.025;3.999.999;9.152.452;5.625.755;0.7774277;-0.565403;1.060.127;-0.2826996;0.1000977;True
;9;23;F;R;R;Yes;6;18;1;8;2;SN;S;N;No;Goal;7.824.219;7.925.293;0.4853516;9.046.439;9.654.025;40;9.018.169;959.109;-0.3533783;-1.199.257;-0.2826996;-0.6293488;0.1010742;True
;9;23;F;R;R;Yes;6;18;1;9;3;SN;S;N;No;Outset;9.504.395;9.590.332;1.680.176;9.046.439;1.654.025;-1;9.004.034;1.656.448;-0.4240494;-0.426281;-0.4240494;0.02423096;0.0859375;True
