StudyID;UserID;Age;Gender;DominantHand;DominantEye;LongNails;TargetSize;ColliderSize;Delay;TouchID;TargetID;TargetCombination;Outset;Goal;MistakeOccured;HitType;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TargetDistance;LiftX;LiftY;TouchOffsetX;TouchOffsetY;LiftOffsetX;LiftOffsetY;TouchDuration;CrossTargets
;6;22;F;L;R;Yes;6;18;1;0;0;EW;E;W;No;Outset;1.224.121;1.316.406;1.224.121;1.304.644;5.654.025;-1;1.306.786;5.703.497;0.2142334;0.2120247;0.2142334;0.4947281;0.09228516;False
;6;22;F;L;R;Yes;6;18;1;1;0;EW;E;W;No;Center;1.886.475;1.987.793;0.6623535;9.046.439;5.654.025;4.000.001;8.765.132;5.677.319;-3.463.089;-0.1413498;-2.813.072;0.2329407;0.1013184;False
;6;22;F;L;R;Yes;6;18;1;2;0;EW;E;W;No;Goal;2.376.709;2.458.496;0.4902344;5.046.439;5.654.025;40;4.897.799;5.519.742;-1.769.108;-1.837.559;-1.486.408;-1.342.827;0.08178711;False
;6;22;F;L;R;Yes;6;18;1;3;1;SN;S;N;No;Outset;4.095.947;420.752;1.719.238;9.046.439;1.654.025;-1;9.293.803;171.741;2.402.962;-0.1435795;2.473.633;0.6338482;0.1115723;False
;6;22;F;L;R;Yes;6;18;1;4;1;SN;S;N;No;Center;4.461.182;4.597.412;0.3652344;9.046.439;5.654.025;3.999.999;9.025.237;566.816;0.3533783;-1.130.806;-0.2120285;0.1413536;0.1362305;False
;6;22;F;L;R;Yes;6;18;1;5;1;SN;S;N;No;Goal;4.878.906;5.039.551;0.4177246;9.046.439;9.654.025;40;8.968.697;1.011.364;-0.6360779;4.454.773;-0.7774277;4.596.123;0.1606445;False
;6;22;F;L;R;Yes;6;18;1;6;2;SE;S;E;No;Outset;6.585.205;67.146;1.706.299;9.046.439;1.654.025;-1;9.251.398;1.943.571;2.827.011;1.906.004;2.049.583;2.895.458;0.1293945;False
;6;22;F;L;R;Yes;6;18;1;7;2;SE;S;E;No;Center;6.949.951;7.121.826;0.3647461;9.046.439;5.654.025;3.999.999;9.378.613;5.597.484;3.463.089;-1.130.806;3.321.739;-0.565403;0.171875;False
;6;22;F;L;R;Yes;6;18;1;8;2;SE;S;E;Miss;Miss;7.271.484;7.316.895;0.3215332;1.304.644;5.654.025;4.000.001;1.196.513;5.860.572;-1.589.973;1.978.912;-108.131;2.065.479;0.04541016;False
;6;22;F;L;R;Yes;6;18;1;9;2;SE;S;E;Miss;Goal;7.383.301;7.519.287;0.1118164;1.304.644;5.654.025;4.000.001;1.313.147;6.035.671;1.345.047;3.463.093;0.8503113;3.816.467;0.1359863;False
;6;22;F;L;R;Yes;6;18;1;10;3;NW;N;W;No;Outset;9.001.221;9.136.475;161.792;9.046.439;9.654.025;-1;8.989.899;9.774.395;-0.8481064;1.415.726;-0.5653992;1.203.705;0.1352539;False
;6;22;F;L;R;Yes;6;18;1;11;3;NW;N;W;No;Center;9.401.367;9.537.354;0.4001465;9.046.439;5.654.025;40;9.046.439;5.682.295;0.7774277;-0.1413498;0;0.2827034;0.1359863;False
;6;22;F;L;R;Yes;6;18;1;12;3;NW;N;W;No;Goal;9.870.605;9.956.543;0.4692383;5.046.439;5.654.025;40;5.010.879;5.675.227;-0.7089767;0.0706749;-0.3556023;0.2120247;0.0859375;False
;6;22;F;L;R;Yes;6;18;1;13;4;NE;N;E;No;Outset;1.140.479;1.153.735;153.418;9.046.439;9.654.025;-1;8.841.481;9.668.382;-0.8481064;0.1435776;-2.049.583;0.1435776;0.1325684;False
;6;22;F;L;R;Yes;6;18;1;14;4;NE;N;E;No;Center;1.183.765;1.197.925;0.4328613;9.046.439;5.654.025;40;9.060.574;5.562.146;-0.2826996;-1.837.559;0.1413498;-0.9187813;0.1416016;False
;6;22;F;L;R;Yes;6;18;1;15;4;NE;N;E;No;Goal;1.225.879;123.772;0.4211426;1.304.644;5.654.025;4.000.001;1.342.124;57.247;4.384.094;0.9894562;3.748.001;0.7067566;0.1184082;False
;6;22;F;L;R;Yes;6;18;1;16;5;SS;S;S;No;Outset;140.083;1.409.277;1.749.512;9.046.439;1.654.025;-1;9.067.641;1.540.722;0.6360779;-1.839.787;0.2120209;-1.133.034;0.08447266;False
