StudyID;UserID;Age;Gender;DominantHand;DominantEye;LongNails;TargetSize;ColliderSize;Delay;TouchID;TargetID;TargetCombination;Outset;Goal;MistakeOccured;HitType;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TargetDistance;LiftX;LiftY;TouchOffsetX;TouchOffsetY;LiftOffsetX;LiftOffsetY;TouchDuration;CrossTargets
;8;21;F;R;R;No;18;18;1;0;0;WN;W;N;No;Outset;134.668;1.394.531;134.668;5.046.439;5.654.025;-1;4.975.542;566.816;-1.557.079;0.1413536;-0.7089767;0.1413536;0.04785156;False
;8;21;F;R;R;No;18;18;1;1;0;WN;W;N;No;Center;1.916.992;196.582;0.5703125;9.046.439;5.654.025;40;8.777.873;5.856.656;-2.473.633;1.837.555;-2.685.661;2.026.318;0.04882813;False
;8;21;F;R;R;No;18;18;1;2;0;WN;W;N;No;Goal;2.604.492;2.639.648;0.6875;9.046.439;9.654.025;40;9.124.182;9.813.132;0.7774277;1.486.404;0.7774277;1.591.072;0.03515625;False
;8;21;F;R;R;No;18;18;1;3;1;WN;W;N;No;Outset;4.437.988;4.486.816;1.833.496;5.046.439;5.654.025;-1;5.293.581;580.951;2.400.734;148.418;2.471.413;1.554.859;0.04882813;False
;8;21;F;R;R;No;18;18;1;4;1;WN;W;N;No;Center;5.098.633;5.177.246;0.6606445;9.046.439;5.654.025;40;8.869.751;5.646.957;-1.554.855;-0.1413498;-1.766.884;-0.0706749;0.07861328;False
;8;21;F;R;R;No;18;18;1;5;1;WN;W;N;No;Goal;5.780.762;5.850.586;0.6821289;9.046.439;9.654.025;40;8.985.071;9.698.892;-0.7067566;0.3555984;-0.6136856;0.4486771;0.06982422;False
;8;21;F;R;R;No;18;18;1;6;2;SN;S;N;No;Outset;7.632.813;7.697.754;1.852.051;9.046.439;1.654.025;-1;9.081.777;174.568;0.4947281;-0.07290459;0.3533783;0.9165497;0.06494141;False
;8;21;F;R;R;No;18;18;1;7;2;SN;S;N;No;Center;8.508.301;8.572.266;0.8754883;9.046.439;5.654.025;3.999.999;8.933.359;575.297;-1.201.485;1.060.131;-1.130.806;0.9894562;0.06396484;False
;8;21;F;R;R;No;18;18;1;8;2;SN;S;N;No;Goal;9.164.551;9.228.027;0.65625;9.046.439;9.654.025;40;8.898.022;9.682.517;-1.837.563;0.638298;-1.484.177;0.2849274;0.06347656;False
;8;21;F;R;R;No;18;18;1;9;3;NW;N;W;No;Outset;1.090.967;1.097.607;1.745.117;9.046.439;9.654.025;-1;9.258.465;9.823.868;1.766.884;1.415.726;2.120.255;1.698.433;0.06640625;False
;8;21;F;R;R;No;18;18;1;10;3;NW;N;W;No;Center;1.169.775;1.174.902;0.7880859;9.046.439;5.654.025;40;9.194.858;5.816.578;1.696.205;1.696.205;1.484.184;1.625.534;0.05126953;False
;8;21;F;R;R;No;18;18;1;11;3;NW;N;W;No;Goal;1.247.168;1.252.197;0.7739258;5.046.439;5.654.025;40;4.996.745;5.682.295;-0.6383018;0.2120247;-0.4969482;0.2827034;0.05029297;False
