StudyID;UserID;Age;Gender;DominantHand;DominantEye;LongNails;TargetSize;ColliderSize;Delay;TouchID;TargetID;TargetCombination;Outset;Goal;MistakeOccured;HitType;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TargetDistance;LiftX;LiftY;TouchOffsetX;TouchOffsetY;LiftOffsetX;LiftOffsetY;TouchDuration;CrossTargets
;8;21;F;R;R;No;6;18;1;0;0;EW;E;W;No;Outset;1.225.586;1.293.457;1.225.586;1.304.644;5.654.025;-1;1.303.959;5.548.011;0.2142334;-1.130.806;-0.06846619;-1.060.131;0.06787109;False
;8;21;F;R;R;No;6;18;1;1;0;EW;E;W;No;Center;1.709.961;1.810.547;0.484375;9.046.439;5.654.025;4.000.001;8.834.413;53.57;-1.908.234;-339.241;-2.120.262;-2.970.249;0.1005859;False
;8;21;F;R;R;No;6;18;1;2;0;EW;E;W;No;Goal;2.366.211;2.416.016;0.65625;5.046.439;5.654.025;40;4.812.988;5.484.404;-2.122.482;-1.554.855;-2.334.511;-1.696.209;0.04980469;False
;8;21;F;R;R;No;6;18;1;3;1;WN;W;N;No;Outset;4.286.621;4.349.121;192.041;5.046.439;5.654.025;-1;4.706.976;563.989;-3.535.992;-0.1413498;-3.394.638;-0.1413498;0.0625;False
;8;21;F;R;R;No;6;18;1;4;1;WN;W;N;No;Center;4.835.938;4.904.785;0.5493164;9.046.439;5.654.025;40;918.779;5.788.308;1.625.534;1.625.534;1.413.506;1.342.831;0.06884766;False
;8;21;F;R;R;No;6;18;1;5;1;WN;W;N;No;Goal;5.241.211;5.309.082;0.4052734;9.046.439;9.654.025;40;9.088.844;9.859.206;0.6360779;2.475.861;0.4240494;2.051.811;0.06787109;False
;8;21;F;R;R;No;6;18;1;6;2;SS;S;S;No;Outset;6.987.793;7.057.129;1.746.582;9.046.439;1.654.025;-1;9.011.102;1.816.356;-0.9894562;1.411.278;-0.3533783;1.623.304;0.06933594;False
;8;21;F;R;R;No;6;18;1;7;2;SS;S;S;No;Center;7.459.961;7.526.367;0.472168;9.046.439;5.654.025;3.999.999;8.968.697;569.643;-0.5653992;0.7774277;-0.7774277;0.4240532;0.06640625;False
;8;21;F;R;R;No;6;18;1;8;2;SS;S;S;No;Goal;7.845.215;7.897.461;0.3852539;9.046.439;1.654.025;3.999.999;9.223.128;1.625.532;1.837.563;-0.4969559;1.766.884;-0.2849293;0.05224609;False
;8;21;F;R;R;No;6;18;1;9;3;SE;S;E;No;Outset;9.595.215;9.646.484;1.75;9.046.439;1.654.025;-1;918.779;1.682.072;1.696.205;-0.07290459;1.413.506;0.2804718;0.05126953;False
;8;21;F;R;R;No;6;18;1;10;3;SE;S;E;No;Center;1.013.477;102.002;0.5395508;9.046.439;5.654.025;3.999.999;9.074.709;5.717.632;0.3533783;0.7774277;0.2826996;0.6360779;0.06542969;False
;8;21;F;R;R;No;6;18;1;11;3;SE;S;E;No;Goal;1.056.885;1.065.283;0.434082;1.304.644;5.654.025;4.000.001;1.315.859;5.535.325;1.274.368;-1.060.131;1.121.536;-1.186.993;0.08398438;False
;8;21;F;R;R;No;6;18;1;12;4;SE;S;E;No;Outset;1.235.156;1.240.137;1.782.715;9.046.439;1.654.025;-1;9.054.498;17.546;0.2120209;0.06844711;0.08058929;1.005.749;0.04980469;False
;8;21;F;R;R;No;6;18;1;13;4;SE;S;E;No;Center;1.275.879;1.283.838;0.4072266;9.046.439;5.654.025;3.999.999;9.113.068;5.656.441;0.2120209;0;0.6662827;0.02416229;0.07958984;False
;8;21;F;R;R;No;6;18;1;14;4;SE;S;E;No;Goal;1.322.656;132.915;0.4677734;1.304.644;5.654.025;4.000.001;1.282.757;5.858.983;-1.694;2.685.661;-2.188.721;2.049.583;0.06494141;False
;8;21;F;R;R;No;6;18;1;15;5;ES;E;S;No;Outset;1.517.725;1.524.316;1.950.684;1.304.644;5.654.025;-1;1.296.892;589.432;-0.4925232;2.120.258;-0.7752075;2.402.958;0.06591797;False
;8;21;F;R;R;No;6;18;1;16;5;ES;E;S;No;Center;1.550.977;1.557.959;0.3325195;9.046.439;5.654.025;4.000.001;9.104.185;5.744.697;0.9187775;148.418;0.5774536;0.9067268;0.06982422;False
;8;21;F;R;R;No;6;18;1;17;5;ES;E;S;No;Goal;1.593.604;1.599.951;0.4262695;9.046.439;1.654.025;3.999.999;9.081.777;1.781.018;0;0.6338482;0.3533783;1.269.926;0.06347656;False
