StudyID;UserID;Age;Gender;DominantHand;DominantEye;LongNails;TargetSize;ColliderSize;Delay;TouchID;TargetID;TargetCombination;Outset;Goal;MistakeOccured;HitType;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TargetDistance;LiftX;LiftY;TouchOffsetX;TouchOffsetY;LiftOffsetX;LiftOffsetY;TouchDuration;CrossTargets
;9;23;F;R;R;Yes;6;18;1;0;0;SW;S;W;No;Outset;1.109.863;1.189.941;1.109.863;9.046.439;1.654.025;-1;9.088.844;1.804.931;0.07067108;1.128.576;0.4240494;150.906;0.08007813;False
;9;23;F;R;R;Yes;6;18;1;1;0;SW;S;W;No;Center;1.625.488;1.694.336;0.515625;9.046.439;5.654.025;3.999.999;8.947.494;566.816;-1.060.135;0.1413536;-0.9894562;0.1413536;0.06884766;False
;9;23;F;R;R;Yes;6;18;1;2;0;SW;S;W;No;Goal;2.130.859;2.214.355;0.5053711;5.046.439;5.654.025;40;4.948.112;5.675.227;-1.203.705;-0.0706749;-0.9832764;0.2120247;0.08349609;False
;9;23;F;R;R;Yes;6;18;1;3;1;EW;E;W;No;Outset;3.896.973;3.962.891;1.766.113;1.304.644;5.654.025;-1;1.291.238;575.297;-1.340.607;0.9894562;-1.340.607;0.9894562;0.06591797;False
;9;23;F;R;R;Yes;6;18;1;4;1;EW;E;W;No;Center;4.365.234;443.457;0.4682617;9.046.439;5.654.025;4.000.001;8.841.481;5.632.822;-2.473.633;-0.7067528;-2.049.583;-0.2120285;0.06933594;False
;9;23;F;R;R;Yes;6;18;1;5;1;EW;E;W;No;Goal;4.805.664;4.886.719;0.4404297;5.046.439;5.654.025;40;4.926.069;561.162;-1.203.705;-0.6360741;-1.203.705;-0.4240494;0.08105469;False
;9;23;F;R;R;Yes;6;18;1;6;2;NS;N;S;No;Outset;6.519.043;6.602.539;1.713.379;9.046.439;9.654.025;-1;9.053.506;9.491.694;0.07067108;-1.693.985;0.07067108;-1.623.306;0.08349609;False
;9;23;F;R;R;Yes;6;18;1;7;2;NS;N;S;No;Center;6.953.125;7.038.574;0.434082;9.046.439;5.654.025;40;8.890.954;5.413.728;-1.978.912;-2.685.661;-1.554.855;-2.402.962;0.08544922;False
;9;23;F;R;R;Yes;6;18;1;8;2;NS;N;S;No;Goal;7.442.383;7.510.254;0.4892578;9.046.439;1.654.025;3.999.999;8.947.494;1.590.194;-1.413.506;-1.062.359;-0.9894562;-0.6383076;0.06787109;False
;9;23;F;R;R;Yes;6;18;1;9;3;EN;E;N;No;Outset;915.918;9.223.145;1.716.797;1.304.644;5.654.025;-1;1.282.757;580.951;-2.118.042;1.625.534;-2.188.721;1.554.859;0.06396484;False
;9;23;F;R;R;Yes;6;18;1;10;3;EN;E;N;No;Center;9.645.508;9.712.891;0.4863281;9.046.439;5.654.025;4.000.001;9.018.169;5.717.632;-0.6360779;0.6360779;-0.2826996;0.6360779;0.06738281;False
;9;23;F;R;R;Yes;6;18;1;11;3;EN;E;N;No;Goal;1.005.029;1.013.037;0.4047852;9.046.439;9.654.025;40;8.883.886;9.589.237;-1.908.234;-0.563179;-1.625.534;-0.6478729;0.08007813;False
;9;23;F;R;R;Yes;6;18;1;12;4;NW;N;W;No;Outset;1.171.973;1.179.736;1.669.434;9.046.439;9.654.025;-1;8.947.494;9.689.584;-1.060.135;0.4262772;-0.9894562;0.3555984;0.07763672;False
;9;23;F;R;R;Yes;6;18;1;13;4;NW;N;W;No;Center;1.219.873;1.229.834;0.4790039;9.046.439;5.654.025;40;9.095.912;5.562.146;-0.1413498;-1.554.855;0.4947281;-0.9187813;0.09960938;False
;9;23;F;R;R;Yes;6;18;1;14;4;NW;N;W;No;Goal;1.265.283;1.273.682;0.4541016;5.046.439;5.654.025;40;4.954.339;5.526.809;-1.203.705;-1.413.506;-0.9210052;-1.272.156;0.08398438;False
;9;23;F;R;R;Yes;6;18;1;15;5;ES;E;S;No;Outset;1.431.543;1.438.232;1.662.598;1.304.644;5.654.025;-1;1.286.997;5.661.092;-1.835.342;0.0706749;-1.764.664;0.0706749;0.06689453;False
;9;23;F;R;R;Yes;6;18;1;16;5;ES;E;S;No;Center;1.473.779;1.480.371;0.4223633;9.046.439;5.654.025;4.000.001;8.905.089;5.689.362;-1.766.884;0.4240532;-1.413.506;0.3533745;0.06591797;False
;9;23;F;R;R;Yes;6;18;1;17;5;ES;E;S;No;Goal;1.518.896;1.524.023;0.4511719;9.046.439;1.654.025;3.999.999;8.876.819;1.583.127;-1.978.912;-0.9210081;-1.696.205;-0.7089815;0.05126953;False
;9;23;F;R;R;Yes;6;18;1;18;6;EE;E;E;No;Outset;1.685.596;1.692.041;1.666.992;1.304.644;5.654.025;-1;1.299.719;5.682.295;-0.4218292;0.3533745;-0.4925232;0.2827034;0.06445313;False
;9;23;F;R;R;Yes;6;18;1;19;6;EE;E;E;No;Center;1.728.955;1.737.451;0.4335938;9.046.439;5.654.025;4.000.001;8.890.954;5.689.362;-2.049.583;-0.0706749;-1.554.855;0.3533745;0.08496094;False
;9;23;F;R;R;Yes;6;18;1;20;6;EE;E;E;No;Goal;1.769.971;1.777.832;0.4101563;1.304.644;5.654.025;4.000.001;1.301.839;5.661.092;-0.2804871;0.0706749;-0.2804871;0.0706749;0.07861328;False
;9;23;F;R;R;Yes;6;18;1;21;7;ES;E;S;No;Outset;1.936.133;1.944.092;1.661.621;1.304.644;5.654.025;-1;1.300.798;5.680.622;-0.4218292;0.1413536;-0.384613;0.2659721;0.07958984;False
;9;23;F;R;R;Yes;6;18;1;22;7;ES;E;S;No;Center;1.984.521;199.126;0.4838867;9.046.439;5.654.025;4.000.001;8.919.832;575.297;-1.625.534;0.7774277;-1.266.075;0.9894562;0.06738281;False
;9;23;F;R;R;Yes;6;18;1;23;7;ES;E;S;No;Goal;2.024.951;2.033.252;0.4042969;9.046.439;1.654.025;3.999.999;8.926.291;1.484.181;-1.272.156;-1.981.138;-1.201.485;-1.698.437;0.08300781;False
;9;23;F;R;R;Yes;6;18;1;24;8;NE;N;E;No;Outset;2.201.318;2.209.717;1.763.672;9.046.439;9.654.025;-1;9.039.371;9.724.922;-0.07067871;0.7089767;-0.07067871;0.7089767;0.08398438;False
;9;23;F;R;R;Yes;6;18;1;25;8;NE;N;E;No;Center;2.250.146;2.258.594;0.4882813;9.046.439;5.654.025;40;8.989.899;5.470.269;-0.9894562;-2.190.933;-0.5653992;-1.837.559;0.08447266;False
;9;23;F;R;R;Yes;6;18;1;26;8;NE;N;E;No;Goal;2.290.381;2.297.461;0.4023438;1.304.644;5.654.025;4.000.001;1.302.546;5.583.349;-0.5631866;-1.060.131;-0.2098083;-0.7067528;0.07080078;False
;9;23;F;R;R;Yes;6;18;1;27;9;WS;W;S;No;Outset;2.461.865;2.472.021;1.714.844;5.046.439;5.654.025;-1;4.911.934;5.710.565;-1.486.408;0.1413536;-1.345.055;0.565403;0.1015625;False
;9;23;F;R;R;Yes;6;18;1;28;9;WS;W;S;No;Center;2.512.207;2.519.092;0.503418;9.046.439;5.654.025;40;9.110.047;57.504;0.4947281;1.413.509;0.6360779;0.9637527;0.06884766;False
;9;23;F;R;R;Yes;6;18;1;29;9;WS;W;S;No;Goal;2.564.355;2.572.803;0.5214844;9.046.439;1.654.025;3.999.999;9.074.709;1.696.207;0.2120209;0.2804718;0.2826996;0.4218216;0.08447266;False
;9;23;F;R;R;Yes;6;18;1;30;10;SE;S;E;No;Outset;2.735.986;274.292;1.716.309;9.046.439;1.654.025;-1;8.968.697;1.611.652;-0.9894562;-0.7796574;-0.7774277;-0.4237347;0.06933594;False
;9;23;F;R;R;Yes;6;18;1;31;10;SE;S;E;No;Center;2.783.008;2.793.213;0.4702148;9.046.439;5.654.025;3.999.999;8.989.899;5.583.349;-0.9187775;-0.565403;-0.5653992;-0.7067528;0.1020508;False
;9;23;F;R;R;Yes;6;18;1;32;10;SE;S;E;No;Goal;2.833.789;2.837.109;0.5078125;1.304.644;5.654.025;4.000.001;1.318.094;575.297;1.203.705;0.9894562;1.345.047;0.9894562;0.03320313;False
;9;23;F;R;R;Yes;6;18;1;33;11;SW;S;W;No;Outset;2.991.504;2.998.389;1.577.148;9.046.439;1.654.025;-1;8.912.157;1.759.815;-1.484.177;1.057.901;-1.342.827;1.057.901;0.06884766;False
;9;23;F;R;R;Yes;6;18;1;34;11;SW;S;W;No;Center;3.031.836;303.877;0.4033203;9.046.439;5.654.025;3.999.999;8.975.764;5.682.295;-0.8481064;0;-0.7067566;0.2827034;0.06933594;False
;9;23;F;R;R;Yes;6;18;1;35;11;SW;S;W;No;Goal;307.251;3.080.566;0.4067383;5.046.439;5.654.025;40;4.914.053;5.751.561;-1.769.108;1.625.534;-1.323.868;0.9753685;0.08056641;False
;9;23;F;R;R;Yes;6;18;1;36;12;EE;E;E;No;Outset;3.240.723;3.247.266;1.682.129;1.304.644;5.654.025;-1;1.319.508;5.795.375;1.203.705;1.272.152;1.486.404;1.413.509;0.06542969;False
;9;23;F;R;R;Yes;6;18;1;37;12;EE;E;E;No;Center;3.287.402;3.292.432;0.4667969;9.046.439;5.654.025;4.000.001;8.976.937;563.989;-1.130.806;-0.3533783;-0.6950226;-0.1413498;0.05029297;False
;9;23;F;R;R;Yes;6;18;1;38;12;EE;E;E;No;Goal;3.331.543;3.336.182;0.4414063;1.304.644;5.654.025;4.000.001;1.293.358;563.989;-1.199.265;-0.2826996;-1.128.586;-0.1413498;0.04638672;False
;9;23;F;R;R;Yes;6;18;1;39;13;NE;N;E;No;Outset;3.502.637;3.510.986;1.710.938;9.046.439;9.654.025;-1;8.933.359;9.724.922;-1.130.806;0.638298;-1.130.806;0.7089767;0.08349609;False
;9;23;F;R;R;Yes;6;18;1;40;13;NE;N;E;No;Center;35.479;3.554.639;0.4526367;9.046.439;5.654.025;40;9.025.237;5.413.728;-0.5653992;-2.756.336;-0.2120285;-2.402.962;0.06738281;False
;9;23;F;R;R;Yes;6;18;1;41;13;NE;N;E;No;Goal;3.586.572;3.595.264;0.3867188;1.304.644;5.654.025;4.000.001;131.032;5.555.079;0.2142334;-176.688;0.5676117;-0.9894524;0.08691406;False
;9;23;F;R;R;Yes;6;18;1;42;14;WW;W;W;No;Outset;3.751.416;3.758.301;1.648.438;5.046.439;5.654.025;-1;4.898.388;5.752.382;-1.769.108;1.130.802;-1.480.518;0.9835701;0.06884766;False
;9;23;F;R;R;Yes;6;18;1;43;14;WW;W;W;No;Center;3.790.137;3.795.068;0.387207;9.046.439;5.654.025;40;9.004.034;5.548.011;-0.5653992;-1.130.806;-0.4240494;-1.060.131;0.04931641;False
;9;23;F;R;R;Yes;6;18;1;44;14;WW;W;W;No;Goal;383.208;3.840.479;0.4194336;5.046.439;5.654.025;40;5.003.812;5.661.092;-0.7089767;-0.1413498;-0.4262772;0.0706749;0.08398438;False
;9;23;F;R;R;Yes;6;18;1;45;15;EE;E;E;No;Outset;4.000.488;4.006.787;1.684.082;1.304.644;5.654.025;-1;1.296.185;5.618.687;-0.9872437;-0.2826996;-0.8458862;-0.3533783;0.06298828;False
;9;23;F;R;R;Yes;6;18;1;46;15;EE;E;E;No;Center;4.044.092;4.050.586;0.4360352;9.046.439;5.654.025;4.000.001;8.827.345;5.646.957;-2.614.983;0.2120247;-2.190.941;-0.0706749;0.06494141;False
;9;23;F;R;R;Yes;6;18;1;47;15;EE;E;E;No;Goal;4.084.424;4.090.918;0.4033203;1.304.644;5.654.025;4.000.001;1.301.132;5.540.944;-0.4218292;-1.342.827;-0.3511658;-1.130.806;0.06494141;False
;9;23;F;R;R;Yes;6;18;1;48;16;WS;W;S;No;Outset;4.252.295;4.260.547;1.678.711;5.046.439;5.654.025;-1;4.933.136;5.865.243;-1.415.733;2.261.608;-113.303;2.112.183;0.08251953;False
;9;23;F;R;R;Yes;6;18;1;49;16;WS;W;S;No;Center;4.296.094;4.302.734;0.4379883;9.046.439;5.654.025;40;9.032.304;5.540.944;-0.2826996;-1.342.827;-0.1413498;-1.130.806;0.06640625;False
;9;23;F;R;R;Yes;6;18;1;50;16;WS;W;S;No;Goal;4.346.289;4.351.416;0.5019531;9.046.439;1.654.025;3.999.999;9.046.439;1.547.789;-0.1413498;-1.062.359;0;-1.062.359;0.05126953;False
;9;23;F;R;R;Yes;6;18;1;51;17;NS;N;S;No;Outset;4.512.207;4.517.725;165.918;9.046.439;9.654.025;-1;8.933.359;9.633.044;-1.130.806;-0.139122;-1.130.806;-0.2098007;0.05517578;False
;9;23;F;R;R;Yes;6;18;1;52;17;NS;N;S;No;Center;4.554.736;4.561.426;0.425293;9.046.439;5.654.025;40;8.982.832;5.562.146;-0.6360779;-1.060.131;-0.6360779;-0.9187813;0.06689453;False
;9;23;F;R;R;Yes;6;18;1;53;17;NS;N;S;No;Goal;4.599.951;4.608.398;0.4521484;9.046.439;1.654.025;3.999.999;8.883.886;1.583.127;-1.837.563;-1.133.034;-1.625.534;-0.7089815;0.08447266;False
;9;23;F;R;R;Yes;6;18;1;54;18;SE;S;E;No;Outset;4.763.477;4.773.242;1.635.254;9.046.439;1.654.025;-1;8.919.224;1.420.574;-1.130.806;-346.532;-1.272.156;-2.334.514;0.09765625;False
