StudyID;UserID;Age;Gender;DominantHand;DominantEye;LongNails;TargetSize;ColliderSize;Delay;TouchID;TargetID;TargetCombination;Outset;Goal;MistakeOccured;HitType;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TargetDistance;LiftX;LiftY;TouchOffsetX;TouchOffsetY;LiftOffsetX;LiftOffsetY;TouchDuration;CrossTargets
;0;21;M;R;R;No;18;18;1;0;0;ES;E;S;No;Outset;0.9537354;0.9890137;0.9537354;1.304.644;5.654.025;-1;1.275.689;6.071.009;-2.754.128;438.187;-289.547;4.169.846;0.03527832;False
;0;21;M;R;R;No;18;18;1;1;0;ES;E;S;No;Center;1.186.584;1.239.075;0.2328491;9.046.439;5.654.025;4.000.001;9.088.844;6.099.279;0.8481064;4.947.273;0.4240494;4.452.541;0.05249023;False
;0;21;M;R;R;No;18;18;1;2;0;ES;E;S;No;Goal;1.492.004;1.540.405;0.3054199;9.046.439;1.654.025;3.999.999;8.947.494;171.741;-1.060.135;0.5631733;-0.9894562;0.6338482;0.04840088;False
;0;21;M;R;R;No;18;18;1;3;1;NE;N;E;No;Outset;3.021.484;3.071.777;152.948;9.046.439;9.654.025;-1;9.376.871;9.947.599;3.957.817;3.323.967;3.304.314;2.935.745;0.05029297;False
;0;21;M;R;R;No;18;18;1;4;1;NE;N;E;No;Center;3.290.894;3.374.207;0.2694092;9.046.439;5.654.025;40;9.456.356;6.035.671;3.957.817;4.240.517;4.099.167;3.816.467;0.08331299;False
;0;21;M;R;R;No;18;18;1;5;1;NE;N;E;No;Goal;3.525.391;3.575.317;0.2344971;1.304.644;5.654.025;4.000.001;1.378.168;5.731.767;749.379;0.8481064;7.352.448;0.7774277;0.04992676;False
;0;21;M;R;R;No;18;18;1;6;2;EW;E;W;No;Outset;5.122.131;5.209.656;1.596.741;1.304.644;5.654.025;-1;1.291.238;5.858.983;0.002227783;3.251.064;-1.340.607;2.049.583;0.08752441;False
;0;21;M;R;R;No;18;18;1;7;2;EW;E;W;No;Center;5.407.471;5.459.961;0.2853394;9.046.439;5.654.025;4.000.001;8.770.805;6.021.536;-1.978.912;3.675.117;-275.634;3.675.117;0.05249023;False
;0;21;M;R;R;No;18;18;1;8;2;EW;E;W;No;Goal;5.626.099;5.677.124;0.2186279;5.046.439;5.654.025;40;5.017.947;57.247;-0.2849274;0.4240532;-0.2849274;0.7067566;0.05102539;False
;0;21;M;R;R;No;18;18;1;9;3;SN;S;N;No;Outset;7.242.737;732.666;1.616.638;9.046.439;1.654.025;-1;8.898.022;220.507;-1.554.855;4.803.692;-1.484.177;5.510.445;0.08392334;False
;0;21;M;R;R;No;18;18;1;10;3;SN;S;N;No;Center;7.546.265;7.576.904;0.3035278;9.046.439;5.654.025;3.999.999;8.876.819;62.689;-1.696.205;614.875;-1.696.205;614.875;0.03063965;False
;0;21;M;R;R;No;18;18;1;11;3;SN;S;N;No;Goal;7.816.956;7.880.615;0.2706909;9.046.439;9.654.025;40;9.091.252;9.785.766;-0.3533783;0.1435776;0.4481277;1.317.413;0.06365967;False
;0;21;M;R;R;No;18;18;1;12;4;SS;S;S;No;Outset;9.410.706;9.462.219;159.375;9.046.439;1.654.025;-1;9.152.452;1.837.558;1.130.798;-0.426281;1.060.127;1.835.329;0.05151367;False
;0;21;M;R;R;No;18;18;1;13;4;SS;S;S;No;Center;9.696.228;9.763.733;0.2855225;9.046.439;5.654.025;3.999.999;918.779;5.732.734;1.413.506;1.766.884;1.413.506;0.7870941;0.06750488;False
;0;21;M;R;R;No;18;18;1;14;4;SS;S;S;No;Goal;9.915.588;9.981.995;0.2193604;9.046.439;1.654.025;3.999.999;9.168.785;1.038.927;0.7774277;-3.960.046;1.223.457;-6.150.981;0.06640625;False
;0;21;M;R;R;No;18;18;1;15;5;EW;E;W;No;Outset;1.143.481;1.149.609;1.519.226;1.304.644;5.654.025;-1;1.297.599;6.014.469;0.7089691;4.169.846;-0.7045441;3.604.443;0.0612793;False
;0;21;M;R;R;No;18;18;1;16;5;EW;E;W;No;Center;1.162.988;1.171.564;0.1950684;9.046.439;5.654.025;4.000.001;8.982.832;5.901.388;1.554.855;0.9894562;-0.6360779;2.473.637;0.08575439;False
;0;21;M;R;R;No;18;18;1;17;5;EW;E;W;No;Goal;1.183.435;1.190.009;0.2044678;5.046.439;5.654.025;40;563.989;6.000.334;7.206.654;3.675.117;5.934.502;3.463.093;0.06573486;False
;0;21;M;R;R;No;18;18;1;18;6;NW;N;W;No;Outset;1.350.183;1.354.742;166.748;9.046.439;9.654.025;-1;9.217.806;9.877.789;1.554.855;261.721;1.713.669;223.764;0.04559326;False
;0;21;M;R;R;No;18;18;1;19;6;NW;N;W;No;Center;1.375.012;1.381.732;0.248291;9.046.439;5.654.025;40;9.095.912;5.986.198;1.130.798;3.604.443;0.4947281;3.321.735;0.06719971;False
;0;21;M;R;R;No;18;18;1;20;6;NW;N;W;No;Goal;1.395.178;1.401.813;0.2016602;5.046.439;5.654.025;40;4.904.217;5.606.501;2.188.709;0;-1.422.226;-0.4752312;0.06634521;False
;0;21;M;R;R;No;18;18;1;21;7;ES;E;S;No;Outset;1.548.138;1.554.907;1.529.602;1.304.644;5.654.025;-1;128.726;562.845;0.002227783;0;-1.738.449;-0.2557449;0.06768799;False
;0;21;M;R;R;No;18;18;1;22;7;ES;E;S;No;Center;1.571.857;1.576.752;0.2371826;9.046.439;5.654.025;4.000.001;9.292.657;5.850.769;2.685.661;2.332.287;2.462.173;1.967.449;0.0489502;False
