StudyID;UserID;Age;Gender;DominantHand;DominantEye;LongNails;TargetSize;ColliderSize;Delay;TouchID;TargetID;TargetCombination;Outset;Goal;MistakeOccured;HitType;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TargetDistance;LiftX;LiftY;TouchOffsetX;TouchOffsetY;LiftOffsetX;LiftOffsetY;TouchDuration;CrossTargets
;1;24;M;R;R;No;6;18;1;0;0;EE;E;E;No;Outset;1.660.522;172.937;1.660.522;1.304.644;5.654.025;-1;130.82;5.767.105;0.4262695;148.418;0.3555908;1.130.802;0.06884766;True
;1;24;M;R;R;No;6;18;1;1;0;EE;E;E;No;Center;2.080.444;2.166.626;0.4199219;9.046.439;5.654.025;4.000.001;9.053.506;5.717.632;0.5654068;0.8481064;0.07067108;0.6360779;0.08618164;True
;1;24;M;R;R;No;6;18;1;2;0;EE;E;E;No;Goal;2.583.618;2.652.588;0.5031738;1.304.644;5.654.025;4.000.001;1.326.575;5.675.227;2.405.182;0.4947281;2.193.146;0.2120247;0.06896973;True
;1;24;M;R;R;No;6;18;1;3;1;EN;E;N;No;Outset;4.332.642;4.367.798;1.749.023;1.304.644;5.654.025;-1;1.326.573;5.646.957;2.405.182;0;2.192.932;-0.0706749;0.03515625;True
;1;24;M;R;R;No;6;18;1;4;1;EN;E;N;No;Center;4.686.523;4.787.476;0.3538818;9.046.439;5.654.025;4.000.001;8.936.738;5.748.971;-0.5653992;1.060.131;-1.097.015;0.9494667;0.1009521;True
;1;24;M;R;R;No;6;18;1;5;1;EN;E;N;No;Goal;5.095.581;5.223.633;0.4090576;9.046.439;9.654.025;40;920.014;1.005.415;1.978.912;4.525.444;153.701;4.001.213;0.1280518;True
;1;24;M;R;R;No;6;18;1;6;2;WW;W;W;No;Outset;6.905.029;6.989.624;1.809.448;5.046.439;5.654.025;-1;5.039.149;5.795.375;-0.1435738;1.413.509;-0.07289886;1.413.509;0.08459473;True
;1;24;M;R;R;No;6;18;1;7;2;WW;W;W;No;Center;7.328.247;7.427.368;0.4232178;9.046.439;5.654.025;40;8.912.157;5.880.185;-1.696.205;2.473.637;-1.342.827;2.261.608;0.09912109;True
;1;24;M;R;R;No;6;18;1;8;2;WW;W;W;No;Goal;7.732.422;7.798.706;0.4041748;5.046.439;5.654.025;40;4.777.651;5.943.793;-2.687.885;2.968.361;-2.687.885;289.769;0.06628418;True
;1;24;M;R;R;No;6;18;1;9;3;EE;E;E;No;Outset;9.530.762;9.627.686;179.834;1.304.644;5.654.025;-1;1.308.907;5.583.349;0.7089691;-0.4240494;0.4262695;-0.7067528;0.09692383;True
;1;24;M;R;R;No;6;18;1;10;3;EE;E;E;No;Center;9.862.915;9.948.608;0.3321533;9.046.439;5.654.025;4.000.001;8.947.494;5.604.552;-0.4947281;-0.3533783;-0.9894562;-0.4947281;0.08569336;True
;1;24;M;R;R;No;6;18;1;11;3;EE;E;E;No;Goal;1.026.685;1.035.278;0.4039307;1.304.644;5.654.025;4.000.001;1.342.124;5.957.928;4.384.094;3.604.443;3.748.001;303.904;0.0859375;True
;1;24;M;R;R;No;6;18;1;12;4;WN;W;N;No;Outset;1.200.293;1.208.203;1.736.084;5.046.439;5.654.025;-1;5.096.106;5.888.085;0.6338539;2.261.608;0.4966621;2.340.603;0.07910156;True
;1;24;M;R;R;No;6;18;1;13;4;WN;W;N;No;Center;1.236.731;1.245.142;0.3643799;9.046.439;5.654.025;40;9.013.104;585.368;-0.3533783;0.7774277;-0.3333511;1.996.552;0.08410645;True
;1;24;M;R;R;No;6;18;1;14;4;WN;W;N;No;Goal;1.267.102;1.277.026;0.3037109;9.046.439;9.654.025;40;8.912.315;9.851.978;-1.484.177;2.405.182;-134.124;1.979.538;0.09924316;True
;1;24;M;R;R;No;6;18;1;15;5;SS;S;S;No;Outset;1.437.683;1.446.851;1.705.811;9.046.439;1.654.025;-1;9.053.506;16.326;0.07067108;-0.6383076;0.07067108;-0.2142544;0.0916748;True
;1;24;M;R;R;No;6;18;1;16;5;SS;S;S;No;Center;1.474.048;1.484.058;0.3636475;9.046.439;5.654.025;3.999.999;9.265.533;5.943.793;2.261.604;3.463.093;2.190.933;289.769;0.1000977;True
