StudyID;UserID;Age;Gender;DominantHand;DominantEye;LongNails;TargetSize;ColliderSize;Delay;TouchID;TargetID;TargetCombination;Outset;Goal;MistakeOccured;HitType;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TargetDistance;LiftX;LiftY;TouchOffsetX;TouchOffsetY;LiftOffsetX;LiftOffsetY;TouchDuration;CrossTargets
;5;22;F;L;R;Yes;6;18;1;0;0;WN;W;N;No;Outset;0.9047852;0.9379883;0.9047852;5.046.439;5.654.025;-1;4.952.442;561.998;-1.345.055;-0.4240494;-0.9399719;-0.3404465;0.03320313;False
;5;22;F;L;R;Yes;6;18;1;1;0;WN;W;N;No;Center;1.191.162;1.257.813;0.286377;9.046.439;5.654.025;40;8.898.022;5.936.726;-1.766.884;2.685.661;-1.484.177;2.827.011;0.06665039;False
;5;22;F;L;R;Yes;6;18;1;2;0;WN;W;N;No;Goal;1.478.516;1.526.855;0.2873535;9.046.439;9.654.025;40;9.088.844;1.001.716;0.3533783;3.535.988;0.4240494;3.631.386;0.04833984;False
;5;22;F;L;R;Yes;6;18;1;3;1;ES;E;S;No;Outset;3.142.578;3.191.406;1.664.063;1.304.644;5.654.025;-1;1.291.238;5.936.726;-1.481.964;2.756.336;-1.340.607;2.827.011;0.04882813;False
;5;22;F;L;R;Yes;6;18;1;4;1;ES;E;S;No;Center;3.409.668;3.460.205;0.2670898;9.046.439;5.654.025;4.000.001;8.725.809;5.764.514;-3.251.068;148.418;-3.206.306;1.104.893;0.05053711;False
;5;22;F;L;R;Yes;6;18;1;5;1;ES;E;S;No;Goal;3.664.551;3.713.135;0.2548828;9.046.439;1.654.025;3.999.999;8.899.972;1.957.706;-1.766.884;3.248.835;-1.464.676;303.681;0.04858398;False
;5;22;F;L;R;Yes;6;18;1;6;2;NE;N;E;No;Outset;5.242.676;5.291.748;1.578.125;9.046.439;9.654.025;-1;8.940.426;9.894.543;-1.201.485;2.334.511;-1.060.135;2.405.182;0.04907227;False
;5;22;F;L;R;Yes;6;18;1;7;2;NE;N;E;No;Center;5.564.209;5.611.084;0.3215332;9.046.439;5.654.025;40;8.837.107;5.675.227;-2.332.283;0.2120247;-2.093.323;0.2120247;0.046875;False
;5;22;F;L;R;Yes;6;18;1;8;2;NE;N;E;No;Goal;5.846.924;5.880.127;0.2827148;1.304.644;5.654.025;4.000.001;1.270.035;569.643;-3.602.219;0.4240532;-3.460.876;0.4240532;0.03320313;False
;5;22;F;L;R;Yes;6;18;1;9;3;SN;S;N;No;Outset;7.634.277;7.695.557;1.787.354;9.046.439;1.654.025;-1;9.166.587;1.738.613;2.332.283;-0.1435795;1.201.477;0.8458748;0.0612793;False
