StudyID;UserID;Age;Gender;DominantHand;DominantEye;LongNails;TargetSize;ColliderSize;Delay;TouchID;TargetID;TargetCombination;Outset;Goal;MistakeOccured;HitType;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TargetDistance;LiftX;LiftY;TouchOffsetX;TouchOffsetY;LiftOffsetX;LiftOffsetY;TouchDuration;CrossTargets
;10;25;F;R;L;No;6;18;1;0;0;EN;E;N;No;Outset;0.9404297;1.021.973;0.9404297;1.304.644;5.654.025;-1;1.311.997;5.810.829;1.627.747;1.978.912;0.7353363;1.568.047;0.08154297;True
;10;25;F;R;L;No;6;18;1;1;0;EN;E;N;No;Center;1.557.617;1.625;0.6171875;9.046.439;5.654.025;4.000.001;8.975.764;586.605;-0.1413498;2.968.361;-0.7067566;2.120.258;0.06738281;True
;10;25;F;R;L;No;6;18;1;2;0;EN;E;N;No;Goal;2.402.344;2.464.844;0.8447266;9.046.439;9.654.025;40;8.996.967;9.618.909;-0.3533783;-0.06845093;-0.4947281;-0.3511505;0.0625;True
;10;25;F;R;L;No;6;18;1;3;1;EN;E;N;No;Outset;4.179.688;422.998;1.777.344;1.304.644;5.654.025;-1;1.308.907;6.014.469;0.9210052;4.169.846;0.4262695;3.604.443;0.05029297;True
;10;25;F;R;L;No;6;18;1;4;1;EN;E;N;No;Center;4.912.598;498.584;0.7329102;9.046.439;5.654.025;4.000.001;8.905.089;5.632.822;-0.9187775;0.2120247;-1.413.506;-0.2120285;0.07324219;True
;10;25;F;R;L;No;6;18;1;5;1;EN;E;N;No;Goal;5.642.578;5.691.895;0.7299805;9.046.439;9.654.025;40;8.869.751;9.717.854;-1.766.884;0.9916763;-1.766.884;0.638298;0.04931641;True
;10;25;F;R;L;No;6;18;1;6;2;NE;N;E;No;Outset;7.446.777;7.490.723;1.804.199;9.046.439;9.654.025;-1;9.020.872;9.518.301;0.07067108;-0.563179;-0.2556763;-1.357.231;0.04394531;True
;10;25;F;R;L;No;6;18;1;7;2;NE;N;E;No;Center;8.063.965;8.129.395;0.6171875;9.046.439;5.654.025;40;8.996.967;5.661.092;-0.6360779;-0.1413498;-0.4947281;0.0706749;0.06542969;True
;10;25;F;R;L;No;6;18;1;8;2;NE;N;E;No;Goal;870.166;8.767.578;0.6376953;1.304.644;5.654.025;4.000.001;1.309.836;5.638.679;1.203.705;-0.1413498;0.5191956;-0.1534576;0.06591797;True
;10;25;F;R;L;No;6;18;1;9;3;NN;N;N;No;Outset;1.050.781;1.065.283;1.806.152;9.046.439;9.654.025;-1;9.046.439;9.710.787;0;0.4969482;0;0.567627;0.1450195;True
;10;25;F;R;L;No;6;18;1;10;3;NN;N;N;No;Center;1.132.275;1.142.432;0.8149414;9.046.439;5.654.025;40;8.940.426;5.654.025;-1.554.855;-0.1413498;-1.060.135;0;0.1015625;True
;10;25;F;R;L;No;6;18;1;11;3;NN;N;N;No;Goal;1.223.096;1.233.057;0.9082031;9.046.439;9.654.025;40;8.905.089;9.633.044;-1.625.534;-0.4218292;-1.413.506;-0.2098007;0.09960938;True
;10;25;F;R;L;No;6;18;1;12;4;EW;E;W;No;Outset;1.401.025;1.412.891;1.779.297;1.304.644;5.654.025;-1;1.294.065;5.717.632;-1.128.586;0.3533745;-1.057.907;0.6360779;0.1186523;True
;10;25;F;R;L;No;6;18;1;13;4;EW;E;W;No;Center;1.469.922;1.485.742;0.6889648;9.046.439;5.654.025;4.000.001;9.074.709;5.583.349;1.484.184;-0.7774239;0.2826996;-0.7067528;0.1582031;True
;10;25;F;R;L;No;6;18;1;14;4;EW;E;W;No;Goal;1.549.463;1.564.502;0.7954102;5.046.439;5.654.025;40;5.046.217;5.675.227;-0.1435738;0;-0.002223969;0.2120247;0.1503906;True
;10;25;F;R;L;No;6;18;1;15;5;SE;S;E;No;Outset;1.724.365;1.735.693;1.749.023;9.046.439;1.654.025;-1;9.025.237;1.738.613;-0.4240494;0.3511486;-0.2120285;0.8458748;0.1132813;True
;10;25;F;R;L;No;6;18;1;16;5;SE;S;E;No;Center;1.799.414;1.813.135;0.7504883;9.046.439;5.654.025;3.999.999;8.975.764;5.562.146;-0.6360779;-1.201.477;-0.7067566;-0.9187813;0.137207;True
;10;25;F;R;L;No;6;18;1;17;5;SE;S;E;No;Goal;1.873.975;1.883.398;0.7456055;1.304.644;5.654.025;4.000.001;1.298.033;5.552.355;-0.5631866;-0.9187813;-0.6611023;-1.016.697;0.09423828;True
;10;25;F;R;L;No;6;18;1;18;6;SS;S;S;No;Outset;2.056.982;2.072.021;1.830.078;9.046.439;1.654.025;-1;9.117.115;1.731.545;0.4240494;0.4924984;0.7067566;0.7751999;0.1503906;True
;10;25;F;R;L;No;6;18;1;19;6;SS;S;S;No;Center;2.134.277;2.147.607;0.7729492;9.046.439;5.654.025;3.999.999;8.968.697;5.625.755;-0.7067566;-0.6360741;-0.7774277;-0.2826996;0.1333008;True
;10;25;F;R;L;No;6;18;1;20;6;SS;S;S;No;Goal;2.235.449;2.248.047;1.011.719;9.046.439;1.654.025;3.999.999;8.947.494;1.759.815;-1.484.177;0.8458748;-0.9894562;1.057.901;0.1259766;True
;10;25;F;R;L;No;6;18;1;21;7;EW;E;W;No;Outset;2.419.775;2.435.107;1.843.262;1.304.644;5.654.025;-1;1.313.949;5.540.944;0.2142334;-176.688;0.9305267;-1.130.806;0.1533203;True
;10;25;F;R;L;No;6;18;1;22;7;EW;E;W;No;Center;2.492.139;2.505.713;0.7236328;9.046.439;5.654.025;4.000.001;9.067.641;5.569.214;0;-1.201.477;0.2120209;-0.8481026;0.1357422;True
;10;25;F;R;L;No;6;18;1;23;7;EW;E;W;No;Goal;2.555.615;2.572.656;0.6347656;5.046.439;5.654.025;40;5.102.757;566.816;0.9872322;0.2827034;0.563179;0.1413536;0.1704102;True
;10;25;F;R;L;No;6;18;1;24;8;EE;E;E;No;Outset;2.748.926;2.760.547;1.933.105;1.304.644;5.654.025;-1;1.310.119;5.581.338;-0.06846619;-0.7067528;0.5475159;-0.7268639;0.1162109;True
;10;25;F;R;L;No;6;18;1;25;8;EE;E;E;No;Center;28.229;2.831.055;0.7397461;9.046.439;5.654.025;4.000.001;8.848.548;5.597.484;-2.049.583;-0.7774239;-1.978.912;-0.565403;0.08154297;True
;10;25;F;R;L;No;6;18;1;26;8;EE;E;E;No;Goal;2.921.777;2.931.934;0.9887695;1.304.644;5.654.025;4.000.001;1.293.358;5.604.552;-1.128.586;-0.4240494;-1.128.586;-0.4947281;0.1015625;True
;10;25;F;R;L;No;6;18;1;27;9;NN;N;N;No;Outset;3.117.285;3.128.711;1.955.078;9.046.439;9.654.025;-1;8.940.426;9.640.112;-0.9894562;-0.139122;-1.060.135;-0.139122;0.1142578;True
;10;25;F;R;L;No;6;18;1;28;9;NN;N;N;No;Center;3.195.752;3.205.908;0.784668;9.046.439;5.654.025;40;8.880.868;5.506.361;-1.201.485;-2.049.587;-1.655.716;-1.476.639;0.1015625;True
;10;25;F;R;L;No;6;18;1;29;9;NN;N;N;No;Goal;3.278.223;3.288.281;0.824707;9.046.439;9.654.025;40;9.067.641;9.703.719;0.2826996;0.002227783;0.2120209;0.4969482;0.1005859;True
;10;25;F;R;L;No;6;18;1;30;10;EN;E;N;No;Outset;3.470.801;3.481.738;1.925.781;1.304.644;5.654.025;-1;1.291.238;5.682.295;-1.623.322;0.565403;-1.340.607;0.2827034;0.109375;True
;10;25;F;R;L;No;6;18;1;31;10;EN;E;N;No;Center;3.544.727;3.554.053;0.7392578;9.046.439;5.654.025;4.000.001;8.989.899;5.654.025;-0.5653992;-0.0706749;-0.5653992;0;0.09326172;True
;10;25;F;R;L;No;6;18;1;32;10;EN;E;N;No;Goal;3.611.475;3.624.609;0.6674805;9.046.439;9.654.025;40;8.975.764;9.611.842;-0.3533783;-0.9872284;-0.7067566;-0.4218292;0.1313477;True
