StudyID;UserID;Age;Gender;DominantHand;DominantEye;LongNails;TargetSize;ColliderSize;Delay;TouchID;TargetID;TargetCombination;Outset;Goal;MistakeOccured;HitType;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TargetDistance;LiftX;LiftY;TouchOffsetX;TouchOffsetY;LiftOffsetX;LiftOffsetY;TouchDuration;CrossTargets
;5;22;F;L;R;Yes;18;18;1;0;0;ES;E;S;No;Outset;1.205.322;123.999;1.205.322;1.304.644;5.654.025;-1;1.318.094;5.745.902;1.415.726;0.565403;1.345.047;0.9187775;0.03466797;False
;5;22;F;L;R;Yes;18;18;1;1;0;ES;E;S;No;Center;189.917;1.946.533;0.6938477;9.046.439;5.654.025;4.000.001;9.194.858;5.632.822;1.413.506;-0.2120285;1.484.184;-0.2120285;0.04736328;False
;5;22;F;L;R;Yes;18;18;1;2;0;ES;E;S;No;Goal;2.684.082;2.734.619;0.7849121;9.046.439;1.654.025;3.999.999;8.869.751;1.526.587;-1.837.563;-1.839.787;-1.766.884;-1.274.384;0.05053711;False
;5;22;F;L;R;Yes;18;18;1;3;1;EW;E;W;No;Outset;4.536.865;4.583.496;1.852.783;1.304.644;5.654.025;-1;1.302.546;5.569.214;-0.3511658;-0.9187813;-0.2098083;-0.8481026;0.04663086;False
;5;22;F;L;R;Yes;18;18;1;4;1;EW;E;W;No;Center;5.126.953;5.188.721;0.5900879;9.046.439;5.654.025;4.000.001;9.004.034;5.646.957;-0.7067566;-0.1413498;-0.4240494;-0.0706749;0.06176758;False
;5;22;F;L;R;Yes;18;18;1;5;1;EW;E;W;No;Goal;5.710.693;5.776.611;0.5837402;5.046.439;5.654.025;40;4.933.136;5.760.038;-1.203.705;1.413.509;-113.303;1.060.131;0.06591797;False
;5;22;F;L;R;Yes;18;18;1;6;2;NS;N;S;No;Outset;7.427.979;7.474.854;1.717.285;9.046.439;9.654.025;-1;9.166.587;9.640.112;1.201.477;-0.2098007;1.201.477;-0.139122;0.046875;False
;5;22;F;L;R;Yes;18;18;1;7;2;NS;N;S;No;Center;8.013.672;8.063.721;0.5856934;9.046.439;5.654.025;40;913.125;5.583.349;0.7067566;-0.7067528;0.8481064;-0.7067528;0.05004883;False
;5;22;F;L;R;Yes;18;18;1;8;2;NS;N;S;No;Goal;8.685.547;8.718.994;0.671875;9.046.439;1.654.025;3.999.999;9.025.237;1.696.207;-0.2120285;0.2804718;-0.2120285;0.4218216;0.03344727;False
;5;22;F;L;R;Yes;18;18;1;9;3;SW;S;W;No;Outset;1.065.161;1.068.604;1.966.064;9.046.439;1.654.025;-1;8.806.143;16.326;-2.402.962;-0.2849293;-2.402.962;-0.2142544;0.03442383;False
