StudyID;UserID;Age;Gender;DominantHand;DominantEye;LongNails;TargetSize;ColliderSize;Delay;TouchID;TargetID;TargetCombination;Outset;Goal;MistakeOccured;HitType;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TargetDistance;LiftX;LiftY;TouchOffsetX;TouchOffsetY;LiftOffsetX;LiftOffsetY;TouchDuration;CrossTargets
;10;25;F;R;L;No;18;18;1;0;0;WS;W;S;No;Outset;1.282.715;1.356.934;1.282.715;5.046.439;5.654.025;-1;51.805;566.816;1.269.928;0.0706749;1.340.607;0.1413536;0.07421875;False
;10;25;F;R;L;No;18;18;1;1;0;WS;W;S;No;Center;1.902.344;1.978.516;0.6196289;9.046.439;5.654.025;40;9.208.993;5.654.025;1.696.205;-0.2120285;1.625.534;0;0.07617188;False
;10;25;F;R;L;No;18;18;1;2;0;WS;W;S;No;Goal;2.467.285;2.565.918;0.5649414;9.046.439;1.654.025;3.999.999;9.152.452;1.583.127;1.060.127;-120.371;1.060.127;-0.7089815;0.09863281;False
;10;25;F;R;L;No;18;18;1;3;1;WN;W;N;No;Outset;4.287.598;4.364.258;1.820.313;5.046.439;5.654.025;-1;5.251.175;5.689.362;1.835.331;0.6360779;2.047.359;0.3533745;0.07666016;False
;10;25;F;R;L;No;18;18;1;4;1;WN;W;N;No;Center;4.888.184;4.985.352;0.6005859;9.046.439;5.654.025;40;9.145.384;5.689.362;1.201.477;0.0706749;0.9894485;0.3533745;0.09716797;False
;10;25;F;R;L;No;18;18;1;5;1;WN;W;N;No;Goal;5.623.047;5.725.586;0.7348633;9.046.439;9.654.025;40;932.914;9.604.774;2.968.369;-0.7045288;2.827.011;-0.4925079;0.1025391;False
;10;25;F;R;L;No;18;18;1;6;2;EW;E;W;No;Outset;760.791;7.693.359;1.984.863;1.304.644;5.654.025;-1;1.306.786;5.350.121;0.4262695;-3.604.439;0.2142334;-3.039.036;0.08544922;False
;10;25;F;R;L;No;18;18;1;7;2;EW;E;W;No;Center;8.250.488;8.347.168;0.6425781;9.046.439;5.654.025;4.000.001;9.067.641;5.632.822;2.120.255;-0.4947281;0.2120209;-0.2120285;0.09667969;False
;10;25;F;R;L;No;18;18;1;8;2;EW;E;W;No;Goal;8.850.586;89.375;0.6000977;5.046.439;5.654.025;40;4.961.406;5.569.214;-0.4969482;-1.060.131;-0.8503304;-0.8481026;0.08691406;False
;10;25;F;R;L;No;18;18;1;9;3;SS;S;S;No;Outset;1.056.836;1.066.699;1.717.773;9.046.439;1.654.025;-1;9.095.912;1.604.329;0;-0.7796574;0.4947281;-0.4969559;0.09863281;False
