ID;StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;AccelerationX,AccelerationY;AccelerationZ;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;0;2;1.008545;0;137.4871;73.89091;0;0;137.4871;73.89091;0.01219581;0.02768448;-1.040424;89.32864;88.47589;178.3345;2019/08/06 11:38:42;C
 ;12;1;2;1.176514;1;97.17424;82.55;0;0;97.17424;82.55;0.01341539;0.03000168;-1.037741;89.25965;88.34414;178.1862;2019/08/06 11:38:42;C
 ;12;2;2;1.378418;2;96.69318;45.02727;0;0;96.69318;45.02727;0.01024448;0.01695217;-0.8967577;89.3456;88.91708;178.7348;2019/08/06 11:38:42;C
 ;12;3;2;1.411865;2;96.69318;43.49979;0;-1.527485;96.69318;45.02727;0.008902938;0.0128056;-0.8178508;89.37639;89.10301;178.9075;2019/08/06 11:38:42;C
 ;12;4;2;1.848877;3;98.13636;28.86364;0;0;98.13636;28.86364;0.01524476;0.02195245;-0.857853;88.98225;88.53435;178.2156;2019/08/06 11:38:43;C
 ;12;5;2;1.882568;3;98.13636;28.86364;0;0;98.13636;28.86364;0.01000056;0.02219637;-0.9535901;89.3993;88.66666;178.5375;2019/08/06 11:38:43;C
 ;12;6;2;3.429443;4;138.641;72.92816;0;0;138.641;72.92816;0.01719609;0.02939189;-0.9737132;88.9887;88.27129;177.9971;2019/08/06 11:38:44;C
 ;12;7;2;3.462891;4;138.3548;72.73636;-0.2862549;-0.191803;138.641;72.92816;0.01304951;0.02341595;-0.9972511;89.2505;88.65502;178.4602;2019/08/06 11:38:44;C
 ;12;8;2;3.597412;5;97.36666;74.17954;0;0;97.36666;74.17954;0.01170797;0.02463553;-0.9963974;89.32699;88.58376;178.4319;2019/08/06 11:38:44;C
 ;12;9;2;3.631104;5;97.07659;73.88947;-0.2900696;-0.2900772;97.36666;74.17954;0.006951609;0.01500084;-0.9577366;89.58418;89.10268;179.011;2019/08/06 11:38:44;C
 ;12;10;2;3.664795;5;97.27478;74.28441;0.1981888;0.3949432;97.36666;74.17954;0.01646434;0.0287821;-1.012984;89.06921;88.37269;178.1252;2019/08/06 11:38:44;C
 ;12;11;2;3.799316;6;97.75151;114.6848;0;0;97.75151;114.6848;0.01097623;0.02951385;-1.079573;89.41769;88.43409;178.3292;2019/08/06 11:38:45;C
 ;12;12;2;3.832764;6;97.75151;114.6848;0;0;97.75151;114.6848;0.008415106;0.02451357;-1.001032;89.51849;88.59724;178.5169;2019/08/06 11:38:45;C
 ;12;13;2;5.379395;7;100.6379;30.78788;0;0;100.6379;30.78788;0.01036644;0.01792783;-0.988714;89.39938;88.96125;178.8001;2019/08/06 11:38:46;C
 ;12;14;2;5.547363;8;102.4659;73.50607;0;0;102.4659;73.50607;0.00939077;0.02158658;-0.9302961;89.4218;88.67081;178.5504;2019/08/06 11:38:46;C
 ;12;15;2;5.581055;8;102.4659;73.50607;0;0;102.4659;73.50607;0.01122014;0.02048895;-0.9533462;89.32586;88.76889;178.5964;2019/08/06 11:38:46;C
 ;12;16;2;5.715576;9;55.61061;77.54697;0;0;55.61061;77.54697;0.01878154;0.04097791;-1.059572;88.98526;87.78559;177.5639;2019/08/06 11:38:46;C
 ;12;17;2;5.749268;9;55.42851;77.36488;-0.1820984;-0.1820908;55.61061;77.54697;0.01158602;0.02073287;-1.04701;89.36612;88.86564;178.7006;2019/08/06 11:38:46;C
 ;12;18;2;7.431152;10;61.57576;71.00454;0;0;61.57576;71.00454;0.006585735;0.01804979;-0.9279788;89.59346;88.88572;178.8139;2019/08/06 11:38:48;C
 ;12;19;2;7.464844;10;61.57576;71.00454;0;0;61.57576;71.00454;0.01878154;0.02951385;-1.015667;88.94106;88.33582;178.0274;2019/08/06 11:38:48;C
 ;12;20;2;7.599121;11;96.01969;75.62273;0;0;96.01969;75.62273;0.0151228;0.02536728;-0.8504136;88.98167;88.29168;178.011;2019/08/06 11:38:48;C
 ;12;21;2;7.632813;11;96.40299;75.79498;0.3833008;0.1722488;96.01969;75.62273;0.01329343;0.02597707;-1.027863;89.25926;88.55239;178.3738;2019/08/06 11:38:48;C
