ID;StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;AccelerationX,AccelerationY;AccelerationZ;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;0;2;0.6723633;0;134.6008;76.00758;0;0;134.6008;76.00758;0.4052666;0.08537064;-0.8601702;64.88077;84.86959;154.2898;2019/08/06 11:43:48;C
 ;12;1;2;0.840332;1;95.71931;71.96667;0;0;95.71931;71.96667;0.3618495;0.0945175;-0.8523648;67.12326;84.17191;156.3097;2019/08/06 11:43:48;C
 ;12;2;2;0.9748535;2;98.80984;114.3;0;0;98.80984;114.3;0.4325853;-0.07829708;-0.6189371;55.26294;95.9197;144.6149;2019/08/06 11:43:49;C
 ;12;3;2;1.008301;2;98.80984;114.3;0;0;98.80984;114.3;0.2439161;-0.03390434;-1.072011;77.18784;91.76636;167.0625;2019/08/06 11:43:49;C
 ;12;4;2;2.554932;3;99.29091;38.77348;0;0;99.29091;38.77348;0.3153836;0.09415162;-0.6482071;64.28942;82.55871;153.0801;2019/08/06 11:43:50;C
 ;12;5;2;2.588623;3;99.67576;39.15833;0.3848495;0.3848495;99.29091;38.77348;0.392461;0.136593;-0.8506575;65.50946;81.70449;153.9642;2019/08/06 11:43:50;C
 ;12;6;2;2.723389;4;96.98181;81.87651;0;0;96.98181;81.87651;0.4474641;0.1508621;-0.7511397;59.71292;80.21012;147.8441;2019/08/06 11:43:50;C
 ;12;7;2;2.756836;4;97.06116;80.93626;0.0793457;-0.9402466;96.98181;81.87651;0.3200179;0.1242753;-0.9801769;72.05302;83.12743;160.6975;2019/08/06 11:43:50;C
 ;12;8;2;2.891602;5;103.0432;31.75;0;0;103.0432;31.75;0.5021013;0.2119631;-1.046522;64.81555;79.65121;152.4904;2019/08/06 11:43:50;C
 ;12;9;2;2.925293;5;103.0432;31.75;0;0;103.0432;31.75;0.3874608;-0.02512336;-0.6035704;57.32419;92.00614;147.247;2019/08/06 11:43:50;C
 ;12;10;2;4.470947;6;58.78561;75.52651;0;0;58.78561;75.52651;0.3669718;0.1402518;-0.9471263;69.02924;82.13835;157.4717;2019/08/06 11:43:52;C
 ;12;11;2;4.605469;7;102.1773;76.48864;0;0;102.1773;76.48864;0.4411223;0.0543933;-0.8688292;63.12737;86.80492;152.9073;2019/08/06 11:43:52;C
 ;12;12;2;4.638916;7;102.1773;76.48864;0;0;102.1773;76.48864;0.3950222;0.03695329;-0.922003;66.82445;87.89014;156.7173;2019/08/06 11:43:52;C
 ;12;13;2;4.739746;8;55.80303;74.56439;0;0;55.80303;74.56439;0.5136873;0.1764733;-0.8310221;58.8405;79.76089;146.8314;2019/08/06 11:43:52;C
 ;12;14;2;4.773438;8;55.60315;74.46819;-0.1998863;-0.09620667;55.80303;74.56439;0.2540387;0.05732029;-0.9872505;75.59299;86.78171;165.2227;2019/08/06 11:43:52;C
 ;12;15;2;6.287109;9;98.13636;38.1;0;0;98.13636;38.1;0.4475861;0.1808638;-0.8802933;63.52451;79.6216;151.2599;2019/08/06 11:43:54;C
 ;12;16;2;6.320801;9;97.94393;38.00379;-0.1924286;-0.09621048;98.13636;38.1;0.4555134;0.1692778;-0.854682;62.39912;80.08569;150.3786;2019/08/06 11:43:54;C
 ;12;17;2;6.455078;10;95.53864;75.52651;0;0;95.53864;75.52651;0.3997785;0.01987916;-0.8184605;63.97338;88.74976;153.9388;2019/08/06 11:43:54;C
 ;12;18;2;6.48877;10;95.77961;75.52651;0.2409744;0;95.53864;75.52651;0.3603861;0.1100062;-0.9198077;68.74229;83.64601;157.7234;2019/08/06 11:43:54;C
 ;12;19;2;6.623291;11;148.5515;75.52651;0;0;148.5515;75.52651;0.4720996;0.02073287;-0.8265098;60.27289;88.75218;150.2413;2019/08/06 11:43:54;C
 ;12;20;2;8.170166;12;56.3803;72.23373;0;0;56.3803;72.23373;0.3797774;0.1585455;-0.7927274;64.8371;79.77552;152.564;2019/08/06 11:43:56;C
 ;12;21;2;8.304688;13;100.5417;75.04546;0;0;100.5417;75.04546;0.4818563;0.06866239;-0.8094357;59.3249;85.83109;148.981;2019/08/06 11:43:56;C
