ID;StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;AccelerationX,AccelerationY;AccelerationZ;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;0;1;1.848633;0;63.21136;74.56439;0;0;63.21136;74.56439;0.01451301;0.02768448;-0.9792013;89.15121;88.38071;178.1717;2019/08/06 11:11:00;C
 ;12;1;1;1.882202;0;63.21136;74.56439;0;0;63.21136;74.56439;0.01353735;0.02244028;-1.003227;89.2271;88.71873;178.5035;2019/08/06 11:11:00;C
 ;12;2;1;2.117432;1;101.2151;74.17954;0;0;101.2151;74.17954;0.01012252;0.01987916;-1.057498;89.45166;88.92311;178.7913;2019/08/06 11:11:00;C
 ;12;3;1;2.151001;1;100.9991;74.17954;-0.2160263;0;101.2151;74.17954;0.01207385;0.02597707;-0.9833478;89.29678;88.48688;178.3315;2019/08/06 11:11:00;C
 ;12;4;1;2.184692;1;100.7141;74.50813;-0.2850113;0.3285904;101.2151;74.17954;0.01243972;0.02634294;-0.985787;89.27728;88.46938;178.3073;2019/08/06 11:11:00;C
 ;12;5;1;2.419312;2;55.51439;72.83257;0;0;55.51439;72.83257;0.01122014;0.0264649;-1.050913;89.38849;88.55752;178.4333;2019/08/06 11:11:01;C
 ;12;6;1;2.453003;2;55.20172;72.5199;-0.3126717;-0.3126755;55.51439;72.83257;0.01561063;0.02329399;-0.9848114;89.09211;88.64519;178.369;2019/08/06 11:11:01;C
 ;12;7;1;4.199829;3;104.5826;36.75303;0;0;104.5826;36.75303;0.01548867;0.03036756;-1.057742;89.16141;88.35567;178.1541;2019/08/06 11:11:02;C
 ;12;8;1;4.401367;4;101.6481;73.98712;0;0;101.6481;73.98712;0.01024448;0.02000112;-0.9406626;89.37617;88.78198;178.6315;2019/08/06 11:11:03;C
 ;12;9;1;4.435059;4;101.6;74.08334;-0.04811096;0.09621429;101.6481;73.98712;0.01414714;0.02341595;-0.9613954;89.15719;88.60491;178.3701;2019/08/06 11:11:03;C
 ;12;10;1;4.603027;5;137.9682;74.66061;0;0;137.9682;74.66061;0.01829371;0.03085539;-1.109209;89.05549;88.4068;178.1478;2019/08/06 11:11:03;C
 ;12;11;1;4.636597;5;137.9682;74.46283;0;-0.1977768;137.9682;74.66061;0.01451301;0.02329399;-0.9755425;89.14792;88.6323;178.3884;2019/08/06 11:11:03;C
 ;12;12;1;6.249512;6;61.67197;73.69849;0;0;61.67197;73.69849;0.02231832;0.02390378;-0.6252789;87.95728;87.8121;177.0061;2019/08/06 11:11:04;C
 ;12;13;1;6.283081;6;61.67197;73.69849;0;0;61.67197;73.69849;0.0136593;0.02987972;-1.068596;89.26794;88.39846;178.2391;2019/08/06 11:11:05;C
 ;12;14;1;6.45105;7;97.75151;71.10076;0;0;97.75151;71.10076;0.006951609;0.02256224;-1.100062;89.63801;88.82505;178.7704;2019/08/06 11:11:05;C
 ;12;15;1;6.484741;7;97.75151;70.95644;0;-0.1443253;97.75151;71.10076;0.01487888;0.02353791;-0.9587123;89.11112;88.59374;178.3363;2019/08/06 11:11:05;C
 ;12;16;1;6.518311;7;97.75151;70.95644;0;0;97.75151;71.10076;0.01378126;0.02402574;-0.9999341;89.21061;88.62373;178.4133;2019/08/06 11:11:05;C
 ;12;17;1;6.686279;8;100.9265;114.4924;0;0;100.9265;114.4924;0.01341539;0.02866014;-1.044449;89.26438;88.4283;178.2647;2019/08/06 11:11:05;C
 ;12;18;1;6.719971;8;100.9265;114.4924;0;0;100.9265;114.4924;0.01475693;0.02463553;-0.9851772;89.1421;88.5677;178.3303;2019/08/06 11:11:05;C
