ID;StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;AccelerationX,AccelerationY;AccelerationZ;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;0;5;1.109375;0;137.5833;71.96667;0;0;137.5833;71.96667;0.01500084;0.02000112;-1.087134;89.20958;88.94608;178.6827;2019/08/06 14:05:40;S
 ;12;1;5;1.143066;0;137.4871;71.56572;-0.09620667;-0.4009476;137.5833;71.96667;0.01817175;0.03817287;-1.024936;88.98497;87.86738;177.6378;2019/08/06 14:05:40;S
 ;12;2;5;1.580566;1;97.75151;71.87045;0;0;97.75151;71.87045;0.0128056;0.02170854;-1.073719;89.31683;88.84182;178.6553;2019/08/06 14:05:40;S
 ;12;3;5;1.61377;1;97.75151;71.87045;0;0;97.75151;71.87045;0.03085539;0.01987916;-1.024326;88.27495;88.88869;177.9478;2019/08/06 14:05:40;S
 ;12;4;5;2.085449;2;96.30833;28.575;0;0;96.30833;28.575;0.01036644;0.03378238;-1.178115;89.49606;88.35756;178.2818;2019/08/06 14:05:41;S
 ;12;5;5;3.901367;3;59.45909;72.83257;0;0;59.45909;72.83257;0.01524476;0.02890406;-1.008105;89.13398;88.35787;178.1433;2019/08/06 14:05:42;S
 ;12;6;5;4.305176;4;97.27045;73.50607;0;0;97.27045;73.50607;-0.005366154;0.03366042;-1.173481;90.26189;88.35697;178.3362;2019/08/06 14:05:43;S
 ;12;7;5;4.338379;4;97.17424;73.4342;-0.09621429;-0.07186127;97.27045;73.50607;0.02548923;0.02573315;-0.9278569;88.42702;88.41196;177.7645;2019/08/06 14:05:43;S
 ;12;8;5;4.80957;5;55.80303;72.2553;0;0;55.80303;72.2553;0.0113421;0.03122126;-1.04018;89.37555;88.28087;178.1709;2019/08/06 14:05:43;S
 ;12;9;5;6.423828;6;96.21212;34.05909;0;0;96.21212;34.05909;0.006463777;0.02963581;-1.204824;89.6927;88.59096;178.5579;2019/08/06 14:05:45;S
 ;12;10;5;6.894531;7;97.07803;72.2553;0;0;97.07803;72.2553;0.01561063;0.02829427;-1.013228;89.11766;88.40062;178.1732;2019/08/06 14:05:45;S
 ;12;11;5;7.331543;8;97.94393;114.6848;0;0;97.94393;114.6848;0.002317203;0.03219693;-0.9992024;89.8672;88.15442;178.1497;2019/08/06 14:05:46;S
 ;12;12;5;8.87793;9;139.2189;75.23788;0;0;139.2189;75.23788;0.0165863;0.02866014;-1.013471;89.06276;88.38037;178.1287;2019/08/06 14:05:47;S
 ;12;13;5;8.911621;9;138.9871;75.23788;-0.2318573;0;139.2189;75.23788;0.01292755;0.02731861;-0.9763962;89.24174;88.39747;178.227;2019/08/06 14:05:47;S
 ;12;14;5;9.28125;10;95.15379;72.64015;0;0;95.15379;72.64015;0.01500084;0.0250014;-1.025545;89.16222;88.60363;178.3715;2019/08/06 14:05:48;S
 ;12;15;5;9.314941;10;94.83413;72.64015;-0.3196564;0;95.15379;72.64015;0.02024504;0.02756252;-1.030911;88.87537;88.4688;178.1;2019/08/06 14:05:48;S
 ;12;16;5;9.617676;11;99.57954;114.1076;0;0;99.57954;114.1076;0.006829652;0.01439105;-0.6740622;89.41962;88.77699;178.6463;2019/08/06 14:05:48;S
 ;12;17;5;9.651367;11;99.43523;114.1076;-0.1443176;0;99.57954;114.1076;0.01414714;0.03756308;-1.078475;89.2489;88.00537;177.8685;2019/08/06 14:05:48;S
 ;12;18;5;11.43457;12;99.57954;111.7023;0;0;99.57954;111.7023;0.01000056;0.03134322;-1.014325;89.43539;88.23017;178.1424;2019/08/06 14:05:50;S
 ;12;19;5;11.8042;13;96.30833;72.15909;0;0;96.30833;72.15909;0.01463497;0.0264649;-0.9489557;89.11678;88.40271;178.1748;2019/08/06 14:05:50;S
 ;12;20;5;11.83789;13;96.30833;72.15909;0;0;96.30833;72.15909;0.01634238;0.02805035;-1.007252;89.07082;88.40502;178.1541;2019/08/06 14:05:50;S
 ;12;21;5;12.14063;14;101.1189;37.19671;0;0;101.1189;37.19671;0.01109818;0.02805035;-1.066157;89.4038;88.49298;178.3793;2019/08/06 14:05:51;S
 ;12;22;5;13.88916;15;102.0811;33.77045;0;0;102.0811;33.77045;0.01853763;0.03658742;-1.136893;89.06632;88.15699;177.9339;2019/08/06 14:05:52;S
 ;12;23;5;13.92285;15;101.7929;33.77045;-0.2881622;0;102.0811;33.77045;0.01463497;0.03134322;-1.017618;89.17644;88.23599;178.053;2019/08/06 14:05:52;S
 ;12;24;5;14.22559;16;95.82727;75.71893;0;0;95.82727;75.71893;0.0037807;0.0302456;-1.005788;89.78472;88.27756;178.264;2019/08/06 14:05:53;S
 ;12;25;5;14.25928;16;95.9128;75.44099;0.08552551;-0.2779388;95.82727;75.71893;0.01548867;0.02609903;-0.9696885;89.08523;88.45846;178.2073;2019/08/06 14:05:53;S
 ;12;26;5;14.46094;17;138.1606;76.2;0;0;138.1606;76.2;0.05853987;0.02244028;-1.106647;86.97259;88.83995;176.7575;2019/08/06 14:05:53;S
 ;12;27;5;14.49463;17;138.1606;76.2;0;0;138.1606;76.2;0.01158602;0.0325628;-1.062255;89.37539;88.24429;178.1365;2019/08/06 14:05:53;S
 ;12;28;5;14.52832;17;139.5617;75.04803;1.401108;-1.15197;138.1606;76.2;0.01646434;0.02329399;-0.9498094;89.00721;88.59531;178.2799;2019/08/06 14:05:53;S
 ;12;29;5;16.17578;18;98.52122;113.0492;0;0;98.52122;113.0492;0.01012252;0.03207497;-0.9790793;89.40797;88.12374;178.0325;2019/08/06 14:05:55;S
 ;12;30;5;16.20947;18;98.425;112.953;-0.09622192;-0.09621429;98.52122;113.0492;0.02292811;0.02378182;-0.9709082;88.64761;88.59724;178.0513;2019/08/06 14:05:55;S
 ;12;31;5;16.41162;19;103.428;77.06591;0;0;103.428;77.06591;-0.00817119;0.04597819;-1.460326;90.32043;88.19667;178.1684;2019/08/06 14:05:55;S
 ;12;32;5;16.44482;19;103.1875;77.06591;-0.2405243;0;103.428;77.06591;0.01329343;0.02963581;-1.023106;89.2559;88.34093;178.1817;2019/08/06 14:05:55;S
 ;12;33;5;16.64697;20;63.40379;75.43031;0;0;63.40379;75.43031;0.01146406;0.02426965;-1.01213;89.35124;88.62646;178.4809;2019/08/06 14:05:55;S
 ;12;34;5;16.68066;20;63.21136;75.43031;-0.1924248;0;63.40379;75.43031;0.01182993;0.03012364;-1.061035;89.36147;88.37386;178.253;2019/08/06 14:05:55;S
 ;12;35;5;18.39697;21;96.40454;111.8947;0;0;96.40454;111.8947;0.009512729;0.03524588;-0.9966413;89.45348;87.97469;177.9022;2019/08/06 14:05:57;S
 ;12;36;5;18.43066;21;96.5815;111.3484;0.1769562;-0.5463181;96.40454;111.8947;0.01609846;0.02524532;-0.9956656;89.07398;88.54775;178.2776;2019/08/06 14:05:57;S
 ;12;37;5;18.69971;22;98.13636;72.44772;0;0;98.13636;72.44772;0.01573259;0.02244028;-0.8193142;88.90034;88.4314;178.0842;2019/08/06 14:05:57;S
 ;12;38;5;18.7334;22;98.036;72.44772;-0.1003571;0;98.13636;72.44772;0.01524476;0.02841623;-0.9661518;89.0964;88.31552;178.0884;2019/08/06 14:05:57;S
 ;12;39;5;19.03613;23;61.0947;73.69849;0;0;61.0947;73.69849;0.01000056;0.02731861;-1.108843;89.48341;88.58874;178.4973;2019/08/06 14:05:58;S
 ;12;40;5;20.75146;24;138.2406;76.00758;0;0;138.2406;76.00758;0.0151228;0.02926993;-1.040668;89.16777;88.38908;178.1866;2019/08/06 14:05:59;S
 ;12;41;5;20.78467;24;137.9725;76.00758;-0.2680969;0;138.2406;76.00758;0.01353735;0.02719665;-0.9895676;89.21653;88.42586;178.2415;2019/08/06 14:05:59;S
 ;12;42;5;21.18848;25;98.2238;73.69849;0;0;98.2238;73.69849;0.01622042;0.02975777;-1.012984;89.08302;88.31755;178.0839;2019/08/06 14:06:00;S
 ;12;43;5;21.22217;25;97.93654;73.69849;-0.287262;0;98.2238;73.69849;0.0113421;0.02866014;-0.9905433;89.34424;88.34278;178.2178;2019/08/06 14:06:00;S
 ;12;44;5;21.5249;26;59.65151;72.44772;0;0;59.65151;72.44772;0.0189035;0.03292868;-1.032253;88.9514;88.17319;177.8936;2019/08/06 14:06:00;S
 ;12;45;5;21.55859;26;59.2669;72.44772;-0.3846169;0;59.65151;72.44772;0.01329343;0.02280616;-0.962615;89.20903;88.64294;178.4292;2019/08/06 14:06:00;S
 ;12;46;5;23.13916;27;137.1985;72.73636;0;0;137.1985;72.73636;0.01426909;0.03134322;-1.072499;89.23807;88.32618;178.1608;2019/08/06 14:06:02;S
 ;12;47;5;23.17285;27;137.1985;72.73636;0;0;137.1985;72.73636;0.01548867;0.03036756;-1.019325;89.12984;88.29375;178.0846;2019/08/06 14:06:02;S
 ;12;48;5;23.50928;28;96.59697;75.62273;0;0;96.59697;75.62273;0.01926937;0.0363435;-1.128722;89.02245;88.15604;177.9128;2019/08/06 14:06:02;S
 ;12;49;5;23.54248;28;96.39774;75.62273;-0.199234;0;96.59697;75.62273;0.008659022;0.03134322;-1.05323;89.52917;88.29549;178.2315;2019/08/06 14:06:02;S
 ;12;50;5;23.57568;28;96.21212;75.41836;-0.1856155;-0.2043686;96.59697;75.62273;0.01792783;0.02390378;-0.9671274;88.93834;88.58439;178.2304;2019/08/06 14:06:02;S
 ;12;51;5;23.84473;29;99.77197;33.09697;0;0;99.77197;33.09697;0.02231832;0.03317259;-0.6895509;88.14832;87.2472;176.6816;2019/08/06 14:06:02;S
 ;12;52;5;23.87842;29;99.67576;33.00487;-0.09620667;-0.09210205;99.77197;33.09697;0.01987916;0.02512336;-0.9539559;88.80661;88.49173;178.0765;2019/08/06 14:06:02;S
 ;12;53;5;25.56104;30;60.03636;71.67803;0;0;60.03636;71.67803;0.01500084;0.02695273;-1.002251;89.14281;88.45973;178.2372;2019/08/06 14:06:04;S
 ;12;54;5;25.59473;30;60.14948;71.4687;0.1131134;-0.2093277;60.03636;71.67803;0.01622042;0.02890406;-1.008349;89.07879;88.35828;178.1175;2019/08/06 14:06:04;S
 ;12;55;5;25.99854;31;99.67576;72.2553;0;0;99.67576;72.2553;0.008049232;0.02585511;-0.9351743;89.50704;88.41637;178.3414;2019/08/06 14:06:05;S
 ;12;56;5;26.40186;32;102.4659;34.73257;0;0;102.4659;34.73257;0.01695217;0.03512392;-1.037985;89.06487;88.06219;177.848;2019/08/06 14:06:05;S
 ;12;57;5;28.15088;33;98.86461;113.3379;0;0;98.86461;113.3379;0.01548867;0.0325628;-1.019935;89.13041;88.17159;177.9752;2019/08/06 14:06:07;S
 ;12;58;5;28.62256;34;93.99924;70.81212;0;0;93.99924;70.81212;0.0136593;0.02805035;-0.8378519;89.06652;88.08276;177.8674;2019/08/06 14:06:07;S
 ;12;59;5;28.65576;34;93.90303;70.6197;-0.09620667;-0.192421;93.99924;70.81212;0.01585455;0.02841623;-0.9549316;89.04923;88.29576;178.0484;2019/08/06 14:06:07;S
 ;12;60;5;28.9917;35;59.63114;72.44772;0;0;59.63114;72.44772;0.01122014;0.03061147;-1.036522;89.38007;88.30847;178.1984;2019/08/06 14:06:08;S
 ;12;61;5;29.02539;35;59.76856;72.33068;0.1374168;-0.1170425;59.63114;72.44772;0.01414714;0.02890406;-1.016033;89.20258;88.37064;178.1859;2019/08/06 14:06:08;S
 ;12;62;5;30.74023;36;61.96061;73.98712;0;0;61.96061;73.98712;0.01622042;0.02719665;-0.9757864;89.04803;88.40371;178.1413;2019/08/06 14:06:09;S
 ;12;63;5;30.77393;36;61.83187;73.98712;-0.1287346;0;61.96061;73.98712;0.01426909;0.02695273;-0.9862748;89.17142;88.43478;178.229;2019/08/06 14:06:09;S
 ;12;64;5;31.27832;37;100.3492;71.96667;0;0;100.3492;71.96667;0.01622042;0.02707469;-0.9649322;89.03733;88.39301;178.1266;2019/08/06 14:06:10;S
 ;12;65;5;31.31201;37;100.253;71.96667;-0.09620667;0;100.3492;71.96667;0.01853763;0.0302456;-0.9813965;88.91837;88.23508;177.9298;2019/08/06 14:06:10;S
 ;12;66;5;31.68213;38;98.90606;112.2795;0;0;98.90606;112.2795;0.01402518;0.03914854;-1.067499;89.24777;87.8999;177.7692;2019/08/06 14:06:10;S
 ;12;67;5;31.71582;38;98.65225;112.2795;-0.2538071;0;98.90606;112.2795;0.01390322;0.03085539;-1.036644;89.23194;88.29526;178.1301;2019/08/06 14:06:10;S
 ;12;68;5;33.36475;39;57.63106;74.56439;0;0;57.63106;74.56439;0.0165863;0.02768448;-0.9637126;89.01439;88.35476;178.0819;2019/08/06 14:06:12;S
 ;12;69;5;33.39844;39;57.48674;74.56439;-0.1443214;0;57.63106;74.56439;0.01585455;0.02634294;-0.9816404;89.07502;88.46299;178.206;2019/08/06 14:06:12;S
 ;12;70;5;33.43213;39;58.86007;73.70837;1.373329;-0.8560257;57.63106;74.56439;0.01841567;0.02561119;-0.9970071;88.94216;88.52876;178.1878;2019/08/06 14:06:12;S
 ;12;71;5;33.73486;40;100.7341;73.025;0;0;100.7341;73.025;0.01195189;0.0287821;-0.9298083;89.2639;88.22713;178.0803;2019/08/06 14:06:12;S
 ;12;72;5;33.76855;40;100.7341;73.025;0;0;100.7341;73.025;0.01109818;0.02683077;-0.985787;89.35522;88.44102;178.313;2019/08/06 14:06:12;S
 ;12;73;5;34.44043;41;58.20834;74.27576;0;0;58.20834;74.27576;0.01548867;0.02548923;-0.9804208;89.09521;88.51093;178.2575;2019/08/06 14:06:13;S
 ;12;74;5;36.12207;42;139.5076;71.10076;0;0;139.5076;71.10076;0.01548867;0.02548923;-0.9465165;89.06284;88.45763;178.1952;2019/08/06 14:06:15;S
 ;12;75;5;36.15576;42;139.3633;71.10076;-0.1443176;0;139.5076;71.10076;0.01475693;0.02890406;-0.9717618;89.13036;88.29649;178.0872;2019/08/06 14:06:15;S
 ;12;76;5;36.55908;43;98.56931;71.77424;0;0;98.56931;71.77424;0.01390322;0.0264649;-0.947858;89.15997;88.40084;178.1934;2019/08/06 14:06:15;S
 ;12;77;5;36.96289;44;102.0811;36.07954;0;0;102.0811;36.07954;0.01804979;0.03036756;-0.9892018;88.95514;88.24191;177.9546;2019/08/06 14:06:15;S
 ;12;78;5;36.99658;44;101.9848;36.07954;-0.09621429;0;102.0811;36.07954;0.01865958;0.02414769;-0.9504191;88.87561;88.54485;178.1609;2019/08/06 14:06:16;S
 ;12;79;5;38.64404;45;99.09849;112.472;0;0;99.09849;112.472;0.01683021;0.02585511;-0.9585904;88.99451;88.45523;178.1566;2019/08/06 14:06:17;S
 ;12;80;5;39.14844;46;96.11591;71.96667;0;0;96.11591;71.96667;0.01487888;0.02719665;-0.9861529;89.13593;88.42044;178.1994;2019/08/06 14:06:18;S
 ;12;81;5;39.18213;46;96.11591;71.96667;0;0;96.11591;71.96667;0.01524476;0.02670881;-0.9899336;89.11804;88.45469;178.2206;2019/08/06 14:06:18;S
 ;12;82;5;39.61914;47;98.61742;109.297;0;0;98.61742;109.297;0.01439105;0.02146462;-0.9595661;89.14098;88.7187;178.4573;2019/08/06 14:06:18;S
 ;12;83;5;39.65283;47;98.49228;109.297;-0.125145;0;98.61742;109.297;0.01622042;0.03146518;-1.005422;89.07618;88.20772;177.9836;2019/08/06 14:06:18;S
 ;12;84;5;41.20117;48;97.07803;39.06212;0;0;97.07803;39.06212;0.01463497;0.03158714;-1.092013;89.2325;88.34328;178.174;2019/08/06 14:06:20;S
 ;12;85;5;41.60498;49;96.40454;71.10076;0;0;96.40454;71.10076;0.01756196;0.02707469;-0.9690787;88.96218;88.39991;178.0927;2019/08/06 14:06:20;S
 ;12;86;5;41.63867;49;96.16558;71.10076;-0.2389603;0;96.40454;71.10076;0.01609846;0.02707469;-0.98286;89.06197;88.42229;178.1644;2019/08/06 14:06:20;S
 ;12;87;5;41.67188;49;96.21212;71.10076;0.04653931;0;96.40454;71.10076;0.0151228;0.02829427;-0.9920068;89.12696;88.36642;178.1476;2019/08/06 14:06:20;S
 ;12;88;5;41.94141;50;136.2332;72.35151;0;0;136.2332;72.35151;0.01646434;0.02768448;-0.9498094;89.00733;88.3307;178.0578;2019/08/06 14:06:20;S
 ;12;89;5;43.55566;51;131.1371;75.91136;0;0;131.1371;75.91136;0.01451301;0.02866014;-0.8788297;89.0544;88.1324;177.9065;2019/08/06 14:06:22;S
 ;12;90;5;43.58936;51;130.8474;75.91136;-0.2897797;0;131.1371;75.91136;0.01683021;0.02695273;-0.939199;88.9738;88.35646;178.0622;2019/08/06 14:06:22;S
 ;12;91;5;43.95947;52;98.90606;71.4856;0;0;98.90606;71.4856;0.01951329;0.01646434;-0.8405349;88.67035;88.87814;178.2602;2019/08/06 14:06:22;S
 ;12;92;5;43.99316;52;98.72066;71.4856;-0.1854019;0;98.90606;71.4856;0.01585455;0.03207497;-1.05262;89.13747;88.25484;178.0531;2019/08/06 14:06:23;S
 ;12;93;5;44.32959;53;57.10189;72.06288;0;0;57.10189;72.06288;0.01402518;0.02780644;-1.04701;89.23281;88.47884;178.2963;2019/08/06 14:06:23;S
 ;12;94;5;45.90967;54;138.7379;73.025;0;0;138.7379;73.025;0.01500084;0.02756252;-1.012862;89.15179;88.44139;178.2253;2019/08/06 14:06:24;S
 ;12;95;5;45.94336;54;138.5014;73.025;-0.2364502;0;138.7379;73.025;0.01463497;0.02280616;-0.9089534;89.07785;88.5629;178.2923;2019/08/06 14:06:24;S
 ;12;96;5;45.97705;54;138.2134;73.025;-0.2880249;0;138.7379;73.025;0.01487888;0.02731861;-1.023472;89.1674;88.47118;178.259;2019/08/06 14:06:24;S
 ;12;97;5;46.31348;55;101.0227;72.44772;0;0;101.0227;72.44772;0.01158602;0.02683077;-0.9404185;89.29443;88.36588;178.22;2019/08/06 14:06:25;S
 ;12;98;5;46.34717;55;100.7822;72.44772;-0.2405319;0;101.0227;72.44772;0.01426909;0.02987972;-0.9810306;89.16707;88.25564;178.0668;2019/08/06 14:06:25;S
 ;12;99;5;46.71729;56;98.23257;114.0114;0;0;98.23257;114.0114;0.01487888;0.0354898;-1.002251;89.15001;87.97221;177.801;2019/08/06 14:06:25;S
 ;12;100;5;46.75098;56;98.00971;114.0114;-0.2228622;0;98.23257;114.0114;0.02134266;0.02451357;-1.027619;88.81052;88.63377;178.1883;2019/08/06 14:06:25;S
 ;12;101;5;48.29736;57;143.1636;75.04546;0;0;143.1636;75.04546;0.01573259;0.02524532;-0.9288325;89.02997;88.44332;178.1657;2019/08/06 14:06:27;S
 ;12;102;5;48.33105;57;143.0166;75.04546;-0.1470642;0;143.1636;75.04546;0.01573259;0.02512336;-0.9796891;89.08028;88.5312;178.267;2019/08/06 14:06:27;S
 ;12;103;5;48.73438;58;97.99568;74.37196;0;0;97.99568;74.37196;0.01475693;0.0250014;-0.9795671;89.13719;88.53812;178.3024;2019/08/06 14:06:27;S
 ;12;104;5;48.76807;58;98.04015;74.23392;0.04447174;-0.1380386;97.99568;74.37196;0.01500084;0.02573315;-0.9804208;89.12372;88.49667;178.2599;2019/08/06 14:06:27;S
 ;12;105;5;49.0376;59;99.86818;110.6439;0;0;99.86818;110.6439;0.0136593;0.03853875;-1.084085;89.27857;87.96418;177.8401;2019/08/06 14:06:28;S
 ;12;106;5;49.07129;59;99.54549;110.6439;-0.3226929;0;99.86818;110.6439;0.02170854;0.0287821;-0.9213931;88.65098;88.2113;177.7594;2019/08/06 14:06:28;S
 ;12;107;5;50.92139;60;60.22878;70.6197;0;0;60.22878;70.6197;0.01463497;0.02963581;-1.010544;89.17063;88.32037;178.1266;2019/08/06 14:06:29;S
 ;12;108;5;50.95459;60;60.22878;70.6197;0;0;60.22878;70.6197;0.01744;0.02853819;-0.9929825;88.99421;88.35403;178.0709;2019/08/06 14:06:29;S
 ;12;109;5;51.35791;61;99.96439;74.08334;0;0;99.96439;74.08334;0.01683021;0.02707469;-0.971274;89.00766;88.4035;178.1201;2019/08/06 14:06:30;S
 ;12;110;5;51.3916;61;99.96439;74.08334;0;0;99.96439;74.08334;0.01524476;0.02451357;-0.9820063;89.11088;88.57021;178.3162;2019/08/06 14:06:30;S
