ID;StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;AccelerationX,AccelerationY;AccelerationZ;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;0;16;1.142578;0;60.325;72.2553;0;0;60.325;72.2553;0.005975945;0.02768448;-0.9834698;89.65199;88.38759;178.3504;2019/08/07 14:45:05;C
 ;12;1;16;1.445313;1;97.94393;72.06288;0;0;97.94393;72.06288;0.01000056;0.02609903;-0.9659079;89.40702;88.45231;178.3426;2019/08/07 14:45:05;C
 ;12;2;16;1.478516;1;97.79962;72.06288;-0.14431;0;97.94393;72.06288;0.00878098;0.01975721;-0.9989585;89.49647;88.867;178.7601;2019/08/07 14:45:05;C
 ;12;3;16;1.512695;1;97.84772;72.06288;0.04810333;0;97.94393;72.06288;0.00878098;0.02317203;-0.9635906;89.47803;88.62249;178.5269;2019/08/07 14:45:05;C
 ;12;4;16;1.74707;2;94.67273;33.35525;0;0;94.67273;33.35525;0.006463777;0.01829371;-0.9032214;89.59006;88.83973;178.7693;2019/08/07 14:45:05;C
 ;12;5;16;1.78125;2;94.67273;33.28939;0;-0.06585693;94.67273;33.35525;0.01719609;0.02670881;-0.9967632;89.01199;88.46532;178.1747;2019/08/07 14:45:06;C
 ;12;6;16;3.428711;3;138.9303;76.48864;0;0;138.9303;76.48864;0.01158602;0.0250014;-1.022009;89.35069;88.59874;178.4554;2019/08/07 14:45:07;C
 ;12;7;16;3.461914;3;138.9303;76.39225;0;-0.09638977;138.9303;76.48864;0.005610071;0.02085483;-0.9945679;89.67688;88.79877;178.756;2019/08/07 14:45:07;C
 ;12;8;16;3.764648;4;98.425;76.2;0;0;98.425;76.2;0.006463777;0.02548923;-1.006154;89.63203;88.54884;178.5029;2019/08/07 14:45:08;C
 ;12;9;16;4.235352;5;100.253;38.1;0;0;100.253;38.1;0.005732029;0.01926937;-0.9959095;89.67029;88.89156;178.8436;2019/08/07 14:45:08;C
 ;12;10;16;4.268555;5;100.253;38.1;0;0;100.253;38.1;0.01256168;0.02939189;-0.985909;89.27034;88.29254;178.143;2019/08/07 14:45:08;C
 ;12;11;16;5.81543;6;133.2538;73.79469;0;0;133.2538;73.79469;0.01195189;0.02061091;-1.006764;89.31998;88.82726;178.6442;2019/08/07 14:45:10;C
 ;12;12;16;5.848633;6;133.2538;73.79469;0;0;133.2538;73.79469;0.001097623;0.02512336;-0.9913971;89.93658;88.54835;178.5469;2019/08/07 14:45:10;C
 ;12;13;16;6.049805;7;98.90606;75.71893;0;0;98.90606;75.71893;0.009268813;0.02609903;-0.9766401;89.45644;88.4693;178.3756;2019/08/07 14:45:10;C
 ;12;14;16;6.352539;8;103.0432;32.61591;0;0;103.0432;32.61591;0.002561119;0.02158658;-0.9415162;89.84418;88.68658;178.6774;2019/08/07 14:45:10;C
 ;12;15;16;6.386719;8;102.8032;32.5197;-0.2399292;-0.09621429;103.0432;32.61591;0.006097903;0.02817231;-0.9934704;89.64846;88.37569;178.3381;2019/08/07 14:45:10;C
 ;12;16;16;7.898438;9;60.99849;74.94924;0;0;60.99849;74.94924;0.006707693;0.02414769;-1.041034;89.63093;88.67123;178.621;2019/08/07 14:45:12;C
 ;12;17;16;7.932617;9;60.77003;74.72078;-0.2284546;-0.2284622;60.99849;74.94924;0.007805316;0.01329343;-0.9839576;89.54555;89.22599;179.1023;2019/08/07 14:45:12;C
 ;12;18;16;7.96582;9;60.61364;74.43501;-0.1563911;-0.2857666;60.99849;74.94924;0.01012252;0.03158714;-0.994324;89.41702;88.18056;178.0893;2019/08/07 14:45:12;C
 ;12;19;16;8.268555;10;98.52122;76.2;0;0;98.52122;76.2;0.01292755;0.02805035;-0.9178563;89.19344;88.24971;178.0727;2019/08/07 14:45:12;C
 ;12;20;16;8.301758;10;98.32878;75.88043;-0.1924362;-0.3195648;98.52122;76.2;0.006829652;0.01975721;-0.9627369;89.59363;88.82437;178.7562;2019/08/07 14:45:12;C
 ;12;21;16;8.537109;11;134.2159;70.6197;0;0;134.2159;70.6197;0.01268364;0.02597707;-0.9504191;89.23569;88.4345;178.2578;2019/08/07 14:45:12;C
 ;12;22;16;10.11719;12;138.9784;76.53674;0;0;138.9784;76.53674;0.01122014;0.02146462;-0.9840795;89.34691;88.75054;178.5901;2019/08/07 14:45:14;C
 ;12;23;16;10.15137;12;139.0265;76.48864;0.04811096;-0.04810333;138.9784;76.53674;0.003902658;0.02146462;-0.9906653;89.77434;88.75878;178.7384;2019/08/07 14:45:14;C
 ;12;24;16;10.4873;13;97.60989;75.3849;0;0;97.60989;75.3849;0.01439105;0.01975721;-1.070426;89.22987;88.94269;178.6918;2019/08/07 14:45:14;C
 ;12;25;16;10.79004;14;141.047;76.00758;0;0;141.047;76.00758;0.008659022;0.02219637;-0.9894457;89.49872;88.71494;178.6206;2019/08/07 14:45:15;C
 ;12;26;16;10.82324;14;141.047;76.00758;0;0;141.047;76.00758;0.006707693;0.02244028;-1.010544;89.61978;88.72791;178.6722;2019/08/07 14:45:15;C
 ;12;27;16;12.30273;15;135.6591;75.52651;0;0;135.6591;75.52651;0.005975945;0.02134266;-0.9978608;89.65694;88.77473;178.7276;2019/08/07 14:45:16;C
 ;12;28;16;12.33594;15;135.6591;75.31271;0;-0.2137985;135.6591;75.52651;0.009268813;0.02170854;-0.9942021;89.46598;88.74918;178.6399;2019/08/07 14:45:16;C
 ;12;29;16;12.37012;15;134.3078;75.33409;-1.351257;0.02137756;135.6591;75.52651;0.007805316;0.02097679;-0.9942021;89.55029;88.79132;178.7103;2019/08/07 14:45:16;C
 ;12;30;16;12.60547;16;99.67576;75.33409;0;0;99.67576;75.33409;0.01158602;0.01951329;-0.9829819;89.32484;88.86284;178.6775;2019/08/07 14:45:16;C
 ;12;31;16;12.63867;16;99.53143;75.18977;-0.1443253;-0.1443176;99.67576;75.33409;0.00878098;0.020367;-0.9952997;89.49462;88.82775;178.7233;2019/08/07 14:45:16;C
 ;12;32;16;12.87402;17;139.4114;73.31364;0;0;139.4114;73.31364;0.008659022;0.02158658;-0.9854211;89.49666;88.74512;178.6478;2019/08/07 14:45:17;C
 ;12;33;16;12.9082;17;139.4114;73.0731;0;-0.2405319;139.4114;73.31364;0.005610071;0.02475749;-0.9923728;89.6762;88.57091;178.5347;2019/08/07 14:45:17;C
 ;12;34;16;14.4541;18;95.73106;116.3205;0;0;95.73106;116.3205;0.007683358;0.02426965;-1.015911;89.5668;88.63152;178.5645;2019/08/07 14:45:18;C
 ;12;35;16;14.48828;18;95.78936;115.9152;0.0582962;-0.4052505;95.73106;116.3205;0.006707693;0.0226842;-0.9882261;89.61121;88.68507;178.6288;2019/08/07 14:45:18;C
 ;12;36;16;14.72363;19;97.07803;75.52651;0;0;97.07803;75.52651;0.008293148;0.02426965;-0.9889579;89.51968;88.59425;178.5144;2019/08/07 14:45:18;C
 ;12;37;16;14.75684;19;96.8856;75.26845;-0.1924286;-0.2580643;97.07803;75.52651;0.009512729;0.01987916;-0.9937143;89.45164;88.854;178.7296;2019/08/07 14:45:19;C
 ;12;38;16;15.02637;20;137.4871;73.40984;0;0;137.4871;73.40984;0.01158602;0.02158658;-0.9976169;89.33476;88.7605;178.5932;2019/08/07 14:45:19;C
 ;12;39;16;15.05957;20;137.4871;73.21742;0;-0.192421;137.4871;73.40984;0.003536784;0.02244028;-0.9907872;89.79552;88.70254;178.6866;2019/08/07 14:45:19;C
 ;12;40;16;16.60645;21;140.4697;75.71893;0;0;140.4697;75.71893;0.01048839;0.02109874;-0.994446;89.39585;88.78463;178.6426;2019/08/07 14:45:20;C
 ;12;41;16;16.63965;21;140.4697;75.57462;0;-0.1443176;140.4697;75.71893;0.005610071;0.02365986;-0.9940801;89.67674;88.63659;178.5988;2019/08/07 14:45:20;C
 ;12;42;16;16.94238;22;100.6379;75.33409;0;0;100.6379;75.33409;0.009756644;0.02292811;-1.005666;89.44429;88.694;178.5807;2019/08/07 14:45:21;C
 ;12;43;16;16.97559;22;100.5417;75.18977;-0.09621429;-0.1443176;100.6379;75.33409;0.00817119;0.02329399;-0.9879822;89.52627;88.64941;178.5688;2019/08/07 14:45:21;C
 ;12;44;16;17.17773;23;59.36257;72.83228;0;0;59.36257;72.83228;0.006707693;0.02097679;-0.9639565;89.6014;88.7534;178.6912;2019/08/07 14:45:21;C
 ;12;45;16;17.21094;23;59.07488;72.54458;-0.2876892;-0.2876968;59.36257;72.83228;0.004634406;0.02439161;-1.010666;89.73734;88.61749;178.5928;2019/08/07 14:45:21;C
 ;12;46;16;18.79102;24;96.21212;116.8015;0;0;96.21212;116.8015;0.007805316;0.01195189;-0.8401691;89.46777;89.18502;179.0264;2019/08/07 14:45:23;C
 ;12;47;16;19.12793;25;100.7341;71.10076;0;0;100.7341;71.10076;0.009878603;0.02292811;-0.9906653;89.42883;88.67424;178.5564;2019/08/07 14:45:23;C
 ;12;48;16;19.16113;25;100.5963;70.96301;-0.1377411;-0.1377487;100.7341;71.10076;0.002683077;0.02244028;-0.9470044;89.83772;88.64257;178.633;2019/08/07 14:45:23;C
 ;12;49;16;19.39648;26;100.0606;112.5682;0;0;100.0606;112.5682;0.006219861;0.02329399;-0.9933484;89.64133;88.65668;178.6097;2019/08/07 14:45:23;C
 ;12;50;16;19.43066;26;100.0606;112.2804;0;-0.2878113;100.0606;112.5682;0.01073231;0.01878154;-0.9844454;89.3755;88.90708;178.7412;2019/08/07 14:45:23;C
 ;12;51;16;20.94336;27;135.4667;74.46819;0;0;135.4667;74.46819;0.009634687;0.02073287;-1.001885;89.44914;88.81455;178.6927;2019/08/07 14:45:25;C
 ;12;52;16;20.97656;27;135.4667;74.46819;0;0;135.4667;74.46819;0.007317483;0.0212207;-0.9922508;89.57756;88.77486;178.7041;2019/08/07 14:45:25;C
 ;12;53;16;21.14551;28;100.6379;77.73939;0;0;100.6379;77.73939;0.006707693;0.02280616;-1.045181;89.63238;88.75001;178.6969;2019/08/07 14:45:25;C
 ;12;54;16;21.17871;28;100.6379;77.59508;0;-0.14431;100.6379;77.73939;0.006951609;0.02183049;-0.9889579;89.59736;88.73547;178.6728;2019/08/07 14:45:25;C
 ;12;55;16;21.44727;29;138.7379;75.30753;0;0;138.7379;75.30753;0.009512729;0.02402574;-0.9967632;89.45336;88.61928;178.515;2019/08/07 14:45:25;C
 ;12;56;16;21.48145;29;138.7379;75.18977;0;-0.1177521;138.7379;75.30753;0.007439442;0.02085483;-0.9909093;89.56994;88.79435;178.7201;2019/08/07 14:45:25;C
 ;12;57;16;21.51465;29;138.6192;75.23788;-0.1186523;0.04810333;138.7379;75.30753;0.005244196;0.02365986;-0.9932264;89.69756;88.63541;178.6024;2019/08/07 14:45:25;C
 ;12;58;16;22.99316;30;99.57954;112.5682;0;0;99.57954;112.5682;0.002926993;0.0279284;-1.08189;89.84503;88.52127;178.5131;2019/08/07 14:45:27;C
 ;12;59;16;23.02734;30;99.48334;112.472;-0.09620667;-0.09620667;99.57954;112.5682;0.01024448;0.01975721;-1.001763;89.4142;88.87019;178.7271;2019/08/07 14:45:27;C
 ;12;60;16;23.2627;31;97.72868;76.27338;0;0;97.72868;76.27338;0.007683358;0.02292811;-0.9985926;89.55927;88.68473;178.6129;2019/08/07 14:45:27;C
 ;12;61;16;23.2959;31;97.6553;76.05568;-0.07337952;-0.2177048;97.72868;76.27338;0.007317483;0.02353791;-0.9918849;89.57743;88.64063;178.5766;2019/08/07 14:45:27;C
 ;12;62;16;23.49805;32;133.9273;75.04546;0;0;133.9273;75.04546;0.0075614;0.01865958;-0.9822502;89.55902;88.91172;178.8256;2019/08/07 14:45:27;C
 ;12;63;16;23.53125;32;133.9273;74.70872;0;-0.3367386;133.9273;75.04546;0.007317483;0.02512336;-0.994446;89.57854;88.55284;178.4927;2019/08/07 14:45:27;C
 ;12;64;16;25.01074;33;97.07803;113.0492;0;0;97.07803;113.0492;0.02085483;0.02365986;-1.066767;88.8803;88.72968;178.3066;2019/08/07 14:45:29;C
 ;12;65;16;25.04492;33;97.07803;112.7883;0;-0.2609329;97.07803;113.0492;0.006585735;0.01634238;-0.9249299;89.5921;88.98778;178.9087;2019/08/07 14:45:29;C
 ;12;66;16;25.24609;34;99.29091;74.85303;0;0;99.29091;74.85303;0.007195525;0.02256224;-1.00469;89.58975;88.71356;178.6497;2019/08/07 14:45:29;C
 ;12;67;16;25.28027;34;99.07116;74.63329;-0.2197495;-0.2197418;99.29091;74.85303;0.009146854;0.02341595;-0.9921288;89.47192;88.64803;178.5485;2019/08/07 14:45:29;C
 ;12;68;16;25.78418;35;97.84772;115.1659;0;0;97.84772;115.1659;0.01634238;0.01536672;-0.7594329;88.76748;88.84107;178.3081;2019/08/07 14:45:30;C
 ;12;69;16;25.81738;35;97.84772;115.1659;0;0;97.84772;115.1659;0.00817119;0.03170909;-1.145308;89.59138;88.41415;178.3623;2019/08/07 14:45:30;C
 ;12;70;16;27.43066;36;135.9477;73.69849;0;0;135.9477;73.69849;0.007317483;0.02024504;-0.9867626;89.57521;88.82468;178.7502;2019/08/07 14:45:31;C
 ;12;71;16;27.7666;37;97.46288;73.12122;0;0;97.46288;73.12122;-0.003536784;0.02317203;-1.061157;90.19092;88.74905;178.7347;2019/08/07 14:45:32;C
 ;12;72;16;27.80078;37;97.17424;72.71301;-0.2886353;-0.4082108;97.46288;73.12122;0.005366154;0.01951329;-1.003105;89.69355;88.88558;178.8439;2019/08/07 14:45:32;C
 ;12;73;16;28.00195;38;101.6;32.13485;0;0;101.6;32.13485;0.01207385;0.03146518;-1.141649;89.39429;88.42134;178.309;2019/08/07 14:45:32;C
 ;12;74;16;28.03613;38;101.4076;31.86391;-0.192421;-0.270937;101.6;32.13485;0.00500028;0.02207441;-0.9584684;89.70117;88.68067;178.6472;2019/08/07 14:45:32;C
 ;12;75;16;29.58203;39;99.77197;37.90757;0;0;99.77197;37.90757;0.0002439161;0.02548923;-0.9409065;89.98515;88.44823;178.4481;2019/08/07 14:45:33;C
 ;12;76;16;29.61523;39;99.53143;37.81136;-0.2405319;-0.09621048;99.77197;37.90757;0.005853987;0.02195245;-0.9454188;89.64532;88.66986;178.6234;2019/08/07 14:45:33;C
 ;12;77;16;29.98535;40;97.17424;75.71893;0;0;97.17424;75.71893;0.01097623;0.02158658;-0.9589562;89.34438;88.71054;178.5534;2019/08/07 14:45:34;C
 ;12;78;16;30.28809;41;97.84772;113.4341;0;0;97.84772;113.4341;0.009024897;0.01987916;-1.010057;89.48817;88.87253;178.7617;2019/08/07 14:45:34;C
 ;12;79;16;31.83496;42;96.69318;113.6265;0;0;96.69318;113.6265;0.007683358;0.02658686;-0.9815184;89.55166;88.44843;178.3848;2019/08/07 14:45:36;C
 ;12;80;16;31.86816;42;96.69318;113.4791;0;-0.1474152;96.69318;113.6265;0.01182993;0.02170854;-0.9844454;89.31168;88.73683;178.5614;2019/08/07 14:45:36;C
 ;12;81;16;32.07031;43;98.04015;73.40984;0;0;98.04015;73.40984;0.008415106;0.01865958;-1.004568;89.52013;88.93591;178.8328;2019/08/07 14:45:36;C
 ;12;82;16;32.10352;43;97.94393;73.06548;-0.09622192;-0.344368;98.04015;73.40984;0.0075614;0.02548923;-0.994446;89.56449;88.53178;178.4685;2019/08/07 14:45:36;C
 ;12;83;16;32.50684;44;96.98181;113.9152;0;0;96.98181;113.9152;0.005488113;0.02768448;-1.071524;89.70664;88.52002;178.4913;2019/08/07 14:45:36;C
 ;12;84;16;32.54102;44;96.78939;113.6697;-0.192421;-0.2454681;96.98181;113.9152;0.01061035;0.02512336;-1.036156;89.41348;88.61111;178.4923;2019/08/07 14:45:36;C
 ;12;85;16;34.05371;45;60.80606;75.14166;0;0;60.80606;75.14166;0.009146854;0.01780588;-0.9894457;89.47044;88.96907;178.8409;2019/08/07 14:45:38;C
 ;12;86;16;34.32227;46;101.0227;74.76567;0;0;101.0227;74.76567;0.008902938;0.02207441;-0.9872505;89.48345;88.71916;178.6189;2019/08/07 14:45:38;C
 ;12;87;16;34.625;47;98.80984;115.3583;0;0;98.80984;115.3583;0.01036644;0.03012364;-1.081036;89.4508;88.40391;178.3119;2019/08/07 14:45:38;C
 ;12;88;16;34.6582;47;98.61742;115.2621;-0.192421;-0.09620667;98.80984;115.3583;0.01304951;0.02853819;-1.034936;89.27786;88.4206;178.2632;2019/08/07 14:45:38;C
 ;12;89;16;36.1709;48;100.1568;40.12046;0;0;100.1568;40.12046;0.008293148;0.02987972;-1.083597;89.56166;88.42054;178.3609;2019/08/07 14:45:40;C
 ;12;90;16;36.20508;48;100.0606;40.12046;-0.09620667;0;100.1568;40.12046;0.005244196;0.02475749;-1.031887;89.70889;88.62561;178.5953;2019/08/07 14:45:40;C
 ;12;91;16;36.50781;49;99.48334;75.52651;0;0;99.48334;75.52651;0.008293148;0.01695217;-1.037863;89.54224;89.06425;178.9583;2019/08/07 14:45:40;C
 ;12;92;16;36.54102;49;99.24506;75.43031;-0.2382813;-0.09620667;99.48334;75.52651;0.006707693;0.02683077;-0.9962754;89.61438;88.45737;178.4098;2019/08/07 14:45:40;C
 ;12;93;16;36.77637;50;141.5247;72.05951;0;0;141.5247;72.05951;0.007073568;0.02548923;-1.000788;89.59517;88.54107;178.486;2019/08/07 14:45:41;C
 ;12;94;16;36.80957;50;141.528;71.82235;0.003372192;-0.2371597;141.5247;72.05951;0.007683358;0.02134266;-0.9888359;89.55492;88.76357;178.6858;2019/08/07 14:45:41;C
 ;12;95;16;38.25586;51;54.55227;74.12288;0;0;54.55227;74.12288;0.005975945;0.01792783;-0.9888359;89.65379;88.96134;178.9051;2019/08/07 14:45:42;C
 ;12;96;16;38.28906;51;54.55227;73.8428;0;-0.2800751;54.55227;74.12288;0.01036644;0.02244028;-0.9945679;89.40297;88.70753;178.5762;2019/08/07 14:45:42;C
 ;12;97;16;38.32324;51;54.55227;73.8428;0;0;54.55227;74.12288;0.006707693;0.02134266;-0.9927386;89.61296;88.76842;178.709;2019/08/07 14:45:42;C
 ;12;98;16;38.5918;52;100.3492;76.10378;0;0;100.3492;76.10378;0.01219581;0.02622098;-0.9763962;89.28463;88.46181;178.3036;2019/08/07 14:45:42;C
