ID;StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;AccelerationX,AccelerationY;AccelerationZ;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;0;13;1.378906;0;99.37681;114.6745;0;0;99.37681;114.6745;0.08646826;0.01597651;-0.8866351;84.43079;88.97255;174.3362;2019/08/07 13:13:28;S
 ;12;1;13;1.412109;0;99.38712;114.6848;0.01030731;0.01030731;99.37681;114.6745;0.0075614;0.03512392;-1.161041;89.62703;88.26724;178.2276;2019/08/07 13:13:28;S
 ;12;2;13;1.446289;0;99.38712;114.6848;0;0;99.37681;114.6745;0.09317596;0.0424414;-1.047254;84.91982;87.68839;174.4161;2019/08/07 13:13:28;S
 ;12;3;13;1.782227;1;99.67576;76.00758;0;0;99.67576;76.00758;0.1848884;0.09085875;-0.7869954;76.86347;83.58741;165.3311;2019/08/07 13:13:29;S
 ;12;4;13;1.816406;1;99.57954;75.71503;-0.09621429;-0.2925491;99.67576;76.00758;0.08768784;0.01463497;-0.9115145;84.50574;89.08437;174.4295;2019/08/07 13:13:29;S
 ;12;5;13;1.849609;1;99.48334;75.42476;-0.09620667;-0.2902679;99.67576;76.00758;0.03036756;0.01073231;-1.035668;88.32056;89.40654;178.2187;2019/08/07 13:13:29;S
 ;12;6;13;2.185547;2;139.4114;72.64015;0;0;139.4114;72.64015;0.183181;-0.02402574;-0.7476029;76.23921;91.78783;166.119;2019/08/07 13:13:29;S
 ;12;7;13;2.219727;2;139.4114;72.54394;0;-0.09621429;139.4114;72.64015;0.04195357;0.08280952;-1.231654;88.05349;86.15576;175.6897;2019/08/07 13:13:29;S
 ;12;8;13;4.102539;3;57.9197;75.71893;0;0;57.9197;75.71893;0.3035536;0.06354015;-0.7922395;69.09652;85.7169;158.6215;2019/08/07 13:13:31;S
 ;12;9;13;4.135742;3;57.67916;75.71893;-0.2405319;0;57.9197;75.71893;0.05975945;0.006097903;-1.030302;86.68051;89.66146;176.6633;2019/08/07 13:13:31;S
 ;12;10;13;4.169922;3;57.72727;75.71893;0.04810715;0;57.9197;75.71893;0.1461058;0.05561287;-1.032253;81.95534;86.94653;171.3882;2019/08/07 13:13:31;S
 ;12;11;13;4.505859;4;97.6553;73.50607;0;0;97.6553;73.50607;0.308188;0.01048839;-0.7740678;68.29227;89.27876;158.2791;2019/08/07 13:13:31;S
 ;12;12;13;4.539063;4;97.6553;73.50607;0;0;97.6553;73.50607;0.05085651;0.03170909;-1.089207;87.32785;88.33428;176.8505;2019/08/07 13:13:31;S
 ;12;13;13;4.875977;5;139.4114;75.23788;0;0;139.4114;75.23788;0.2748935;-0.1090305;-0.6507682;67.38303;98.77361;155.5617;2019/08/07 13:13:32;S
 ;12;14;13;4.90918;5;139.3152;74.90794;-0.09620667;-0.3299408;139.4114;75.23788;0.01414714;0.07683358;-1.333489;89.39317;86.70253;176.647;2019/08/07 13:13:32;S
 ;12;15;13;6.59082;6;99.19469;34.54015;0;0;99.19469;34.54015;0.2358669;0.1098842;-0.9873725;76.64425;83.82214;165.2362;2019/08/07 13:13:33;S
 ;12;16;13;6.624023;6;98.9727;34.31815;-0.2219925;-0.2219963;99.19469;34.54015;0.154033;-0.02170854;-0.8226072;79.3978;91.48586;169.2918;2019/08/07 13:13:34;S
 ;12;17;13;6.658203;6;98.68364;34.02909;-0.2890625;-0.2890587;99.19469;34.54015;0.08622435;0.03683133;-1.046766;85.29395;87.99162;174.8815;2019/08/07 13:13:34;S
 ;12;18;13;6.994141;7;97.27045;74.27576;0;0;97.27045;74.27576;0.22111;0.1053718;-0.6639397;71.79341;81.43694;159.7505;2019/08/07 13:13:34;S
 ;12;19;13;7.027344;7;97.27045;74.27576;0;0;97.27045;74.27576;0.06500365;0.02622098;-1.136405;86.72704;88.68037;176.4705;2019/08/07 13:13:34;S
 ;12;20;13;7.733398;8;98.425;33.00076;0;0;98.425;33.00076;0.2494042;0.0567105;-0.7722384;72.14648;86.00253;161.6748;2019/08/07 13:13:35;S
 ;12;21;13;7.767578;8;98.425;33.00076;0;0;98.425;33.00076;0.1156162;0.08598043;-1.108233;84.06188;85.58753;172.5925;2019/08/07 13:13:35;S
 ;12;22;13;9.515625;9;57.9197;74.27576;0;0;57.9197;74.27576;0.04780756;0.007927273;-0.9477361;87.11232;89.52136;177.0728;2019/08/07 13:13:36;S
 ;12;23;13;9.549805;9;57.9197;74.27576;0;0;57.9197;74.27576;0.1152504;0.02853819;-1.106403;84.0551;88.5304;173.8749;2019/08/07 13:13:36;S
 ;12;24;13;9.885742;10;98.71364;75.91136;0;0;98.71364;75.91136;0.08976113;-0.04268532;-1.03957;85.0692;92.34256;174.5385;2019/08/07 13:13:37;S
 ;12;25;13;9.919922;10;98.71364;75.91136;0;0;98.71364;75.91136;0.09463945;0.03719721;-1.123478;85.18751;88.11037;174.8282;2019/08/07 13:13:37;S
 ;12;26;13;10.28906;11;58.59318;76.39243;0;0;58.59318;76.39243;0.06463777;0.02683077;-1.006276;86.32597;88.47579;176.0215;2019/08/07 13:13:37;S
 ;12;27;13;10.32324;11;58.49697;76.19079;-0.09621429;-0.2016373;58.59318;76.39243;0.1269583;0.02609903;-1.084085;83.32236;88.63023;173.1821;2019/08/07 13:13:37;S
 ;12;28;13;10.35645;11;58.83288;76.25993;0.3359108;0.06913757;58.59318;76.39243;0.2350132;0.05658854;-1.024082;77.09419;86.91714;166.7187;2019/08/07 13:13:37;S
 ;12;29;13;11.87012;12;99.67576;34.44394;0;0;99.67576;34.44394;0.1281779;0.001829371;-0.8434619;81.35909;89.87714;171.3582;2019/08/07 13:13:39;S
 ;12;30;13;11.90332;12;99.67576;34.44394;0;0;99.67576;34.44394;0.07244308;0.0543933;-1.107989;86.26366;87.19547;175.3258;2019/08/07 13:13:39;S
 ;12;31;13;12.30762;13;100.1568;76.9697;0;0;100.1568;76.9697;0.2090361;0.07585791;-0.7917517;75.27487;84.70745;164.3118;2019/08/07 13:13:39;S
 ;12;32;13;12.34082;13;100.0606;76.9697;-0.09620667;0;100.1568;76.9697;0.06634519;-0.0006097903;-1.021643;86.28445;90.03412;176.2843;2019/08/07 13:13:39;S
 ;12;33;13;12.37402;13;99.98837;76.9697;-0.07223511;0;100.1568;76.9697;0.0831754;-0.01024448;-1.026887;85.36951;90.56971;175.3344;2019/08/07 13:13:39;S
 ;12;34;13;12.64355;14;59.74773;76.39243;0;0;59.74773;76.39243;0.3233108;0.08939526;-0.7758971;67.51267;83.92931;156.6198;2019/08/07 13:13:40;S
 ;12;35;13;12.67676;14;59.74773;76.39243;0;0;59.74773;76.39243;0.02622098;0.002439161;-1.011154;88.51456;89.86183;178.5081;2019/08/07 13:13:40;S
 ;12;36;13;12.71094;14;59.74773;76.39243;0;0;59.74773;76.39243;0.1213483;0.02390378;-1.052742;83.42628;88.7078;173.2994;2019/08/07 13:13:40;S
 ;12;37;13;14.45996;15;56.18788;75.81515;0;0;56.18788;75.81515;0.06573539;0.02987972;-0.9706641;86.12756;88.24085;175.7456;2019/08/07 13:13:41;S
 ;12;38;13;14.49316;15;56.28409;75.81515;0.09621048;0;56.18788;75.81515;0.1845225;0.04414882;-0.9962754;79.51707;87.50504;169.2177;2019/08/07 13:13:41;S
 ;12;39;13;14.86328;16;102.4659;75.14166;0;0;102.4659;75.14166;0.319774;0.1311049;-0.6680862;64.84132;79.96215;152.6471;2019/08/07 13:13:42;S
 ;12;40;13;14.89648;16;102.4659;75.14166;0;0;102.4659;75.14166;0.04341707;-0.004878322;-1.049571;87.63125;90.26608;177.6163;2019/08/07 13:13:42;S
 ;12;41;13;14.93066;16;102.4659;75.14166;0;0;102.4659;75.14166;0.1145186;0.02073287;-1.022984;83.61388;88.84615;173.5096;2019/08/07 13:13:42;S
 ;12;42;13;15.2666;17;138.2568;74.46819;0;0;138.2568;74.46819;0.2417209;0.02365986;-0.7365047;71.83891;88.25172;161.7491;2019/08/07 13:13:42;S
 ;12;43;13;15.30078;17;138.2568;74.46819;0;0;138.2568;74.46819;0.0907368;0.03268476;-1.118233;85.36298;88.33126;175.0706;2019/08/07 13:13:42;S
 ;12;44;13;16.91504;18;98.23257;113.5303;0;0;98.23257;113.5303;0.02487944;0.09220029;-1.240801;88.85447;85.75117;175.5988;2019/08/07 13:13:44;S
 ;12;45;13;16.94824;18;98.23257;113.5303;0;0;98.23257;113.5303;0.06158882;0.05353959;-1.169334;86.98817;87.38208;176.0079;2019/08/07 13:13:44;S
 ;12;46;13;16.98242;18;98.61538;113.5303;0.3828049;0;98.23257;113.5303;0.1359832;-0.005975945;-0.950907;81.86182;90.35644;171.8539;2019/08/07 13:13:44;S
 ;12;47;13;17.21777;19;98.23257;77.06591;0;0;98.23257;77.06591;0.2947726;0.08902938;-0.828949;70.5282;84.22175;159.6218;2019/08/07 13:13:44;S
 ;12;48;13;17.25098;19;98.03672;76.87006;-0.1958542;-0.1958542;98.23257;77.06591;0.1051278;0.04292924;-0.9498094;83.69042;87.4278;173.1823;2019/08/07 13:13:44;S
 ;12;49;13;17.28516;19;97.7445;76.57783;-0.2922211;-0.2922287;98.23257;77.06591;0.05378351;-0.01390322;-1.050059;87.06815;90.75758;176.9716;2019/08/07 13:13:44;S
 ;12;50;13;17.55371;20;59.65151;73.21742;0;0;59.65151;73.21742;0.2422087;0.09939582;-0.8816348;74.73048;83.7956;163.4607;2019/08/07 13:13:44;S
 ;12;51;13;17.58789;20;59.44726;73.01317;-0.2042503;-0.2042542;59.65151;73.21742;0.05036868;0.004146574;-0.9395649;86.93142;89.7475;176.921;2019/08/07 13:13:44;S
 ;12;52;13;17.62109;20;59.26666;72.72362;-0.1805992;-0.2895508;59.65151;73.21742;0.1501304;0.07158938;-1.089085;82.16794;86.27428;171.3168;2019/08/07 13:13:45;S
 ;12;53;13;19.23535;21;99.57954;34.1553;0;0;99.57954;34.1553;0.1108599;0.0075614;-0.8474866;82.54774;89.49313;172.5303;2019/08/07 13:13:46;S
 ;12;54;13;19.26855;21;99.57954;34.1553;0;0;99.57954;34.1553;0.08890743;0.04975889;-1.088964;85.33733;87.39242;174.6549;2019/08/07 13:13:46;S
 ;12;55;13;19.57129;22;99.00227;72.83257;0;0;99.00227;72.83257;0.1575698;0.02048895;-0.9511509;80.59582;88.78255;170.5159;2019/08/07 13:13:46;S
 ;12;56;13;19.60547;22;99.00227;72.73636;0;-0.09621429;99.00227;72.83257;0.1225678;0.06012532;-1.006886;83.07177;86.60767;172.2785;2019/08/07 13:13:46;S
 ;12;57;13;19.63867;22;99.00227;72.73636;0;0;99.00227;72.83257;0.1322025;0.0793947;-1.020911;82.64352;85.58981;171.4103;2019/08/07 13:13:47;S
 ;12;58;13;19.9082;23;57.63106;72.44772;0;0;57.63106;72.44772;0.5338104;0.1792783;-0.6217422;50.47869;77.65949;137.8329;2019/08/07 13:13:47;S
 ;12;59;13;19.94141;23;57.53485;72.23772;-0.09621429;-0.2099991;57.63106;72.44772;0.03451413;0.01573259;-1.031887;88.08453;89.127;177.8948;2019/08/07 13:13:47;S
 ;12;60;13;19.97461;23;57.53485;72.2553;0;0.01757813;57.63106;72.44772;0.1609847;0.04585623;-1.01652;81.00989;87.44883;170.6492;2019/08/07 13:13:47;S
 ;12;61;13;21.75684;24;54.84091;75.43031;0;0;54.84091;75.43031;0.1264705;0.008537063;-0.9255397;82.21932;89.47639;172.2015;2019/08/07 13:13:49;S
 ;12;62;13;21.79102;24;54.84091;75.43031;0;0;54.84091;75.43031;0.107689;0.03658742;-0.9935923;83.81838;87.90339;173.4699;2019/08/07 13:13:49;S
 ;12;63;13;21.82422;24;55.16137;75.43031;0.3204613;0;54.84091;75.43031;0.1668386;0.03817287;-1.01152;80.64058;87.86757;170.3964;2019/08/07 13:13:49;S
 ;12;64;13;22.16113;25;102.7545;74.75681;0;0;102.7545;74.75681;0.2535508;0.04646602;-0.8718781;73.80682;87.07049;163.5295;2019/08/07 13:13:49;S
 ;12;65;13;22.19434;25;102.395;74.56439;-0.3595886;-0.192421;102.7545;74.75681;0.08561456;0.005732029;-1.047742;85.32861;89.68758;175.3181;2019/08/07 13:13:49;S
 ;12;66;13;22.49707;26;55.89924;73.40984;0;0;55.89924;73.40984;0.3190423;0.09122463;-0.7451637;66.97558;83.57889;155.9962;2019/08/07 13:13:49;S
 ;12;67;13;22.53027;26;55.78275;73.29336;-0.1164894;-0.1164856;55.89924;73.40984;0.168668;0.05353959;-1.022009;80.64122;87.04115;170.1766;2019/08/07 13:13:49;S
 ;12;68;13;24.17871;27;99.19469;114.1076;0;0;99.19469;114.1076;0.03609959;0.04829539;-1.146162;88.1976;87.58836;176.9886;2019/08/07 13:13:51;S
 ;12;69;13;24.21191;27;99.19469;114.1076;0;0;99.19469;114.1076;0.1348856;0.0302456;-1.027253;82.52265;88.32786;172.3359;2019/08/07 13:13:51;S
 ;12;70;13;24.51465;28;98.23257;71.4856;0;0;98.23257;71.4856;0.2309886;0.03292868;-0.9107828;75.77787;87.9929;165.631;2019/08/07 13:13:51;S
 ;12;71;13;24.54883;28;98.23257;71.4856;0;0;98.23257;71.4856;0.1430568;0.03195301;-1.033594;82.12363;88.24599;171.9283;2019/08/07 13:13:51;S
 ;12;72;13;24.81836;29;97.36666;119.4955;0;0;97.36666;119.4955;0.1762294;-0.02805035;-1.003837;80.04665;91.57651;169.9201;2019/08/07 13:13:52;S
 ;12;73;13;24.85156;29;97.36666;119.4955;0;0;97.36666;119.4955;0.05549092;0.07256505;-1.249948;87.46231;86.68071;175.82;2019/08/07 13:13:52;S
 ;12;74;13;26.56641;30;57.53485;74.27576;0;0;57.53485;74.27576;0.04292924;0.01000056;-0.9381014;87.38001;89.38985;177.3099;2019/08/07 13:13:53;S
 ;12;75;13;26.93652;31;98.23257;73.31364;0;0;98.23257;73.31364;0.1053718;0.01073231;-0.9523705;83.68678;89.35827;173.654;2019/08/07 13:13:54;S
 ;12;76;13;26.9707;31;98.23257;73.31364;0;0;98.23257;73.31364;0.1102501;0.02536728;-1.062743;84.07893;88.63992;173.9236;2019/08/07 13:13:54;S
 ;12;77;13;27.27246;32;96.21212;33.38561;0;0;96.21212;33.38561;0.1275681;0.007317483;-0.7313825;80.10645;89.4353;170.09;2019/08/07 13:13:54;S
 ;12;78;13;27.30664;32;96.4952;33.57433;0.2830811;0.1887207;96.21212;33.38561;0.1356174;0.07171134;-1.180188;83.45676;86.54551;172.5938;2019/08/07 13:13:54;S
 ;12;79;13;29.15625;33;97.27045;32.80833;0;0;97.27045;32.80833;0.1957427;0.007805316;-0.8118747;76.44531;89.46452;166.4343;2019/08/07 13:13:56;S
 ;12;80;13;29.19043;33;97.27045;32.80833;0;0;97.27045;32.80833;0.1341539;0.04683189;-1.093598;83.01269;87.5661;172.5969;2019/08/07 13:13:56;S
 ;12;81;13;29.56055;34;99.29091;76.00758;0;0;99.29091;76.00758;0.1543989;0.03451413;-0.9954216;81.18837;88.03763;170.9691;2019/08/07 13:13:56;S
 ;12;82;13;29.59375;34;99.19469;75.77138;-0.09621429;-0.2361984;99.29091;76.00758;0.1300073;0.02719665;-1.04018;82.87821;88.51383;172.7232;2019/08/07 13:13:57;S
 ;12;83;13;29.93066;35;99.96439;117.8598;0;0;99.96439;117.8598;0.009878603;0.06500365;-1.187628;89.52414;86.8672;176.8312;2019/08/07 13:13:57;S
 ;12;84;13;29.96387;35;99.96439;117.5231;0;-0.3367386;99.96439;117.8598;0.1994014;-0.007439442;-0.9939582;78.65658;90.42045;168.6486;2019/08/07 13:13:57;S
 ;12;85;13;31.57813;36;107.7095;77.59508;0;0;107.7095;77.59508;0.1550087;0.01561063;-0.7449198;78.2477;88.82465;168.1874;2019/08/07 13:13:58;S
 ;12;86;13;31.61133;36;107.7095;77.59508;0;0;107.7095;77.59508;0.1026887;0.03792896;-1.131893;84.81903;88.08862;174.4759;2019/08/07 13:13:59;S
 ;12;87;13;32.45215;37;98.32878;33.48182;0;0;98.32878;33.48182;0.267576;0.04488057;-0.7635794;70.71916;86.82509;160.4389;2019/08/07 13:13:59;S
 ;12;88;13;32.48535;37;98.21963;33.37265;-0.1091537;-0.109169;98.32878;33.48182;0.06122294;0.03183106;-1.143967;86.93774;88.40842;176.5481;2019/08/07 13:13:59;S
 ;12;89;13;32.95703;38;100.8303;74.56439;0;0;100.8303;74.56439;0.186108;0.04792952;-0.9546877;78.98257;87.17892;168.6183;2019/08/07 13:14:00;S
 ;12;90;13;32.99023;38;100.7715;74.40936;-0.058815;-0.1550293;100.8303;74.56439;0.1270803;0.03097735;-0.9520047;82.40067;88.15268;172.1768;2019/08/07 13:14:00;S
 ;12;91;13;33.02344;38;100.7341;74.13144;-0.03739929;-0.2779236;100.8303;74.56439;0.1152504;0.02512336;-1.034326;83.64387;88.61713;173.4939;2019/08/07 13:14:00;S
 ;12;92;13;33.46094;39;99.19469;116.3205;0;0;99.19469;116.3205;0.2387939;0.02548923;-0.7319922;71.94263;88.10393;161.8365;2019/08/07 13:14:00;S
 ;12;93;13;33.49512;39;99.09849;116.0708;-0.09620667;-0.2496719;99.19469;116.3205;0.08037036;0.09878603;-1.190798;86.15198;85.26844;173.8957;2019/08/07 13:14:00;S
 ;12;94;13;33.52832;39;99.09849;115.9837;0;-0.08707428;99.19469;116.3205;0.1436666;0.04975889;-1.087134;82.47967;87.40192;172.0387;2019/08/07 13:14:00;S
 ;12;95;13;33.56152;39;99.09849;116.0318;0;0.04811096;99.19469;116.3205;0.1536672;0.01097623;-0.9576147;80.88412;89.35159;170.8607;2019/08/07 13:14:00;S
 ;12;96;13;35.14258;40;59.26666;73.60227;0;0;59.26666;73.60227;0.1972062;0.04902714;-0.9583465;78.38689;87.13141;168.0282;2019/08/07 13:14:02;S
 ;12;97;13;35.17676;40;58.98722;73.32282;-0.2794456;-0.2794495;59.26666;73.60227;0.1528134;0.01341539;-0.8950502;80.31228;89.15353;170.2747;2019/08/07 13:14:02;S
 ;12;98;13;35.20996;40;58.69812;73.31364;-0.2891006;-0.009185791;59.26666;73.60227;0.1486669;0.04512448;-1.071645;82.1088;87.61167;171.7509;2019/08/07 13:14:02;S
 ;12;99;13;35.24414;40;58.49697;73.31364;-0.201149;0;59.26666;73.60227;0.18623;0.05122238;-1.093476;80.34508;87.35603;169.9829;2019/08/07 13:14:02;S
 ;12;100;13;35.27734;40;58.59318;73.40984;0.09621429;0.09620667;59.26666;73.60227;0.264527;0.05207609;-0.9955436;75.13912;87.10587;164.8471;2019/08/07 13:14:02;S
 ;12;101;13;35.68066;41;99.96439;75.04546;0;0;99.96439;75.04546;0.218183;0.04109986;-0.9161489;76.61738;87.50113;166.3775;2019/08/07 13:14:03;S
 ;12;102;13;35.71484;41;99.73076;74.81182;-0.2336349;-0.2336349;99.96439;75.04546;0.1414713;0.03353847;-1.041278;82.26694;88.17198;172.0512;2019/08/07 13:14:03;S
 ;12;103;13;36.08496;42;138.5455;73.31364;0;0;138.5455;73.31364;0.1473253;0.02756252;-0.9211492;80.91727;88.30761;170.7583;2019/08/07 13:14:03;S
 ;12;104;13;36.11816;42;138.4492;73.03692;-0.09622192;-0.2767181;138.5455;73.31364;0.220866;0.03731916;-0.8960258;76.16444;87.68427;165.9643;2019/08/07 13:14:03;S
 ;12;105;13;36.15234;42;138.4492;72.74783;0;-0.289093;138.5455;73.31364;0.1184213;0.04634406;-1.181042;84.27855;87.76406;173.8544;2019/08/07 13:14:03;S
 ;12;106;13;37.83398;43;99.48334;118.3409;0;0;99.48334;118.3409;0.2153779;-0.03890462;-0.8788297;76.24268;92.46199;166.0155;2019/08/07 13:14:05;S
