ID;StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;AccelerationX,AccelerationY;AccelerationZ;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;0;14;1.30957;0;58.78561;73.69849;0;0;58.78561;73.69849;0.0001219581;0.01524476;-1.034448;89.99324;89.15569;179.1553;2019/08/07 13:56:06;C
 ;12;1;14;1.34375;0;58.78561;73.60227;0;-0.09621429;58.78561;73.69849;0.01195189;0.01975721;-0.9890798;89.30782;88.85573;178.6625;2019/08/07 13:56:06;C
 ;12;2;14;1.780273;1;100.6379;73.89091;0;0;100.6379;73.89091;0.006463777;0.01548867;-0.9761523;89.62066;89.09097;179.015;2019/08/07 13:56:07;C
 ;12;3;14;1.813477;1;100.6379;73.70261;0;-0.1882935;100.6379;73.89091;0.004878322;0.01475693;-0.9957875;89.71934;89.15098;179.1058;2019/08/07 13:56:07;C
 ;12;4;14;1.847656;1;100.6379;73.55645;0;-0.1461639;100.6379;73.89091;0.007927273;0.020367;-0.9854211;89.53918;88.81599;178.7294;2019/08/07 13:56:07;C
 ;12;5;14;2.250977;2;101.4076;114.4924;0;0;101.4076;114.4924;0.008293148;0.02829427;-1.144942;89.58512;88.5844;178.5249;2019/08/07 13:56:07;C
 ;12;6;14;2.28418;2;101.4076;114.3;0;-0.1924362;101.4076;114.4924;0.001951329;0.006463777;-0.9061484;89.87662;89.5913;179.5729;2019/08/07 13:56:07;C
 ;12;7;14;4.131836;3;138.9303;73.79469;0;0;138.9303;73.79469;0.007805316;0.01963525;-0.9710301;89.53955;88.84161;178.7535;2019/08/07 13:56:09;C
 ;12;8;14;4.569336;4;100.7341;73.50607;0;0;100.7341;73.50607;0.007683358;0.01841567;-1.00652;89.5627;88.95184;178.8643;2019/08/07 13:56:10;C
 ;12;9;14;5.341797;5;138.4492;70.52348;0;0;138.4492;70.52348;0.01670825;0.01353735;-1.042498;89.08186;89.25612;178.8183;2019/08/07 13:56:10;C
 ;12;10;14;5.375;5;138.1986;70.52348;-0.2506104;0;138.4492;70.52348;0.003536784;0.02244028;-0.9842015;89.79416;88.69386;178.6778;2019/08/07 13:56:10;C
 ;12;11;14;7.189453;6;96.59697;33.09697;0;0;96.59697;33.09697;0.00878098;0.02048895;-1.049205;89.52058;88.8813;178.7829;2019/08/07 13:56:12;C
 ;12;12;14;7.222656;6;96.59697;33.09697;0;0;96.59697;33.09697;0.006707693;0.02134266;-1.008715;89.61909;88.78793;178.7294;2019/08/07 13:56:12;C
 ;12;13;14;7.726563;7;99.19469;71.00454;0;0;99.19469;71.00454;0.007683358;0.020367;-0.9951777;89.55774;88.8276;178.7469;2019/08/07 13:56:13;C
 ;12;14;14;7.759766;7;99.09849;71.00454;-0.09620667;0;99.19469;71.00454;0.00439049;0.0165863;-0.9823722;89.74396;89.03272;178.9995;2019/08/07 13:56:13;C
 ;12;15;14;8.196289;8;98.32878;34.1553;0;0;98.32878;34.1553;0.001707413;0.01207385;-1.064206;89.90807;89.34998;179.3436;2019/08/07 13:56:13;C
 ;12;16;14;8.230469;8;98.32878;34.1553;0;0;98.32878;34.1553;0.004024616;0.01951329;-0.974201;89.76334;88.85252;178.8283;2019/08/07 13:56:13;C
 ;12;17;14;9.910156;9;55.51439;73.025;0;0;55.51439;73.025;-0.006219861;0.01109818;-1.004447;90.35477;89.36697;179.2742;2019/08/07 13:56:15;C
 ;12;18;14;9.943359;9;55.51439;72.88068;0;-0.1443176;55.51439;73.025;-0.0002439161;0.01304951;-1.011032;90.01382;89.26051;179.2603;2019/08/07 13:56:15;C
 ;12;19;14;10.37988;10;97.55909;77.43902;0;0;97.55909;77.43902;0.002805035;0.01341539;-0.9287106;89.82697;89.17241;179.1544;2019/08/07 13:56:15;C
 ;12;20;14;10.41406;10;97.55909;77.30643;0;-0.1325836;97.55909;77.43902;0.005244196;0.01024448;-0.9752986;89.69193;89.39819;179.3239;2019/08/07 13:56:15;C
 ;12;21;14;10.85059;11;60.325;73.89091;0;0;60.325;73.89091;0.0113421;0.0226842;-0.9883481;89.34268;88.68528;178.5301;2019/08/07 13:56:16;C
 ;12;22;14;12.59766;12;100.5417;29.3447;0;0;100.5417;29.3447;0.01622042;0.01061035;-0.7479688;88.7578;89.18747;178.5155;2019/08/07 13:56:18;C
 ;12;23;14;12.63184;12;100.5417;29.3447;0;0;100.5417;29.3447;0.002926993;0.01243972;-1.016155;89.83497;89.29862;179.2796;2019/08/07 13:56:18;C
 ;12;24;14;13.06836;13;98.80984;74.08334;0;0;98.80984;74.08334;0.008902938;0.01548867;-0.976884;89.47791;89.09167;178.9523;2019/08/07 13:56:18;C
 ;12;25;14;13.10254;13;98.61742;73.70818;-0.192421;-0.3751602;98.80984;74.08334;0.005975945;0.01329343;-0.9757864;89.64914;89.2195;179.1443;2019/08/07 13:56:18;C
 ;12;26;14;13.50488;14;98.32878;38.48485;0;0;98.32878;38.48485;0.02048895;0.01768392;-0.7619939;88.46018;88.67103;177.9658;2019/08/07 13:56:19;C
 ;12;27;14;13.53906;14;98.32878;38.30429;0;-0.1805611;98.32878;38.48485;0.004512448;0.01304951;-0.9839576;89.73726;89.24017;179.1959;2019/08/07 13:56:19;C
 ;12;28;14;15.21875;15;136.3326;75.52651;0;0;136.3326;75.52651;0.001097623;0.01768392;-0.9328572;89.93259;88.91399;178.9118;2019/08/07 13:56:20;C
 ;12;29;14;15.25293;15;136.3326;75.52651;0;0;136.3326;75.52651;0.007073568;0.01073231;-1.000544;89.59496;89.38545;179.2643;2019/08/07 13:56:20;C
 ;12;30;14;15.58887;16;96.50076;72.44772;0;0;96.50076;72.44772;0.004146574;0.01841567;-1.012008;89.76527;88.9575;178.9314;2019/08/07 13:56:21;C
 ;12;31;14;15.62207;16;96.40454;72.11716;-0.09621429;-0.3305664;96.50076;72.44772;0.005732029;0.01219581;-0.9665176;89.66023;89.27707;179.2013;2019/08/07 13:56:21;C
 ;12;32;14;16.09277;17;135.6591;72.15909;0;0;135.6591;72.15909;0.007317483;0.01853763;-0.9617612;89.56416;88.89581;178.8129;2019/08/07 13:56:21;C
 ;12;33;14;16.12598;17;135.6591;71.82716;0;-0.3319244;135.6591;72.15909;0.008415106;0.0128056;-0.9967632;89.51633;89.26397;179.1193;2019/08/07 13:56:21;C
 ;12;34;14;17.77246;18;134.9856;77.25833;0;0;134.9856;77.25833;0.00317091;0.01524476;-0.9820063;89.81501;89.1106;179.0915;2019/08/07 13:56:23;C
 ;12;35;14;17.80664;18;134.9856;76.9152;0;-0.343132;134.9856;77.25833;0.0113421;0.01000056;-0.9996902;89.35001;89.42688;179.1334;2019/08/07 13:56:23;C
 ;12;36;14;17.83984;18;134.8324;76.77727;-0.153183;-0.1379318;134.9856;77.25833;0.006097903;0.02097679;-0.9935923;89.64844;88.79057;178.7406;2019/08/07 13:56:23;C
 ;12;37;14;18.27734;19;96.69318;72.73636;0;0;96.69318;72.73636;0.008659022;0.01695217;-0.9884701;89.49817;89.01751;178.8968;2019/08/07 13:56:23;C
 ;12;38;14;18.31055;19;96.69318;72.6314;0;-0.1049576;96.69318;72.73636;0.007317483;0.0226842;-0.9850553;89.5745;88.68083;178.6139;2019/08/07 13:56:23;C
 ;12;39;14;18.74707;20;95.15379;112.6644;0;0;95.15379;112.6644;0.00817119;0.01829371;-1.044083;89.55167;88.99623;178.9008;2019/08/07 13:56:24;C
 ;12;40;14;20.52734;21;99.09849;112.2795;0;0;99.09849;112.2795;0.00939077;0.01573259;-0.9759084;89.44875;89.07645;178.9244;2019/08/07 13:56:26;C
 ;12;41;14;20.56055;21;98.98416;112.1833;-0.1143265;-0.09621429;99.09849;112.2795;0.0151228;0.01829371;-0.9938362;89.12836;88.94558;178.632;2019/08/07 13:56:26;C
 ;12;42;14;20.93066;22;97.75151;77.45076;0;0;97.75151;77.45076;0.007439442;0.01975721;-1.0003;89.57397;88.86851;178.7908;2019/08/07 13:56:26;C
 ;12;43;14;20.96387;22;97.75151;77.21023;0;-0.2405319;97.75151;77.45076;0.002073287;0.01536672;-0.977128;89.87844;89.09901;179.0909;2019/08/07 13:56:26;C
 ;12;44;14;21.50195;23;136.9099;72.92879;0;0;136.9099;72.92879;0.008659022;0.01439105;-0.9738351;89.49061;89.15339;179.0118;2019/08/07 13:56:27;C
 ;12;45;14;23.18164;24;98.17704;109.3932;0;0;98.17704;109.3932;0.007073568;0.01524476;-0.9389551;89.56843;89.06985;178.9745;2019/08/07 13:56:28;C
 ;12;46;14;23.61914;25;98.04015;70.81212;0;0;98.04015;70.81212;0.01414714;0.01707413;-0.9654199;89.16058;88.98689;178.6842;2019/08/07 13:56:29;C
 ;12;47;14;23.65234;25;98.04015;70.6678;0;-0.1443176;98.04015;70.81212;0.005122238;0.01768392;-0.9942021;89.70485;88.981;178.9391;2019/08/07 13:56:29;C
 ;12;48;14;24.08984;26;97.36666;34.54015;0;0;97.36666;34.54015;0.01317147;0.01439105;-0.9123682;89.173;89.09642;178.7751;2019/08/07 13:56:29;C
 ;12;49;14;24.12305;26;97.36666;34.54015;0;0;97.36666;34.54015;0.00817119;0.01878154;-1.028838;89.54503;88.95421;178.8596;2019/08/07 13:56:29;C
 ;12;50;14;25.80273;27;56.57273;70.6197;0;0;56.57273;70.6197;0.01853763;0.01683021;-0.9090753;88.83199;88.93959;178.4223;2019/08/07 13:56:31;C
 ;12;51;14;25.83594;27;56.51079;70.52348;-0.06193924;-0.09621429;56.57273;70.6197;0.003536784;0.01451301;-1.012618;89.7999;89.17889;179.1544;2019/08/07 13:56:31;C
 ;12;52;14;25.87012;27;56.36539;70.52348;-0.1453934;0;56.57273;70.6197;0.009268813;0.01780588;-0.9942021;89.46593;88.974;178.8432;2019/08/07 13:56:31;C
 ;12;53;14;26.34082;28;94.67273;74.11772;0;0;94.67273;74.11772;0.006219861;0.01853763;-0.9906653;89.64034;88.92801;178.8693;2019/08/07 13:56:31;C
 ;12;54;14;26.37402;28;94.67273;74.03522;0;-0.08249664;94.67273;74.11772;0.008537063;0.01951329;-0.9923728;89.50721;88.87357;178.7704;2019/08/07 13:56:31;C
 ;12;55;14;26.84473;29;135.5629;75.04546;0;0;135.5629;75.04546;0.008415106;0.02829427;-1.030546;89.53232;88.42735;178.3592;2019/08/07 13:56:32;C
 ;12;56;14;26.87793;29;135.4667;74.70872;-0.09619141;-0.3367386;135.5629;75.04546;0.0075614;0.01048839;-0.9735912;89.55505;89.3828;179.239;2019/08/07 13:56:32;C
 ;12;57;14;28.52441;30;100.253;28.76742;0;0;100.253;28.76742;0.002317203;0.008293148;-0.9261495;89.85664;89.48696;179.4677;2019/08/07 13:56:34;C
 ;12;58;14;28.55762;30;100.1592;28.67121;-0.09378052;-0.09621239;100.253;28.76742;-0.001951329;0.02146462;-1.01213;90.11044;88.78509;178.78;2019/08/07 13:56:34;C
 ;12;59;14;28.96094;31;97.6553;71.29318;0;0;97.6553;71.29318;0.001585455;0.02085483;-1.090427;89.9167;88.90433;178.9014;2019/08/07 13:56:34;C
 ;12;60;14;28.99414;31;97.6553;71.29318;0;0;97.6553;71.29318;0.005244196;0.01841567;-0.9522486;89.68452;88.8921;178.8482;2019/08/07 13:56:34;C
 ;12;61;14;29.43164;32;96.78939;112.6716;0;0;96.78939;112.6716;0.006585735;0.02134266;-1.050913;89.64101;88.83658;178.7824;2019/08/07 13:56:34;C
 ;12;62;14;29.46484;32;96.78939;112.527;0;-0.144577;96.78939;112.6716;0.006219861;0.01402518;-0.9883481;89.63947;89.187;179.1107;2019/08/07 13:56:34;C
 ;12;63;14;30.94336;33;58.30454;74.27576;0;0;58.30454;74.27576;0.008049232;0.01634238;-0.9934704;89.53585;89.05761;178.9495;2019/08/07 13:56:36;C
 ;12;64;14;30.97754;33;58.10231;74.07352;-0.2022324;-0.20224;58.30454;74.27576;0.006219861;0.01353735;-0.9935923;89.64137;89.21942;179.1409;2019/08/07 13:56:36;C
 ;12;65;14;31.01074;33;58.01591;73.78812;-0.08639908;-0.2853928;58.30454;74.27576;0.008902938;0.02097679;-0.9920068;89.48591;88.78866;178.684;2019/08/07 13:56:36;C
 ;12;66;14;31.44727;34;96.21212;74.27576;0;0;96.21212;74.27576;0.01207385;0.01597651;-1.018228;89.32072;89.10113;178.8732;2019/08/07 13:56:36;C
 ;12;67;14;31.48145;34;96.21212;74.27576;0;0;96.21212;74.27576;0.0003658742;0.01914741;-0.97725;89.97855;88.87753;178.8772;2019/08/07 13:56:36;C
 ;12;68;14;31.91797;35;95.34621;115.1659;0;0;95.34621;115.1659;0.00817119;0.02426965;-1.013593;89.53825;88.6284;178.5527;2019/08/07 13:56:37;C
 ;12;69;14;31.95117;35;95.25;114.9254;-0.09621429;-0.2405396;95.34621;115.1659;0.008902938;0.009268813;-0.9862748;89.48283;89.46158;179.2537;2019/08/07 13:56:37;C
