ID;StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;AccelerationX,AccelerationY;AccelerationZ;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;0;18;0.8408203;0;136.2589;73.31364;0;0;136.2589;73.31364;0.3398971;-0.007195525;-0.9079778;69.47744;90.42522;159.4726;2019/08/07 15:42:30;S
 ;12;1;18;0.875;0;134.442;72.99326;-1.816895;-0.3203735;136.2589;73.31364;0.3418484;-0.02426965;-0.9238323;69.70029;91.41136;159.6469;2019/08/07 15:42:30;S
 ;12;2;18;1.042969;1;96.11591;78.6053;0;0;96.11591;78.6053;0.3318479;-0.04475861;-0.8612677;68.95415;92.77628;158.7544;2019/08/07 15:42:30;S
 ;12;3;18;1.076172;1;96.19626;78.33253;0.08034515;-0.2727737;96.11591;78.6053;0.3328235;-0.06183273;-0.9745669;71.17966;93.436;160.8452;2019/08/07 15:42:30;S
 ;12;4;18;1.27832;2;137.4871;76.39243;0;0;137.4871;76.39243;0.3155055;-0.01804979;-0.8922452;70.52965;91.09263;160.4965;2019/08/07 15:42:30;S
 ;12;5;18;1.311523;2;137.3909;76.39243;-0.09620667;0;137.4871;76.39243;0.3378238;-0.01524476;-0.909929;69.63447;90.89983;159.6128;2019/08/07 15:42:30;S
 ;12;6;18;2.891602;3;138.4492;77.54697;0;0;138.4492;77.54697;0.3364823;-0.04707581;-0.9035872;69.60081;92.79516;159.3931;2019/08/07 15:42:32;S
 ;12;7;18;2.925781;3;138.2035;77.54697;-0.2457275;0;138.4492;77.54697;0.3353847;-0.04792952;-0.9213931;70.02349;92.79844;159.8118;2019/08/07 15:42:32;S
 ;12;8;18;3.09375;4;101.1189;74.46819;0;0;101.1189;74.46819;0.3879486;-0.008902938;-0.895538;66.57869;90.52265;156.5721;2019/08/07 15:42:32;S
 ;12;9;18;3.126953;4;100.9156;74.46819;-0.2033768;0;101.1189;74.46819;0.3267257;-0.02183049;-0.9277349;70.60394;91.27145;160.5589;2019/08/07 15:42:32;S
 ;12;10;18;3.161133;4;100.8303;74.36357;-0.08525848;-0.1046143;101.1189;74.46819;0.3302624;-0.04134378;-0.9718837;71.24715;92.3065;161.0952;2019/08/07 15:42:32;S
 ;12;11;18;3.329102;5;100.4455;38.46918;0;0;100.4455;38.46918;0.3418484;0.01146406;-0.8795615;68.76264;89.30397;158.7501;2019/08/07 15:42:32;S
 ;12;12;18;3.362305;5;100.4455;37.95689;0;-0.512291;100.4455;38.46918;0.3368482;-0.01987916;-0.9028556;69.5444;91.18179;159.5072;2019/08/07 15:42:32;S
