ID;StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;AccelerationX,AccelerationY;AccelerationZ;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;0;3;0.9414063;0;93.90303;32.32727;0;0;93.90303;32.32727;0.0128056;0.01939133;-0.9282228;89.20977;88.80333;178.5658;2019/08/06 12:36:34;S
 ;12;1;3;1.344971;1;95.53864;74.46819;0;0;95.53864;74.46819;0.020367;0.02829427;-0.9371257;88.75552;88.27102;177.8694;2019/08/06 12:36:35;S
 ;12;2;3;1.378662;1;95.53864;74.274;0;-0.1941833;95.53864;74.46819;0.01524476;0.02280616;-0.9709082;89.10069;88.65456;178.3817;2019/08/06 12:36:35;S
 ;12;3;3;1.681396;2;142.4901;75.23788;0;0;142.4901;75.23788;0.01792783;0.03048951;-0.9751766;88.9473;88.20949;177.9227;2019/08/06 12:36:35;S
 ;12;4;3;3.228027;3;100.7291;115.3533;0;0;100.7291;115.3533;0.01609846;0.02670881;-0.9782255;89.05753;88.43623;178.174;2019/08/06 12:36:36;S
 ;12;5;3;3.261719;3;100.442;115.0663;-0.2870407;-0.2870483;100.7291;115.3533;0.01634238;0.02634294;-0.9976169;89.06182;88.4876;178.2202;2019/08/06 12:36:36;S
 ;12;6;3;3.463379;4;96.59697;76.68106;0;0;96.59697;76.68106;0.01646434;0.02634294;-0.9940801;89.05146;88.48223;178.2102;2019/08/06 12:36:37;S
 ;12;7;3;3.49707;4;96.3021;76.38619;-0.2948685;-0.2948685;96.59697;76.68106;0.01475693;0.02329399;-0.9960315;89.15141;88.66042;178.4141;2019/08/06 12:36:37;S
 ;12;8;3;3.530762;4;95.91179;75.99588;-0.3903122;-0.3903122;96.59697;76.68106;0.01548867;0.02524532;-0.9837137;89.09824;88.5301;178.2755;2019/08/06 12:36:37;S
 ;12;9;3;3.732422;5;96.87276;32.60306;0;0;96.87276;32.60306;0.01439105;0.01853763;-0.9348086;89.11819;88.86408;178.562;2019/08/06 12:36:37;S
