ID;StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;AccelerationX,AccelerationY;AccelerationZ;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;0;17;1.175781;0;58.20834;71.58182;0;0;58.20834;71.58182;-0.0002439161;0.02744056;-0.9204174;90.01517;88.29234;178.2922;2019/08/07 15:16:56;C
 ;12;1;17;1.209961;0;60.93931;71.87045;2.730972;0.2886353;58.20834;71.58182;0.01012252;0.02085483;-0.9907872;89.41477;88.79423;178.6597;2019/08/07 15:16:56;C
 ;12;2;17;1.411133;1;102.3697;70.33106;0;0;102.3697;70.33106;0.004146574;0.01463497;-0.9151732;89.74043;89.08384;179.0478;2019/08/07 15:16:56;C
 ;12;3;17;1.444336;1;102.0811;70.33106;-0.2886353;0;102.3697;70.33106;0.008049232;0.02866014;-1.010301;89.5437;88.37511;178.3123;2019/08/07 15:16:56;C
 ;12;4;17;1.612305;2;133.0614;71.96667;0;0;133.0614;71.96667;0.001585455;0.01463497;-1.091159;89.91675;89.23158;179.227;2019/08/07 15:16:57;C
 ;12;5;17;1.646484;2;133.0614;71.96667;0;0;133.0614;71.96667;0.01158602;0.02975777;-1.024692;89.35246;88.33666;178.215;2019/08/07 15:16:57;C
 ;12;6;17;3.494141;3;99.00227;35.22625;0;0;99.00227;35.22625;0.05463721;0.05110043;-1.693144;88.15257;88.27219;177.4701;2019/08/07 15:16:58;C
 ;12;7;17;3.729492;4;98.90606;71.96667;0;0;98.90606;71.96667;0.005610071;0.01670825;-0.9088314;89.64639;88.94679;178.889;2019/08/07 15:16:59;C
 ;12;8;17;3.762695;4;99.17539;71.78068;0.2693329;-0.1859894;98.90606;71.96667;0.005610071;0.02219637;-1.014081;89.68311;88.74612;178.7065;2019/08/07 15:16:59;C
 ;12;9;17;3.897461;5;134.1197;72.83257;0;0;134.1197;72.83257;0.01731804;0.0325628;-1.302878;89.23869;88.56842;178.3785;2019/08/07 15:16:59;C
 ;12;10;17;3.930664;5;134.1197;72.54589;0;-0.2866821;134.1197;72.83257;0.0037807;0.01865958;-0.9499313;89.772;88.87468;178.8519;2019/08/07 15:16:59;C
 ;12;11;17;5.677734;6;98.52122;112.3758;0;0;98.52122;112.3758;-0.009878603;0.05171022;-1.087622;90.5198;87.27807;177.2288;2019/08/07 15:17:01;C
 ;12;12;17;5.711914;6;98.89671;111.904;0.3754959;-0.4717102;98.52122;112.3758;0.03963637;0.03317259;-1.195189;88.10131;88.41103;177.5237;2019/08/07 15:17:01;C
 ;12;13;17;5.913086;7;104.0053;72.54394;0;0;104.0053;72.54394;0.01463497;0.03451413;-1.152991;89.2731;88.28553;178.1377;2019/08/07 15:17:01;C
 ;12;14;17;5.946289;7;103.7274;72.54394;-0.2778625;0;104.0053;72.54394;0.002317203;0.01707413;-0.9572488;89.86132;88.97814;178.9688;2019/08/07 15:17:01;C
 ;12;15;17;6.081055;8;64.94318;69.65758;0;0;64.94318;69.65758;-0.005732029;0.01817175;-1.482644;90.22149;89.2978;179.2638;2019/08/07 15:17:01;C
 ;12;16;17;6.114258;8;64.76043;69.47482;-0.1827545;-0.1827545;64.94318;69.65758;-0.02048895;0.02683077;-1.054693;91.11255;88.54301;178.1667;2019/08/07 15:17:01;C
 ;12;17;17;7.895508;9;60.99849;75.23788;0;0;60.99849;75.23788;-0.008659022;0.02475749;-0.9307839;90.53281;88.47643;178.386;2019/08/07 15:17:03;C
 ;12;18;17;7.928711;9;61.12156;75.01859;0.1230736;-0.2192917;60.99849;75.23788;0.01804979;0.02244028;-0.9900556;88.95581;88.70178;178.3339;2019/08/07 15:17:03;C
 ;12;19;17;8.09668;10;101.6;72.64015;0;0;101.6;72.64015;0.003536784;0.02402574;-0.939199;89.78431;88.53464;178.5189;2019/08/07 15:17:03;C
 ;12;20;17;8.130859;10;101.4557;72.64015;-0.1443176;0;101.6;72.64015;0.01561063;0.01939133;-0.9734693;89.08145;88.85897;178.5351;2019/08/07 15:17:03;C
