LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY
0;4;5.738281;0;96.98181;93.51818;0;0;96.98181;93.51818
1;4;5.754883;0;96.98181;93.51818;0;0;96.98181;93.51818
2;4;5.780762;0;96.98181;93.51818;0;0;96.98181;93.51818
3;4;5.801758;0;97.55909;93.99677;0.5772781;0.4785843;96.98181;93.51818
4;4;5.810059;0;97.55909;93.99677;0;0;96.98181;93.51818
5;4;5.824707;0;97.55909;94.2851;0;0.2883301;96.98181;93.51818
6;4;6.472656;1;96.98181;49.26061;0;0;96.98181;49.26061
7;4;6.496582;1;96.50984;48.92841;-0.4719696;-0.3321991;96.98181;49.26061
8;4;6.508301;1;96.50984;48.92841;0;0;96.98181;49.26061
9;4;7.010742;2;137.0061;53.30151;0;0;137.0061;53.30151
10;4;7.036621;2;137.872;53.87878;0.865921;0.5772705;137.0061;53.30151
11;4;7.043457;2;137.872;53.87878;0;0;137.0061;53.30151
12;4;8.583984;3;95.44242;91.97878;0;0;95.44242;91.97878
13;4;8.599609;3;95.44242;91.97878;0;0;95.44242;91.97878
14;4;8.616211;3;95.44242;91.97878;0;0;95.44242;91.97878
15;4;8.634277;3;95.44242;91.97878;0;0;95.44242;91.97878
16;4;8.653809;3;95.21655;91.97878;-0.2258682;0;95.44242;91.97878
17;4;8.972656;4;96.78939;49.45303;0;0;96.78939;49.45303
18;4;8.991699;4;96.78939;49.45303;0;0;96.78939;49.45303
19;4;9.008301;4;97.07803;49.45303;0.2886429;0;96.78939;49.45303
20;4;9.648438;5;100.253;93.71061;0;0;100.253;93.71061
21;4;9.666016;5;100.253;93.71061;0;0;100.253;93.71061
22;4;9.682129;5;100.253;93.71061;0;0;100.253;93.71061
23;4;11.26514;6;136.6212;55.22576;0;0;136.6212;55.22576
24;4;11.28809;6;136.8156;55.80687;0.1943359;0.5811081;136.6212;55.22576
25;4;11.30225;6;136.8156;55.80687;0;0;136.6212;55.22576
26;4;11.70215;7;99.48334;52.14697;0;0;99.48334;52.14697
27;4;11.72656;7;99.76201;51.31092;0.2786713;-0.8360443;99.48334;52.14697
28;4;11.73486;7;99.76201;51.31092;0;0;99.48334;52.14697
29;4;12.09375;8;99.29091;7.312121;0;0;99.29091;7.312121
30;4;12.11621;8;99.71015;8.116218;0.4192429;0.8040967;99.29091;7.312121
31;4;12.1377;8;100.1568;8.562879;0.4466629;0.446661;99.29091;7.312121
