LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY
0;10;24.64087;0;102.5621;92.74849;0;0;102.5621;92.74849
1;10;24.67627;0;102.5621;92.74849;0;0;102.5621;92.74849
2;10;24.68433;0;102.5621;92.74849;0;0;102.5621;92.74849
3;10;24.69287;0;102.5621;92.74849;0;0;102.5621;92.74849
4;10;24.71021;0;102.5621;92.74849;0;0;102.5621;92.74849
5;10;24.72876;0;102.5621;92.74849;0;0;102.5621;92.74849
6;10;24.74902;0;102.5621;92.74849;0;0;102.5621;92.74849
7;10;24.76172;0;102.5621;92.74849;0;0;102.5621;92.74849
8;10;24.77832;0;102.5621;92.74849;0;0;102.5621;92.74849
9;10;24.79541;0;102.5621;92.74849;0;0;102.5621;92.74849
10;10;24.81323;0;102.5621;92.74849;0;0;102.5621;92.74849
11;10;24.83569;0;102.5621;92.74849;0;0;102.5621;92.74849
12;10;24.84717;0;102.5621;92.74849;0;0;102.5621;92.74849
13;10;24.86377;0;102.5621;92.74849;0;0;102.5621;92.74849
14;10;25.8291;1;98.32878;52.33939;0;0;98.32878;52.33939
15;10;25.854;1;98.32878;52.33939;0;0;98.32878;52.33939
16;10;25.86328;1;98.32878;52.33939;0;0;98.32878;52.33939
17;10;25.88135;1;98.32878;52.33939;0;0;98.32878;52.33939
18;10;25.90625;1;98.52122;51.94647;0.1924362;-0.3929176;98.32878;52.33939
19;10;25.91553;1;98.52122;51.94647;0;0;98.32878;52.33939
20;10;26.58618;2;98.32878;13.08485;0;0;98.32878;13.08485
21;10;26.60522;2;98.32878;13.08485;0;0;98.32878;13.08485
22;10;26.62183;2;98.32878;13.08485;0;0;98.32878;13.08485
23;10;26.63794;2;98.32878;13.08485;0;0;98.32878;13.08485
24;10;26.65942;2;98.32878;13.08485;0;0;98.32878;13.08485
25;10;26.67236;2;98.32878;13.08485;0;0;98.32878;13.08485
26;10;26.68872;2;98.32878;13.08485;0;0;98.32878;13.08485
27;10;26.70605;2;98.32878;13.08485;0;0;98.32878;13.08485
28;10;26.72437;2;98.32878;13.08485;0;0;98.32878;13.08485
29;10;26.74341;2;98.73575;12.88137;0.4069672;-0.2034817;98.32878;13.08485
30;10;28.31128;3;99.67576;13.4697;0;0;99.67576;13.4697
31;10;28.32471;3;99.67576;13.4697;0;0;99.67576;13.4697
32;10;28.34351;3;99.67576;13.4697;0;0;99.67576;13.4697
33;10;28.3667;3;99.67576;13.4697;0;0;99.67576;13.4697
34;10;28.37622;3;99.67576;13.4697;0;0;99.67576;13.4697
35;10;28.39111;3;99.67576;13.4697;0;0;99.67576;13.4697
36;10;28.4104;3;99.88352;13.4697;0.2077637;0;99.67576;13.4697
37;10;28.42651;3;100.155;13.4697;0.2714996;0;99.67576;13.4697
38;10;28.86548;4;95.44242;54.45606;0;0;95.44242;54.45606
39;10;28.8772;4;95.44242;54.45606;0;0;95.44242;54.45606
40;10;28.89258;4;95.44242;54.45606;0;0;95.44242;54.45606
41;10;28.91016;4;95.44242;54.45606;0;0;95.44242;54.45606
42;10;28.93652;4;95.65964;54.23884;0.2172165;-0.2172241;95.44242;54.45606
43;10;28.94702;4;95.65964;54.23884;0;0;95.44242;54.45606
44;10;28.96118;4;95.65964;54.23884;0;0;95.44242;54.45606
45;10;28.97876;4;96.11689;54.02262;0.4572525;-0.2162209;95.44242;54.45606
46;10;29.48218;5;137.7758;54.45606;0;0;137.7758;54.45606
47;10;29.49658;5;137.7758;54.45606;0;0;137.7758;54.45606
48;10;29.5127;5;137.7758;54.45606;0;0;137.7758;54.45606
49;10;29.5293;5;137.7758;54.45606;0;0;137.7758;54.45606
50;10;29.54858;5;137.9696;54.45606;0.1938019;0;137.7758;54.45606
51;10;29.5708;5;138.1736;54.04513;0.2040863;-0.4109306;137.7758;54.45606
52;10;29.58154;5;138.1736;54.04513;0;0;137.7758;54.45606
53;10;31.31006;6;95.82727;92.94091;0;0;95.82727;92.94091
54;10;31.33984;6;95.82727;92.94091;0;0;95.82727;92.94091
55;10;31.34937;6;95.82727;92.94091;0;0;95.82727;92.94091
56;10;31.3667;6;95.82727;92.94091;0;0;95.82727;92.94091
57;10;31.3833;6;96.04486;92.94091;0.2175903;0;95.82727;92.94091
58;10;31.39551;6;96.04486;92.94091;0;0;95.82727;92.94091
59;10;31.92407;7;99.29091;50.22273;0;0;99.29091;50.22273
60;10;31.94067;7;99.29091;50.22273;0;0;99.29091;50.22273
61;10;31.95532;7;99.29091;50.22273;0;0;99.29091;50.22273
62;10;31.97168;7;99.29091;50.22273;0;0;99.29091;50.22273
63;10;31.99829;7;99.48743;50.0262;0.1965256;-0.1965256;99.29091;50.22273
64;10;32.01074;7;99.71184;49.8018;0.2244034;-0.2244034;99.29091;50.22273
65;10;32.02515;7;100.1685;49.59151;0.4566498;-0.210289;99.29091;50.22273
66;10;32.04028;7;100.8589;49.37938;0.6903687;-0.2121353;99.29091;50.22273
67;10;32.52588;8;98.52122;11.73788;0;0;98.52122;11.73788
68;10;32.54443;8;98.52122;11.73788;0;0;98.52122;11.73788
69;10;32.56055;8;98.52122;11.73788;0;0;98.52122;11.73788
70;10;32.57739;8;98.52122;11.73788;0;0;98.52122;11.73788
71;10;32.59497;8;98.52122;11.73788;0;0;98.52122;11.73788
72;10;34.23853;9;137.0061;56.18788;0;0;137.0061;56.18788
73;10;34.2561;9;137.0061;56.18788;0;0;137.0061;56.18788
74;10;34.27222;9;137.0061;56.18788;0;0;137.0061;56.18788
75;10;34.29053;9;137.0061;56.18788;0;0;137.0061;56.18788
76;10;34.31592;9;137.0061;56.18788;0;0;137.0061;56.18788
77;10;34.77246;10;99.48334;56.57273;0;0;99.48334;56.57273
78;10;34.78857;10;99.48334;56.57273;0;0;99.48334;56.57273
79;10;34.80273;10;99.48334;56.57273;0;0;99.48334;56.57273
80;10;34.8269;10;99.48334;56.57273;0;0;99.48334;56.57273
81;10;34.83716;10;99.48334;56.57273;0;0;99.48334;56.57273
82;10;34.85449;10;100.0181;56.45862;0.534729;-0.1141052;99.48334;56.57273
83;10;34.87231;10;100.5417;56.28409;0.5235977;-0.1745338;99.48334;56.57273
84;10;35.59497;11;137.3909;53.10909;0;0;137.3909;53.10909
85;10;35.6145;11;137.3909;53.10909;0;0;137.3909;53.10909
86;10;35.63184;11;137.3909;53.10909;0;0;137.3909;53.10909
87;10;35.64917;11;137.3909;53.10909;0;0;137.3909;53.10909
88;10;35.66602;11;137.597;52.90299;0.2061005;-0.2061005;137.3909;53.10909
89;10;35.68994;11;137.597;52.90299;0;0;137.3909;53.10909
90;10;35.70239;11;138.0493;52.45069;0.452301;-0.4522972;137.3909;53.10909
91;10;37.36572;12;96.59697;15.77879;0;0;96.59697;15.77879
92;10;37.38013;12;96.59697;15.77879;0;0;96.59697;15.77879
93;10;37.39893;12;96.59697;15.77879;0;0;96.59697;15.77879
94;10;37.41382;12;96.59697;15.55093;0;-0.2278585;96.59697;15.77879
95;10;37.81421;13;98.32878;56.57273;0;0;98.32878;56.57273
96;10;37.83594;13;98.32878;56.57273;0;0;98.32878;56.57273
97;10;37.84521;13;98.32878;56.57273;0;0;98.32878;56.57273
98;10;37.86401;13;98.32878;56.57273;0;0;98.32878;56.57273
99;10;37.87988;13;98.32878;56.57273;0;0;98.32878;56.57273
100;10;37.896;13;98.32878;56.57273;0;0;98.32878;56.57273
101;10;37.91992;13;98.32878;56.57273;0;0;98.32878;56.57273
102;10;37.93433;13;98.73483;56.36971;0.4060516;-0.203022;98.32878;56.57273
103;10;37.94897;13;100.0691;55.83812;1.334274;-0.5315857;98.32878;56.57273
104;10;38.66724;14;98.71364;14.62424;0;0;98.71364;14.62424
105;10;38.69849;14;98.71364;14.62424;0;0;98.71364;14.62424
106;10;38.70874;14;99.07529;14.455;0.3616562;-0.1692457;98.71364;14.62424
107;10;38.71997;14;99.07529;14.455;0;0;98.71364;14.62424
108;10;38.73706;14;99.19469;14.33561;0.1194;-0.1193905;98.71364;14.62424
109;10;40.46582;15;60.42122;54.26364;0;0;60.42122;54.26364
110;10;40.48364;15;60.42122;54.26364;0;0;60.42122;54.26364
111;10;40.49805;15;60.42122;54.26364;0;0;60.42122;54.26364
112;10;40.51733;15;60.63628;54.26364;0.2150612;0;60.42122;54.26364
113;10;40.54321;15;60.63628;54.26364;0;0;60.42122;54.26364
114;10;40.55176;15;61.09808;54.02141;0.4618034;-0.2422256;60.42122;54.26364
115;10;40.56665;15;61.09808;54.02141;0;0;60.42122;54.26364
116;10;40.99634;16;100.6379;52.91666;0;0;100.6379;52.91666
117;10;41.0271;16;100.858;52.69655;0.2201157;-0.2201118;100.6379;52.91666
118;10;41.03638;16;100.858;52.69655;0;0;100.6379;52.91666
119;10;41.04956;16;101.0979;52.45662;0.2399216;-0.239933;100.6379;52.91666
120;10;41.06738;16;101.8829;51.9584;0.784935;-0.4982224;100.6379;52.91666
121;10;41.53003;17;98.71364;92.74849;0;0;98.71364;92.74849
122;10;41.55347;17;98.71364;92.74849;0;0;98.71364;92.74849
123;10;41.56323;17;98.71364;92.74849;0;0;98.71364;92.74849
124;10;41.58032;17;98.71364;92.74849;0;0;98.71364;92.74849
125;10;41.59888;17;98.71364;92.74849;0;0;98.71364;92.74849
126;10;41.61816;17;98.71364;92.74849;0;0;98.71364;92.74849
127;10;41.63818;17;99.55065;92.53923;0.8370132;-0.209259;98.71364;92.74849
128;10;43.27075;18;98.52122;94.28788;0;0;98.52122;94.28788
129;10;43.28809;18;98.52122;94.28788;0;0;98.52122;94.28788
130;10;43.33032;18;98.90606;93.59612;0.3848419;-0.6917648;98.52122;94.28788
131;10;43.34961;18;99.44359;93.11504;0.537529;-0.4810791;98.52122;94.28788
132;10;43.35742;18;99.44359;93.11504;0;0;98.52122;94.28788
133;10;43.84253;19;98.32878;49.64545;0;0;98.32878;49.64545
134;10;43.86426;19;98.32878;49.64545;0;0;98.32878;49.64545
135;10;43.87549;19;98.32878;49.64545;0;0;98.32878;49.64545
136;10;43.89209;19;98.57207;49.40218;0.2432861;-0.2432747;98.32878;49.64545
137;10;43.90894;19;98.57207;49.40218;0;0;98.32878;49.64545
138;10;43.927;19;99.49129;49.45303;0.91922;0.05084991;98.32878;49.64545
139;10;44.35596;20;140.2773;52.33939;0;0;140.2773;52.33939
140;10;44.37549;20;140.2773;52.33939;0;0;140.2773;52.33939
141;10;44.39282;20;140.2773;52.33939;0;0;140.2773;52.33939
142;10;44.40967;20;140.2773;52.33939;0;0;140.2773;52.33939
143;10;44.43359;20;140.2773;52.33939;0;0;140.2773;52.33939
144;10;44.44556;20;139.6991;51.76118;-0.5782318;-0.5782089;140.2773;52.33939
145;10;44.45996;20;139.6991;51.76118;0;0;140.2773;52.33939
146;10;46.0979;21;99.67576;92.55606;0;0;99.67576;92.55606
147;10;46.12036;21;99.67576;92.55606;0;0;99.67576;92.55606
148;10;46.13525;21;99.67576;92.55606;0;0;99.67576;92.55606
149;10;46.15283;21;99.67576;92.55606;0;0;99.67576;92.55606
150;10;46.1687;21;99.67576;92.55606;0;0;99.67576;92.55606
151;10;46.19336;21;100.0901;92.55606;0.4143524;0;99.67576;92.55606
152;10;46.20728;21;100.5424;92.31517;0.4522858;-0.2408905;99.67576;92.55606
153;10;46.2229;21;101.9256;91.37688;1.383202;-0.9382935;99.67576;92.55606
154;10;46.23657;21;101.9256;91.37688;0;0;99.67576;92.55606
155;10;46.72388;22;100.6379;50.22273;0;0;100.6379;50.22273
156;10;46.74365;22;100.6379;50.22273;0;0;100.6379;50.22273
157;10;46.75415;22;100.6379;50.22273;0;0;100.6379;50.22273
158;10;46.77246;22;100.6379;50.22273;0;0;100.6379;50.22273
159;10;46.78979;22;100.8637;49.77102;0.2258453;-0.4517059;100.6379;50.22273
160;10;46.80615;22;101.284;49.51483;0.4202499;-0.2561913;100.6379;50.22273
161;10;47.3125;23;99.48334;13.4697;0;0;99.48334;13.4697
162;10;47.32471;23;99.48334;13.4697;0;0;99.48334;13.4697
163;10;47.33936;23;99.48334;13.4697;0;0;99.48334;13.4697
164;10;47.35815;23;99.48334;13.4697;0;0;99.48334;13.4697
165;10;47.38306;23;99.48334;13.4697;0;0;99.48334;13.4697
166;10;47.39331;23;99.70085;13.4697;0.217514;0;99.48334;13.4697
167;10;49.00146;24;98.71364;13.08485;0;0;98.71364;13.08485
168;10;49.02515;24;98.71364;13.08485;0;0;98.71364;13.08485
169;10;49.03467;24;98.71364;13.08485;0;0;98.71364;13.08485
170;10;49.04883;24;98.71364;13.08485;0;0;98.71364;13.08485
171;10;49.06934;24;98.71364;13.08485;0;0;98.71364;13.08485
