LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY
0;3;6.262939;0;100.6379;89.86212;0;0;100.6379;89.86212
1;3;6.295654;0;100.6379;89.86212;0;0;100.6379;89.86212
2;3;6.682129;1;97.36666;53.49393;0;0;97.36666;53.49393
3;3;6.696045;1;97.36666;53.49393;0;0;97.36666;53.49393
4;3;6.712891;1;97.92876;54.33709;0.5621033;0.8431549;97.36666;53.49393
5;3;7.046875;2;102.3697;9.813636;0;0;102.3697;9.813636
6;3;7.0625;2;102.3697;9.813636;0;0;102.3697;9.813636
7;3;7.078613;2;102.6583;10.39091;0.2886276;0.5772734;102.3697;9.813636
8;3;7.096191;2;102.8508;11.06439;0.1924362;0.6734848;102.3697;9.813636
9;3;8.832031;3;96.98181;12.50758;0;0;96.98181;12.50758
10;3;8.854736;3;97.4823;13.16209;0.5004883;0.6545115;96.98181;12.50758
11;3;8.870361;3;97.75151;13.56591;0.2692108;0.4038219;96.98181;12.50758
12;3;9.244873;4;100.4455;52.91666;0;0;100.4455;52.91666
13;3;9.267578;4;100.8739;52.91666;0.4284134;0;100.4455;52.91666
14;3;9.280762;4;100.8739;52.91666;0;0;100.4455;52.91666
15;3;9.640869;5;99.29091;92.55606;0;0;99.29091;92.55606
16;3;9.650146;5;99.29091;92.55606;0;0;99.29091;92.55606
17;3;9.661621;5;99.29091;92.55606;0;0;99.29091;92.55606
18;3;9.679199;5;99.57659;92.55606;0.2856827;0;99.29091;92.55606
19;3;11.30908;6;101.0227;95.05757;0;0;101.0227;95.05757
20;3;11.32129;6;101.0227;95.05757;0;0;101.0227;95.05757
21;3;11.33667;6;101.0227;95.05757;0;0;101.0227;95.05757
22;3;11.68018;7;98.52122;55.41818;0;0;98.52122;55.41818
23;3;11.70654;7;98.52122;55.63597;0;0.2177925;98.52122;55.41818
24;3;11.71704;7;98.9744;56.06379;0.453186;0.4278145;98.52122;55.41818
25;3;12.03833;8;58.68939;49.45303;0;0;58.68939;49.45303
26;3;12.06323;8;59.1474;49.45303;0.4580078;0;58.68939;49.45303
27;3;13.62646;9;93.32576;16.54848;0;0;93.32576;16.54848
28;3;13.64771;9;93.32576;16.54848;0;0;93.32576;16.54848
29;3;13.67041;9;93.32576;16.77682;0;0.2283382;93.32576;16.54848
30;3;14.05688;10;100.253;53.30151;0;0;100.253;53.30151
31;3;14.07495;10;100.253;53.30151;0;0;100.253;53.30151
32;3;14.09521;10;100.5417;53.87878;0.2886353;0.5772705;100.253;53.30151
33;3;14.33252;11;99.29091;95.82727;0;0;99.29091;95.82727
34;3;14.35107;11;99.29091;95.82727;0;0;99.29091;95.82727
35;3;14.36768;11;100.123;97.21412;0.8321075;1.386848;99.29091;95.82727
36;3;15.9126;12;97.36666;13.4697;0;0;97.36666;13.4697
37;3;15.93213;12;97.36666;13.4697;0;0;97.36666;13.4697
38;3;15.95044;12;97.60968;13.71272;0.2430191;0.2430201;97.36666;13.4697
39;3;16.27686;13;98.90606;54.45606;0;0;98.90606;54.45606
40;3;16.29395;13;98.90606;54.45606;0;0;98.90606;54.45606
41;3;16.30981;13;99.19469;55.32197;0.2886353;0.8659058;98.90606;54.45606
42;3;16.32495;13;100.253;56.18788;1.058334;0.8659096;98.90606;54.45606
43;3;16.52295;14;99.29091;93.32576;0;0;99.29091;93.32576
44;3;16.53247;14;99.29091;93.32576;0;0;99.29091;93.32576
45;3;16.55151;14;99.29091;93.32576;0;0;99.29091;93.32576
46;3;16.56616;14;100.102;93.73818;0.811058;0.4124222;99.29091;93.32576
47;3;18.14087;15;57.34242;54.45606;0;0;57.34242;54.45606
48;3;18.15625;15;57.34242;54.45606;0;0;57.34242;54.45606
49;3;18.17358;15;57.59691;54.71054;0.2544861;0.2544785;57.34242;54.45606
50;3;18.18945;15;59.17317;55.1946;1.57626;0.4840546;57.34242;54.45606
51;3;18.21216;15;58.68939;55.31076;-0.4837761;0.116169;57.34242;54.45606
52;3;18.47754;16;99.09849;55.03333;0;0;99.09849;55.03333
53;3;18.49927;16;99.09849;55.03333;0;0;99.09849;55.03333
54;3;18.51416;16;99.31558;55.25042;0.2170944;0.2170906;99.09849;55.03333
55;3;18.53101;16;100.2898;55.72519;0.9741974;0.4747658;99.09849;55.03333
56;3;18.73438;17;135.2742;55.80303;0;0;135.2742;55.80303
57;3;18.75464;17;135.2742;55.80303;0;0;135.2742;55.80303
58;3;18.77002;17;135.2742;55.80303;0;0;135.2742;55.80303
59;3;20.30884;18;96.40454;92.36364;0;0;96.40454;92.36364
60;3;20.32813;18;96.40454;92.36364;0;0;96.40454;92.36364
61;3;20.3562;18;96.40454;92.36364;0;0;96.40454;92.36364
62;3;20.67432;19;100.4455;52.72424;0;0;100.4455;52.72424
63;3;20.69092;19;100.4455;52.72424;0;0;100.4455;52.72424
64;3;20.70776;19;100.4455;52.72424;0;0;100.4455;52.72424
65;3;20.72632;19;100.6869;52.48284;0.241394;-0.2413979;100.4455;52.72424
66;3;20.9668;20;98.90606;13.27727;0;0;98.90606;13.27727
67;3;20.98462;20;98.90606;13.27727;0;0;98.90606;13.27727
68;3;20.99902;20;99.48334;13.56591;0.5772781;0.2886372;98.90606;13.27727
69;3;21.01611;20;100.4455;14.33561;0.9621201;0.7696962;98.90606;13.27727
70;3;22.58691;21;102.947;14.04697;0;0;102.947;14.04697
71;3;22.60205;21;102.947;14.04697;0;0;102.947;14.04697
72;3;22.61938;21;102.947;14.04697;0;0;102.947;14.04697
73;3;22.6355;21;103.4331;14.53311;0.4861374;0.4861393;102.947;14.04697
74;3;22.94385;22;98.71364;56.3803;0;0;98.71364;56.3803
75;3;22.9624;22;98.71364;56.3803;0;0;98.71364;56.3803
76;3;22.97876;22;99.2692;56.75429;0.5555573;0.3739891;98.71364;56.3803
77;3;22.99536;22;99.48334;56.86136;0.2141418;0.1070671;98.71364;56.3803
78;3;23.25146;23;136.4288;49.64545;0;0;136.4288;49.64545
79;3;23.26831;23;136.4288;49.64545;0;0;136.4288;49.64545
80;3;23.2854;23;136.4288;49.64545;0;0;136.4288;49.64545
81;3;23.30151;23;137.3992;50.13068;0.970459;0.4852295;136.4288;49.64545
82;3;25.10205;24;137.0061;56.3803;0;0;137.0061;56.3803
83;3;25.12598;24;137.0061;56.3803;0;0;137.0061;56.3803
84;3;25.13379;24;137.0061;56.3803;0;0;137.0061;56.3803
85;3;25.42505;25;96.78939;54.64849;0;0;96.78939;54.64849
86;3;25.44507;25;96.78939;54.64849;0;0;96.78939;54.64849
87;3;25.45923;25;96.78939;54.64849;0;0;96.78939;54.64849
88;3;25.47681;25;97.4492;55.08836;0.6598053;0.4398689;96.78939;54.64849
89;3;25.78491;26;141.047;50.60757;0;0;141.047;50.60757
90;3;25.80566;26;141.047;51.32276;0;0.7151833;141.047;50.60757
91;3;27.43262;27;59.84394;50.22273;0;0;59.84394;50.22273
92;3;27.44995;27;59.84394;50.22273;0;0;59.84394;50.22273
93;3;27.46704;27;60.82834;49.88042;0.9844055;-0.3423119;59.84394;50.22273
94;3;27.48267;27;61.38334;49.74167;0.5549927;-0.1387482;59.84394;50.22273
95;3;27.77075;28;104.1015;55.61061;0;0;104.1015;55.61061
96;3;27.79736;28;104.1015;55.61061;0;0;104.1015;55.61061
97;3;27.80444;28;104.1015;55.61061;0;0;104.1015;55.61061
98;3;27.82031;28;104.1015;55.61061;0;0;104.1015;55.61061
99;3;27.83789;28;104.1015;55.61061;0;0;104.1015;55.61061
100;3;27.85449;28;104.1015;55.61061;0;0;104.1015;55.61061
101;3;28.14307;29;99.48334;15.20152;0;0;99.48334;15.20152
102;3;28.16235;29;99.48334;15.20152;0;0;99.48334;15.20152
103;3;28.18042;29;101.5713;18.03457;2.087921;2.833055;99.48334;15.20152
104;3;29.698;30;98.71364;93.71061;0;0;98.71364;93.71061
105;3;29.71484;30;98.71364;93.71061;0;0;98.71364;93.71061
106;3;29.73071;30;98.71364;93.71061;0;0;98.71364;93.71061
107;3;29.74756;30;98.71364;93.71061;0;0;98.71364;93.71061
108;3;29.7666;30;98.71364;93.71061;0;0;98.71364;93.71061
109;3;30.05542;31;94.67273;51.76212;0;0;94.67273;51.76212
110;3;30.07422;31;94.67273;51.76212;0;0;94.67273;51.76212
111;3;30.09106;31;97.35286;52.61034;2.68013;0.8482208;94.67273;51.76212
112;3;30.10767;31;99.09849;53.10909;1.745628;0.4987488;94.67273;51.76212
113;3;30.30005;32;137.5833;55.80303;0;0;137.5833;55.80303
114;3;30.31421;32;137.5833;55.80303;0;0;137.5833;55.80303
115;3;30.33252;32;137.5833;55.80303;0;0;137.5833;55.80303
116;3;30.34863;32;138.0314;56.02705;0.4480438;0.2240219;137.5833;55.80303
117;3;30.37622;32;139.3598;56.83044;1.328476;0.8033905;137.5833;55.80303
118;3;31.90601;33;140.0848;55.80303;0;0;140.0848;55.80303
119;3;31.92212;33;140.0848;55.80303;0;0;140.0848;55.80303
120;3;31.93726;33;140.0848;55.80303;0;0;140.0848;55.80303
121;3;31.96021;33;139.8417;56.04615;-0.2431183;0.2431145;140.0848;55.80303
122;3;31.97144;33;139.0265;56.28409;-0.8152008;0.2379417;140.0848;55.80303
123;3;32.22827;34;99.48334;51.76212;0;0;99.48334;51.76212
124;3;32.24561;34;99.48334;51.76212;0;0;99.48334;51.76212
125;3;32.26929;34;99.71938;51.76212;0.2360382;0;99.48334;51.76212
126;3;32.28027;34;99.71938;51.76212;0;0;99.48334;51.76212
127;3;32.48804;35;100.6379;11.54545;0;0;100.6379;11.54545
128;3;32.50513;35;101.5038;12.12273;0.8659058;0.5772715;100.6379;11.54545
